Artist,Song,Song_ID,Surface,Tags,Lemma,Entity
Mate Miso Kovac,Nek teku vode sve,Zwn2Yv0K_52,Nek,Qo,nek,O
Mate Miso Kovac,Nek teku vode sve,Zwn2Yv0K_52,teku,Ncmsl,tek,O
Mate Miso Kovac,Nek teku vode sve,Zwn2Yv0K_52,vode,Ncfsg,voda,O
Mate Miso Kovac,Nek teku vode sve,Zwn2Yv0K_52,sve,Agpnsny,sav,O
Mate Miso Kovac,Nema smijeha na tvom licu,Zwn2Yv0K_53,Nema,Vmr3s,nemati,O
Mate Miso Kovac,Nema smijeha na tvom licu,Zwn2Yv0K_53,smijeha,Ncmsg,smijeh,O
Mate Miso Kovac,Nema smijeha na tvom licu,Zwn2Yv0K_53,na,Sl,na,O
Mate Miso Kovac,Nema smijeha na tvom licu,Zwn2Yv0K_53,tvom,Agpnsly,tvoj,O
Mate Miso Kovac,Nema smijeha na tvom licu,Zwn2Yv0K_53,licu,Ncnsl,lice,O
Mate Miso Kovac,Nije lako biti sam,Zwn2Yv0K_54,Nije,Var3s,biti,O
Mate Miso Kovac,Nije lako biti sam,Zwn2Yv0K_54,lako,Rgp,lako,O
Mate Miso Kovac,Nije lako biti sam,Zwn2Yv0K_54,biti,Van,biti,O
Mate Miso Kovac,Nije lako biti sam,Zwn2Yv0K_54,sam,Agpmsnn,sam,O
Mate Miso Kovac,Nikoga nisam volio tako,Zwn2Yv0K_55,Nikoga,Pi3m-a,nitko,O
Mate Miso Kovac,Nikoga nisam volio tako,Zwn2Yv0K_55,nisam,Var1s,biti,O
Mate Miso Kovac,Nikoga nisam volio tako,Zwn2Yv0K_55,volio,Vmp-sm,voljeti,O
Mate Miso Kovac,Nikoga nisam volio tako,Zwn2Yv0K_55,tako,Rgp,tako,O
Mate Miso Kovac,Noć ti dira crne kose,Zwn2Yv0K_56,Noć,Ncfsn,noć,O
Mate Miso Kovac,Noć ti dira crne kose,Zwn2Yv0K_56,ti,Pp2-sd,ti,O
Mate Miso Kovac,Noć ti dira crne kose,Zwn2Yv0K_56,dira,Vmr3s,dirati,O
Mate Miso Kovac,Noć ti dira crne kose,Zwn2Yv0K_56,crne,Agpfsgy,crn,O
Mate Miso Kovac,Noć ti dira crne kose,Zwn2Yv0K_56,kose,Ncfsg,kosa,O
Mate Miso Kovac,Noćas sam te sanjao,Zwn2Yv0K_57,Noćas,Rgp,noćas,O
Mate Miso Kovac,Noćas sam te sanjao,Zwn2Yv0K_57,sam,Var1s,biti,O
Mate Miso Kovac,Noćas sam te sanjao,Zwn2Yv0K_57,te,Pp2-sa,ti,O
Mate Miso Kovac,Noćas sam te sanjao,Zwn2Yv0K_57,sanjao,Vmp-sm,sanjati,O
Mate Miso Kovac,Oči tvoje plave,Zwn2Yv0K_58,Oči,Ncfpn,oko,O
Mate Miso Kovac,Oči tvoje plave,Zwn2Yv0K_58,tvoje,Ncfsg,tvoj,O
Mate Miso Kovac,Oči tvoje plave,Zwn2Yv0K_58,plave,Agpfsgy,plav,O
Mate Miso Kovac,Odavno više ne plačem zbog tebe,Zwn2Yv0K_59,Odavno,Rgp,odavno,O
Mate Miso Kovac,Odavno više ne plačem zbog tebe,Zwn2Yv0K_59,više,Rgc,mnogo,O
Mate Miso Kovac,Odavno više ne plačem zbog tebe,Zwn2Yv0K_59,ne,Qz,ne,O
Mate Miso Kovac,Odavno više ne plačem zbog tebe,Zwn2Yv0K_59,plačem,Vmr1s,plakati,O
Mate Miso Kovac,Odavno više ne plačem zbog tebe,Zwn2Yv0K_59,zbog,Sg,zbog,O
Mate Miso Kovac,Odavno više ne plačem zbog tebe,Zwn2Yv0K_59,tebe,Pp2-sg,ti,O
Mate Miso Kovac,Odrasli smo,Zwn2Yv0K_60,Odrasli,Agpmpny,odrastao,O
Mate Miso Kovac,Odrasli smo,Zwn2Yv0K_60,smo,Var1p,biti,O
Mate Miso Kovac,Oj ti dušo duše moje,Zwn2Yv0K_61,Oj,I,oj,O
Mate Miso Kovac,Oj ti dušo duše moje,Zwn2Yv0K_61,ti,Pp2-sd,ti,O
Mate Miso Kovac,Oj ti dušo duše moje,Zwn2Yv0K_61,dušo,Ncfsg,duša,O
Mate Miso Kovac,Oj ti dušo duše moje,Zwn2Yv0K_61,duše,Ncfsg,duša,O
Mate Miso Kovac,Oj ti dušo duše moje,Zwn2Yv0K_61,moje,Ps1fsg,moj,O
Mate Miso Kovac,Ostala je samo jedna pjesma,Zwn2Yv0K_62,Ostala,Vmp-sf,ostati,O
Mate Miso Kovac,Ostala je samo jedna pjesma,Zwn2Yv0K_62,je,Var3s,biti,O
Mate Miso Kovac,Ostala je samo jedna pjesma,Zwn2Yv0K_62,samo,Rgp,samo,O
Mate Miso Kovac,Ostala je samo jedna pjesma,Zwn2Yv0K_62,jedna,Mlcfsn,jedan,O
Mate Miso Kovac,Ostala je samo jedna pjesma,Zwn2Yv0K_62,pjesma,Ncfsn,pjesma,O
Mate Miso Kovac,"Ostavi me, živote",Zwn2Yv0K_63,Ostavi,Vmr3s,ostaviti,O
Mate Miso Kovac,"Ostavi me, živote",Zwn2Yv0K_63,me,Pp1-sa,ja,O
Mate Miso Kovac,"Ostavi me, živote",Zwn2Yv0K_63,",",Z,",",O
Mate Miso Kovac,"Ostavi me, živote",Zwn2Yv0K_63,živote,Ncmpa,život,O
Mate Miso Kovac,Ove noći svi su sretni,Zwn2Yv0K_64,Ove,Pd-fsg,ovaj,O
Mate Miso Kovac,Ove noći svi su sretni,Zwn2Yv0K_64,noći,Ncfsg,noć,O
Mate Miso Kovac,Ove noći svi su sretni,Zwn2Yv0K_64,svi,Agpmpny,sav,O
Mate Miso Kovac,Ove noći svi su sretni,Zwn2Yv0K_64,su,Var3p,biti,O
Mate Miso Kovac,Ove noći svi su sretni,Zwn2Yv0K_64,sretni,Agpmpny,sretan,O
Mate Miso Kovac,Pamtit ću te (za sva vremena),Zwn2Yv0K_65,Pamtit,Vmn,pamtiti,O
Mate Miso Kovac,Pamtit ću te (za sva vremena),Zwn2Yv0K_65,ću,Var1s,htjeti,O
Mate Miso Kovac,Pamtit ću te (za sva vremena),Zwn2Yv0K_65,te,Pp2-sa,ti,O
Mate Miso Kovac,Pamtit ću te (za sva vremena),Zwn2Yv0K_65,(,Z,(,O
Mate Miso Kovac,Pamtit ću te (za sva vremena),Zwn2Yv0K_65,za,Sa,za,O
Mate Miso Kovac,Pamtit ću te (za sva vremena),Zwn2Yv0K_65,sva,Agpnpay,sav,O
Mate Miso Kovac,Pamtit ću te (za sva vremena),Zwn2Yv0K_65,vremena,Ncnpa,vrijeme,O
Mate Miso Kovac,Pamtit ću te (za sva vremena),Zwn2Yv0K_65,),Z,),O
Mate Miso Kovac,Pjevaj legendo,Zwn2Yv0K_66,Pjevaj,Vmm2s,pjevati,O
Mate Miso Kovac,Pjevaj legendo,Zwn2Yv0K_66,legendo,Ncmsv,legenda,O
Mate Miso Kovac,Poljubi zemlju,Zwn2Yv0K_67,Poljubi,Vmr3s,poljubiti,O
Mate Miso Kovac,Poljubi zemlju,Zwn2Yv0K_67,zemlju,Ncfsa,zemlja,O
Mate Miso Kovac,Ponoćni blues,Zwn2Yv0K_68,Ponoćni,Agpmsny,ponoćni,O
Mate Miso Kovac,Ponoćni blues,Zwn2Yv0K_68,blues,Ncmsn,blues,O
Mate Miso Kovac,Poslije toliko godina,Zwn2Yv0K_69,Poslije,Sg,poslije,O
Mate Miso Kovac,Poslije toliko godina,Zwn2Yv0K_69,toliko,Rgp,toliko,O
Mate Miso Kovac,Poslije toliko godina,Zwn2Yv0K_69,godina,Ncfpg,godina,O
Mate Miso Kovac,Potraži me u pjesmi,Zwn2Yv0K_70,Potraži,Vmr3s,potražiti,O
Mate Miso Kovac,Potraži me u pjesmi,Zwn2Yv0K_70,me,Pp1-sa,ja,O
Mate Miso Kovac,Potraži me u pjesmi,Zwn2Yv0K_70,u,Sl,u,O
Mate Miso Kovac,Potraži me u pjesmi,Zwn2Yv0K_70,pjesmi,Ncfsl,pjesma,O
Mate Miso Kovac,Prokleto je jutro sutrašnje,Zwn2Yv0K_71,Prokleto,Agpnsny,proklet,O
Mate Miso Kovac,Prokleto je jutro sutrašnje,Zwn2Yv0K_71,je,Var3s,biti,O
Mate Miso Kovac,Prokleto je jutro sutrašnje,Zwn2Yv0K_71,jutro,Ncnsn,jutro,O
Mate Miso Kovac,Prokleto je jutro sutrašnje,Zwn2Yv0K_71,sutrašnje,Agpnsny,sutrašnji,O
Mate Miso Kovac,Proplakat će zora,Zwn2Yv0K_72,Proplakat,Vmn,proplakati,O
Mate Miso Kovac,Proplakat će zora,Zwn2Yv0K_72,će,Var3s,htjeti,O
Mate Miso Kovac,Proplakat će zora,Zwn2Yv0K_72,zora,Ncfsn,zora,O
Mate Miso Kovac,Reci zbogom,Zwn2Yv0K_73,Reci,Vmm2s,reći,O
Mate Miso Kovac,Reci zbogom,Zwn2Yv0K_73,zbogom,Qo,zbogom,O
Mate Miso Kovac,Rođen sam da volim,Zwn2Yv0K_74,Rođen,Appmsnn,roditi,O
Mate Miso Kovac,Rođen sam da volim,Zwn2Yv0K_74,sam,Var1s,biti,O
Mate Miso Kovac,Rođen sam da volim,Zwn2Yv0K_74,da,Cs,da,O
Mate Miso Kovac,Rođen sam da volim,Zwn2Yv0K_74,volim,Vmr1s,voljeti,O
Mate Miso Kovac,Samo jednom ljubav,Zwn2Yv0K_75,Samo,Rgp,samo,O
Mate Miso Kovac,Samo jednom ljubav,Zwn2Yv0K_75,jednom,Rgp,jednom,O
Mate Miso Kovac,Samo jednom ljubav,Zwn2Yv0K_75,ljubav,Ncfsn,ljubav,O
Mate Miso Kovac,Serenada,Zwn2Yv0K_76,Serenada,Ncfsn,serenada,O
Mate Miso Kovac,Sinoć kad sam ti proša,Zwn2Yv0K_77,Sinoć,Rgp,sinoć,O
Mate Miso Kovac,Sinoć kad sam ti proša,Zwn2Yv0K_77,kad,Cs,kad,O
Mate Miso Kovac,Sinoć kad sam ti proša,Zwn2Yv0K_77,sam,Var1s,biti,O
Mate Miso Kovac,Sinoć kad sam ti proša,Zwn2Yv0K_77,ti,Pp2-sd,ti,O
Mate Miso Kovac,Sinoć kad sam ti proša,Zwn2Yv0K_77,proša,Vmp-sf,proti,O
Mate Miso Kovac,Sutra mi sude,Zwn2Yv0K_78,Sutra,Rgp,sutra,O
Mate Miso Kovac,Sutra mi sude,Zwn2Yv0K_78,mi,Pp1-sd,ja,O
Mate Miso Kovac,Sutra mi sude,Zwn2Yv0K_78,sude,Vmr3p,suditi,O
Mate Miso Kovac,Sve što mi život pruža,Zwn2Yv0K_79,Sve,Agpnsny,sav,O
Mate Miso Kovac,Sve što mi život pruža,Zwn2Yv0K_79,što,Pi3n-n,što,O
Mate Miso Kovac,Sve što mi život pruža,Zwn2Yv0K_79,mi,Pp1-sd,ja,O
Mate Miso Kovac,Sve što mi život pruža,Zwn2Yv0K_79,život,Ncmsn,život,O
Mate Miso Kovac,Sve što mi život pruža,Zwn2Yv0K_79,pruža,Vmr3s,pružati,O
Mate Miso Kovac,"Svi pjevaju, ja ne čujem",Zwn2Yv0K_80,Svi,Agpmpny,sav,O
Mate Miso Kovac,"Svi pjevaju, ja ne čujem",Zwn2Yv0K_80,pjevaju,Vmr3p,pjevati,O
Mate Miso Kovac,"Svi pjevaju, ja ne čujem",Zwn2Yv0K_80,",",Z,",",O
Mate Miso Kovac,"Svi pjevaju, ja ne čujem",Zwn2Yv0K_80,ja,Pp1-sn,ja,O
Mate Miso Kovac,"Svi pjevaju, ja ne čujem",Zwn2Yv0K_80,ne,Qz,ne,O
Mate Miso Kovac,"Svi pjevaju, ja ne čujem",Zwn2Yv0K_80,čujem,Vmr1s,čuti,O
Mate Miso Kovac,Šibenska balada,Zwn2Yv0K_81,Šibenska,Agpfsny,šibenski,O
Mate Miso Kovac,Šibenska balada,Zwn2Yv0K_81,balada,Ncfsn,balada,O
Mate Miso Kovac,Što je to u meni prokleto,Zwn2Yv0K_82,Što,Pq3n-n,što,O
Mate Miso Kovac,Što je to u meni prokleto,Zwn2Yv0K_82,je,Var3s,biti,O
Mate Miso Kovac,Što je to u meni prokleto,Zwn2Yv0K_82,to,Pd-nsn,taj,O
Mate Miso Kovac,Što je to u meni prokleto,Zwn2Yv0K_82,u,Sl,u,O
Mate Miso Kovac,Što je to u meni prokleto,Zwn2Yv0K_82,meni,Ncfsl,ja,O
Mate Miso Kovac,Što je to u meni prokleto,Zwn2Yv0K_82,prokleto,Rgp,prokleto,O
Mate Miso Kovac,"Šuti srce, mogli bi te čuti",Zwn2Yv0K_83,Šuti,Vmr3s,šutiti,O
Mate Miso Kovac,"Šuti srce, mogli bi te čuti",Zwn2Yv0K_83,srce,Ncnsa,srce,O
Mate Miso Kovac,"Šuti srce, mogli bi te čuti",Zwn2Yv0K_83,",",Z,",",O
Mate Miso Kovac,"Šuti srce, mogli bi te čuti",Zwn2Yv0K_83,mogli,Vmp-pm,moći,O
Mate Miso Kovac,"Šuti srce, mogli bi te čuti",Zwn2Yv0K_83,bi,Vaa3p,biti,O
Mate Miso Kovac,"Šuti srce, mogli bi te čuti",Zwn2Yv0K_83,te,Pp2-sa,ti,O
Mate Miso Kovac,"Šuti srce, mogli bi te čuti",Zwn2Yv0K_83,čuti,Vmn,čuti,O
Mate Miso Kovac,Ti mi budi vjerna,Zwn2Yv0K_84,Ti,Pp2-sd,ti,O
Mate Miso Kovac,Ti mi budi vjerna,Zwn2Yv0K_84,mi,Pp1-sd,ja,O
Mate Miso Kovac,Ti mi budi vjerna,Zwn2Yv0K_84,budi,Vmr3s,buditi,O
Mate Miso Kovac,Ti mi budi vjerna,Zwn2Yv0K_84,vjerna,Agpfsny,vjeran,O
Mate Miso Kovac,Ti si pjesma moje duše (alter),Zwn2Yv0K_85,Ti,Pp2-sn,ti,O
Mate Miso Kovac,Ti si pjesma moje duše (alter),Zwn2Yv0K_85,si,Var2s,biti,O
Mate Miso Kovac,Ti si pjesma moje duše (alter),Zwn2Yv0K_85,pjesma,Ncfsn,pjesma,O
Mate Miso Kovac,Ti si pjesma moje duše (alter),Zwn2Yv0K_85,moje,Ps1fsg,moj,O
Mate Miso Kovac,Ti si pjesma moje duše (alter),Zwn2Yv0K_85,duše,Ncfsg,duša,O
Mate Miso Kovac,Ti si pjesma moje duše (alter),Zwn2Yv0K_85,(,Z,(,O
Mate Miso Kovac,Ti si pjesma moje duše (alter),Zwn2Yv0K_85,alter,Ncmsn,alter,O
Mate Miso Kovac,Ti si pjesma moje duše (alter),Zwn2Yv0K_85,),Z,),O
Mate Miso Kovac,To se zove ljubav,Zwn2Yv0K_86,To,Pd-nsn,taj,O
Mate Miso Kovac,To se zove ljubav,Zwn2Yv0K_86,se,Px--sa,sebe,O
Mate Miso Kovac,To se zove ljubav,Zwn2Yv0K_86,zove,Vmr3s,zvati,O
Mate Miso Kovac,To se zove ljubav,Zwn2Yv0K_86,ljubav,Ncfsn,ljubav,O
Mate Miso Kovac,Tužno srce moje,Zwn2Yv0K_87,Tužno,Agpnsny,tužan,O
Mate Miso Kovac,Tužno srce moje,Zwn2Yv0K_87,srce,Ncnsn,srce,O
Mate Miso Kovac,Tužno srce moje,Zwn2Yv0K_87,moje,Ncfsg,moj,O
Mate Miso Kovac,U svakoj te ženi pokušavam naći,Zwn2Yv0K_88,U,Sl,u,O
Mate Miso Kovac,U svakoj te ženi pokušavam naći,Zwn2Yv0K_88,svakoj,Pi-fsl,svaki,O
Mate Miso Kovac,U svakoj te ženi pokušavam naći,Zwn2Yv0K_88,te,Cc,te,O
Mate Miso Kovac,U svakoj te ženi pokušavam naći,Zwn2Yv0K_88,ženi,Ncfsl,žena,O
Mate Miso Kovac,U svakoj te ženi pokušavam naći,Zwn2Yv0K_88,pokušavam,Vmr1s,pokušavati,O
Mate Miso Kovac,U svakoj te ženi pokušavam naći,Zwn2Yv0K_88,naći,Vmn,naći,O
Mate Miso Kovac,Varljivo ljeto,Zwn2Yv0K_89,Varljivo,Agpnsny,varljiv,O
Mate Miso Kovac,Varljivo ljeto,Zwn2Yv0K_89,ljeto,Ncnsn,ljeto,O
Mate Miso Kovac,Više se nećeš vratiti,Zwn2Yv0K_90,Više,Rgc,mnogo,O
Mate Miso Kovac,Više se nećeš vratiti,Zwn2Yv0K_90,se,Px--sa,sebe,O
Mate Miso Kovac,Više se nećeš vratiti,Zwn2Yv0K_90,nećeš,Var2s,htjeti,O
Mate Miso Kovac,Više se nećeš vratiti,Zwn2Yv0K_90,vratiti,Vmn,vratiti,O
Mate Miso Kovac,Volim te za sva vrimena,Zwn2Yv0K_91,Volim,Vmr1s,voljeti,O
Mate Miso Kovac,Volim te za sva vrimena,Zwn2Yv0K_91,te,Pp2-sa,ti,O
Mate Miso Kovac,Volim te za sva vrimena,Zwn2Yv0K_91,za,Sa,za,O
Mate Miso Kovac,Volim te za sva vrimena,Zwn2Yv0K_91,sva,Agpnpay,sav,O
Mate Miso Kovac,Volim te za sva vrimena,Zwn2Yv0K_91,vrimena,Ncnpa,vrime,O
Mate Miso Kovac,Vrelo mog života,Zwn2Yv0K_92,Vrelo,Ncnsn,vrelo,O
Mate Miso Kovac,Vrelo mog života,Zwn2Yv0K_92,mog,Ps1msg,moj,O
Mate Miso Kovac,Vrelo mog života,Zwn2Yv0K_92,života,Ncmsg,život,O
Mate Miso Kovac,Za kim zvono plače,Zwn2Yv0K_93,Za,Sa,za,O
Mate Miso Kovac,Za kim zvono plače,Zwn2Yv0K_93,kim,Ncmsan,kim,O
Mate Miso Kovac,Za kim zvono plače,Zwn2Yv0K_93,zvono,Ncnsa,zvono,O
Mate Miso Kovac,Za kim zvono plače,Zwn2Yv0K_93,plače,Vmr3s,plakati,O
Mate Miso Kovac,Za tvoju ljubav sve bih dao,Zwn2Yv0K_94,Za,Sa,za,O
Mate Miso Kovac,Za tvoju ljubav sve bih dao,Zwn2Yv0K_94,tvoju,Pd-fsa,tvoj,O
Mate Miso Kovac,Za tvoju ljubav sve bih dao,Zwn2Yv0K_94,ljubav,Ncfsa,ljubav,O
Mate Miso Kovac,Za tvoju ljubav sve bih dao,Zwn2Yv0K_94,sve,Agpnsay,sav,O
Mate Miso Kovac,Za tvoju ljubav sve bih dao,Zwn2Yv0K_94,bih,Vaa1s,biti,O
Mate Miso Kovac,Za tvoju ljubav sve bih dao,Zwn2Yv0K_94,dao,Vmp-sm,dati,O
Mate Miso Kovac,Zalij to cvijeće suzama sreće,Zwn2Yv0K_95,Zalij,Vmm2s,zaliti,O
Mate Miso Kovac,Zalij to cvijeće suzama sreće,Zwn2Yv0K_95,to,Pd-nsa,taj,O
Mate Miso Kovac,Zalij to cvijeće suzama sreće,Zwn2Yv0K_95,cvijeće,Ncnsa,cvijeće,O
Mate Miso Kovac,Zalij to cvijeće suzama sreće,Zwn2Yv0K_95,suzama,Ncmpg,suza,O
Mate Miso Kovac,Zalij to cvijeće suzama sreće,Zwn2Yv0K_95,sreće,Ncfsg,sreća,O
Mate Miso Kovac,Zaplešimo stara,Zwn2Yv0K_96,Zaplešimo,Vmm1p,zaplesati,O
Mate Miso Kovac,Zaplešimo stara,Zwn2Yv0K_96,stara,Agpfsny,star,O
Mate Miso Kovac,"Zbog tebe, ljubavi moja",Zwn2Yv0K_97,Zbog,Sg,zbog,O
Mate Miso Kovac,"Zbog tebe, ljubavi moja",Zwn2Yv0K_97,tebe,Pp2-sg,ti,O
Mate Miso Kovac,"Zbog tebe, ljubavi moja",Zwn2Yv0K_97,",",Z,",",O
Mate Miso Kovac,"Zbog tebe, ljubavi moja",Zwn2Yv0K_97,ljubavi,Ncfsg,ljubav,O
Mate Miso Kovac,"Zbog tebe, ljubavi moja",Zwn2Yv0K_97,moja,Ps1fsn,moj,O
Mate Miso Kovac,Zbogom zvijezdo,Zwn2Yv0K_98,Zbogom,Qo,zbogom,O
Mate Miso Kovac,Zbogom zvijezdo,Zwn2Yv0K_98,zvijezdo,Ncfsv,zvijezda,O
Mate Miso Kovac,"Zeleno, zeleno",Zwn2Yv0K_99,Zeleno,Agpnsny,zelen,O
Mate Miso Kovac,"Zeleno, zeleno",Zwn2Yv0K_99,",",Z,",",O
Mate Miso Kovac,"Zeleno, zeleno",Zwn2Yv0K_99,zeleno,Agpnsny,zelen,O
Mate Miso Kovac,Znam da si sama,Zwn2Yv0K_100,Znam,Vmr1s,znati,O
Mate Miso Kovac,Znam da si sama,Zwn2Yv0K_100,da,Cs,da,O
Mate Miso Kovac,Znam da si sama,Zwn2Yv0K_100,si,Var2s,biti,O
Mate Miso Kovac,Znam da si sama,Zwn2Yv0K_100,sama,Agpfsny,sam,O
Mate Miso Kovac,Žena s juga,Zwn2Yv0K_101,Žena,Ncfsn,žena,O
Mate Miso Kovac,Žena s juga,Zwn2Yv0K_101,s,Sg,sa,O
Mate Miso Kovac,Žena s juga,Zwn2Yv0K_101,juga,Ncmsg,jug,O
Novi fosili,Ako se rastanemo,oOIOCzZV_0,Ako,Cs,ako,O
Novi fosili,Ako se rastanemo,oOIOCzZV_0,se,Px--sa,sebe,O
Novi fosili,Ako se rastanemo,oOIOCzZV_0,rastanemo,Vmr1p,rastati,O
Novi fosili,Bilo mi je prvi put,oOIOCzZV_1,Bilo,Vap-sn,biti,O
Novi fosili,Bilo mi je prvi put,oOIOCzZV_1,mi,Pp1-sd,ja,O
Novi fosili,Bilo mi je prvi put,oOIOCzZV_1,je,Var3s,biti,O
Novi fosili,Bilo mi je prvi put,oOIOCzZV_1,prvi,Mlomsan,prvi,O
Novi fosili,Bilo mi je prvi put,oOIOCzZV_1,put,Rgp,put,O
Novi fosili,"Čuješ li me, je l' ti drago",oOIOCzZV_2,Čuješ,Vmr2s,čuti,O
Novi fosili,"Čuješ li me, je l' ti drago",oOIOCzZV_2,li,Cs,li,O
Novi fosili,"Čuješ li me, je l' ti drago",oOIOCzZV_2,me,Pp1-sa,ja,O
Novi fosili,"Čuješ li me, je l' ti drago",oOIOCzZV_2,",",Z,",",O
Novi fosili,"Čuješ li me, je l' ti drago",oOIOCzZV_2,je,Var3s,biti,O
Novi fosili,"Čuješ li me, je l' ti drago",oOIOCzZV_2,l,Agpnsny,l,O
Novi fosili,"Čuješ li me, je l' ti drago",oOIOCzZV_2,',Z,',O
Novi fosili,"Čuješ li me, je l' ti drago",oOIOCzZV_2,ti,Pp2-sn,ti,O
Novi fosili,"Čuješ li me, je l' ti drago",oOIOCzZV_2,drago,Rgp,drago,O
Novi fosili,Dijete sreće,oOIOCzZV_3,Dijete,Ncnsn,dijete,O
Novi fosili,Dijete sreće,oOIOCzZV_3,sreće,Ncfsg,sreća,O
Novi fosili,Djeca ljubavi,oOIOCzZV_4,Djeca,Ncnpn,dijete,O
Novi fosili,Djeca ljubavi,oOIOCzZV_4,ljubavi,Ncfsg,ljubav,O
Novi fosili,Dobre djevojke,oOIOCzZV_5,Dobre,Agpfpny,dobar,O
Novi fosili,Dobre djevojke,oOIOCzZV_5,djevojke,Ncfpn,djevojka,O
Novi fosili,E da si barem noćas ovdje,oOIOCzZV_6,E,I,e,O
Novi fosili,E da si barem noćas ovdje,oOIOCzZV_6,da,Cs,da,O
Novi fosili,E da si barem noćas ovdje,oOIOCzZV_6,si,Var2s,biti,O
Novi fosili,E da si barem noćas ovdje,oOIOCzZV_6,barem,Qo,barem,O
Novi fosili,E da si barem noćas ovdje,oOIOCzZV_6,noćas,Rgp,noćas,O
Novi fosili,E da si barem noćas ovdje,oOIOCzZV_6,ovdje,Rgp,ovdje,O
Novi fosili,Hoću li znati,oOIOCzZV_7,Hoću,Vmr1s,htjeti,O
Novi fosili,Hoću li znati,oOIOCzZV_7,li,Qq,li,O
Novi fosili,Hoću li znati,oOIOCzZV_7,znati,Vmn,znati,O
Novi fosili,Ja sam za ples,oOIOCzZV_8,Ja,Pp1-sn,ja,O
Novi fosili,Ja sam za ples,oOIOCzZV_8,sam,Var1s,biti,O
Novi fosili,Ja sam za ples,oOIOCzZV_8,za,Sa,za,O
Novi fosili,Ja sam za ples,oOIOCzZV_8,ples,Ncmsan,ples,O
Novi fosili,Jedna suza,oOIOCzZV_9,Jedna,Mlcfsn,jedan,O
Novi fosili,Jedna suza,oOIOCzZV_9,suza,Ncfsn,suza,O
Novi fosili,"Joj, joj",oOIOCzZV_10,Joj,I,joj,O
Novi fosili,"Joj, joj",oOIOCzZV_10,",",Z,",",O
Novi fosili,"Joj, joj",oOIOCzZV_10,joj,Pp3fsd,on,O
Novi fosili,Kad budemo ja i ti,oOIOCzZV_11,Kad,Cs,kad,O
Novi fosili,Kad budemo ja i ti,oOIOCzZV_11,budemo,Var1p,biti,O
Novi fosili,Kad budemo ja i ti,oOIOCzZV_11,ja,Pp1-sn,ja,O
Novi fosili,Kad budemo ja i ti,oOIOCzZV_11,i,Cc,i,O
Novi fosili,Kad budemo ja i ti,oOIOCzZV_11,ti,Pp2-sn,ti,O
Novi fosili,Kad naš brod plovi,oOIOCzZV_12,Kad,Cs,kad,O
Novi fosili,Kad naš brod plovi,oOIOCzZV_12,naš,Ps1msn,naš,O
Novi fosili,Kad naš brod plovi,oOIOCzZV_12,brod,Ncmsn,brod,O
Novi fosili,Kad naš brod plovi,oOIOCzZV_12,plovi,Vmr3s,ploviti,O
Novi fosili,Ključ je ispod otirača,oOIOCzZV_13,Ključ,Ncmsn,ključ,O
Novi fosili,Ključ je ispod otirača,oOIOCzZV_13,je,Var3s,biti,O
Novi fosili,Ključ je ispod otirača,oOIOCzZV_13,ispod,Sg,ispod,O
Novi fosili,Ključ je ispod otirača,oOIOCzZV_13,otirača,Ncmpg,otirač,O
Novi fosili,Kuca srce moje,oOIOCzZV_14,Kuca,Vmr3s,kucati,O
Novi fosili,Kuca srce moje,oOIOCzZV_14,srce,Ncnsa,srce,O
Novi fosili,Kuca srce moje,oOIOCzZV_14,moje,Ps1fsg,moj,O
Novi fosili,Ljubav koja nema kraja,oOIOCzZV_15,Ljubav,Ncfsn,ljubav,O
Novi fosili,Ljubav koja nema kraja,oOIOCzZV_15,koja,Pi-fsn,koji,O
Novi fosili,Ljubav koja nema kraja,oOIOCzZV_15,nema,Vmr3s,nemati,O
Novi fosili,Ljubav koja nema kraja,oOIOCzZV_15,kraja,Ncmsg,kraj,O
Novi fosili,Mali Ćiro,oOIOCzZV_16,Mali,Agpmsny,mali,O
Novi fosili,Mali Ćiro,oOIOCzZV_16,Ćiro,Npmsn,Ćiro,B-per
Novi fosili,Mario,oOIOCzZV_17,Mario,Vmp-sm,mariti,O
Novi fosili,Mimi,oOIOCzZV_18,Mimi,Ncmpn,mim,O
Novi fosili,Najdraže moje,oOIOCzZV_19,Najdraže,Rgs,drago,O
Novi fosili,Najdraže moje,oOIOCzZV_19,moje,Ps1fsg,moj,O
Novi fosili,Ne plaši se,oOIOCzZV_20,Ne,Qz,ne,O
Novi fosili,Ne plaši se,oOIOCzZV_20,plaši,Vmr3s,plašiti,O
Novi fosili,Ne plaši se,oOIOCzZV_20,se,Px--sa,sebe,O
Novi fosili,Neka vali gingolaju svoje barke,oOIOCzZV_21,Neka,Qo,neka,O
Novi fosili,Neka vali gingolaju svoje barke,oOIOCzZV_21,vali,Ncmpn,val,O
Novi fosili,Neka vali gingolaju svoje barke,oOIOCzZV_21,gingolaju,Vmr3p,gingolati,O
Novi fosili,Neka vali gingolaju svoje barke,oOIOCzZV_21,svoje,Px-fpa,svoj,O
Novi fosili,Neka vali gingolaju svoje barke,oOIOCzZV_21,barke,Ncfpa,barka,O
Novi fosili,Neveni žuti,oOIOCzZV_22,Neveni,Ncmpn,neven,O
Novi fosili,Neveni žuti,oOIOCzZV_22,žuti,Agpmpny,žut,O
Novi fosili,Nikad više staro vino,oOIOCzZV_23,Nikad,Rgp,nikad,O
