lemma,upos,Artist_name,Song,Song_ID,Lyrics_url,Views
Saloon,PROPN,Novi Fosili,Pričaj mi o ljubavi,/kSKwa9Q_1_54,https://lyricstranslate.com/en/pri%C4%8Daj-mi-o-ljubavi-tell-me-about-love.html-0,29650
Sanja,PROPN,Novi Fosili,Sanja,/kSKwa9Q_1_62,https://lyricstranslate.com/en/sanja-sanja.html-4,18947
Saša,PROPN,Novi Fosili,Saša,/kSKwa9Q_1_65,https://lyricstranslate.com/en/sa%C5%A1a-sa%C5%A1a.html,17482
Srna,PROPN,Novi Fosili,Sedam dugih godina,/kSKwa9Q_1_66,https://lyricstranslate.com/en/Sedam-dugi-godina-Sedam-dugi-godina.html,20404
Tonka,PROPN,Novi Fosili,Tonka,/kSKwa9Q_1_78,https://lyricstranslate.com/en/tonka-tonka.html-0,41733
Valentino,PROPN,Novi Fosili,Valentino i Renato,/kSKwa9Q_1_81,https://lyricstranslate.com/en/valentino-i-renato-valentino-and-renato.html,32032
Renato,PROPN,Novi Fosili,Valentino i Renato,/kSKwa9Q_1_81,https://lyricstranslate.com/en/valentino-i-renato-valentino-and-renato.html,32032
Bog,PROPN,Novi Fosili,Za dobra stara vremena,/kSKwa9Q_1_84,https://lyricstranslate.com/en/za-dobra-stara-vremena-good-old-times.html-1,210503
Zrinka,PROPN,Novi Fosili,Zrinka,/kSKwa9Q_1_90,https://lyricstranslate.com/en/zrinka-zrinka.html,6044
mol,PROPN,Parni Valjak,A gdje je ljubav,PZ5KqfC1_1_1,https://lyricstranslate.com/en/gdje-je-ljubav-where-love.html,165856
Anja,PROPN,Parni Valjak,Anja (feat. Zoran Predin),PZ5KqfC1_1_4,"https://tekstovi.net/2,581,53636.html",4622
Četvrtko,PROPN,Parni Valjak,Bijeg,PZ5KqfC1_1_6,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/bijeg.html,6181
Bog,PROPN,Parni Valjak,Direktan put za nebo,PZ5KqfC1_1_10,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/direktan-put-za-nebo.html,7213
Bitlsa,PROPN,Parni Valjak,Dodjite na show,PZ5KqfC1_1_15,"https://tekstovi.net/2,581,43973.html",6244
Stounsa,PROPN,Parni Valjak,Dodjite na show,PZ5KqfC1_1_15,"https://tekstovi.net/2,581,43973.html",6244
Bog,PROPN,Parni Valjak,Dosta,PZ5KqfC1_1_18,https://lyricstranslate.com/en/dosta-enough.html-2,51391
Hrast,PROPN,Parni Valjak,Hrast,PZ5KqfC1_1_24,"https://tekstovi.net/2,581,45501.html",3894
Kavez,PROPN,Parni Valjak,Idu dani,PZ5KqfC1_1_27,https://lyricstranslate.com/en/idu-dani-days-go.html-1,33299
Ivana,PROPN,Parni Valjak,Ivana,PZ5KqfC1_1_31,https://lyricstranslate.com/en/ivana-joan.html,78534
Ribnjak,PROPN,Parni Valjak,Ja još čekam,PZ5KqfC1_1_32,https://lyricstranslate.com/en/ja-jo%C5%A1-%C4%8Dekam-im-still-waiting.html,39754
Božija,PROPN,Parni Valjak,Jesen u meni,PZ5KqfC1_1_38,https://lyricstranslate.com/en/jesen-u-meni-autumn-me.html,328828
Hrast,PROPN,Parni Valjak,Jos jedna o Hrastu,PZ5KqfC1_1_39,"https://tekstovi.net/2,581,45502.html",3684
Miki,PROPN,Parni Valjak,Kad Miki kaze da se boji,PZ5KqfC1_1_40,"https://tekstovi.net/2,581,45207.html",5376
Subina,PROPN,Parni Valjak,Kada kola krenu nizbrdo,PZ5KqfC1_1_41,https://lyricstranslate.com/en/kada-kola-krenu-nizbrdo-when-car-goes-downhill.html,38769
Zrinjevac,PROPN,Parni Valjak,Kada noc umijesa prste u grad,PZ5KqfC1_1_43,"https://tekstovi.net/2,581,45196.html",4807
Kavkaz,PROPN,Parni Valjak,Kada noc umijesa prste u grad,PZ5KqfC1_1_43,"https://tekstovi.net/2,581,45196.html",4807
Ljubljana,PROPN,Parni Valjak,Lutka za bal,PZ5KqfC1_1_55,https://lyricstranslate.com/en/lutka-za-bal-ball-doll.html,114792
Bum,PROPN,Parni Valjak,Lutka za bal,PZ5KqfC1_1_55,https://lyricstranslate.com/en/lutka-za-bal-ball-doll.html,114792
Aki,PROPN,Parni Valjak,Lutka za bal,PZ5KqfC1_1_55,https://lyricstranslate.com/en/lutka-za-bal-ball-doll.html,114792
Petar,PROPN,Parni Valjak,Moje dnevne paranoje,PZ5KqfC1_1_66,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/moje-dnevne-paranoje.html,5891
Pan,PROPN,Parni Valjak,Moje dnevne paranoje,PZ5KqfC1_1_66,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/moje-dnevne-paranoje.html,5891
Bog,PROPN,Parni Valjak,Molitva,PZ5KqfC1_1_67,https://lyricstranslate.com/en/molitva-prayer.html-2,76309
Neda,PROPN,Parni Valjak,Neda,PZ5KqfC1_1_72,https://lyricstranslate.com/en/neda-neda.html,53093
Sava,PROPN,Parni Valjak,"O sumama, rijekama i pticama",PZ5KqfC1_1_79,"https://tekstovi.net/2,581,45495.html",3106
Travolte,PROPN,Parni Valjak,Oaza,PZ5KqfC1_1_80,"https://tekstovi.net/2,581,45201.html",2843
Zagreb,PROPN,Parni Valjak,Oba lica ljubavi,PZ5KqfC1_1_81,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/oba-lica-ljubavi.html,16725
Bog,PROPN,Parni Valjak,Oba lica ljubavi,PZ5KqfC1_1_81,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/oba-lica-ljubavi.html,16725
Ljbav,PROPN,Parni Valjak,Oba lica ljubavi,PZ5KqfC1_1_81,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/oba-lica-ljubavi.html,16725
Njemačka,PROPN,Parni Valjak,Ocu da se zenim,PZ5KqfC1_1_82,"https://tekstovi.net/2,581,39077.html",7390
Deutsche,PROPN,Parni Valjak,Ocu da se zenim,PZ5KqfC1_1_82,"https://tekstovi.net/2,581,39077.html",7390
Nada,PROPN,Parni Valjak,Ona gleda kroz mene,PZ5KqfC1_1_83,"https://tekstovi.net/2,581,45214.html",3830
Bog,PROPN,Parni Valjak,Otkud ti pravo,PZ5KqfC1_1_87,"https://tekstovi.net/2,581,56911.html",11068
Pariz,PROPN,Parni Valjak,Pariz,PZ5KqfC1_1_89,https://lyricstranslate.com/en/pariz-paris.html,4989
Bog,PROPN,Parni Valjak,Povratak ratnika,PZ5KqfC1_1_94,https://lyricstranslate.com/en/povratak-ratnika-soldiers-homecoming.html,18309
Celik,PROPN,Parni Valjak,Sai-Baba blues,PZ5KqfC1_1_102,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/sai-baba-blues.html,2597
Sai-Baba,PROPN,Parni Valjak,Sai-Baba blues,PZ5KqfC1_1_102,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/sai-baba-blues.html,2597
Kama-sutra,PROPN,Parni Valjak,Sai-Baba blues,PZ5KqfC1_1_102,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/sai-baba-blues.html,2597
Indija,PROPN,Parni Valjak,Sai-Baba blues,PZ5KqfC1_1_102,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/sai-baba-blues.html,2597
Buda,PROPN,Parni Valjak,Sai-Baba blues,PZ5KqfC1_1_102,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/sai-baba-blues.html,2597
Zen,PROPN,Parni Valjak,Sai-Baba blues,PZ5KqfC1_1_102,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/sai-baba-blues.html,2597
Kasmir,PROPN,Parni Valjak,Sai-Baba blues,PZ5KqfC1_1_102,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/sai-baba-blues.html,2597
Tibet,PROPN,Parni Valjak,Sai-Baba blues,PZ5KqfC1_1_102,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/sai-baba-blues.html,2597
Kavkaz,PROPN,Parni Valjak,Samo Da Zna,PZ5KqfC1_1_104,https://lyricstranslate.com/en/parni-valjak-samo-da-zna-lyrics.html,6002
Bog,PROPN,Parni Valjak,Samo sjećanja,PZ5KqfC1_1_106,https://lyricstranslate.com/en/parni-valjak-samo-sjecanja-lyrics.html,63700
Lukić,PROPN,Parni Valjak,Slicice iz tramvaja,PZ5KqfC1_1_110,"https://tekstovi.net/2,581,45195.html",2653
Staška,PROPN,Parni Valjak,Staška,PZ5KqfC1_1_112,https://lyricstranslate.com/en/parni-valjak-staska-lyrics.html,3370
Bog,PROPN,Parni Valjak,Ti povuci prvi potez,PZ5KqfC1_1_121,"https://tekstovi.net/2,581,45213.html",5248
Petar,PROPN,Parni Valjak,U ljubav vjerujem,PZ5KqfC1_1_124,https://lyricstranslate.com/en/u-ljubav-vjerujem-i-believe-love.html-0,142035
Pan,PROPN,Parni Valjak,U ljubav vjerujem,PZ5KqfC1_1_124,https://lyricstranslate.com/en/u-ljubav-vjerujem-i-believe-love.html-0,142035
Bog,PROPN,Parni Valjak,Vrijeme ljubavi,PZ5KqfC1_1_135,https://lyricstranslate.com/en/vrijeme-ljubavi-time-love.html-0,115290
Marija,PROPN,Parni Valjak,Vruce usne,PZ5KqfC1_1_137,"https://tekstovi.net/2,581,45504.html",4885
Vesna,PROPN,Parni Valjak,Vruce usne,PZ5KqfC1_1_137,"https://tekstovi.net/2,581,45504.html",4885
Vlatkica,PROPN,Parni Valjak,Vruce usne,PZ5KqfC1_1_137,"https://tekstovi.net/2,581,45504.html",4885
Dijana,PROPN,Parni Valjak,Vruce usne,PZ5KqfC1_1_137,"https://tekstovi.net/2,581,45504.html",4885
Patricija,PROPN,Parni Valjak,Vruce usne,PZ5KqfC1_1_137,"https://tekstovi.net/2,581,45504.html",4885
Sonja,PROPN,Parni Valjak,Vruce usne,PZ5KqfC1_1_137,"https://tekstovi.net/2,581,45504.html",4885
a.,PROPN,Parni Valjak,Zagreb ima isti pozivni,PZ5KqfC1_1_139,https://lyricstranslate.com/en/zagreb-ima-isti-pozivni-zagreb-still-has-same-dialing-code.html,64314
Zagreb,PROPN,Parni Valjak,Zagreb ima isti pozivni,PZ5KqfC1_1_139,https://lyricstranslate.com/en/zagreb-ima-isti-pozivni-zagreb-still-has-same-dialing-code.html,64314
Bosna,PROPN,Parni Valjak,Zagreb ima isti pozivni,PZ5KqfC1_1_139,https://lyricstranslate.com/en/zagreb-ima-isti-pozivni-zagreb-still-has-same-dialing-code.html,64314
Graal,PROPN,Parni Valjak,Zapjevaj,PZ5KqfC1_1_140,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/zapjevaj.html,47776
Facebook,PROPN,Plavi Orkestar,(R)evolucija,EOkBEcEU_1_0,"https://tekstovi.net/2,12,30535.html",11595
Amerika,PROPN,Plavi Orkestar,Amerika,EOkBEcEU_1_2,https://lyricstranslate.com/en/amerika-america.html-39,11562
Azra,PROPN,Plavi Orkestar,Azra,EOkBEcEU_1_3,https://lyricstranslate.com/en/Azra-Azra.html,61936
Buda,PROPN,Plavi Orkestar,Da se 6 pretvori u 9,EOkBEcEU_1_9,https://lyricstranslate.com/en/da-se-6-pretvori-u-9-turn-6-9.html,24942
Sava,PROPN,Plavi Orkestar,Da se 6 pretvori u 9,EOkBEcEU_1_9,https://lyricstranslate.com/en/da-se-6-pretvori-u-9-turn-6-9.html,24942
Kraljević,PROPN,Plavi Orkestar,Fa fa fasista,EOkBEcEU_1_12,https://lyricstranslate.com/en/fa-fa-fasista-fa-fa-fascist.html,43171
Petra,PROPN,Plavi Orkestar,Fa fa fasista,EOkBEcEU_1_12,https://lyricstranslate.com/en/fa-fa-fasista-fa-fa-fascist.html,43171
Švabo,PROPN,Plavi Orkestar,Fa fa fasista,EOkBEcEU_1_12,https://lyricstranslate.com/en/fa-fa-fasista-fa-fa-fascist.html,43171
Jovanka,PROPN,Plavi Orkestar,Jovanka,EOkBEcEU_1_16,https://lyricstranslate.com/en/jovanka-jovanka.html,12488
Dunav,PROPN,Plavi Orkestar,Kad mi kažeš paša,EOkBEcEU_1_17,https://lyricstranslate.com/en/kad-mi-ka%C5%BEe%C5%A1-pa%C5%A1a-when-you-ask-me-oh-pasha.html,15537
Beograđanka,PROPN,Plavi Orkestar,Kad mi kažeš paša,EOkBEcEU_1_17,https://lyricstranslate.com/en/kad-mi-ka%C5%BEe%C5%A1-pa%C5%A1a-when-you-ask-me-oh-pasha.html,15537
Stevan,PROPN,Plavi Orkestar,Kad mi kažeš paša,EOkBEcEU_1_17,https://lyricstranslate.com/en/kad-mi-ka%C5%BEe%C5%A1-pa%C5%A1a-when-you-ask-me-oh-pasha.html,15537
Krajina,PROPN,Plavi Orkestar,Kada placu grlice,EOkBEcEU_1_20,https://lyricstranslate.com/en/kada-placu-grlice-kad-plachu-grlice.html,15375
KAJA,PROPN,Plavi Orkestar,Kaja,EOkBEcEU_1_21,https://lyricstranslate.com/en/kaja-kaja.html,62418
Hvar,PROPN,Plavi Orkestar,Kaja,EOkBEcEU_1_21,https://lyricstranslate.com/en/kaja-kaja.html,62418
Hvar,PROPN,Plavi Orkestar,Ljubav nije laka stvar,EOkBEcEU_1_24,https://lyricstranslate.com/en/ljubav-nije-laka-stvar-love-isnt-easy-thing.html,30781
Bog,PROPN,Plavi Orkestar,Ljubavi,EOkBEcEU_1_25,"https://tekstovi.net/2,12,175.html",30135
Bog,PROPN,Plavi Orkestar,Ljubi se Istok i Zapad,EOkBEcEU_1_26,https://lyricstranslate.com/en/ljubi-se-istok-i-zapad-east-and-west-are-loving-each-other.html,26914
Cetinja,PROPN,Plavi Orkestar,Mangup,EOkBEcEU_1_28,https://lyricstranslate.com/en/mangup-rowdy.html,18378
Bog,PROPN,Plavi Orkestar,Mangup,EOkBEcEU_1_28,https://lyricstranslate.com/en/mangup-rowdy.html,18378
Cetinje,PROPN,Plavi Orkestar,Mangup,EOkBEcEU_1_28,https://lyricstranslate.com/en/mangup-rowdy.html,18378
Kupić,PROPN,Plavi Orkestar,Mladene,EOkBEcEU_1_30,https://lyricstranslate.com/en/mladene-oh-mladen.html,9228
Mladen,PROPN,Plavi Orkestar,Mladene,EOkBEcEU_1_30,https://lyricstranslate.com/en/mladene-oh-mladen.html,9228
Bog,PROPN,Plavi Orkestar,Ljubi se Istok i Zapad,EOkBEcEU_1_34,https://lyricstranslate.com/en/ljubi-se-istok-i-zapad-east-and-west-are-loving-each-other.html,22789
jasmin,PROPN,Plavi Orkestar,O mladosti,EOkBEcEU_1_37,https://lyricstranslate.com/en/o-mladosti-%D0%BE-%D0%BC%D0%BB%D0%B0%D0%B4%D0%BE%D1%81%D1%82%D0%B8.html,14733
Malta,PROPN,Plavi Orkestar,O mladosti,EOkBEcEU_1_37,https://lyricstranslate.com/en/o-mladosti-%D0%BE-%D0%BC%D0%BB%D0%B0%D0%B4%D0%BE%D1%81%D1%82%D0%B8.html,14733
Mile,PROPN,Plavi Orkestar,O mladosti,EOkBEcEU_1_37,https://lyricstranslate.com/en/o-mladosti-%D0%BE-%D0%BC%D0%BB%D0%B0%D0%B4%D0%BE%D1%81%D1%82%D0%B8.html,14733
Krajcar,PROPN,Plavi Orkestar,Parajlija,EOkBEcEU_1_43,https://lyricstranslate.com/en/parajlija-%D0%B1%D0%BE%D0%B3%D0%B0%D1%87.html,11804
Tino,PROPN,Plavi Orkestar,Mi smo pijane budale,EOkBEcEU_1_44,https://lyricstranslate.com/en/mi-smo-pijane-budale-we-are-drunk-fools.html,16662
Tomo,PROPN,Plavi Orkestar,Mi smo pijane budale,EOkBEcEU_1_44,https://lyricstranslate.com/en/mi-smo-pijane-budale-we-are-drunk-fools.html,16662
Hemfri,PROPN,Plavi Orkestar,Mi smo pijane budale,EOkBEcEU_1_44,https://lyricstranslate.com/en/mi-smo-pijane-budale-we-are-drunk-fools.html,16662
Bogart,PROPN,Plavi Orkestar,Mi smo pijane budale,EOkBEcEU_1_44,https://lyricstranslate.com/en/mi-smo-pijane-budale-we-are-drunk-fools.html,16662
Boka,PROPN,Plavi Orkestar,Mi smo pijane budale,EOkBEcEU_1_44,https://lyricstranslate.com/en/mi-smo-pijane-budale-we-are-drunk-fools.html,16662
Hasim,PROPN,Plavi Orkestar,Mi smo pijane budale,EOkBEcEU_1_44,https://lyricstranslate.com/en/mi-smo-pijane-budale-we-are-drunk-fools.html,16662
Hučuk,PROPN,Plavi Orkestar,Mi smo pijane budale,EOkBEcEU_1_44,https://lyricstranslate.com/en/mi-smo-pijane-budale-we-are-drunk-fools.html,16662
Hoka,PROPN,Plavi Orkestar,Mi smo pijane budale,EOkBEcEU_1_44,https://lyricstranslate.com/en/mi-smo-pijane-budale-we-are-drunk-fools.html,16662
Naida,PROPN,Plavi Orkestar,Pita,EOkBEcEU_1_46,https://lyricstranslate.com/en/plavi-orkestar-pita-lyrics.html,10570
Željko,PROPN,Plavi Orkestar,Pita,EOkBEcEU_1_46,https://lyricstranslate.com/en/plavi-orkestar-pita-lyrics.html,10570
Fleger,PROPN,Plavi Orkestar,Pita,EOkBEcEU_1_46,https://lyricstranslate.com/en/plavi-orkestar-pita-lyrics.html,10570
Coda,PROPN,Plavi Orkestar,Pita,EOkBEcEU_1_46,https://lyricstranslate.com/en/plavi-orkestar-pita-lyrics.html,10570
Puter,PROPN,Plavi Orkestar,"Puteru, puteru",EOkBEcEU_1_49,https://lyricstranslate.com/en/puteru-puteru-butter-butter.html,16921
Bog,PROPN,Plavi Orkestar,Rjesih da se zenim,EOkBEcEU_1_50,https://lyricstranslate.com/en/plavi-orkestar-rjesih-da-se-zenim-lyrics.html,10246
Elvis,PROPN,Plavi Orkestar,Sampion,EOkBEcEU_1_55,https://lyricstranslate.com/en/plavi-orkestar-sampion-lyrics.html,10362
Presley,PROPN,Plavi Orkestar,Sampion,EOkBEcEU_1_55,https://lyricstranslate.com/en/plavi-orkestar-sampion-lyrics.html,10362
Johnny,PROPN,Plavi Orkestar,Sampion,EOkBEcEU_1_55,https://lyricstranslate.com/en/plavi-orkestar-sampion-lyrics.html,10362
Lennon,PROPN,Plavi Orkestar,Sampion,EOkBEcEU_1_55,https://lyricstranslate.com/en/plavi-orkestar-sampion-lyrics.html,10362
Michael,PROPN,Plavi Orkestar,Sampion,EOkBEcEU_1_55,https://lyricstranslate.com/en/plavi-orkestar-sampion-lyrics.html,10362
Jackson,PROPN,Plavi Orkestar,Sampion,EOkBEcEU_1_55,https://lyricstranslate.com/en/plavi-orkestar-sampion-lyrics.html,10362
Sava,PROPN,Plavi Orkestar,Sava tiho teče,EOkBEcEU_1_56,https://lyricstranslate.com/en/sava-tiho-tece-sava-flowing-quietly.html,114420
Sarajevo,PROPN,Plavi Orkestar,Sedam,EOkBEcEU_1_57,https://lyricstranslate.com/en/plavi-orkestar-sedam-lyrics.html,5409
Hvar,PROPN,Plavi Orkestar,Sedam,EOkBEcEU_1_57,https://lyricstranslate.com/en/plavi-orkestar-sedam-lyrics.html,5409
po,PROPN,Plavi Orkestar,"Seks, keks & rock 'n' roll",EOkBEcEU_1_59,https://lyricstranslate.com/en/plavi-orkestar-seks-keks-rock-n-roll-lyrics.html,19778
Cera,PROPN,Plavi Orkestar,"Seks, keks & rock 'n' roll",EOkBEcEU_1_59,https://lyricstranslate.com/en/plavi-orkestar-seks-keks-rock-n-roll-lyrics.html,19778
Pava,PROPN,Plavi Orkestar,"Seks, keks & rock 'n' roll",EOkBEcEU_1_59,https://lyricstranslate.com/en/plavi-orkestar-seks-keks-rock-n-roll-lyrics.html,19778
Ostarić,PROPN,Plavi Orkestar,Simpatija,EOkBEcEU_1_60,https://lyricstranslate.com/en/simpatija-crush.html-0,49216
Mornar,PROPN,Plavi Orkestar,Soldatski bal,EOkBEcEU_1_61,https://lyricstranslate.com/en/soldatski-bal-soldiers-ball.html,11633
Soldati,PROPN,Plavi Orkestar,Soldatski bal,EOkBEcEU_1_61,https://lyricstranslate.com/en/soldatski-bal-soldiers-ball.html,11633
Nada,PROPN,Plavi Orkestar,Sta ce nama soferima kuca,EOkBEcEU_1_62,https://lyricstranslate.com/en/plavi-orkestar-sta-ce-nama-soferima-kuca-lyrics.html,18706
Stambol,PROPN,Plavi Orkestar,Stambol Pešta Bečlija,EOkBEcEU_1_63,https://lyricstranslate.com/en/stambol-pe%C5%A1ta-be%C4%8Dlija-istanbul-budapest-or-vienna.html,11146
Pešta,PROPN,Plavi Orkestar,Stambol Pešta Bečlija,EOkBEcEU_1_63,https://lyricstranslate.com/en/stambol-pe%C5%A1ta-be%C4%8Dlija-istanbul-budapest-or-vienna.html,11146
Bečlija,PROPN,Plavi Orkestar,Stambol Pešta Bečlija,EOkBEcEU_1_63,https://lyricstranslate.com/en/stambol-pe%C5%A1ta-be%C4%8Dlija-istanbul-budapest-or-vienna.html,11146
Vardar,PROPN,Plavi Orkestar,Stambol Pešta Bečlija,EOkBEcEU_1_63,https://lyricstranslate.com/en/stambol-pe%C5%A1ta-be%C4%8Dlija-istanbul-budapest-or-vienna.html,11146
Višnjik,PROPN,Plavi Orkestar,Stambol Pešta Bečlija,EOkBEcEU_1_63,https://lyricstranslate.com/en/stambol-pe%C5%A1ta-be%C4%8Dlija-istanbul-budapest-or-vienna.html,11146
Bečej,PROPN,Plavi Orkestar,Stambol Pešta Bečlija,EOkBEcEU_1_63,https://lyricstranslate.com/en/stambol-pe%C5%A1ta-be%C4%8Dlija-istanbul-budapest-or-vienna.html,11146
Triglav,PROPN,Plavi Orkestar,Stambol Pešta Bečlija,EOkBEcEU_1_63,https://lyricstranslate.com/en/stambol-pe%C5%A1ta-be%C4%8Dlija-istanbul-budapest-or-vienna.html,11146
Slovenka,PROPN,Plavi Orkestar,Stambol Pešta Bečlija,EOkBEcEU_1_63,https://lyricstranslate.com/en/stambol-pe%C5%A1ta-be%C4%8Dlija-istanbul-budapest-or-vienna.html,11146
Suada,PROPN,Plavi Orkestar,Suada,EOkBEcEU_1_65,https://lyricstranslate.com/en/suada-suada.html-0,107873
Nosić,PROPN,Plavi Orkestar,Tell me why,EOkBEcEU_1_67,https://lyricstranslate.com/en/tell-me-why-tell-me-why.html-8,14765
Neum,PROPN,Plavi Orkestar,To Je Sok,EOkBEcEU_1_70,https://lyricstranslate.com/en/plavi-orkestar-je-sok-lyrics.html,10176
Čitluk,PROPN,Plavi Orkestar,To Je Sok,EOkBEcEU_1_70,https://lyricstranslate.com/en/plavi-orkestar-je-sok-lyrics.html,10176
Beograd,PROPN,Plavi Orkestar,U Jevrema slika ta,EOkBEcEU_1_71,https://lyricstranslate.com/en/u-jevrema-slika-ta-picture-jevrems-place.html,10465
Jevrem,PROPN,Plavi Orkestar,U Jevrema slika ta,EOkBEcEU_1_71,https://lyricstranslate.com/en/u-jevrema-slika-ta-picture-jevrems-place.html,10465
Kozar,PROPN,Plavi Orkestar,U Jevrema slika ta,EOkBEcEU_1_71,https://lyricstranslate.com/en/u-jevrema-slika-ta-picture-jevrems-place.html,10465
Maja,PROPN,Plavi Orkestar,U Jevrema slika ta,EOkBEcEU_1_71,https://lyricstranslate.com/en/u-jevrema-slika-ta-picture-jevrems-place.html,10465
Cezar,PROPN,Plavi Orkestar,Umrijecu za tebe,EOkBEcEU_1_72,https://lyricstranslate.com/en/plavi-orkestar-umrijecu-za-tebe-lyrics.html,18790
Triglav,PROPN,Plavi Orkestar,"Ustani, voljena sejo",EOkBEcEU_1_74,https://lyricstranslate.com/en/plavi-orkestar-ustani-voljena-sejo-lyrics.html,9928
Bog,PROPN,Plavi Orkestar,"Volio te tako drugi, dao dragi Bog",EOkBEcEU_1_76,https://lyricstranslate.com/en/plavi-orkestar-volio-te-tako-drugi-dao-dragi-bog-lyrics.html,17051
Doors-e,PROPN,Plavi Orkestar,Zivot je lijep,EOkBEcEU_1_81,https://lyricstranslate.com/en/zivot-je-lijep-%D0%B6%D0%B8%D0%B7%D0%BD%D1%8C-%D0%BF%D1%80%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%B0.html-0,28558
Abid,PROPN,Zabranjeno Pušenje,Abid,TkHYG/uZ_1_1,https://lyricstranslate.com/en/abid-abid.html,18893
Sarajevo,PROPN,Zabranjeno Pušenje,Abid,TkHYG/uZ_1_1,https://lyricstranslate.com/en/abid-abid.html,18893
Fuad,PROPN,Zabranjeno Pušenje,Agregat,TkHYG/uZ_1_3,"https://tekstovi.net/2,550,20876.html",12622
Midžić,PROPN,Zabranjeno Pušenje,Agregat,TkHYG/uZ_1_3,"https://tekstovi.net/2,550,20876.html",12622
Zoka,PROPN,Zabranjeno Pušenje,Agregat,TkHYG/uZ_1_3,"https://tekstovi.net/2,550,20876.html",12622
Koševo,PROPN,Zabranjeno Pušenje,Agregat,TkHYG/uZ_1_3,"https://tekstovi.net/2,550,20876.html",12622
Fahro,PROPN,Zabranjeno Pušenje,Agregat,TkHYG/uZ_1_3,"https://tekstovi.net/2,550,20876.html",12622
Sejo,PROPN,Zabranjeno Pušenje,Anarhija all over Baščaršija,TkHYG/uZ_1_4,https://lyricstranslate.com/en/anarhija-all-over-bascarsija-anarchy-all-over-bascarcija.html,19479
Bascarsija,PROPN,Zabranjeno Pušenje,Anarhija all over Baščaršija,TkHYG/uZ_1_4,https://lyricstranslate.com/en/anarhija-all-over-bascarsija-anarchy-all-over-bascarcija.html,19479
Hanko,PROPN,Zabranjeno Pušenje,Anarhija all over Baščaršija,TkHYG/uZ_1_4,https://lyricstranslate.com/en/anarhija-all-over-bascarsija-anarchy-all-over-bascarcija.html,19479
Šaban,PROPN,Zabranjeno Pušenje,Anarhija all over Baščaršija,TkHYG/uZ_1_4,https://lyricstranslate.com/en/anarhija-all-over-bascarsija-anarchy-all-over-bascarcija.html,19479
Vratnik,PROPN,Zabranjeno Pušenje,Anarhija all over Baščaršija,TkHYG/uZ_1_4,https://lyricstranslate.com/en/anarhija-all-over-bascarsija-anarchy-all-over-bascarcija.html,19479
New,PROPN,Zabranjeno Pušenje,Anarhija all over Baščaršija,TkHYG/uZ_1_4,https://lyricstranslate.com/en/anarhija-all-over-bascarsija-anarchy-all-over-bascarcija.html,19479
Primitives,PROPN,Zabranjeno Pušenje,Anarhija all over Baščaršija,TkHYG/uZ_1_4,https://lyricstranslate.com/en/anarhija-all-over-bascarsija-anarchy-all-over-bascarcija.html,19479
Deutz,PROPN,Zabranjeno Pušenje,Arizona Dream,TkHYG/uZ_1_5,https://lyricstranslate.com/en/arizona-dream-arizona-dream.html,46069
Ceca,PROPN,Zabranjeno Pušenje,Arizona Dream,TkHYG/uZ_1_5,https://lyricstranslate.com/en/arizona-dream-arizona-dream.html,46069
Arizona,PROPN,Zabranjeno Pušenje,Arizona Dream,TkHYG/uZ_1_5,https://lyricstranslate.com/en/arizona-dream-arizona-dream.html,46069
Mehin,PROPN,Zabranjeno Pušenje,Arizona Dream,TkHYG/uZ_1_5,https://lyricstranslate.com/en/arizona-dream-arizona-dream.html,46069
Rolex,PROPN,Zabranjeno Pušenje,Arizona Dream,TkHYG/uZ_1_5,https://lyricstranslate.com/en/arizona-dream-arizona-dream.html,46069
Meho,PROPN,Zabranjeno Pušenje,Arizona Dream,TkHYG/uZ_1_5,https://lyricstranslate.com/en/arizona-dream-arizona-dream.html,46069
Uto,PROPN,Zabranjeno Pušenje,Arizona Dream,TkHYG/uZ_1_5,https://lyricstranslate.com/en/arizona-dream-arizona-dream.html,46069
Miki,PROPN,Zabranjeno Pušenje,Arizona Dream,TkHYG/uZ_1_5,https://lyricstranslate.com/en/arizona-dream-arizona-dream.html,46069
Neum,PROPN,Zabranjeno Pušenje,Arizona Dream,TkHYG/uZ_1_5,https://lyricstranslate.com/en/arizona-dream-arizona-dream.html,46069
