lemma,upos,Artist_name,Song,Song_ID,Lyrics_url,Views
moj,DET,Mišo Kovač,Bez rastanka suza nema,zT3Xu5sD_1_5,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bez-rastanka-suza-nema.html,1082
onaj,DET,Mišo Kovač,Bez rastanka suza nema,zT3Xu5sD_1_5,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bez-rastanka-suza-nema.html,1082
taj,DET,Mišo Kovač,Bez rastanka suza nema,zT3Xu5sD_1_5,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bez-rastanka-suza-nema.html,1082
ovaj,DET,Mišo Kovač,Bez rastanka suza nema,zT3Xu5sD_1_5,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bez-rastanka-suza-nema.html,1082
moj,DET,Mišo Kovač,Bijela lađa,zT3Xu5sD_1_6,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bijela-ladja.html,382
tvog,DET,Mišo Kovač,Bijela lađa,zT3Xu5sD_1_6,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bijela-ladja.html,382
tvoj,DET,Mišo Kovač,Bijela lađa,zT3Xu5sD_1_6,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bijela-ladja.html,382
svoj,DET,Mišo Kovač,Bili ! Bili !,zT3Xu5sD_1_7,"https://tekstovi.net/2,692,63167.html",366
njegov,DET,Mišo Kovač,Bili ! Bili !,zT3Xu5sD_1_7,"https://tekstovi.net/2,692,63167.html",366
taj,DET,Mišo Kovač,Bili ! Bili !,zT3Xu5sD_1_7,"https://tekstovi.net/2,692,63167.html",366
tvoj,DET,Mišo Kovač,Bit ću daleko,zT3Xu5sD_1_8,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bit-cu-daleko.html,312
taj,DET,Mišo Kovač,Bit ću daleko,zT3Xu5sD_1_8,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bit-cu-daleko.html,312
svaki,DET,Mišo Kovač,Budi čovjek dobre volje,zT3Xu5sD_1_9,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/budi-covjek-dobre-volje.html,10153
taj,DET,Mišo Kovač,Čemu da živim,zT3Xu5sD_1_10,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cemu-da-zivim.html,23161
sav,DET,Mišo Kovač,Čemu da živim,zT3Xu5sD_1_10,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cemu-da-zivim.html,23161
moj,DET,Mišo Kovač,Čemu da živim,zT3Xu5sD_1_10,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cemu-da-zivim.html,23161
tvoj,DET,Mišo Kovač,Čemu da živim,zT3Xu5sD_1_10,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cemu-da-zivim.html,23161
moj,DET,Mišo Kovač,Čuvajte mi pismu,zT3Xu5sD_1_11,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cuvajte-mi-pismu.html,234
moj,DET,Mišo Kovač,Da je duzi moj dan,zT3Xu5sD_1_12,"https://tekstovi.net/2,692,47405.html",3694
taj,DET,Mišo Kovač,Da je duzi moj dan,zT3Xu5sD_1_12,"https://tekstovi.net/2,692,47405.html",3694
svaki,DET,Mišo Kovač,Da je duzi moj dan,zT3Xu5sD_1_12,"https://tekstovi.net/2,692,47405.html",3694
svoj,DET,Mišo Kovač,Da li je to ljubav prava,zT3Xu5sD_1_13,"https://tekstovi.net/2,692,62438.html",748
taj,DET,Mišo Kovač,Da li je to ljubav prava,zT3Xu5sD_1_13,"https://tekstovi.net/2,692,62438.html",748
koji,DET,Mišo Kovač,Da li je to ljubav prava,zT3Xu5sD_1_13,"https://tekstovi.net/2,692,62438.html",748
tvoj,DET,Mišo Kovač,Da li je to ljubav prava,zT3Xu5sD_1_13,"https://tekstovi.net/2,692,62438.html",748
moj,DET,Mišo Kovač,Da se dvaput vrate,zT3Xu5sD_1_14,"https://tekstovi.net/2,692,52923.html",4280
taj,DET,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
onaj,DET,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
moj,DET,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
tvoj,DET,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
moj,DET,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
svoj,DET,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
svaki,DET,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
svoj,DET,Mišo Kovač,Dalmatinac,zT3Xu5sD_1_17,https://lyricstranslate.com/en/dalmatinac-dalmatian.html,13462
taj,DET,Mišo Kovač,Dalmatinac,zT3Xu5sD_1_17,https://lyricstranslate.com/en/dalmatinac-dalmatian.html,13462
moj,DET,Mišo Kovač,Dalmatinska,zT3Xu5sD_1_18,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,392
taj,DET,Mišo Kovač,Dalmatinska,zT3Xu5sD_1_18,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,392
tolik,DET,Mišo Kovač,Dalmatinska,zT3Xu5sD_1_18,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,392
onaj,DET,Mišo Kovač,Dalmatinske lipe oči,zT3Xu5sD_1_19,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinske-lipe-oci.html,12679
moj,DET,Mišo Kovač,Dalmatinske lipe oči,zT3Xu5sD_1_19,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinske-lipe-oci.html,12679
taj,DET,Mišo Kovač,Dalmatinske lipe oči,zT3Xu5sD_1_19,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinske-lipe-oci.html,12679
moj,DET,Mišo Kovač,"Dobra ti vecer, mati moja",zT3Xu5sD_1_20,https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527
tvoj,DET,Mišo Kovač,"Dobra ti vecer, mati moja",zT3Xu5sD_1_20,https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527
naš,DET,Mišo Kovač,"Dobra ti vecer, mati moja",zT3Xu5sD_1_20,https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527
taj,DET,Mišo Kovač,Drugi joj raspliće kosu,zT3Xu5sD_1_21,https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,87225
moj,DET,Mišo Kovač,Drugi joj raspliće kosu,zT3Xu5sD_1_21,https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,87225
svoj,DET,Mišo Kovač,Dušu sam dao,zT3Xu5sD_1_22,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dusu-sam-dao.html,5276
moj,DET,Mišo Kovač,Dušu sam dao,zT3Xu5sD_1_22,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dusu-sam-dao.html,5276
moj,DET,Mišo Kovač,Gdje ste noćas prijatelji,zT3Xu5sD_1_23,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-ste-nocas-prijatelji.html,19065
onaj,DET,Mišo Kovač,Gdje ste noćas prijatelji,zT3Xu5sD_1_23,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-ste-nocas-prijatelji.html,19065
koji,DET,Mišo Kovač,Gdje ste noćas prijatelji,zT3Xu5sD_1_23,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-ste-nocas-prijatelji.html,19065
onaj,DET,Mišo Kovač,Gdje su sada one noći,zT3Xu5sD_1_24,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-su-sada-one-noci.html,4639
koji,DET,Mišo Kovač,Gdje su sada one noći,zT3Xu5sD_1_24,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-su-sada-one-noci.html,4639
naš,DET,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
moj,DET,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
ovaj,DET,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
tvoj,DET,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
moj,DET,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
svaki,DET,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
taj,DET,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
koji,DET,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
svoj,DET,Mišo Kovač,"Hej, vi borci",zT3Xu5sD_1_27,"https://tekstovi.net/2,692,56218.html",1166
vaš,DET,Mišo Kovač,"Hej, vi borci",zT3Xu5sD_1_27,"https://tekstovi.net/2,692,56218.html",1166
naš,DET,Mišo Kovač,"Hej, vi borci",zT3Xu5sD_1_27,"https://tekstovi.net/2,692,56218.html",1166
taj,DET,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),zT3Xu5sD_1_28,"https://tekstovi.net/2,692,49035.html",6576
ovaj,DET,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),zT3Xu5sD_1_28,"https://tekstovi.net/2,692,49035.html",6576
naš,DET,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),zT3Xu5sD_1_28,"https://tekstovi.net/2,692,49035.html",6576
taj,DET,Mišo Kovač,Htjela to ti ili ne,zT3Xu5sD_1_29,"https://tekstovi.net/2,692,64904.html",102
tvoj,DET,Mišo Kovač,Htjela to ti ili ne,zT3Xu5sD_1_29,"https://tekstovi.net/2,692,64904.html",102
svoj,DET,Mišo Kovač,Htjela to ti ili ne,zT3Xu5sD_1_29,"https://tekstovi.net/2,692,64904.html",102
onaj,DET,Mišo Kovač,Htjela to ti ili ne,zT3Xu5sD_1_29,"https://tekstovi.net/2,692,64904.html",102
moj,DET,Mišo Kovač,Htjela to ti ili ne,zT3Xu5sD_1_29,"https://tekstovi.net/2,692,64904.html",102
neki,DET,Mišo Kovač,I dođe dan,zT3Xu5sD_1_30,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/i-dodje-dan.html,1054
koji,DET,Mišo Kovač,I dođe dan,zT3Xu5sD_1_30,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/i-dodje-dan.html,1054
sve,DET,Mišo Kovač,I dođe dan,zT3Xu5sD_1_30,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/i-dodje-dan.html,1054
tvoj,DET,Mišo Kovač,I dođe dan,zT3Xu5sD_1_30,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/i-dodje-dan.html,1054
tvoj,DET,Mišo Kovač,Izgubljena ljubav,zT3Xu5sD_1_31,"https://tekstovi.net/2,692,64286.html",316
taj,DET,Mišo Kovač,Izgubljena ljubav,zT3Xu5sD_1_31,"https://tekstovi.net/2,692,64286.html",316
moj,DET,Mišo Kovač,Izgubljena ljubav,zT3Xu5sD_1_31,"https://tekstovi.net/2,692,64286.html",316
tvoj,DET,Mišo Kovač,"Ja ne mogu drugo, nego da ga volin (feat.Sasa Antic)",zT3Xu5sD_1_32,"https://tekstovi.net/2,692,64606.html",4053
svaki,DET,Mišo Kovač,"Ja ne mogu drugo, nego da ga volin (feat.Sasa Antic)",zT3Xu5sD_1_32,"https://tekstovi.net/2,692,64606.html",4053
taj,DET,Mišo Kovač,"Ja ne mogu drugo, nego da ga volin (feat.Sasa Antic)",zT3Xu5sD_1_32,"https://tekstovi.net/2,692,64606.html",4053
onaj,DET,Mišo Kovač,"Ja ne mogu drugo, nego da ga volin (feat.Sasa Antic)",zT3Xu5sD_1_32,"https://tekstovi.net/2,692,64606.html",4053
ovaj,DET,Mišo Kovač,"Ja ne mogu drugo, nego da ga volin (feat.Sasa Antic)",zT3Xu5sD_1_32,"https://tekstovi.net/2,692,64606.html",4053
taj,DET,Mišo Kovač,"Ja ne mogu drugo, nego da je ljubim",zT3Xu5sD_1_33,https://lyricstranslate.com/en/ja-ne-mogu-drugo-nego-da-je-ljubim-i-cant-do-anything-love-her.html,1767
neki,DET,Mišo Kovač,"Ja ne mogu drugo, nego da je ljubim",zT3Xu5sD_1_33,https://lyricstranslate.com/en/ja-ne-mogu-drugo-nego-da-je-ljubim-i-cant-do-anything-love-her.html,1767
ovaj,DET,Mišo Kovač,"Ja ne mogu drugo, nego da je ljubim",zT3Xu5sD_1_33,https://lyricstranslate.com/en/ja-ne-mogu-drugo-nego-da-je-ljubim-i-cant-do-anything-love-her.html,1767
moj,DET,Mišo Kovač,"Ja ne mogu drugo, nego da je ljubim",zT3Xu5sD_1_33,https://lyricstranslate.com/en/ja-ne-mogu-drugo-nego-da-je-ljubim-i-cant-do-anything-love-her.html,1767
koji,DET,Mišo Kovač,"Ja ne mogu drugo, nego da je ljubim",zT3Xu5sD_1_33,https://lyricstranslate.com/en/ja-ne-mogu-drugo-nego-da-je-ljubim-i-cant-do-anything-love-her.html,1767
taj,DET,Mišo Kovač,Ja necu plakati,zT3Xu5sD_1_34,"https://tekstovi.net/2,692,56356.html",1793
koji,DET,Mišo Kovač,Jaci od vjetra,zT3Xu5sD_1_36,"https://tekstovi.net/2,692,63139.html",625
neki,DET,Mišo Kovač,Jaci od vjetra,zT3Xu5sD_1_36,"https://tekstovi.net/2,692,63139.html",625
sav,DET,Mišo Kovač,Jaci od vjetra,zT3Xu5sD_1_36,"https://tekstovi.net/2,692,63139.html",625
tvoj,DET,Mišo Kovač,Jaci od vjetra,zT3Xu5sD_1_36,"https://tekstovi.net/2,692,63139.html",625
moj,DET,Mišo Kovač,Jedan dan života,zT3Xu5sD_1_37,https://lyricstranslate.com/en/jedan-dan-zivota-one-day-life.html-0,43470
neki,DET,Mišo Kovač,Jedan dan života,zT3Xu5sD_1_37,https://lyricstranslate.com/en/jedan-dan-zivota-one-day-life.html-0,43470
taj,DET,Mišo Kovač,Jedan dan života,zT3Xu5sD_1_37,https://lyricstranslate.com/en/jedan-dan-zivota-one-day-life.html-0,43470
koji,DET,Mišo Kovač,Jedina prava,zT3Xu5sD_1_38,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/jedina-prava.html,9478
koji,DET,Mišo Kovač,Još i danas teku suze jedne žene,zT3Xu5sD_1_39,https://lyricstranslate.com/en/jo%C5%A1-i-danas-teku-suze-jedne-%C5%BEene-even-today-one-womans-tears-fall-down.html,45820
neki,DET,Mišo Kovač,Još i danas teku suze jedne žene,zT3Xu5sD_1_39,https://lyricstranslate.com/en/jo%C5%A1-i-danas-teku-suze-jedne-%C5%BEene-even-today-one-womans-tears-fall-down.html,45820
moj,DET,Mišo Kovač,Još i danas teku suze jedne žene,zT3Xu5sD_1_39,https://lyricstranslate.com/en/jo%C5%A1-i-danas-teku-suze-jedne-%C5%BEene-even-today-one-womans-tears-fall-down.html,45820
ovaj,DET,Mišo Kovač,Još i danas teku suze jedne žene,zT3Xu5sD_1_39,https://lyricstranslate.com/en/jo%C5%A1-i-danas-teku-suze-jedne-%C5%BEene-even-today-one-womans-tears-fall-down.html,45820
tvoj,DET,Mišo Kovač,Još i danas teku suze jedne žene,zT3Xu5sD_1_39,https://lyricstranslate.com/en/jo%C5%A1-i-danas-teku-suze-jedne-%C5%BEene-even-today-one-womans-tears-fall-down.html,45820
svoj,DET,Mišo Kovač,"Još se držim, još se ne dam",zT3Xu5sD_1_40,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/jos-se-drzim-jos-se-ne-dam.html,7239
taj,DET,Mišo Kovač,"Još se držim, još se ne dam",zT3Xu5sD_1_40,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/jos-se-drzim-jos-se-ne-dam.html,7239
sve,DET,Mišo Kovač,"Kad jednom odes, ne vracaj se vise",zT3Xu5sD_1_42,"https://tekstovi.net/2,692,64041.html",364
koji,DET,Mišo Kovač,"Kad jednom odes, ne vracaj se vise",zT3Xu5sD_1_42,"https://tekstovi.net/2,692,64041.html",364
taj,DET,Mišo Kovač,"Kad jednom odes, ne vracaj se vise",zT3Xu5sD_1_42,"https://tekstovi.net/2,692,64041.html",364
ovaj,DET,Mišo Kovač,"Kad jednom odes, ne vracaj se vise",zT3Xu5sD_1_42,"https://tekstovi.net/2,692,64041.html",364
neki,DET,Mišo Kovač,"Kad jednom odes, ne vracaj se vise",zT3Xu5sD_1_42,"https://tekstovi.net/2,692,64041.html",364
tvoj,DET,Mišo Kovač,"Kad jednom odes, ne vracaj se vise",zT3Xu5sD_1_42,"https://tekstovi.net/2,692,64041.html",364
taj,DET,Mišo Kovač,Kad pjevam suze teku,zT3Xu5sD_1_43,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kad-pjevam-suze-teku.html,49632
moj,DET,Mišo Kovač,Kap od mora,zT3Xu5sD_1_44,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kap-od-mora.html,4137
koji,DET,Mišo Kovač,Kap od mora,zT3Xu5sD_1_44,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kap-od-mora.html,4137
neki,DET,Mišo Kovač,Košulja od zlata,zT3Xu5sD_1_45,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kosulja-od-zlata.html,218
svaki,DET,Mišo Kovač,Košulja od zlata,zT3Xu5sD_1_45,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kosulja-od-zlata.html,218
tvoj,DET,Mišo Kovač,Košulja od zlata,zT3Xu5sD_1_45,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kosulja-od-zlata.html,218
taj,DET,Mišo Kovač,Košulja od zlata,zT3Xu5sD_1_45,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kosulja-od-zlata.html,218
svoj,DET,Mišo Kovač,La Paloma,zT3Xu5sD_1_46,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/la-paloma.html,5587
moj,DET,Mišo Kovač,Laka ti noć,zT3Xu5sD_1_47,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/laka-ti-noc.html,16624
sav,DET,Mišo Kovač,Malo mi je jedan zivot s tobom,zT3Xu5sD_1_48,https://lyricstranslate.com/en/malo-mi-je-jedan-zivot-s-tobom-one-life-you-not-enough-me.html,65684
taj,DET,Mišo Kovač,Meni treba tvoja ljubav,zT3Xu5sD_1_49,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/meni-treba-tvoja-ljubav.html,353
ovaj,DET,Mišo Kovač,Meni treba tvoja ljubav,zT3Xu5sD_1_49,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/meni-treba-tvoja-ljubav.html,353
naš,DET,Mišo Kovač,Meni treba tvoja ljubav,zT3Xu5sD_1_49,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/meni-treba-tvoja-ljubav.html,353
tvoj,DET,Mišo Kovač,Meni treba tvoja ljubav,zT3Xu5sD_1_49,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/meni-treba-tvoja-ljubav.html,353
sve,DET,Mišo Kovač,Mogli smo vise,zT3Xu5sD_1_50,"https://tekstovi.net/2,692,64587.html",316
naš,DET,Mišo Kovač,Mogli smo vise,zT3Xu5sD_1_50,"https://tekstovi.net/2,692,64587.html",316
taj,DET,Mišo Kovač,Mogli smo vise,zT3Xu5sD_1_50,"https://tekstovi.net/2,692,64587.html",316
sve,DET,Mišo Kovač,Moja Kristina,zT3Xu5sD_1_51,"https://tekstovi.net/2,692,49832.html",3435
moj,DET,Mišo Kovač,Moja Kristina,zT3Xu5sD_1_51,"https://tekstovi.net/2,692,49832.html",3435
taj,DET,Mišo Kovač,Moja Kristina,zT3Xu5sD_1_51,"https://tekstovi.net/2,692,49832.html",3435
onaj,DET,Mišo Kovač,Mozda smo se mogli zagrliti jace,zT3Xu5sD_1_52,"https://tekstovi.net/2,692,63964.html",431
naš,DET,Mišo Kovač,Mozda smo se mogli zagrliti jace,zT3Xu5sD_1_52,"https://tekstovi.net/2,692,63964.html",431
koji,DET,Mišo Kovač,Mozda smo se mogli zagrliti jace,zT3Xu5sD_1_52,"https://tekstovi.net/2,692,63964.html",431
tvoj,DET,Mišo Kovač,Mozda smo se mogli zagrliti jace,zT3Xu5sD_1_52,"https://tekstovi.net/2,692,63964.html",431
svoj,DET,Mišo Kovač,Mozda smo se mogli zagrliti jace,zT3Xu5sD_1_52,"https://tekstovi.net/2,692,63964.html",431
taj,DET,Mišo Kovač,Na plavome morskom zalu,zT3Xu5sD_1_53,"https://tekstovi.net/2,692,64044.html",289
njen,DET,Mišo Kovač,Na plavome morskom zalu,zT3Xu5sD_1_53,"https://tekstovi.net/2,692,64044.html",289
moj,DET,Mišo Kovač,Najljepše su oči moje majke,zT3Xu5sD_1_54,https://lyricstranslate.com/en/najljepse-su-oci-moje-majke-most-beautiful-eyes-are-my-mothers.html,46746
njen,DET,Mišo Kovač,Najljepše su oči moje majke,zT3Xu5sD_1_54,https://lyricstranslate.com/en/najljepse-su-oci-moje-majke-most-beautiful-eyes-are-my-mothers.html,46746
svaki,DET,Mišo Kovač,Najljepše su oči moje majke,zT3Xu5sD_1_54,https://lyricstranslate.com/en/najljepse-su-oci-moje-majke-most-beautiful-eyes-are-my-mothers.html,46746
moj,DET,Mišo Kovač,Ne brini se,zT3Xu5sD_1_55,"https://tekstovi.net/2,692,62801.html",394
tvoj,DET,Mišo Kovač,Ne brini se,zT3Xu5sD_1_55,"https://tekstovi.net/2,692,62801.html",394
tvoj,DET,Mišo Kovač,Ne mogu da te zaboravim,zT3Xu5sD_1_56,"https://tekstovi.net/2,692,63142.html",624
moj,DET,Mišo Kovač,Ne mogu da te zaboravim,zT3Xu5sD_1_56,"https://tekstovi.net/2,692,63142.html",624
onaj,DET,Mišo Kovač,Ne mogu da te zaboravim,zT3Xu5sD_1_56,"https://tekstovi.net/2,692,63142.html",624
moj,DET,Mišo Kovač,Ne mogu prestati da te volim (I can't stop loving you),zT3Xu5sD_1_57,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ne-mogu-prestati-da-te-volim-i-can-t-stop-loving-you.html,3285
taj,DET,Mišo Kovač,Ne mogu prestati da te volim (I can't stop loving you),zT3Xu5sD_1_57,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ne-mogu-prestati-da-te-volim-i-can-t-stop-loving-you.html,3285
ovaj,DET,Mišo Kovač,Ne mogu prestati da te volim (I can't stop loving you),zT3Xu5sD_1_57,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ne-mogu-prestati-da-te-volim-i-can-t-stop-loving-you.html,3285
moj,DET,Mišo Kovač,Ne reci kuda ides,zT3Xu5sD_1_58,"https://tekstovi.net/2,692,63620.html",264
taj,DET,Mišo Kovač,Ne reci kuda ides,zT3Xu5sD_1_58,"https://tekstovi.net/2,692,63620.html",264
koji,DET,Mišo Kovač,Ne reci kuda ides,zT3Xu5sD_1_58,"https://tekstovi.net/2,692,63620.html",264
svoj,DET,Mišo Kovač,Ne reci kuda ides,zT3Xu5sD_1_58,"https://tekstovi.net/2,692,63620.html",264
