,Song_ID,Song,Lyrics
0,42+RWAHa_1_0,'Ajde odmori,"Skini tijesne cipele i na srcu žuljeve. Sakrij kartu osobnu da ti ime ne znaju. Tvoje oči te tako posebne. Kao nečije riječi posljednje. Ne treba ti kod mene pojas za spašavanje. Vezat ću te osmijehom, a ti mene pogledom. Tvoje oči te tako posebne. Kao nečije riječi posljednje. Ajde, ajde odmori. Nekom drugom govori. Kome treba istina. Kad te voli kao ja. Ajde, ajde odmori. Nekom drugom govori. Pusti neka ide sve. Samo od sebe"
1,42+RWAHa_1_1,Ako nije kasno,"Samo jednom nebo cvjeta, kad se raduje, a sve, druge strane svijeta, ja ne poznajem, jer kad gore pogledam, me nešto prikuje, nebo sliči tebi, isto je. Mahovina odavno mi zavarala put, a ljubav ne priznaje ni strah, ni uzalud, ako nismo odmakli daleko od sebe, dođi, ma koliko teško je. Ako nije kasno za nas oboje, samo dođi, ja na sve pristajem, ako nije moglo biti drukčije, neka bude kako bilo je. Mahovina odavno mi zavarala put, a ljubav ne priznaje ni strah, ni uzalud, ako nismo odmakli daleko od sebe, dođi, ma koliko teško je"
2,42+RWAHa_1_2,Bozic svaki dan,"Kad zamirise na snijeg, jutro rosu zamrzne, ja se opet sjetim sveg', pa mi srce utrne. Nebo sipa snjezni prah, ledi usne, ledi dah, noc je hladna, nema te, a bozic je. Kad poklope se kazaljke, netko misli na tebe, netko sanja isti san, da je bozic svaki dan. Kad poklope se kazaljke, netko ti se raduje, nekome si potreban, a taj netko, to sam ja. Meni je bozic svaki dan, meni je bozic kada s tobom sam. Noc k'o da je bosa sulja se, rosa se smrzla u bisere, pokrila je ceste sve, nema te, a bozic je"
3,42+RWAHa_1_3,Brodolom,"Votka, martini, more i bikini, o, Bože daj, daj, daj. Bože daj da ovakav bude raj. Njemu je plaža najveća gnjavaža, ima dubok džep, ima brod, baš je lijep, lijep ko Johnny Depp. I kaže, ajdemo oko, ajdemo brodom u duboko, joj, jel to stvarno brodić tvoj... Amore mio, ja moram ti reći, o, da je bar malo, bar malo ti veći, to bi bilo to, al' nije Miki ni pola, toliki za more duboko , . Amore mio, ja moram ti reći, o, da je samo malo, bar malo ti veći to bi bio lom, tako mi svega kad sjedem na njega, to bit će brodolom. . O joj, joj, joj, baš je mali brodić tvoj. Ja nisam kriva što teža sam naiva, al' to stvarno nije neman, što spreman je na sve, jugo, buru, valove. Mom kapetanu, brod ima jednu manu, on naginje u stranu i stalno mijenja smjer, malo gas, malo ler. Ma ajde oko ne možeš s njim u duboko, joj, joj, joj..."
4,42+RWAHa_1_4,Cappuccino,"Cappuccino i dupla loza, prva, druga i sve je roza, voza nas voza, grije nas grije. Ma kakav Rim, Dubai ni Hvar, ma nema takvoga mjesta, gdje bolja je festa, dar-mar, u glavi kvar, skupi se klapa iz kvarta, u pet-sest kvadrata. I svi, svi pjevaju na glas, jedno srce, a desetero nas, jer spas i lijek za stres, je urnebes. Cappuccino i dupla loza, prva, druga i sve je roza, voza nas voza, grije nas grije, e, dobro li je. Cappuccino i dupla loza, kad je kriza ili nervoza, voza nas voza, grije nas grije, nema bolje terapije. Ne treba mi glamur i sjaj, ne trebam Gucci po kuci, ni Pradu po gradu, ma daj, taj osjecaj, klapa kad bane kod mene, ma, to nema cijene. I svi, svi pjevaju na glas, jedno srce, a desetero nas, jer spas i lijek za stres, je urnebes. I svi, svi pjevaju na glas, jedno srce, a desetero nas, jer spas i lijek za stres, je urnebes"
5,42+RWAHa_1_5,Čekala sam kao žena,"Duša nikom se ne govori. Ona samo plane, dogori. A kad čovjek sebe pregori. Ide dalje jači najjači. Ja još vjerujem u nju. Ja još vjerujem u nju. Čekala sam kao žena, kao žena zaljubljena na te ja. Čekala sam, dugo čekala, samu sebe sam izgubila. Dizala me na stol pjesma, duša mi je bila tijesna pretijesna. Noć i dan sam tebe tražila, samu sebe sam izgubila. Noć i dan sam tebe tražila, samu sebe sam izgubila"
6,42+RWAHa_1_6,Covjek bez adrese,"Ja imam pravo znati gdje si sad, jedna u nizu mojih zabluda, da u ruci drzim sve, tako lakse je. I nikad nisam znala tebi reci ne, pod tepih guram sve te godine, a ruke pune prasine, jos su tu za tebe. Ako te jednom put donese, kad izblijede sve adrese, nasa kuca ima isti broj. Samo dodji, gdjegod da si, samo dodji, pa me spasi, od tisine srce ne cujem. Ne, nisam ja nikud otisla, spavam sa otvorenim vratima. Opet cu naci osmijeh izgubljene boje, pokisle tresnje, stol za dvoje, ni tuge, ni ljubomore, da nas nikad ne razdvoje. Ne, nisam ja nikud otisla, spavam sa otvorenim vratima, spavam sa otvorenim vratima"
7,42+RWAHa_1_7,Ide mi (da je slađe zaspati),"O da si barem tu, pred mojim vratima, pa da mi pozvoniš, u ranim satima. E da smo ostali mi skupa, gdje bi nam, dušo, bio kraj, i ptice letjele bi nam u zagrljaj. O da si mi u sobi kada zahladi, da mi doneseš doručak od ljubavi, pa da mi tvoje usne snene, na topli kruh zamirišu, u jutro puno bure da me miluju. Ide mi u životu, ide mi, ali mi fali ono malo ljubavi, ali mi fali korak tvoj, da u stopu prati moj, gdje si ti da je slađe zaspati"
8,42+RWAHa_1_8,Danijela časti,Ja više nemam ništa. Ni sutra niti danas. Praznog srca mirne duše. Ti stavljas točku na nas. Al doće sve na svoje. I tuga je za ljude. Sad mi treba samo pjesma. A sutra kako bude. Zato idi idi samo. Bilo s kime bilo kamo. Noćas neću zaplakati. Ima dana da se pati. Tamburaši oko stola. Svirajte mi jače. Da ne čuje niko kako duša plače. Zato idi idi samo. Bilo s kime bilo kamo. Noćas neću zaplakati ima dana da se pati. Tamburaši oko stola. Svirajte mi jače. Da ne čuje niko kako duša plače. Htjela sam ja sa tobom. I po suncu i po kiši. Tek sad vidim ti si rođen. Da budeš samo bivši. Zato idi idi samo. Bilo s kime bilo kamo. Noćas neću zaplakati. Ima dana da se pati. Tamburaši oko stola. Svirajte mi jače. Da ne čuje niko. Kako duša plače. Eeee još će jedna tura pasti. Eeee danijela časti. Zato idi idi samo. Bilo s kime bilo kamo. Noćas neću zaplakati. Ima dana da se pati. Tamburaši oko stola. Svirajte mi jače. Da ne čuje niko kako duša plače. Da ne čuje niko niko kako duša plače
9,42+RWAHa_1_9,"Danima, godinama, satima","Danima, godinama, satima, zimama, dajem odavna tvoje ime ja, danima, godinama, satima, nocima, trazim korak tvoj da doprati moj. Gostima sto ih nosi nedjelja, otvaram sirom vrata ja, srce nikada, postelja jos je topla ostala, navika postavila stol, tanjur tvoj i moj, jastuk tvoj i moj. Ima li mene malo tu, mene malo tu, jednu mrvicu, tebi na srcu, zna li noc da si meni dan, da si meni dan, i da ne spavam, zasto moras mi ulazit' u san"
