,Song_ID,Song,Lyrics
0,vpm1INqf_1_0,A masline stare placu,"Pusti zidi dalmatinski, svu nan zemju vitar nosi, cvili loza pod kamenon, i tezacku ruku prosi. Bile kuce skoji kite, a u njima nikog nima, rodilo se zadnje dite, davno prije ovih plima. A masline stare placu, i gledaju na vapore, al´ nijedan stati nece, odnit ce ih dalje more. Jer, nikoga vise nima, u ton portu pradidova, samo pisma neka dodje, s one druge strane mora"
1,vpm1INqf_1_1,Ako odeš ti,"Ostavljaš posljednju suzu. Na mome jastuku. Ko kapljicu ulja na vatri daješ mi utjehu. Vezat ću krunu od zlata za našu postelju. Ako odeš ti, ako odeš ti ljubavi. Pod prozorom mojim se druga djeca igraju. Niko ne pita za tebe kao da nisi tu. Koliko bora na licu skriva nam sudbinu. Da li ću priznati noćas da živim za nju. Ako odeš ti neće more isprati. Mrvu ljubavi što si meni dala ti. I za miljun godina kada bi se rodija. Tvoju ljubav prepoznao bi ako odeš ti. Tvoju ljubav prepoznao bi ako odeš ti. Neka ti mole za sriću svi moji anđeli. Neka ti dotaknu tilo i kada nisam tu. Ka dite plakat ću ja ako odeš ti. Čekat ću na sudnji dan da s tobom nađen mir. Ako odeš ti neće more isprati. Mrvu ljubavi što si meni dala ti. I za miljun godina kada bi se rodija. Tvoju ljubav prepoznao bi ako odeš ti. Tvoju ljubav prepoznao bi ako odeš ti"
2,vpm1INqf_1_2,Ako sad odes,"Pivajte ljudi, neka se cuje, puno san ljubi' i glavu gubi', a uvik san ja samo tebe volija. Luta' san sviton, nisan se stedi', a uvik san tija vratit se tebi, jer samo san ja na tebe mislija. Ako sad odes bit ce ti za', ne slusaj druge, doci cu ja, tebi, moja ljubavi. Drugi te nece volit' ka' ja, dat ce ti solde, a srce nikada, moja ljubavi. Pivajte ljudi, neka se cuje, puno san ljubi' i glavu gubi', a uvik san ja samo tebe volija. Luta' san sviton, nisan se stedi', a uvik san tija vratit se tebi, jer samo san ja na tebe mislija"
3,vpm1INqf_1_3,Anđel,"Noćas sa mnom sidi na skaline, di sam nekad svira ti gitaru, još se tamo nika dica ljube, i ljubav nova minja staru. Noćas sa mnom prođi sva u bilo, makar bilo svitu iz dišpeta, ti si moja i dušon i tilon, moje more i ljubav sveta. Na zemlju pa je jedan anđel iz visina, slađi od vina, slađi od vina, i zato neće više plakat mandolina, mandolina, mandolina, I dok me ljubiš ja ti lipe oči gledan, nikom te ne dam, nikom te ne dam."
4,vpm1INqf_1_4,Bacit ću mandolinu,"Zbog nje me srce boli. Meni se zaklela. A sada drugog voli. Mene se ne sjeća. Drugi joj serenade. Svira pod prozorom. Od male barke i ljubavi žarke. Malo je ostalo. . Bacit ću mandolinu u more Jadransko. Razbit ću je o stinu da više ne svira njoj. Bacit ću mandolinu u more Jadransko. Razbit ću je o stinu. Da nikad više, da nikada više. O ljubavi ne svira njoj"
5,vpm1INqf_1_5,Bila košulja,"Buket od najlipšeg cvića. San nosija ja. Ljubavi tebi za koju. San jedino zna. I onda san doša prid vrata. Na kolina pa. Da budeš zauvik moja. Ja sve bi ti da. Na kruvu i vodi. Za tebe bi živija ja, da ispod križa. Zauvik kažeš mi da. Košulju bilu. Na svome tilu. Nosit ću ja. Kažeš li da. Kunen se ja, za mater moju. I oca moga. Život bi da. Al'dušu ne. Nju tebi san da"
6,vpm1INqf_1_6,Bog mi dao sve,"Neka me utjese molitve nebeske, otkad vise nisi kraj mene, prosla je godina, a ti se ne javljas, ko' da me nikada nisi voljela, prosla je godina, a u meni sjecanja, mala luka di san te ljubija. Bog mi dao sve, samo jedno, tebe ne, sto ce meni, zivot bez tebe. Ruke cu sklopiti, samo Bogu se moliti, nek' mojoj dusi, nocas nebo se otvori. Neka me utjese molitve nebeske, otkad vise nisi kraj mene, prosla je godina, godina preduga, a jos me sve na tebe podsjeca, prosla je godina, a ja bih otrova, otrova sa tvojih usana"
7,vpm1INqf_1_7,Bolis me ljubavi,"Ne pitaje me noćas prijatelji, zašto me draga ostavila, nisam ja bogat nisam ni skitnica, samo sam noći uvik provodija. Sam sa sobom ja ću nazdravit, gorku čašu suza ću popiti, ja nikoga nemam da me utješi, pa neka duša moja izgori. Boliš me boliš me boliš me ljubavi, ti samo ti samo živiš u meni, mojoj duši si raj moj početak i kraj. Boliš me boliš me boliš me ljubavi, ti samo ti samo živiš u meni, lagali lagali su ti da te više ne volim, da te više ne volim. Ne pitaje me noćas prijatelji, zašto me draga ostavila, nisam ja bogat nisam ni skitnica, samo sam noći uvik provodija. Boliš me boliš me boliš me ljubavi, ti samo ti samo živiš u meni, mojoj duši si raj moj početak i kraj. Boliš me boliš me boliš me ljubavi, ti samo ti samo živiš u meni, lagali lagali su ti da te više ne volim, da te više ne volim"
8,vpm1INqf_1_8,Bolje zivim nego ministar,"Leti vrime idu dani, sve je isto ka i lani, zena kuci, a ja vani, penzija mi u kavani, bez brige mi idu dani. Zivim, zivim, a nicega nema, pijem, pusim, lose mi se sprema, ni me briga nek sam zdrav, necu biti bogat star, bolje zivim nego ministar. Ni me briga nek sam zdrav, iako sam podstanar, bolje zivim nego ministar. U tri sata ja se budim, od pijanstva glava ludi, zivot tece ka i rijeka, a za mene nema lijeka, becar sam od pamtivijeka. Od zivota nista nemam, vanzemaljac nesto sprema, cile mile no piu mille, godine su proletile, zene su me ostarile"
9,vpm1INqf_1_9,Brod zivota,"Nek' u idra od zivota drugi vitri pusu, kad zadr'ce jubav i lipota, ja cu s pismom uc' u vasu dusu. Neka idra od zivota plove dok oluje bisne, al' kad zadnja okrene se karta, napijte se svi iz moje pisme. Vratit cu se brodom od zivota, stara vatra dok u meni gori, pa nek' suva otkinuta grana, i u mojoj ruci zazeleni. Vratit cu se brodom od zivota, kad mi sjeta uspomene dirne, vratit cu se, makar bila stota, jer zauvik vi ste dio mene. Nek' u idra od zivota drugi vitri pusu, kad zadr'ce jubav i lipota, ja cu s pismom uc' u vasu dusu. Neka idra od zivota plove dok oluje bisne, al' kad zadnja okrene se karta, napijte se svi iz moje pisme"
10,vpm1INqf_1_10,Ćaćine riči,"Dobra vam bila večer prijatelji moji, tko će izmišati karte ako nas nima. Sidimo noćas kraj stola, a vidin da nima nas pola. Al' pisme naše su zauvik tu. Evo mene moji ljudi, doša san' vam na bevandu. Još je živa naša loza, još se penje uz verandu. Evo mene lipi moji, bili galeb neka leti. Oduvik je bila pisma. Dalmaciji zakon sveti. Čuvaj sine moj maslinu i škoje. Kada zaspen ja pamti riči moje."
11,vpm1INqf_1_11,Crno vino,"Tuga nocas mirise na tebe, sve je pusto, otkad tebe nema, vino nocas budi rane stare, zbog ljubavi i zbog uspomena. Crno se vino pije do zore, casa za casom razbijena, sta ce mi zivot, kad tebe nema, ljubavi moja nesudjena. Ja vec dugo ne cujem za tebe, tko te sada mjesto mene grije, stara tuga u meni se budi, kamo srece da me vise nije"
12,vpm1INqf_1_12,Crveni Ferrari,"Grmi, siva, puca nebo, a meni se zuri, moram stici ja na gazu, cekaju me ljudi. Ajme meni, iza mene, stize policija, a u meni siguran sam, dva i po promila. Policija kaze. Grdovicu, stop, alkotest ne radi, moras s nama poc. Ajme meni ljudi, a moram pivat ja, veceras je festa, cilo misto zna. Crveni Ferrari juri kroz noc, ne cekaj me, zeno, necu doma doc, vozim ja na gazu tristo na sat, pije mi Ferrari vise nego ja. Aj, daj, pusti me, glavo, neces ici nigdi, pusti me na miru, neces ici nigdi, ocu. Ujutru se budim, prekrsajni sud, malo mi se muti, ka limun sam zut. Pegula sam ljudi, uvik bija ja, k vragu i bevanda, neka ide ca. Vozim ja na gazu tristo na sat, pije Ferrari, al' pijem i ja"
13,vpm1INqf_1_13,Da san ima mota,"Da san malo mota ima´ ja, materi mi bila nevista. Virova´ san u te ka´ u dragog Boga, oduvik si bila dar zivota moga, dusi pisma, srcu molitva, sto zivota, jubav jedina. Sto ce meni ponos kad nista ne vridi, kad se muska suza niz obraze cidi, dusu lomi, srce doziva, sto zivota, jubav jedina. Da san ima´ mota, uz konce o´ zivota, zauvik bi moja ostala, materi mi bila nevista, i u viri dicu gojila. Da san ima´ mota, uz konce o´ zivota, nasa loza sad bi cvitala, bevanda me ne bi pitala, zasto mi je zivot pokora. Virova´ san u te ka´ u dragog Boga, oduvik si bila dar zivota moga, dusi pisma, srcu molitva, sto zivota, jubav jedina, da san ima´ mota, da san ima´ mota"
14,vpm1INqf_1_14,Da si moja tila bit,"Vidi san te di se setas, kao da se svita stidis, s njim si stala uplakana, cinis fintu ka' da me ne vidis. A nisi sritna, to svi vide, a sve brze vrime ide. Da si moja tila bit, ja bi se prominija, pustija bi sve ca imam, samo bi s tobon zivot zivija. A da si moja tila bit, ne bi jos posidija, ne bi budan ceka zoru, samo bi za te zivot zivija. Jos si lipsa nego c te pamtin, tebi suze dobro stoje, ol' na cilom ovom svitu, nima nista za nas dvoje. A nisi sritna, to svi vide, al' sve brze vrime ide"
15,vpm1INqf_1_15,Da te mogu pismom zvati,"Ti za me si bila ka' rosa na cviću, sa usana pila i ljubav i sriću, a ja bi' tija pismom ti prići, još jubavi ima ka' ulja u svići. Da te mogu pismom zvati, ja bi' piva' život cili, da se barem opet vrati, vrime kad smo sritni bili. Da te mogu pismon zvati, ja bi piva', ne bi staja', da se stara ljubav vrati, ne bi pismi bilo kraja. Ne vraćaš se više u pisme i riči, i nema te sa mnom u nijednoj priči, a ja bi' tija pismom ti prići, još ljubavi ima ka' ulja u svići."
16,vpm1INqf_1_16,Da te nima,"Mladen Grdovic Da te nima. Dignuti ću jidro, nek me nosi sinje more, da me vrate u te dvore, u tvoj život, u tvoj san. Tu su naša dica, tu su moji dragi ljudi, tu si meni viru dala, nasu ljubav čuvala. Ja sam čovik koji luta svitom, i nosim svoj križ, ti si žena koja zna da voli, i čuva svoj mir u ljubavi. Da te nima, kome ljubav ja bi dao, da te nima, ja za sriću ne bi znao, da te nima, di bi moje jidro bilo, da te nima, sto bi bilo."
17,vpm1INqf_1_17,Da te opet vidin ja,"Kazite mi, dragi judi, da li vidite mi nju, mogu li joj nocas reci, il' joj je dragi u srcu. Da joj kazen, ruzo moja, cili svit bi proplaka, ostavija san te mladu, i sa viron otisa. Da te opet vidin ja, svu bi jubav tebi da, reka bi ti rici dvi, duso moja, falis mi. Lomile me sve nevere, s vitron san te doziva, slane suze na mom licu, ja u nju san infisa. Da joj kazen, ruzo moja, cili svit bi proplaka, ostavija san te mladu, i sa viron otisa. Reka bi ti rici dvi, duso moja, falis mi"
18,vpm1INqf_1_18,Dalmatinac sam,"Ja sam dite s mora, moja mati je Dalmacija, imam barku i gitaru, srce koje ljubit' zna. Nema meni do mog juga, i do mojih borova, svo bi zlato ovog svita, za moj bili kamen da. Dalmatinac sam, tu sam rođen ja, plavo more zna da je volim ja, vilu s Jadrana. Dalmatinac sam, ovo je moj dom, tu su moji didovi davno sidro bacili, mene vezali. Ja sam dite s bilog žala, di je pisma galeba, di je zemlja vode žedna, di su stabla maslina. Di su ljudi iste loze, di je sveta nedilja, svo bi zlato ovog svita, za moj bili kamen da."
19,vpm1INqf_1_19,Dalmatinka mala,"Na srid mora mala barka, mali brod na vesla, odmakla je predaleko vratiti se ne zna, niti vitra, niti vala pa je zaplakala, a sto nisi kapetana ti u pomoc zvala. Dalmatinka mala mrizu bacila, al' je riba nece pa je nesritna, na srid mora lovi ribu cilu noc, a ja bin zagriza kad bi tila doc, aj, ma ca cu s njom, kada ne zna ni kuci doc. Kaze mala nema ribe, potrosila mamac, dobrodosli, naslonite vas brod na moj camac, nemoj sama, mala, plovit bez kapetana, ja cu tvoju ribu naci, samo mi ne placi. Nemoj sama, mala, plovit bez kapetana, ja cu tvoju ribu naci hej, hej, hej"
20,vpm1INqf_1_20,Dva dijamanta,"Ljubavi, cilog zivota ceka san ja, previse tuge, premalo srice ostavija, zbog ljubavi cilog zivota ceka san ja, previse loseg, premalo doborg napravija, zbog ljubavi, evo, pivam ti serenadu, pismu o najlipsoj zeni u gradu. I neka pisma cuje se sa levanta, za tvoje oci, najlipsa dva dijamanta, svi kampaneli pivat ce serenadu, pismu o najlipsoj zeni u gradu"
21,vpm1INqf_1_21,Dva goluba,"Dok sam svitom uvik plovia, za te sam se uvik molia. Svakoj vali ime sam joj da, svakom suzom tebe doziva. Svakoj vali ime sam joj da, svakom suzom tebe doziva. Viru si mi mladoj meni da, u našem portu vjerno čekala. U daljini jidra vidim ja, svaka suza mi je pokora. U daljini jidra vidim ja, svaka suza mi je pokora... Niko mene više ni ne pita, kakva mi je bila sudbina. Nit je ruža više što je bila. Od kad tebe nisam vidila. Niko mene više ni ne pita, kakva mi je bila sudbina. Dal je ljubav za sve uvik kriva, kad smo bilo ka dva goluba... Viru si mi mladoj meni da, u našem portu vjerno čekala. U daljini jidra vidim ja, svaka suza mi je pokora. U daljini jidra vidim ja, svaka suza mi je pokora... Niko mene više ni ne pita, kakva mi je bila sudbina. Nit je ruža više što je bila. Od kad tebe nisam vidila. Niko mene više ni ne pita, kakva mi je bila sudbina. Dal je ljubav za sve uvik kriva, kad smo bilo ka dva goluba"
22,vpm1INqf_1_22,DVI SESTRE,"Učila me mati od rođenja, da je ćaći bila ljubav stara. Lika, Istra, Zagreb, Slavonija, i u meni je srce od bećara. Svaki put kad kroz Zagorje prođem, kad u svoju Dalmaciju dođem, kleknem i poljubim svaku stinu, pa pozdravim i Hercegovinu, kleknem i poljubim svaku stinu, pa pozdravim i Hercegovinu. 2X. Nazdravimo prijatelju neka znaju svi, oduvik smo dva bećara bili ja i ti. Nazdravimo prijatelju neka svatko zna, dvi su sestre, Dalmacija i Hercegovina. Učila me mati od rođenja, da je ćaći bila ljubav stara. Lika, Istra, Zagreb, Slavonija, i u meni je srce od bećara. Svaki put kad Herceg Bosnom prođem, i u našu Dalmaciju dođjem, kleknem i poljubim svaku stinu, pa pozdravim cilu domovinu, kleknem i poljubim svaku stinu, pa pozdravim cilu domovinu. 2X. Nazdravimo prijatelju neka znaju svi, oduvik smo dva bećara bili ja i ti. Nazdravimo prijatelju neka svatko zna, dvi su sestre, Dalmacija i Hercegovina"
23,vpm1INqf_1_23,Emanuela,"Osjecam da nisi vise kao prije, al' molim te, reci mi, zbog cega je to. Kazi mi da li imas drugu ljubav, i da li odlazis iz zivota mog, kazi mi, molim te, kazi mi, jer ja razumijem sve. Voljeli smo se jedno ljeto, Emanuela, prva ljubav si mi bila, Emanuela, da li te netko drugi vec sada ljubi, ostala si uspomena, Emanuela. Kazi mi, molim te, kazi mi, jer ja razumijem sve"
24,vpm1INqf_1_24,Evo mene moji ljudi,"Dobra vam bila večer prijatelji moji, ko ce izmišati karte ako nas nima, sidimo noćas kraj stola, a vidim da nima nas pola, al' pisme naše su zauvik tu. Evo mene moji ljudi, doša sam vam na bevandu, još je živa naša loza, još se penje uz verandu. Evo mene lipi moji, bili galeb neka leti, oduvik je bila pisma. Dalmaciji zakon sveti. Čuvaj sine moj, maslinu i škoje, kada zaspem ja, pamti riči moje."
25,vpm1INqf_1_25,Falis mi ti,"Falis mi ti, falis mi ti, falis mi ti ka dite materi, a ti i ja, ka goluba dva, sto su na rivi, pokraj mora, zaspala. Jos samo tebe imam, tebi sve sam da, u ljubavi ostarija, mladost potrosija, a kad se jednom vratim i bili pristane brod, sa pismom u dusi, kad odu svi, ti ces me cekati"
26,vpm1INqf_1_26,Gdje je moja ljubav stara,"Imala je crna oka dva, ljubila me sedam godina, bila mi je toplo ljeto, bila mi je nesto sveto, zato sada ludujem za njom. Gdje je moja ljubav stara, dal me ljubi il me vara, kojoj ljubi crne oci, ko ja nekad u ponoci. Gdje je moja ljubav stara, dal me ljubi il me vara, kojoj ljubi crne oci, cekali me, dal ce doci. Da su meni krila galeba, letija bi za njom do neba, piva bi joj pisme stare, ne bi isa u mornare, malu kucu dignija bi s njom"
27,vpm1INqf_1_27,Grasevina Vetovo,"Grasevino, grasevino najbolje si pice, slozila si ponosno promile i mladice, volimo vino i slavonsku ravnicu, moramo dobit svaku utakmicu. Na Grotu starom grasevina vrije, ne staje dok se gol ne zabije, velika je ovo sila uz podrsku promila, gol gol gol, za grasevinu gol, za grasevinu gol, dajte na stol. Ooo, ooo, o Vetovo, o Vetovo, ooo, ooo, o Vetovo, o Vetovo. Na Grotu starom grasevina vrije, hrvatski barjak ponosno se vije, velika je ovo sila uz podrsku promila, gol gol gol, za grasevinu gol, za grasevinu gol, dajte na stol"
28,vpm1INqf_1_28,Grdelina dva,"Cilu noć me ispod oka gleda jedna mala. Bjonda, smišna i visoka, vidin sve bi dala. A ja slađi od đelata, crn ka crni nero. Križ i lančić oko vrata Dalmatino lero. Imam barku, vozit ću te na duboko more. Di nam misec s neba miga, di nam zvizde gore. I gitaru jednu staru dok se more plavi. Dok ti pivam lipu pismu, pismu o ljubavi. Pismu o ljubavi. Morem, morem plovim ja, daleko od Jadrana. A kad dođem donit ću ti ja kariolu dolara, ). Da ti kupim ja grdelina dva, da ti pivaju pismu u kući kraj mora, )"
29,vpm1INqf_1_29,Grdovići ribari,"Ribar bija mi je nono, ribar bija mi je stari. Grdovići svi su ribari. Znali su mi pričat priče, ko je lovi ribe miće, u ljubavi nije ima sriće. Sinoć san se zaljubija, velu ribu san ulovija, da je moru imat vire, popija bi bačvu bire. . Da je meni u životu, dobit sedmicu na lotu. Kupija bi tebi, mala, lipu veštu, i za cilo misto, napravija feštu. Kupija bi i tovara, da te nosi do oltara"
30,vpm1INqf_1_30,Himna 145. brigade,"Branili su Baniju i sada i prije, dubrovacka bojista, zita Slavonije, sokolovi iz Zagreba ne ginu zaludu, krv su svoju dali za hrvatsku grudu. Zagrebacka sto i cetr'est peta, slavna brigada Domovinskog rata, zagrebacka sto i cetr'est peta, legenda je nasa, ponos svih Hrvata. Sto i cetr'est peta cuva zemlju svetu, ognjista Hrvata najdraza na svijetu, sokolovi iz Zagreba ne ginu zaludu, krv su svoju dali za hrvatsku grudu"
31,vpm1INqf_1_31,Ispod Starih Borova,"Neka tvoje suze ovaj dan, sve na moje lice padaju, neka noćas utonem u san, uspomene na te sjećaju. Ne govori ništa jer sam ja, za nas dvoje rekao već sve, neka noćas utonem u san, ove noći živim za tebe. A sutra neka me ponesu, ispod starih borova, i srce neka mi prinesu, tamo di sam rođen ja, di si rođena i ti moja prva ljubavi. Ne govori ništa jer sam ja, za nas dvoje rekao već sve, neka noćas utonem u san, ove noći živim za tebe. I srce neka mi prinesu, tamo di sam rođen ja, di si rođena i ti moja prva ljubavi"
