Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
rLIJvpNx_1_0,Tony Cetinski,Tony Cetinski,23. Prosinac,385501,"23. Prosinac, 2 sata poslije ponoci
zvoni telefon, poziv iz bolnice
sve mi je bilo jasno, ne

Ref. 
Samo ostaje nada da vrijeme 
sad lijeci sve rane
i da Bog ce mi dati sad snage 
prezivjet' te dane 
 
Sad jos osjecam miris tvog tijela
u nasem krevetu lezi po svud
i neispijena salica kave
stalno podsjeca nemam kud

Nova zora polako sad svice
ali tebi to svejedno je
i nema veze sto pjevaju ptice
jer to gore sad ne cuje se

Ref. 2x 

Ne znam sto sad da radim sa sobom
nosim, neizbrisivi trag
nikad vise tvoj sapat na uhu
otvaram prozor, zagusljiv je zrak

Brzo oblacim kaput na sebe
zurno izlazim na ulicu
bas je dobro sto kisa rominja
to nisu suze na mome licu

Ref. 2x

Jos pamtim sve nase posljednje rijeci
taj cvrsti zavjet, neraskidivi
da podjem s' tobom, ja znam, ne bi htjela
moram se boriti, moram sa tim

Ref. 2x","https://tekstovi.net/2,135,1832.html"
rLIJvpNx_1_1,Tony Cetinski,Tony Cetinski,Ako to se zove ljubav,255578,"Opet lutam gradom sam
ne znam da l' je noc il' dan
i bez mira i bez sna
i od svih ostavljen

A ti negdje sjedis s njim
umjetna romantika
svijece, stol i dosada
 
Samo vjetar ledeni
sa mnom hoda kao ti
on bez cilja, ja bez sna
idemo nikuda

Kad vas netko pogleda
sve to dobro izgleda
a ti znas da ne valja

Auto i stan, gradjanski san
a ja sam te volio

Ref.
Nek' te grli, nek' te ljubi
nek' te ljudi vide s njim
ako to se zove ljubav 
onda ja te ne volim

Neka ti daruje najskuplje poklone
al' znaj da to zlato nema sjaj

Nek' te grli, nek' te ljubi
probaj biti sretna s njim
al' to nece biti vatra 
to ce biti samo dim

Meni si bila svijet, njemu si kupljen cvijet
ali znaj da to zlato nema sjaj

Opet lutam gradom sam
ne znam da l' je noc il' dan
i bez mira i bez sna
i od svih ostavljen

A ti negdje sjedis s njim
umjetna romantika
svijece, stol i dosada

Meni si bila svijet, njemu si kupljen cvijet
ali znaj da to zlato nema sjaj

Ref.","https://tekstovi.net/2,135,26900.html"
rLIJvpNx_1_2,Tony Cetinski,Tony Cetinski,Andrea,17383,"Love is in the air
pakao njen smjer
gdje si bar da znam
prokleto sam sam

Cujes li, tebe trebam ja
cujes li, moja molitva

Ref.
Andrea, da si barem sada tu
kleknuo bi' ispred tebe
da se nasmjesis, da mi oprostis

Ref. 3x","https://tekstovi.net/2,135,31540.html"
rLIJvpNx_1_3,Tony Cetinski,Tony Cetinski,Blago onom ko te ima,149907,"Tek sad vidim da te volim
kad su kise pocele
sve je tezi korak dalje
noge su mi umorne

Ja sam jedro u oluji
oko mene valovi
i ko da ovo vrijeme smiri
kad kraj mene nisi ti
 
Ref. 2x
Blago onom ko te ima
ko te ljubi, dok ja lutam nocima
blago onom ko te ljubi
neka bude, bolji covjek nego ja

Sto me ceka iza magle
Sunce ili oblaci
to mi vise nije vazno
kad tu neces biti ti

Ref. 2x","https://tekstovi.net/2,135,1525.html"
rLIJvpNx_1_4,Tony Cetinski,Tony Cetinski,Blizanac,1101,"Godinama na rijec vjerujem ljudima
kazu mi, lijepa si dobra sa ludima
i da pretjeruju naivni vjeruju
ostat cu lud i sam ako ti zatrebam

Neka si bilo sama il' tudja
i takvu te volim, moja najludja
 
Ref.
Sto i jedan tudji dodir
sa srca da se skine okvir
druge otkljucale ne bi 
to sto cuvam samo tebi
sto i jedna se ne stedi
zavoli me, al' ne vrijedi

Nema takvog kroja, jedino si ti 
bila toliko moja, toliko moja

Na srcu udarac patim k'o blizanac
i kad ti ne ide, lose i meni je
godinama na rijec vjerujem ljudima
kazu mi, lijepa si i dobra sa ludima

Ref.

Neka si bilo sama, il' tudja
i takvu te volim, moja najludja

Ref.","https://tekstovi.net/2,135,60399.html"
rLIJvpNx_1_5,Tony Cetinski,Tony Cetinski,Bolji svijet,13091,"Kazes, tesko je reci istine
objasnit nekome kako boja umire
u pogledima, u dodirima, nocima

Mislis da je sve tvoje bolnije
da su tuzni stihovi manje suza ubili
al' nije bas sve kako tebi cini se
 
Ref.
Podji sa mnom
pokazat cu ti
 neki bolji svijet
nove igre, nove sne

Dodji sa mnom
i odacu ti tajne najvece
i naci ces mir
u meni ima duse moje

Kazes, tesko je reci istine
objasnit nekome kako boja umire
u pogledima, u dodirima, nocima

Ref.

Ref.","https://tekstovi.net/2,135,44794.html"
rLIJvpNx_1_6,Tony Cetinski,Tony Cetinski,Budi uz mene,216148,"Nocas, sanjao sam brod na moru
vjetar, vjetar ga je slomio u zoru
jer ti, nisi bila tu
gdje si, drhtao sam kao dijete
dodji, sve mi suze ovog svijeta prijete
jer ja, predugo sam sam
 
Ref.
Budi uz mene
jer ti, samo ti me mozes spasiti
budi uz mene
jer mi, mi bi umrli od ljubavi

Kunem ti se Bogom
dijelio bi' s' tobom
dvije kapi usred pustinje
jer ti si meni sve","https://tekstovi.net/2,135,9539.html"
rLIJvpNx_1_7,Tony Cetinski,Tony Cetinski,Casanova,38311,"Kisa pada iznad grada
kao suze Bozije
gdje si nocas, s' kim si sada
sa kim cekas proljece

Jos sto puteva do tebe
a ja na barikadama
branim ovo malo srece
sto si mi poklonila
 
Gdje si ti, kad' si tu
gdje si ti, ljubavi
casanova, casanova
(2x)

Neka nocas gore svijece
nasa ljubav umire
kao znamenje na tijelu
nosim tvoje dodire

Jos sto godina samoce
za tebe je premalo
mene tvoje srce nece
ja sam stig'o prerano

Ref.
Gdje si ti, jer sve su ljubavi
gdje si ti, na svijetu nesretne
gdje si ti, i samo prolaze
gdje si tip/kur], kao sunce kroz oblake

Gdje si ti, jer sve su ljubavi
gdje si ti, kao drago kamenje
gdje si ti, tesko se nalaze
gdje si ti, a lako izgube, a lako izgube

Neka nocas gore svijece
nasa ljubav umire
kao znamenje na tijelu
nosim tvoje dodire

Jos sto godina samoce
za tebe je premalo
mene tvoje srce nece
ja sam stig'o prerano

Ref.

A lako izgube, a lako izgube","https://tekstovi.net/2,135,25204.html"
rLIJvpNx_1_8,Tony Cetinski,Tony Cetinski,Cekam te,4586,"Zivot, sto je ovaj
 zivot bez tebe
more bez mornara
ponor bez dna

Sreca sada tako 
kratko potraje
al' predugo je
 trazim, predugo
 
I dusa mi je umorna 
od tijela bez tebe
jos uvijek si oaza
 mojih zelja, andjele

Ref.
Cekam te, ozivi me
ni za zivu glavu, ni u snu
ja nikom ne dam na tebe

Cekam te, pronadji me
da udahnemo miris ljubavi
da zelja pamet pobjedi
cekam te

Srce u stopu prati
 svaku misao
uzalud se trudim
 da zavaram trag

Nebo, samo nebo
 moju pricu zna
trazim tvoje medju
 svojim prstima

Ref. 2x","https://tekstovi.net/2,135,59888.html"
rLIJvpNx_1_9,Tony Cetinski,Tony Cetinski,Covjek od leda,121745,"Jastuci mirisu na noc
s radija cujem poznat glas
dobro jutro svima, kaze on
ali ne znam da l' to vrijedi i za nas
pitanja je sto, ako jos se volimo

Caj prolila si vruc
i bacas na stol kljuc
kazes, neces uc' 
na ova vrata nikad vise
 
Ref.
A ja, a ja, covjek od leda
ni glas, ni rijec onda kad treba
a u sebi kazem stoj
puca kao staklo zivot moj,/zivot moj/

S radija cujem poznat glas
dobro jutro svima, kaze on
ali ne znam da l' to vrijedi i za nas
pitanja je sto, ako jos se volimo

Ref. 4x","https://tekstovi.net/2,135,11727.html"
