Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
TkHYG/uZ_1_0,Zabranjeno Pušenje,Zabranjeno pušenje,12 sati,27490,"Proslo je 12 sati, mala 
carolije su nestale
konji postase misevi 
a kocije bundeve

Ti si opet jedna 
od smizli dosadnih
a ja nafurani student 
polovni buntovnik
 
Proslo je 12 sati, mala 
carolije su nestale
vrijeme je da se nove 
karte podijele

Veceras moras stisnuti sake 
u oci me gledati
sutra ces opet 
svoje snove zivjeti

Foliram te da drzim igru 
u svojim rukama
foliram te da znam kuda sada 
foliram te da sam jak

Foliram te, ali tramvaj mi 
lezi na grudima
i ja bih malo plakao 
ali glumim frajera

Uzalud mala taj pogled 
kao iz francuskih filmova
idi sada kuci, ima i sutra dan

Jer proslo je 12 sati, mala 
carolije su nestale
konji postase misevi 
a kocije bundeve 
","https://tekstovi.net/2,550,15820.html"
TkHYG/uZ_1_1,Zabranjeno Pušenje,Zabranjeno pušenje,Abid,18893,"Preskocim kanal, pogledam na tle
i vidim tebe, Abide
Abide, reci nam, de
sta to tvoje ruke rade

Udarnicki rade, burazere
da bude gasa za sve
sve u sklopu akcije
zastite nase okoline
 
Abide, reci nam, de
otkud za to finansije
dva posto svake plate
niko od nas nije rekao ne

Abide, reci nam, de
je l' jos tvoj mali 
skuplja stare novine
jok, moj burazere
radi u posluzi kod trznice

Abide, reci nam, de
ima l' tu manipulacije
Sarajevo, najmiliji grade
u tebi me mnogi rade

Abide, reci nam, de
hoce l' biti bolje za godinu, dve
Sarajevo, najmiliji grade,
popravismo te do Olimpijade

Kubika

Covjek hoce nesto da te pita
samo da cigaru zapalim
ej, covjek hoce nesto 
da te pita, bolan
samo da cigaru zapalim, jarane

","https://tekstovi.net/2,550,6325.html"
TkHYG/uZ_1_2,Zabranjeno Pušenje,Zabranjeno pušenje,Agent tajne sile,34305,"Razlio se mjesec po sobi 
punoj tajnih zvukova
to ludi naucnik pravi u mojoj glavi
tebe od sna i sjecanja

K'o lud idem kod nasih starih mjesta
gori li jos svjetlo, je li izasla
skriven iz parka buljim u tebe
i tvog novog frajera
 
Ref.
Ti si zmija, ti si pile
ti si agent tajne sile
ti si vuna i ti si svila
ti si sejtan, ti si vila

Ti si offsajd, ti si gol 
nekad prava, nekad fol
ti si put i ti si zid
ti si down i ti si speed 

Ti imas figuru koja lici na mene
i koju iglom ubadas
i onda bilo gdje 
pred zdravim ljudima
lice krijem rukama

Cigarom progorena zavijesa
u sobi cudnih zvukova
to ludi naucnik pravi u mojoj glavi
tebe od sna i sjecanja

Ref.

Ti si vatra i ti si led
ti si super i ti si bed
ti si ugljen, a i zar
ti si kazna, a i dar

Ti si zmija, ti si pile
ti si agent tajne sile
ti si put, ti si zid
ti si down i ti si speed

Ti me gusis, ti me davis 
ti me rusis, ti me slavis
ti si greska, ti si kvar
moj pocetak i moj kraj","https://tekstovi.net/2,550,6400.html"
TkHYG/uZ_1_3,Zabranjeno Pušenje,Zabranjeno pušenje,Agregat,12622,"Fuada Midzica 19, zgrada k'o i druge
nekom kazes vozdra, nekom dobar dan
nikom' nisi pogled'o u dusu
nikog' nisi zvao kad bi bio sam

Al' vel'ku igru zaigrase igraci
a na nebu se javi losi znak
ljudi postase nemirni i cudni
na nesrecu i suze zamirisa zrak
 
Huk topova i saptaji u mraku
gdje to puca, kad ce doci red na nas
kad jedno jutro bahnu Zoka s elektromotorom
„Ej, raja, hajmo pravit agregat

Ref.
Sad ste donji veliki igraci
u nasa srca unijeli ste hladnocu i mrak
al' na Kosevu ce opet gorit svjetlo
Fuada Midzica 19 pravi agregat

I Fahro rece „Neka bude svjetlo“
agregat nek' tisinu zaore
da palimo lampe i masine
da palimo televizore

Trci, trazi, skupljaj materijal
zivot se opet vracao u nas
ruka ruci ljudi cista srca
Fuada Midzica 19 pravi agregat

Ref.

Sad ste donji veliki igraci
mi smo braca, mi smo armija
ruka ruci ljudi cista srca
Fuada Midzica 19 pravi agregat","https://tekstovi.net/2,550,20876.html"
TkHYG/uZ_1_4,Zabranjeno Pušenje,Zabranjeno pušenje,Anarhija all over Bascarsija,19479,"Sejo se danas super osjeca
sinoc je na ulici razbio hipika
mali je pokrio lice rukama
ali je ostao bez bubrega

Sejo se malo muci dok razmislja
ali sinoc ga nije izradila riba
otpucao je odmah dva samara
kad ga je za mecu slagala
 
Anarhija all over Bascarsija
Sejo se danas super osjeca
2x

Sejo voli Hanku i Sabana
nervira ga ono A po zidovima
Sejo je sinoc razbio hipika
Sejo je junak s Vratnika

New Primitives all over Bascarsija
Sejo se gnusa zapada
2x","https://tekstovi.net/2,550,8211.html"
TkHYG/uZ_1_5,Zabranjeno Pušenje,Zabranjeno pušenje,Arizona dream (duet Ivanka Mazurkijevic),46069,"Vozio sam starog Deutza
slus'o Cecu, cesk'o jajca
kratka rijec, a slozen um
kap slobode, ravan drum
malo sitne sane, tura pica za jarane
tako zivjeli samo mi na Arizona pijaci
 
I parkiram svoj Deutz
pred gazda Mehin plac
i vidim novosti
nik'o kafic, nik'o gril
sto bi rekli skeptici
bofl roba, blato, jad
al' tu si jaro mog'o vidjet'
tu se radja grad

Kad pojavi se ona
u jakni od najlona
moj mali andjeo 
sa dupljak Rolexom
kaze, Meho juce pao
al' ti nemoj skrletit'
nego parkiraj se tu
os sta pojest', os sta pit'

Rekoh sebi super riba
uto zacvili getriba
ko svaki maco tip
dobra vibra, al' los trip
prebacih u brzinu
i smotah u krivinu
da me ne bi spopali
ljubav i ti folovi
ostade u prasini, samo glas joj zazvoni
ako opet prodjes svrati ponekad

Ref.
Navrati ponekad, navrati ponekad
te su rijeci bile vazne
one nisu bile lazne
al' ponekad promaknu

Navrati ponekad, navrati ponekad
u glavi jos mi bubnje
e pa, Miki, eto sumnje
ti bi nekom vjerov'o

Bio sam kralj cesta
od Neuma do Novog Mesta
znao sve kafane
marisane i muriju
malo sitne sane
tura pica za jarane
sa svakim djeli sve
tugu cuvaj za sebe

Al' navece kad bih leg'o
i u glavi sve se sleglo
kilometri, gradovi
zasijao njen bi lik
u toj mojoj viziji
ko u spanskoj seriji
rekla bi mi ona
kao onaj dan navrati ponekad

Ref.

Jednog mi dana pukne film
nasred ceste 43
i okrenem svoj Deutz
pravac gazda Mehin plac
i vidim novisti, nik'o kafic, nik'o gril
za nju cujem nasla srecu, nasla dom

I danas vozim Deutza
slusam Cecu, ceskam jajca
s tim sto sada znam
da kad srecu ugledam
ne prebacujem u brzinu
i ne fatam krivinu
i neke rijeci vise cijenim sad
kao na primjer

Ref.

Ljuljaj, ne ljuljaj
Doboj, Tuzla, Karakaj
Derventa, Kalesija
srcu mome najmilija","https://tekstovi.net/2,550,8566.html"
TkHYG/uZ_1_6,Zabranjeno Pušenje,Zabranjeno pušenje,Balada o Gigi Bosnicu,6748,"KK Kosevo je bila ekipa solidna
Boro, Skeli, Cuba, Trile
u dusu svak se zna
al' drmala je tom fildzan ligom

Zbog legendarnog kapitena
Gige Bosnica
bilo je to zlatno doba
naseg basketa
 
Rusi poslase u Sibir
5-6 trenera
a mi se kladili jesu'l rolinzi
bolji kod Gige il' kod Delibasica

23-eg maja
protiv KK ""Alhosa""
dosli da ga vide ljudi
malo vazniji

Al' Gigo je svu noc
sa rajom ruzio
tog dana nije bio
najprecizniji

Ref.
I tako malo rada
a puno talenta
malo povrede
a malo ""Vechia""

Tek jednog dana
Gigo Bosnic zakuca
na vrata zaboravljenih
asova

Tih dana mu se u glavi
desi neki kvar
prica o politici
za nacionalnu stvar

Zavrce ture na sanku
kaze radi za stranku
procenat ispod 31
iso je na Gazimestan

Ref.

Tek osvanu Gigo tog aprila
kraj haubice
konacno je imo
cijeli grad ispod sebe

Za sve dosudjene korake
za sve sudijske nepravde
za sve promasene zicere
za sve sto ga nisu voljele
za Kosevo, za Vratnik, Maltu

Za citav svijet
Gigo Bosnic puni sad
kalibar 155
u rovu, u mraku

Kraj terena ""Koseva""
izgorile su table
pala je konstrukcija
al' samo jednu stvar

Bi' jos da upitam
bili ta prica bila drugacija
da je usla ona trica protiv
KK ""Alhosa""

Ref.","https://tekstovi.net/2,550,41896.html"
TkHYG/uZ_1_7,Zabranjeno Pušenje,Zabranjeno pušenje,Balada o Pisonji i Zugi,115161,"Pisonja i Zuga su pamtili dobro
sta im je te veceri govorio Lepi
more je provod, more su koke
more je izvor zivota
je li tako Moke

Moke je jos dodao 
i to da se strankinje praskaju pravo
i da je u Zaostrogu u kampu 
svaku noc drugu jebavo
Pisonja i Zuga mogli su ih 
slusati i noc cijelu
Pisonja i Zuga imali su krv 
sedamnaest godina vrelu
Pisonja i Zuga

Jos istu noc su 
Pisonja i Zuga maznuli 
kasetas iz Doma invalida
pa malo zatim i autobus 
auto-prevoza sa Hrida
Pisonja ubaci u brzinu 
to vrelo ljetno vece 
oko dvaest i dva casa
a sada, pravac more
viknu Zuga iz sveg glasa

Pisonja je vozio i pusio duhan, 
Zuga voli crne, a Pisonja plave
a poslije mora dalje u svijet
samo se hrabri dokopaju slave
a onda zbogom barake na Breci
viknu Zuga i kasetas odvrnu jace
dobit cete razglednicu 
iz africke zemlje Safari, zbogom zohari

Ref.
Pisonja i Zuga, dva vjerna druga
krote opasne krivine
molim te, cuvaj ih, kraljice brzine

Murija je blokirala cestu 
negdje kod Bradine 
oko dvaes tri i pet
u autobusu je svirao boogie-woogie
vidjevsi drotove pri brzini 
od osamdeset na sat
vezite se, polecemo, Pisonja rece Zugi

Strahovit tresak zapara zrak
cak i iskre poletjese u mrak
pricali su ujutru 
i kleli se u majku
da su auspuh i retrovizor nasli 
cak pedeset metara dalje u jarku

Ref.

I dok su Pisonju nosili u hitnu 
on ugleda mjesec iznad sebe i rece
Boze, kako neki mogu gore
a ja i Zuga ni na more
poslije toga je pao u nesvjest 
i vise nije mogao cuti
kako se jos dugo na nebu 
smijao mjesec zuti","https://tekstovi.net/2,550,6399.html"
TkHYG/uZ_1_8,Zabranjeno Pušenje,Zabranjeno pušenje,Balkan (feat. Zoran Paunovic Pauna),1045,"Ovdje se pije, ovdje se pusi
rakija, pivo i dobra trava
ovdje se svira po sahranama
balkan je bure baruta bez brava

Ovdje se svadja, pa onda ljubi
i nigdje kraja, a ni pocetka
ovdje se puca i glava gubi
i to od zalutalog metka
 
Ref.
Tako je brale na balkanu
nikada mira, ljubavi, sloge
zivimo kao u tijesnom stanu
pijani, bijesni, ludi bez droge

Mrznja se ovdje k'o korov prima
a svi na istom tonemo brodu
nitko da shvati, da isto je svima
i da nam govna u istu vodu odu

Ovdje su zene ljepse od boga
Hrvatska, Bosna, Srbija brale
i puno ljepog ima jos toga
al' sta to vrijedi kad smo budale

Sad svatko svakog kroz zicu gleda
i svi u pravu, nitko bez mane
mrznjom se doji bagra i bijeda
i nitko nece prvi da stane

Ref. 2x

Ovdje su zene lipse od boga
Hrvatska, Bosna, Srbija brale
i puno lipog ima jos toga
a ca to vridi kad smo budale","https://tekstovi.net/2,550,61882.html"
TkHYG/uZ_1_9,Zabranjeno Pušenje,Zabranjeno pušenje,Bas Celik,13313,"Bila je noc i svjetionik stao
da namigiva
bila je noc i mjesec i zvonik
i ti uz mene ziva

Padao mrak, bas Celik
svjetlost dana uze
padao mrak, umjesto zvjezda
zablistale su suze

Ref. 2x
A snivali smo krilat
let ala i divova
dozivali smo suncan svijet
od srece i od snova","https://tekstovi.net/2,550,20483.html"
