,Song_ID,Song,Lyrics
0,vOntpwRZ_1_0,A ti se neces vratiti,"Od Banata prema Sremu nisko oblaci, noc se spustila,pa se ne vidi... samo moje misli po ravnici putuju-, ja ih posaljem al se vracaju... A ti,a ti se neces vratiti... To je bilo davno,pa se niko ne seca-, rode nestale jednog proleca... vratice se,kazu ljudi,ove godine... ove godine il dogodine... A ti,a ti se neces vratiti... Ravno,nigde brda,sve je ravno-, ravno mi je sve, jer u tvome srcu vec odavno, drugi stanuje... Ej,kad bi znala ti... kad bi samo znala ti), koliko trebas mi!. Hajde noci tiho,tise,sitni tonovi, da se nikome to ne ponovi... bruje zice,srce trne,grom te pogodi-, to se dogodi il ne dogodi... A ti na belom perju zaspi... Ravno,nigde brda,sve je ravno-, ravno mi je sve, jer u tvome srcu vec odavno, drugi stanuje... Ej,kad bi znala ti... kad bi samo znala ti), koliko trebas mi!"
1,vOntpwRZ_1_1,"Ajmo tugo, ajmo tamburaši","Volio sam jednu zenu. Jednu zenu kose plave. S njom sam htio cekat' stotu. U malenoj kucici kraj Save. Volio sam jednu zenu. Jednu zenu oka plava. S njom sam htio cekat' stotu. Al' sad spava, sakrila je trava. Ajmo tugo, ajmo tamburasu. Zapjevajmo onoj koja spava. Bila mi je jedina na svijetu. Bila mi je ljubav prava. Ajmo tugo, ajmo tamburasi. Neka zice njeno ime zovu. Jer ja vise nikad necu naci. Mjesto njene ljubav novu. Volio sam jednu zenu. Jednu zenu kose plave. S njom sam htio cekat' stotu. U malenoj kucici kraj Save. Volio sam jednu zenu. Jednu zenu oka plava. S njom sam htio cekat' stotu. Al' sad spava, sakrila je trava"
2,vOntpwRZ_1_2,Anđeli,"Noćas me nešto probudilo. Kroz prozor nešto pogledam, a gore dva su anđela, koje sam sanjao. Jedan na zlatnoj liri svira, njezne tonove i srce dira. Drugi s pjesmom me doziva. Da noćas krene stazom djedova. Al' ja još nisam svoje sve završio, mnogo toga je ovdje ostalo, al' mislit ću na vas, jer pjesma ta me opija. I kad Bog mi oprosti. Sve grijehe što sam činio. U snu mi dođite, da zapjevamo zajedno. Ako te noću probude, anđeli što nas odvode, ja ću se svega sjetiti, i ljubav koja će za me moliti"
3,vOntpwRZ_1_3,Bagremi su procvjetali,"Tamburasi, Ocenasi. Ispovijedam nevjeru. Nevjeran sam njoj i casi. Pjesmi, Bogu, bagremu. Ej, birtasu, sklanjaj casu. Sve sam lazi ispio. Noc mi krade moju dragu. Tko nam ljubav prokleo. Bagremi su procvjetali. Opijali rosu. Na gozbu su drugog zvali. Da joj mrsi kosu. Tamburasu, ne za banku. Vec iz duse zasviraj. Onu nasu o rastanku. S tom cu pjesmom poc u raj. Zorom cut ces rajsku pticu. Pjesma joj je ranjena. Razbij casu nevjernicu. Zalij vinom cvijet bagrema. Nevjeran sam njoj i casi. Pjesmi, Bogu, baremu"
4,vOntpwRZ_1_4,"Becar, to je zvanje","Nikad kuci ja ne zurim, makar zora svice, nikad ne znam, pa i necu, popit' zadnje pice. Svi mi kazu, nemoj tako, a ja odgovaram, pravih lola sve je manje, becar, to je zvanje. Prijatelji piju s nogu, i zena se boje, a ja sjedim u birtiji, pijem pice svoje. Da se rodim jos jedanput, kamo vece srece, pa da opet u birtiji, pijem svako vece"
5,vOntpwRZ_1_5,Bit će bolje,"Još jedan dan u Zagrebu vozim se u tramvaju, Ide masa praznih džepova. Na ovom svijetu nikoga pogled ravno, nevjera. Nema kune za prosjaka. I dok tako sanjarim, shvatih, ovdje silazim. Guram se do izlaza, al tuje hrpa likova, Vozać vrata zatvara, Još jedan krug u tramvaju... Eto vidiš, to je moja sudbina, Uvijek isto, bezbroj praznih krugova, Božja volja, kriza mladih umova, Bit će bolje, moram preživjet do sutra. Još jedan dan u Zagrebu, magla je na Sljemenu, Pljušti kiša jesenja. Brdo tmurnih oblaka, odurna vodurina, More je pod nogama. Stojim sam na križanju, opet znam, zakasnit ću, Vidim, gori crveno. Čekam tako strpljivo, prođe taxi prebrzo. I cjeloga me zašprica..."
6,vOntpwRZ_1_6,Da smo prije znali,"Jedan život još i sad. Samo tebi pripada, bez tebe ja nisam to, što sam bio nekada. Sve mi se pomiješalo, sve mi se okrenulo, i u vjetar hladni rasulo. Ne bih tvojom ulicom, al' me srce odvlaći. Znaš li da si nekom sve, tko ti ništa ne znaći. Kad sam zlatnu jabuku, ja za sebe ubrao, drugi mi je s dlana ukrao. Da smo prije znali da smo prije smijeli, sve bi dobro bilo da smo ranije se sreli, kasno je ovako za nas sreće nema, bolje je da ne vidiš u oku što se sprema. Samo da smo ranije se sreli. Daj mi krila goluba. Da ti na tren odletim. Da ti tjelo milujem, da ti usne osjetim. Milijuni puteva, al' ni jedan do tebe. Tko te čuva samo za sebe"
7,vOntpwRZ_1_7,Da smo ranije se sreli,"Jedan zivot jos i sad, samo tebi pripada, bez tebe ja nisam to, sto sam bio nekada. Sve mi se pomijesalo, sve mi se okrenulo, i u vjetar hladni rasulo. Ne bih tvojom ulicom, ali me srce odvlaci, znas li da si nekom sve, tko ti nista ne znaci. Kad sam zlatnu jabuku, ja za sebe ubrao, drugi mi je, s dlana, ukrao. Da smo prije znali, da smo prije smjeli, sve bi dobro bilo, da smo ranije se sreli. Kasno je, ovako, za nas srece nema, bolje je, da ne vidis, u oku sto se sprema, samo da smo ranije se sreli. Daj mi krila goluba, da ti na tren odletim, da ti tijelo milujem, da ti usne osjetim. Milijuni puteva, al´ nijedan do tebe, tko te cuva samo za sebe. Samo da smo ranije se sreli"
8,vOntpwRZ_1_8,Dan po dan,"Otkud sada, otkud ti. Tu, pred mojim vratima. Kao sjena, kao duh. Nakon svih tih godina. Otkud sada, otkud ti. Tko li mi te poslao. Zar ces sada uzeti. I to sto je ostalo. Dan po dan zivot trosim, dan po dan. Kad si sam sporo ide, kad si sam. Al' se niceg' ja ne bojim jer ja vise ne postojim. Nestajem dan po dan, dan po dan. Otkud sada, otkud ti. Tu, pred mojim vratima. Kao sjena, kao duh. Nakon svih tih godina. Otkud sada, otkud ti. Tko li mi te poslao. Zar ces sada uzeti. I to sto je ostalo"
9,vOntpwRZ_1_9,Dat će Bog i bolje dane (duet Vedrana Vukojević),"Zapjevat ću još večeras onu. Koju voliš najviše. Ali nema ništa od nas. I na tugu pjesma miriše. A da mogu vratit vrijeme. Sve bi ja promijenio. Uvenule usne moje. Jer ih nisi ljubio. Dat će Bog i bolje dane. Bolje dane nekada, nek te dušo. Pjesma ova na me uvijek podsjeća. Životari, životari. Sve si mi opraštala. Meni dane krao si. Sve i ništa dao ti, Ali, dušo, sa mnom znao si. A ima li, reci meni poslije svega. Put do srca tvog. Za tebe su zameteni svi. Putevi nema nijednog. Pa da mogu vratit vrijeme. Sve bi' ja promijenio. Uvenule usne moje jer ih nisi ljubio. Dat će Bog i bolje dane. Bolje dane nekada, nek' te dušo. Pjesma ova na me uvijek podsjeća. Dat će Bog i bolje dane, bolje dane nekada. Još me samo ova pjesma na te uvijek podsjeća. Sad životari, životari, sve si mi opraštala. Meni dane krao si, sve i ništa dao ti. Ali, dušo, sa mnom znao si. Meni dane krao si sve i ništa dao ti. Ti, dušo, sa mnom znala si."
10,vOntpwRZ_1_10,Did Luka,"Kad je bio mlad moj did Luka. Tražio je hlad pokraj poljskog puta. Snaša kao snaša rumeno je lice. Vragolasti osmijeh oči zavodnice. Taj moj did Luka volio je žene. Po tom mu ja sličim a i on na mene. Danas moj did Luka rakijicu pije. I sa sjetom kaže, da mi je k'o prije"""
11,vOntpwRZ_1_11,Djevojka iz Valpova,"Ljeto se prosulo mojim gradom. Cure su cvale ko tresnje rane. Ja sam se budio s velikom nadom. Osvojit cu svijet u te dane. Nju sam sreo pred katedralom. Velike oci, prepune strahova. U njima cuvala je nebo i malo. I rekla tiho, ja sam iz Valpova. Grad je mirisao na nju. Na travu tek pokosenu. A ljubila je neponovljivo. I zato volim Valpovo. Na svakom dlanu cipku je krila. Na usnama okus marmelade. Pod svojom kosom njezno me skrila. Veza na rubu promenade. Subotnje jutro, zvizduk s perona. Kratko je mahnula s vrata vagona. Sad hvatam vjetar rukom lopova. Mozda nosi miris Valpova"
12,vOntpwRZ_1_12,Do dna duše,Prijatelji moji otisli. Odveli ih bijeli svatovi. A kad tebe budu udali. Zadnju pjesmu ce mi pjevati. Do dna duse sam te ljubio. Devet tuga vec prebolio. Ne bojim se nikom priznati. Da te opet mogu voljeti. Jesen ista ko sve jeseni. E da ti je jednom k'o meni. Da ti pjesmu nocu pjevaju. Da ti dusu pjesmom umiju. Da ti nocu pjesmu pjevaju. Da ti dusu pjesmom umiju. Da te opet mogu voljeti
13,vOntpwRZ_1_13,Dok je ljubav,"Ako zelis, ubit ces me lako, samo dusu moju pogledaj, nikog nisam volio jos tako, za moj zivot ljubavi mi daj. Dok je ljubav svijetom sama hodala, ti si mene svome srcu dodala, dok je tebe, ja za sebe ne brinem, jer kroz tvoje oci sretan putujem. Nema jutra, ako nema tebe, nemam kome radovat se ja, i da samo jedan dan jos imam, s tobom bi ga popio do dna"
14,vOntpwRZ_1_14,"Ej, kavane","Place zica, violine, da me zaboli, kad me ona koju volim, vise ne voli, cini mi se da je bilo, davno nekada, al' je tuga vrag, sto svuda nos svoj zabada. Ej kavane, jedva u vas stane, moja tuga, samo jos ovdje mogu naci nekog starog druga, ej kavane, gdje bi suze pale, da vas nema, samo zora sa stolova moju tugu sprema. Sve je nocas protiv mene, pa mi muti vid, kao da se medju nama dize neki zid, to je tako kad pred zoru ptice polete, pa se probudim, a kraj mene nema te. To je tako kad se ljubav rusi, a jos hoda ti po dusi"
15,vOntpwRZ_1_15,Ivana,"Otvaram oci, kraj mene nisi. Tvoje mjesto prazno je. Kuda cu poci kad ne znam s kim si. I gdje da trazim te. Mirise kava, sve tvoje stvari. Jos su uvijek tu. Sigurno negdje sad mirno spava. Na tudjem uzglavlju. Ivana, ljubavi, dodji i ostani. Jer volim te ja i volis me ti. Ivana, ostani"
16,vOntpwRZ_1_16,Ja pijem da zaboravim,"Od tebe sam mala bježao, bez tebe sam budan ležao, zbog tebe sam sto života tuđih slomio, al' od sebe nisam pobjego. Tvoje srce čisto nevino, priznajem da nisam shvatio, ja sam htio puno više dušu ubrati, ti me nisi mogla pratiti. Ja pijem da zaboravim, ja kockam da se umorim, moj je broj od davno pao, kad sam tebe upoznao, al' to tada nisam shvatio. Ja pijem da zaboravim, ja kockam da se umorim, moj je broj od davno pao, kad sam tebe upoznao, al' to tada nisam shvatio. Ne gledaj me da ne poludim, još bi mog'o sve da pokvarim, sad si ista kao i ja, idu godine, budi s drugim, budi bez mene. Ja pijem da zaboravim, ja kockam da se umorim, moj je broj od davno pao, kad sam tebe upoznao, al' to tada nisam shvatio. Ja pijem da zaboravim, ja kockam da se umorim, moj je broj od davno pao, kad sam tebe upoznao, al' to tada nisam shvatio. Ja pijem da zaboravim!"
17,vOntpwRZ_1_17,Ja te volim najviše,Nije tuga odavde. Kada ne zna za druge. Možda iz moga kraja je. Pa joj sa mnom najlakše. Zato nemoj reći riječ. Koja budi oblake. Koja tvoje korake. Noćas nosi od mene. Ako ćeš poći iz moje duše. To učini što možeš tiše. Jer ja te volim najviše. Ako ćeš srce lomit na dvoje. Lomi do kraja da nema me više. Jer ja te volim najviše
