Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
JUdMSWu4_1_0,Aerodrom,24 sata dnevno,https://lyricstranslate.com/en/24-sata-dnevno-24-hours.html,26062,[Jurica Pađen],[Jurica Pađen],1984,Dukat i pribadače,4:19
JUdMSWu4_1_1,Aerodrom,7 milja iznad mora,https://lyricstranslate.com/en/language/english-artists,1665,,,2018.0,Original Album Collection,4:34
JUdMSWu4_1_2,Aerodrom,Bistra voda,https://lyricstranslate.com/en/bistra-voda-clear-water.html-2,1736,,,,Na Travi,5:20
JUdMSWu4_1_3,Aerodrom,Daj neku lovu,https://lyricstranslate.com/en/language/english-artists,752,,,,Dukat I Pribadače,2:47
JUdMSWu4_1_4,Aerodrom,Digni me visoko,https://lyricstranslate.com/en/digni-me-visoko-lift-me-high.html,35394,[Jurica Pađen],[Jurica Pađen],1984,Dukat i pribadače - uživo,3:05
JUdMSWu4_1_5,Aerodrom,Dobro se zabavljaj,https://lyricstranslate.com/en/language/english-artists,2791,[Jurica Pađen],[Remo Cartagine],1981,Tango bango,2:57
JUdMSWu4_1_6,Aerodrom,Fratello,https://lyricstranslate.com/en/fratello-fratello-brother-orgit.html,56125,[Jurica Pađen],[Jurica Pađen],1984,Dukat i pribadače,
JUdMSWu4_1_7,Aerodrom,Ja te jednostavno volim,"https://tekstovi.net/2,1073,54720.html",3084,,,2019.0,Dnevni Rituali,3:34
JUdMSWu4_1_8,Aerodrom,Kad Misli Mi Vrludaju,https://lyricstranslate.com/en/aerodrom-kad-misli-mi-vrludaju-lyrics.html,3363,[Jurica Pađen],[Jurica Pađen],1980,Kad misli mi vrludaju,
JUdMSWu4_1_9,Aerodrom,Kraj tebe u tami,https://lyricstranslate.com/en/language/english-artists,3615,[Jurica Pađen],[Jurica Pađen],1980,Kad misli mi vrludaju,
JUdMSWu4_1_10,Aerodrom,Kvari se,https://lyricstranslate.com/en/aerodrom-kvari-se-lyrics.html,10570,,,,Flash Back (15 Originalnih Hitova 1979-86),2:56
JUdMSWu4_1_11,Aerodrom,Laž,https://lyricstranslate.com/en/la%C5%BE-lie.html-1,2164,[Jurica Pađen],[Jurica Pađen],1984,Dukat i pribadače,4:05
JUdMSWu4_1_12,Aerodrom,Ljubav nije knjiga,https://lyricstranslate.com/en/language/english-artists,2589,[Jurica Pađen],[Jurica Pađen],1986,Trojica u mraku,3:50
JUdMSWu4_1_13,Aerodrom,Metar vina,https://lyricstranslate.com/en/aerodrom-metar-vina-lyrics.html,2083,[Jurica Pađen],[Jurica Pađen],1986,Trojica u mraku,3:02
JUdMSWu4_1_14,Aerodrom,Mili moj andjele,"https://tekstovi.net/2,1073,38919.html",5221,,,2007.0,Rock @ Roll,3:35
JUdMSWu4_1_15,Aerodrom,Obična ljubavna pjesma,https://lyricstranslate.com/en/obi%C4%8Dna-ljubavna-pjesma-ordinary-love-song.html-0,40846,[Jurica Pađen],[Jurica Pađen],1982,Obične ljubavne pjesme,5:09
JUdMSWu4_1_16,Aerodrom,Od sutra ne pusim,"https://tekstovi.net/2,1073,51166.html",1529,,,2019.0,Dnevni Rituali,3:09
JUdMSWu4_1_17,Aerodrom,Odma' mi je zapela za oko,https://lyricstranslate.com/en/language/english-artists,8942,,,2007.0,Rock @ Roll,4:10
JUdMSWu4_1_18,Aerodrom,Ostani,"https://tekstovi.net/2,1073,36190.html",6818,,,,Taktika Noja,3:59
JUdMSWu4_1_19,Aerodrom,Otkazani let,https://lyricstranslate.com/en/otkazani-let-canceled-flight.html,29361,,,2008.0,The Ultimate Collection,4:14
JUdMSWu4_1_20,Aerodrom,Pozdrav s Bardo ravni,https://lyricstranslate.com/en/aerodrom-pozdrav-sa-bardo-ravni-lyrics.html,1903,[Jurica Pađen],[Jurica Pađen],1986,Trojica u mraku,5:05
JUdMSWu4_1_21,Aerodrom,Stavi pravu stvar,https://lyricstranslate.com/en/stavi-pravu-stvar-put-right-thing.html-0,19492,[Jurica Pađen],[Jurica Pađen],1981,Tango bango,3:33
JUdMSWu4_1_22,Aerodrom,Stranac,https://cuspajz.com//tekstovi-pjesama/pjesma/aerodrom/stranac.html,3912,[Jurica Pađen],[Jurica Pađen],1982,Obične ljubavne pjesme,
JUdMSWu4_1_23,Aerodrom,Strasilo,https://lyricstranslate.com/en/language/english-artists,1260,,,,,
JUdMSWu4_1_24,Aerodrom,Tvoje lice,https://lyricstranslate.com/en/tvoje-lice-your-face.html-0,7700,[Jurica Pađen],[Jurica Pađen],1981,Tango bango,4:12
JUdMSWu4_1_25,Aerodrom,Vatra Je Na Nebu,https://lyricstranslate.com/en/vatra-je-na-nebu-fire-sky.html,2233,[Jurica Pađen],[Jurica Pađen],1986,Trojica u mraku,
