Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
u5IcBEql_1_0,Oliver Dragojević,2002. godine u Splitu  (Bajka za odrasle),"https://tekstovi.net/2,186,64116.html",595,[Nenad Vilović],[Nenad Vilović],Mladi Batali 66-79,Mladi Batali,
u5IcBEql_1_1,Oliver Dragojević,A sad adio,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/a-sad-adio.html,137097,,,,,
u5IcBEql_1_2,Oliver Dragojević,A vitar puše,https://lyricstranslate.com/en/vitar-pu%C5%A1e-and-wind-blows.html,48720,[Jakša Fiamengo],[Zdenko Runjić],1983,Split 83,
u5IcBEql_1_3,Oliver Dragojević,Adio Bella,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/adio-bella.html,17108,,,1987.0,Stine - Adio Bella,
u5IcBEql_1_4,Oliver Dragojević,Adio kumpanji,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/adio-kumpanji.html,17874,[Momčilo Popadić],[Zdenko Runjić],1985,Svoju zvizdu slidin,2:55
u5IcBEql_1_5,Oliver Dragojević,Ajde idi svojim putem,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/ajde-idi-svojim-putem.html,50808,[Alka Vuica],[Dino Dvornik],,Neka Nova Svitanja,6:07
u5IcBEql_1_6,Oliver Dragojević,Ajde zbogom,https://lyricstranslate.com/en/ajde-zbogom-so-goodbye.html,112557,[Jure Stanić May],[Jure Stanić May],2000,"Dvi, tri riči",4:00
u5IcBEql_1_7,Oliver Dragojević,Ako ikad ozdravim,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/ako-ikad-ozdravim.html,44699,[Nenad Ninčević],[Zdenko Runjić],1991,Jedina,3:25
u5IcBEql_1_8,Oliver Dragojević,Ako izgubim tebe,https://lyricstranslate.com/en/ako-izgubim-tebe-if-i-lose-you.html-0,154498,[Zdenko Runjić],[Zdenko Runjić],1977,Malinkonija,
u5IcBEql_1_9,Oliver Dragojević,Ako potraješ mi ti,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/ako-potrajes-mi-ti.html,112443,,,,,
u5IcBEql_1_10,Oliver Dragojević,Ako volis me,https://lyricstranslate.com/en/Ako-Volis-me-Ako-Volis-me.html,195015,[Hari Rončević],[Hari Rončević],,Vridilo Je,
u5IcBEql_1_11,Oliver Dragojević,Anđela,https://lyricstranslate.com/en/an%C4%91ela-angela.html,38857,[Zdenko Runjić],[Zdenko Runjić],1974,Anđela,
u5IcBEql_1_12,Oliver Dragojević,Anđele moj,https://lyricstranslate.com/en/andele-moj-my-angel.html,158780,[Jakša Fiamengo],[Zdenko Runjić],1984,Evo mene među moje,
u5IcBEql_1_13,Oliver Dragojević,Antonio,https://lyricstranslate.com/en/antonio-antonio.html,23250,[Jakša Fiamengo],[Zdenko Runjić],1982,Karoca,
u5IcBEql_1_14,Oliver Dragojević,Ar'ja,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/arja.html,15715,[Zdenko Runjić],[Zdenko Runjić],1994,Skalinada 4,
u5IcBEql_1_15,Oliver Dragojević,Balada o ćaćinom satu,https://lyricstranslate.com/en/balada-o-%C4%87a%C4%87inom-satu-ballad-dads-watch.html,18264,[Krste Juras],[Zdenko Runjić],1979,Vjeruj u ljubav,4:50
u5IcBEql_1_16,Oliver Dragojević,Baška Voda,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/baska-voda.html,19948,[Eva Silas],[Zdenko Runjić],,Jedina,3:23
u5IcBEql_1_17,Oliver Dragojević,Bez tebe,https://lyricstranslate.com/en/bez-tebe-without-you.html-1,405378,[Vedran Lekić],[Tomislav Mrduljaš],1992,Teško mi je putovati,3:22
u5IcBEql_1_18,Oliver Dragojević,Bi je pisnik,https://lyricstranslate.com/en/oliver-dragojevic-bi-je-pisnik-lyrics.html,16301,[Jakša Fiamengo],[Zdenko Runjić],1982,Karoca,3:24
u5IcBEql_1_19,Oliver Dragojević,Bijeli Božić,https://lyricstranslate.com/en/bijeli-bo%C5%BEi%C4%87-white-christmas.html-0,57794,[Drago Britvić],[Zdenko Runjić],1994,Skalinada 4,2:49
u5IcBEql_1_20,Oliver Dragojević,Bila je jesen,https://lyricstranslate.com/en/oliver-dragojevic-bila-je-jesen-lyrics.html,13409,[D. Erić],[Zdenko Runjić],1975,Ljubavna pjesma,
u5IcBEql_1_21,Oliver Dragojević,Blago onom tko te ljubi,https://lyricstranslate.com/en/blago-onom-tko-te-ljubi-lucky-one-who-loves-you.html,63551,[Jakša Fiamengo],[Zdenko Runjić],1981,Đelozija,3:02
u5IcBEql_1_22,Oliver Dragojević,Boginja,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/boginja.html,43012,[Petar Grašo],[Petar Grašo],1995,Vrime,3:20
u5IcBEql_1_23,Oliver Dragojević,Brod u boci,https://lyricstranslate.com/en/brod-u-boci-ship-bottle.html-1,132066,[Zlatan Stipišić Gibonni],[Remi Kazinoti],1994,Neka nova svitanja,3:40
u5IcBEql_1_24,Oliver Dragojević,Budi tu,https://lyricstranslate.com/en/budi-tu-be-here.html-0,95733,[M. Labić],[Zdenko Runjić],1979,Budi tu,
u5IcBEql_1_25,Oliver Dragojević,Ća će mi Copacabana,https://lyricstranslate.com/en/%C4%87-%C4%87e-mi-copacabana-why-do-i-need-copacabana.html,49724,[Teo Trumbić],[Teo Trumbić],1974,Ća će mi Copacabana,
u5IcBEql_1_26,Oliver Dragojević,Ča je život vengo fantažija,https://lyricstranslate.com/en/node/89171,46055,[Momčilo Popadić],[Zdenko Runjić],1978,Poeta,
u5IcBEql_1_27,Oliver Dragojević,Ćer o stareg kalafata,https://lyricstranslate.com/en/oliver-dragojevic-cer-o-stareg-kalafata-lyrics.html,12303,,,,Karoca,3:43
u5IcBEql_1_28,Oliver Dragojević,Cesarica,https://lyricstranslate.com/en/Cesarica-Queen.html,453553,[Zlatan Stipišić Gibonni],[Zlatan Stipišić Gibonni],1993,Skalinada 2,4:42
u5IcBEql_1_29,Oliver Dragojević,Cesta sunca,https://lyricstranslate.com/en/cesta-sunca-sun-road.html,2813,[T. Polić],[Alfi Kabiljo],1975.0,Volim Je Ludo / Cesta Sunca,
u5IcBEql_1_30,Oliver Dragojević,Četiri stađuna,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/cetiri-stadjuna.html,17029,[Tomislav Zuppa],[Zdenko Runjić],,Teško Mi Je Putovati,4:00
u5IcBEql_1_31,Oliver Dragojević,Čovek i brod,https://lyricstranslate.com/en/%C4%8Dovek-i-brod-man-and-boat.html,26269,,,,,
u5IcBEql_1_32,Oliver Dragojević,Cvit Mediterana,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/cvit-mediterana.html,23811,[Drago Britvić],[Zdenko Runjić],1980,Oliver 5,
u5IcBEql_1_33,Oliver Dragojević,Daj mi griz,https://lyricstranslate.com/en/oliver-dragojevic-daj-mi-griz-lyrics.html,479,[Momčilo Popadić],[Zdenko Runjić],,Oliver 10 - Svoju Zvizdu Slidin,3:40
u5IcBEql_1_34,Oliver Dragojević,Daj Bože pameti,https://lyricstranslate.com/en/translations/16?page=18,45748,[Slobodan Mišević],[Jure Stanić May],,Trag U Beskraju,
u5IcBEql_1_35,Oliver Dragojević,Daleko je misto moje (feat. Klapa Osjak),"https://tekstovi.net/2,186,64616.html",310,,,,,
u5IcBEql_1_36,Oliver Dragojević,Dalmatinske drage luke,https://lyricstranslate.com/en/dalmatinske-drage-luke-dear-dalmatian-harbours.html,459,[Ivo Mikuličin],[Zdenko Runjić],1992,Teško mi je putovati,3:02
u5IcBEql_1_37,Oliver Dragojević,Danijela,https://lyricstranslate.com/en/danijela-danijela.html,26790,[M. Labić],[Zdenko Runjić],1979,Vjeruj u ljubav,
u5IcBEql_1_38,Oliver Dragojević,Dao bi se kladit,https://lyricstranslate.com/en/dao-bi-se-kladit-id-bet-it.html,45600,"[Ante Gelo, Arne Politeo]",,,Samo Da Je Tu,4:16
u5IcBEql_1_39,Oliver Dragojević,Davno izgubljena ric,"https://tekstovi.net/2,186,31549.html",26723,,,,Samo Da Je Tu,3:12
u5IcBEql_1_40,Oliver Dragojević,Dišem,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/disem.html,56165,[Bruno Kovačić],[Bruno Kovačić],,Duša Mi Je More,5:13
u5IcBEql_1_41,Oliver Dragojević,Dišperandun,https://lyricstranslate.com/en/disperandun-disappointed-one.html,25892,[Krsto Juras],,,Za Sva Vrimena,3:35
u5IcBEql_1_42,Oliver Dragojević,Djeca jednog vijeka,https://lyricstranslate.com/en/djeca-jednog-vijeka-children-era.html,6858,[Tomislav Zuppa],,,Ljubavna Pjesma,
u5IcBEql_1_43,Oliver Dragojević,Đelozija,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/djelozija.html,12984,,,,Đelozija,4:40
u5IcBEql_1_44,Oliver Dragojević,Do kraja vrimena,https://lyricstranslate.com/en/do-kraja-vrimena-till-end-time.html,29744,[Željko Pavičić],[Branimir Mihaljević],,Tišina Mora,3:44
u5IcBEql_1_45,Oliver Dragojević,Dobar Dan,https://lyricstranslate.com/en/dobar-dan-good-day.html,38644,[S. Popović],[Zlatan Stipišić Gibonni],1995,Vrime,4:11
u5IcBEql_1_46,Oliver Dragojević,Dobro jutro tugo,https://lyricstranslate.com/en/dobro-jutro-tugo-good-morning-my-sorrow.html,78311,[Zlatan Stipišić Gibonni],[Zlatan Stipišić Gibonni],1994,Neka nova svitanja,
u5IcBEql_1_47,Oliver Dragojević,Dođi noćas u moj san,https://lyricstranslate.com/en/dodi-nocas-u-moj-san-step-my-dream-tonight.html,107040,[Ivo Jagnjić],[Ivo Jagnjić],2002,Trag u beskraju,
u5IcBEql_1_48,Oliver Dragojević,Dok nisi dosla ti (feat. Dino Dvornik),"https://tekstovi.net/2,186,37279.html",26800,[Alka Vuica],[Dino Dvornik],,Neka Nova Svitanja,3:44
u5IcBEql_1_49,Oliver Dragojević,Dome moj,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/dome-moj.html,18890,[Zdenko Runjić],[Zdenko Runjić],1987,Oliver,
u5IcBEql_1_50,Oliver Dragojević,Duša za nju,https://lyricstranslate.com/en/dusa-za-nju-my-soul-her.html,66447,[Lea Dekleva],[Lea Dekleva],,Vridilo Je,
u5IcBEql_1_51,Oliver Dragojević,Dvaput San Umra (Nisan' Ja Za Te),https://lyricstranslate.com/en/dvaput-san-umra-nisan039-ja-za-te-i-died-twice.html,125301,[Vjekoslava Huljić],[Tonči Huljić],,Vrime,3:41
u5IcBEql_1_52,Oliver Dragojević,Dženi!,https://lyricstranslate.com/en/dzeni-jenny.html,143527,"[Zdenko Runjić, Nenad Ninčević]",[Zdenko Runjić],1988,Svirajte noćas za moju dušu,3:10
u5IcBEql_1_53,Oliver Dragojević,Eliza,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/eliza.html,13164,[Dragutin Britvić],[Zdenko Runjić],1991,Jedina,3:23
u5IcBEql_1_54,Oliver Dragojević,Evo mene među moje,https://lyricstranslate.com/en/oliver-dragojevic-evo-mene-medu-moje-lyrics.html,22365,[Jakša Fiamengo],[Zdenko Runjić],1984,Evo mene među moje,3:35
u5IcBEql_1_55,Oliver Dragojević,Fedra,https://lyricstranslate.com/en/oliver-dragojevic-fedra-lyrics.html,10128,[M. Labić],[Zdenko Runjić],1977,Ako izgubim tebe,
u5IcBEql_1_56,Oliver Dragojević,Galeb i ja,https://lyricstranslate.com/en/galeb-i-ja-seagull-and-i.html-0,123248,[Tomislav Zuppa],[Zdenko Runjić],1975,Zdenko Runjić 2,
u5IcBEql_1_57,Oliver Dragojević,Gdje to piše?,https://lyricstranslate.com/en/gdje-pi%C5%A1e-where-does-it-say-so.html,16306,[Zlatan Stipišić],,,Familija,3:39
u5IcBEql_1_58,Oliver Dragojević,Golubice bijela,"https://tekstovi.net/2,186,42322.html",11977,,,,,
u5IcBEql_1_59,Oliver Dragojević,Gore si ti,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/gore-si-ti.html,28360,[Petar Grašo],[Petar Grašo],,Duša Mi Je More,3:57
u5IcBEql_1_60,Oliver Dragojević,"Gospojice, lipo dite",https://lyricstranslate.com/en/oliver-dragojevic-gospojice-lipo-dite-lyrics.html,15876,[Jakša Fiamengo],[Zdenko Runjić],,Karoca,2:57
u5IcBEql_1_61,Oliver Dragojević,Hajdučka,https://lyricstranslate.com/en/hajdu%C4%8Dka-hajduks.html-0,1933,"[Zdenko Runjic, Momcilo Popadic]",,,Hajduk Split 1911-1981,
u5IcBEql_1_62,Oliver Dragojević,Hvala Duso Moja,https://lyricstranslate.com/en/hvala-duso-moja-thank-you-my-dearest.html,54177,[Zdenko Runjić],[Zdenko Runjić],1987,Oliver,4:04
u5IcBEql_1_63,Oliver Dragojević,Imala je lijepu rupicu na bradi,https://lyricstranslate.com/en/imala-je-lijepu-rupicu-na-bradi-she-had-nice-cleft-chin.html,76696,[Momčilo Popadić],[Zdenko Runjić],1985,Svoju zvizdu slidin,3:20
u5IcBEql_1_64,Oliver Dragojević,Infiša san u te,https://lyricstranslate.com/en/infi%C5%A1a-san-u-te-i-fell-love-you.html,37092,[Jakša Fiamengo],[Zdenko Runjić],1981,"Jubavi, jubavi",
u5IcBEql_1_65,Oliver Dragojević,Ispod sunca zlatnoga,https://lyricstranslate.com/en/ispod-sunca-zlatnoga-under-golden-sun.html,84958,[Miroslav Stanić Jimmy],[Miroslav Stanić Jimmy],1997,Duša mi je more,4:07
u5IcBEql_1_66,Oliver Dragojević,Isto nas more pere (feat. Alen Slavica),"https://tekstovi.net/2,186,63664.html",633,,,,,
u5IcBEql_1_67,Oliver Dragojević,Ja te ljubim,https://cuspajz.com//tekstovi-pjesama/pjesma/oliver-dragojevic/ja-te-ljubim.html,53200,[Drago Britvić],[Zdenko Runjić],1985,Svoju zvizdu slidin,3:00
u5IcBEql_1_68,Oliver Dragojević,Je l' mi sudjeno,"https://tekstovi.net/2,186,58790.html",3141,[Jakša Fiamengo],[Tedi Spalato],,Tišina Mora,3:21
u5IcBEql_1_69,Oliver Dragojević,Jedan od mnogih,https://lyricstranslate.com/en/jedan-od-mnogih-one-many.html,75067,[Zdenko Runjić],[Zdenko Runjić],1988,Svirajte noćas za moju dušu,3:30
u5IcBEql_1_70,Oliver Dragojević,Jedina,https://lyricstranslate.com/en/jedina-only-one.html-6,123018,[Eva Silas],[Zdenko Runjić],1991,Jedina,3:33
