Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
Wal+tKVc_1_0,Maja Šuput,Maja Šuput,Amnezija,9751,"Ref.
Kazu, nocas je gorio grad, amnezija
i da me je zaveo gad bez prezira
i boca se popilo broj, amezija
112, zovi doktora
112, zovi doktora
 
U glavi potres blagi
na tijelu muski trag
jos mi je sve u magli
gubim zrak

Ni sama ne znam razlog
ni zasto smijem se
kome sam dala usne javite

Polako vracam film
da bolje razmislim
ajmo ponovit' sve
jos bolje, najbolje
i sve do jutra, do jutra
da ne ostaju bas tu

Ref.

Ma da sam sinoc znala
na vrijeme rekla ne
bilo bi briga manje, vjerujem

Ref. 2x","https://tekstovi.net/2,1609,45253.html"
Wal+tKVc_1_1,Maja Šuput,Maja Šuput,Diko moja,2565,"Diko moja, zlatni dukatu
dusu tvoju u dobru i zlu
nitko nikad pobijedio nije
s tobom placem i s tobom se smijem 

Diko moja, moj ponosu
sto te volim, sto me opija
to je kuca stara didova
to su tvoja polja siroka
 
Ref. 
Diko moja, vjekovima ti si tu i jos te ima
kad nam sude i nebo i ljudi
tvoje srce ljubavi se budi

Stradala si, al' si rasla iz tisina do visina
Slavonijo, u vjeri i sreci 
ma nitko nikad, nece biti veci

Svako slovo tvoga imena
Slavonijo, znaj da volim ja
tvoje ruke koje otvaras
tvoje srce kojim ozdravljas

Ref. 2x","https://tekstovi.net/2,1609,50071.html"
Wal+tKVc_1_2,Maja Šuput,Maja Šuput,Djevojacko vece,11871,"Daleko je daleko, daleko je sutra

Cestitam, sutra sam tvoja na papiru
cestitam, u meni imas vatru zivu
al' nisam ti, ni sluskinja, ni mama
imam ja vrlina koliko i mana
hej, da te ne lazem
 
Ref. 2x
Svaku noc djevojacko vece
vino nam kao voda tece
svatovi me cekaju iz jutra
al' daleko je daleko, daleko je sutra

Mira sam ja potrosila odavno
odavde pa sve do neba mi ravno
bit cu ti najbolja od sutra
al' pusti me, danas cura sam do jutra
hej, da te ne lazem

Ref. 2x

Rano ti je rano ti je
 ne zuri se mala
zasto bi se, zasto bi se 
samo njemu dala

Danas pjeva, danas plese
 slavit ce do jutra
al' pustite je, pustite je
 udaje se sutra

Ref. 2x","https://tekstovi.net/2,1609,41654.html"
Wal+tKVc_1_3,Maja Šuput,Maja Šuput,Dobra djevojka,9102,"Noc je noc a nocu se svasta desi
sad si tu, a briga me sutra gdje si
pogledaj mi vatru iz oka
zar ti stvarno mislis da sam dobra djevojka

U ovom gradu svaki izlazak i bas svaki klub
mene i moje srce dovodi do kraja na rub
muzika, panika i ples za urnebes oko nas
ja trebam ruke da me stisnu
trebam hrabriji glas
 
Trebam slatku laz kad nema granica
jer je bolje sve uz lijepog lazljivca
trebas me, a trebam li te
mozda i glupost napravim da se ziva osijetim

Ref.
Noc je noc, a nocu se svasta desi
sad si tu, a briga me sutra gdje si
vodi me jer ulica nema ime
lopov budi i pred njim ukradi me

Noc je noc, a nocu se svasta desi
sad si tu, a briga me sutra gdje si
pogledaj mi vatru iz oka
zar ti stvarno mislis da sam dobra djevojka

Ref. 2x","https://tekstovi.net/2,1609,34295.html"
Wal+tKVc_1_4,Maja Šuput,Maja Šuput,"Hej, Balkano!",5963,"Obuci se talijanski
poljubi me francuski
zaplesimo spanjolski
al' voli me, voli, muski

Moze i u Lici, i u Podgorici
na Vardaru il' na Jadranu
svjetsko je, a nase
a najbolje mi pase
nemoj da se lazemo
kad balkanski to radimo
 
Ref.
Hej, hej, hej, Balkano
mi samo uzivamo
brigu ne brini
sve je laganini

Hej, hej, hej, kako cemo
ma pusti lako cemo
moze i ispod stola
bratski pola, pola

Daj mi da prosetam
Dubai, Amsterdam
Atenu i Instanbul
al' ljubi me, ljubi tu

Na Kalemegdanu ili u Mostaru
Sarajevu ili Triglavu
svjetsko je, a nase
a najbolje mi pase
nemoj da se lazemo
kad balkanski to radimo

Ref.","https://tekstovi.net/2,1609,48641.html"
Wal+tKVc_1_5,Maja Šuput,Maja Šuput,Lako zaljubljiva,25136,"Lako zaljubljiva

Ulica mirise i to mi je znak
gledam te kako mi dolazis s prozora mog
ma sto je ljepse od tog

Koraci tvoji razgrnu mrak
onda me zagrlis njezno i od srca svog
ma sto je ljepse od tog
 
Dok svoje usne na usne tvoje stavljam
na brige sve zaboravljam

Ref.
Jer ja sam la, la, lako zaljubljiva
kad volim, volim, za ljubav cijela se dam
i super se osjecam

Jer ja sam la, la, lako zaljubljiva
kad volim, volim, jedino za tebe znam
i super se osjecam

U tvoje oci potonem ja
ti znas najkraci put do srca mog
ma sto je ljepse od tog

Kroz prozor otvoren Sunce nam sja
pospano jutro gledam preko ramena tvog
ma sto je ljepse od tog

Dok svoje usne na usne tvoje stavljam
na brige sve zaboravljam

Ref.

Za ljubav se cijela se dam
i super se osjecam

La, la, lako zaljubljiva
kad volim, volim, jedino za tebe znam
i super se osjecam

Lako zaljubljiva","https://tekstovi.net/2,1609,25734.html"
Wal+tKVc_1_6,Maja Šuput,Maja Šuput,Lijek,1758,"Lijek, nemam ja lijek
sto protiv tebe pomaze
kada odes ostane bol
al' bar me bol nikad ne laze

Lijek, nemam ja lijek
da me od tebe ozdravi
proci ce zivot, zivot il' dva
dok se srce ne oporavi
 
Ref.
A samo jedno ti meni nisi rekao
da sa pogresnom zenom pravu si cekao
a samo jedno ti meni nisi priznao
kad si izdao mene i sebe si izdao

Lijek, nemam ja lijek
da me od tebe izljeci
jednom moj, moj zauvijek
umrijet cu tebe ljubeci

Lijek, nemam ja lijek
da me od tebe ozdravi
ostajem tu u nasem snu
ti zivot dalje nastavi

Ref.

Ref.","https://tekstovi.net/2,1609,50877.html"
Wal+tKVc_1_7,Maja Šuput,Maja Šuput,Ljubi gdje me boli (duet Marko Perica),23414,"Napadao snijeg do koljena, a
ko te grije moja voljena, a
i ko sad ljubi tvoja ramena
cija si zena, cija si zena 

Oko mene gola pustinja, a
vjeruj mi da nisam nicija, a
i da jos zelim poljupce tvoje
jedino moje, jedino moje
 
Ref. 2x
Ljubi gdje me boli
daj da ozdravim
svake noci jos te molim
previse te tugo volim
daj da prezivim

Oko mene gola pustinja, a
vjerujem da nisi nicija, a 
a ja jos zelim poljupce tvoje
jedino moje, jedino moje

Ref. 2x

Ref.

Daj da prezivim","https://tekstovi.net/2,1609,19270.html"
Wal+tKVc_1_8,Maja Šuput,Maja Šuput,Ljubi me,3656,"Ovaj dan je bio los
i samo jedna kriva rijec
i pokvarit ces ga jos

A ti znas, a znam i ja
da to sto radim hoce znati
cijela drzava
 
I sve je nocas bas kako treba
tijela su tijela, kajanja nema
na usnama vino i mjesec je mlad
samo probaj

Ref.
Ljubi, ljubi me
da trag mi ostane
nju zaboravi
ja nemam nista s tim

Ljubi, ljubi me
nije vazno gdje
ma daj da poludim
samo ljubi me

Mogla sam mu reci ne
i s vrata skinut problem taj
ma pusti k vragu sve

Al' briga me, je l' pametno
kad to je jace od mene
i hocu namjerno

Da me ljubis strasno barem do jutra
savjest neka grize tek sutra
na usnama vino i mjesec je mlad
samo probaj

Ref. 2x","https://tekstovi.net/2,1609,50879.html"
Wal+tKVc_1_9,Maja Šuput,Maja Šuput,Lopove (feat. Dragi),6514,"Nocas ce biti lom
nocas nemoj biti s njom
oko mene se ljube svi
ali ti falis mi

Samo da me mazis
samo da me pazis
ovu noc da ljubis me
crno oko moje uzmi sve je tvoje
kad te nema gubim se
 
Ref.
Lopove, lopove
jedna ruka mazi
druga ruka krade
lopove, lopove
pa te zovem zlato
pa te zovem gade

Vadi sve iz dzepova
obicna si nevolja
dragi znas da mrzim te
dodji i ukradi me
lopove

Nocas ce biti top
nek se ljulja pod i strop
oko mene su ludi svi
samo ti falis mi

Ref.

Svi zivi znamo da je Maja do jaja
natoci mi do vrha i pojacaj do kraja
Vamos a la playa
She's on fire
reci mi sto zelis Maja

Ref.","https://tekstovi.net/2,1609,50246.html"
Wal+tKVc_1_10,Maja Šuput,Maja Šuput,Los po mene,14820,"Udjes i srce mi na pod
 ko pokoseno padne znas
poznam ti pogled, glas i hod
 ma tu si da me ubijas

I nemam snage svaki put
 da sve sa tebe ne skinem
da odolim ti i da kazem ne
 a muski bi da jednom poginem
 
Ref.
Ima nesto divlje u nama
 vuce usne prema usnama
nesto jako me tjera duso da tvoja sam
a srce lomis uvijek kad ga dam

Ima nesto divlje u nama
 pusti rjeci, pricaj rukama
sve dok traje 
ma pusti me da uzivam
los po mene odavno si znam
los po mene oduvijek si znam

Otvoris svoje dlanove
 i vidim mapu sudbine
pustam sve planove kad dodjes mi
 prstom po rubu haljine

I traje, traje igra ta
 srce mi grudi probija
u ljubavi, ti bolji gubi sve
 a onaj gori uvijek dobija

Ref.","https://tekstovi.net/2,1609,36744.html"
Wal+tKVc_1_11,Maja Šuput,Maja Šuput,Ne lomi mi srce,5106,"Ljubila sam djavola
bio mi je los
htjela sam ga uvijek jos

Ali nema plakanja
ove noci toci nam
kao da mi je rodjendan
 
Klub je pun a tvoje price prazne
kazes da me volis, pijanu me lazes
vidis da ti svojim srcem masem
kako da ti kazem

Ref.
Ne lomi mi srce, lomi mi krevet
sve su tvoje prazne price
da l' varas me sa jednom ili sa devet
ti razbojnice

Ne lomi mi srce, lomi mi krevet
lomi case jer me volis
koliko me ljubis da modrice pravis
i usne bolis

Ref. 2x","https://tekstovi.net/2,1609,51599.html"
Wal+tKVc_1_12,Maja Šuput,Maja Šuput,Neizljecivo (feat. Romalen),1737,"Svirajte za sve ljubavnice
jer i tanke i njezne mog srca su zice
i ovu noc s tobom bi bila
al' ni ptica ne leti kad slome krila

Sada putujem gdje ljubav boli
jos me nocas voli
 
Ref.
Neizljecivo srce je moje
otkako je bez ljubavi tvoje
svijet ce propasti, kraj nam se sprema
tebe ocekujem, a tebe nema

Ko mjesec mlad suze se cakle
i jos boli me mjesto gdje moje usne su me takle
i ovu noc s tobom bi bila
al' ni ptica ne leti kad slome krila

Ref.

Ref. 2x","https://tekstovi.net/2,1609,50880.html"
Wal+tKVc_1_13,Maja Šuput,Maja Šuput,Nek ti bude krivo,27845,"Duso pitam se kamo sve to vodi
pa kazem sama sebi, daj se oslobodi
dosta je noci u suzama i znoju
skidam sa sebe ovu sivu boju
oblacim crveno i pravit cu se ja
da ne volim te oci boje indiga
 
Nocas izlazim u grad i ulice zapalit cu
i na tebe i na nju dragi, tocku stavit cu
ostavljam tugu s prasinom na cesti
nije me briga da li cu te sresti
oblacim crveno i nocas moj je grad
ne zanima me vise ni gdje si sad

Ref. 2x
Svirajte mi zivo nek muzika me spasi
nek se tresu stolovi sa kojih cemo pasti
a kad ti neka druga krevet namjesti
ti zatvori oci pa me zamisli
i nek ti bude krivo sto me vise nemas
nek ti bude krivo, sada kad me trebas

Ref. 2x","https://tekstovi.net/2,1609,38582.html"
