Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
3xr7k3c7_1_0,Ivan Zak,Ivan Zak,Adrenalin,51547,"Sto ti je suknja kratka
sve se vidi, hej, hej, hej
ti ko cokolada slatka
samo pridji i okej

Sve od nogu pa do glave
kad te vidim, krv mi vri
sve me druge samo dave
meni se svidjas ti
 
Ref.
Hajde, lutko, blago meni
na sto duge noge penji
pa pokazi ovdje svima
kako ljuljas kukovima

Hajde, lutko, samo ljuljaj
kao lud sam pa se cuvaj
vidis da se lako palim
dizes mi adrenalin, adrenalin

Sto ti je dobro tijelo
sve ti stima, hej, hej, hej
ti u stiklicama dama
samo pridji i okej

Ref. 2x","https://tekstovi.net/2,1727,27935.html"
3xr7k3c7_1_1,Ivan Zak,Ivan Zak,Ako padnem,61465,"Uvijek sam kad ostanem
vraca mi se stari film
strah od toga da nas rastave
mene tijera uza zid
pa okrecem tvoj broj

Znam da nije vrijeme pristojno
sto cu kada nisam jak
telefon bi te i sam pozvao 
samo da ti cujem glas
da kazem da sam tvoj
 
Ref.
Sto cu kad si ti sve sto zelim
sto cu kad uz tebe ja letim
do samog neba ti mene dizes
ako padnem sigurno ginem

Sto cu kada te toliko volim
sto zbog tebe ja jos postojim
zasto ti zbog toga sad places
trebas mi jaka ako padnem

Znam da nije vrijeme pristojno
sto cu kada nisam jak
telefon bi te i sam pozvao 
samo da ti cujem glas
da kazem da sam tvoj

Ref. 3x","https://tekstovi.net/2,1727,28740.html"
3xr7k3c7_1_2,Ivan Zak,Ivan Zak,Bolja od najbolje,108648,"Dosta mi je ovih tvojih ludih prica
da sam sinoc opet neku ljubio
ne zanima me sto se sad o meni prica
ako mi ne vjerujes, idi od mene

Ref.
Kad ti kazu da sam s nekom bio, lazu
jedina si ti za mene i uvijek ces ostati
a sve druge, sto su dio tvoje tuge
za to nema potrebe, jer bolja si od najbolje
 
Dosta mi je tvojih ludih pitanja
s kim sam bio sinoc ja do svitanja
ne zanima me sto se sad o meni prica
ako mi ne vjerujes, idi od mene

Ref. 2x","https://tekstovi.net/2,1727,30328.html"
3xr7k3c7_1_3,Ivan Zak,Ivan Zak,Da sam je ikad volio,4336,"Ref.
Da sam je ikad volio
da sam je ikad ljubio
da sam je ikad ljubio
na drugi nacin

Ne bi je sad izgubio
sve ono sto sam imao
ne mogu vise da
nista joj ne znacim
 
Ok, andiamo amico mio

Stalno stoje pored mene
jedna zena, a dvije sjene
osjecam se k'o da nemam kud

Jedna sjena, to je njena
druga sjena izgubljena
prijatelju, reci da l' sam lud

Lascia ti seguire dalle ombre
il tempo tutto cancellera
vedrai che presto tornera

Bevici sopra una birra
se il tuo cuore l'aspettera
la mente tua ingannata sara

Ref. 2x
Da sam je ikad volio
da sam je ikad ljubio
ma cosa dici amico mio
tu non la perderai

Lascia aperto il tuo cuore
ama come sai amar
ne mogu vise da
nista joj ne znacim

Ok, andiamo amico mio
beviamoci una birra
non ti preoccupare
tutto cancellera il tempo

Popit cu ja mnogo vise
sve se ruzno tesko brise
ne mogu da zaboravim

Ne mogu da prebolim 
mogu samo da je volim
u meni ce uvijek ostati

Annulla il tempo e il te stesso
le ombre nere svaniscono gia
allora lei ritornera

Bevici sopra una birra
se il tuo cuore l'aspettera
la mente tua ingannata sara

Ref.

Guarda il cielo come e blu
la stessa luce ce qua giu
ma cosa dici amico mio

Tu non la perderai
lascia aperto il tuo cuore
ama come sai amar
il tempo sara con te

Il tempo sara con te
ne mogu vise da
nista joj ne znacim

Ref.","https://tekstovi.net/2,1727,47999.html"
3xr7k3c7_1_4,Ivan Zak,Ivan Zak,Da si tu,8993,"Tako cesto te trebam 
da s tobom disem do kraja 
i da mi budes tu 
kad sve nade potonu

Da me dizes do neba
 kad mi to najvise treba
i vise nego sto
 sto bi bilo normalno
 
Ref. 2x
Da si tu kad svi mi ledja okrenu
 i kada me losi dani dotaknu 
i mogu sve, mogu sve izgubiti 
jer imam sve kad mogu tebe ljubiti
(svaki dan)

Sretni tuge se boje
 ti nosis srecu za dvoje 
uz tebe veca je 
uz tebe tuga sreca 

Ti me dizes do neba 
kad mi to najvise treba 
i vise nego sto
 sto bi bilo normalno

Ref. 2x","https://tekstovi.net/2,1727,53655.html"
3xr7k3c7_1_5,Ivan Zak,Ivan Zak,Dajem,50282,"Ref.
Dajem sve iz ruku lako
dajem i tebe sam tako
svog si poljubca mi duzna
sretna otisla si ne vracaj se tuzna

Srce moje je bez tebe manje
ko da skupilo se izgleda mi tanje
otkad nemam te mila moja
ko da smanjila se i ulica tvoja
 
Hej, sve tebi vuce me
hej, godine uce me

Ref. 2x

Srce ima mi trajno ostecenje
daj pojavi se na iznenadjenje
nogu pred nogu evo idem dalje
pjesma neka ti moj pozdrav salje

Hej, sve tebi vuce me
hej, godine uce me

Ref. 2x

Ref. 2x","https://tekstovi.net/2,1727,25338.html"
3xr7k3c7_1_6,Ivan Zak,Ivan Zak,Daleko,15302,"Kad godina stara se blizi kraju
lose stvari se zaboravljaju
i pozelis svima, puno vise
srece u Novoj koja stize

Kad godina stara se blizi kraju
svi se sjete onih koje znaju
to je vrijeme kada svakome dodje neko
a moja ljubav je daleko
 
Ref. 2x
Daleko moje misli putuju
sto ide ona dalje, dalje su
i sto je ona vise daleko
sto nam je teze
to nesto vise nas veze

Kad se na satu kazaljke spoje
kao misli tvoje i moje
nemoj da ti u srcu bude praznina
jer od nas nije jaca daljina

Kada nam dodje godina nova
ssvi imamo puno snova
to je vrijeme kada svakome dodje neko
a moja ljubav je daleko

Ref. 2x

Ref. 2x","https://tekstovi.net/2,1727,47501.html"
3xr7k3c7_1_7,Ivan Zak,Ivan Zak,Decko sa Balkana,32693,"Ref.
Kada te ljubi decko sa Balkana
onako muski, bez pitanja i srama
zalit ces sto si do sad bila sama
nocas si moja, a ujutro si dama
nocas ja sam tvoj, decko sa Balkana
 
Pa gdje si do sada ti 
mala ljepotice
nikada te jos nisam vidio

Iz koje zemlje si 
tako lijepa ko san
dobrodosla nocas na Balkan

Ma sto se tako smijes,
imam ja za tebe plan 
vodim te nocas u stan

Zasto me tako gledas
zasto sebe mi ne das
bolje je da se predas

Ref.

Ref.","https://tekstovi.net/2,1727,28202.html"
3xr7k3c7_1_8,Ivan Zak,Ivan Zak,Dinamit,17464,"Kad te vidim krv mi gori
hej, pameti, zbogom
udaras me kao strijela
k'o lud sam za tobom

Kad te nema, nestanes
a za kraj mi rano
ja obidjem sve klubove
da te vidim samo
 
Ref.
K'o dinamit razaras me
prolazis kroz vene
kad te nema ja poludim
k'o smrt si za mene

Pa udarim nesto s nogu
da me manje bolis
pa jos turu da se lazem
da me ipak volis

Sve je tvoje tako dobro
i tijelo ti vrelo
izgubim se kad mi pridjes
puca mi odijelo

Kad te nema, nestanes
a za kraj mi rano
ja obidjem sve klubove
da te vidim samo

Ref. 2x","https://tekstovi.net/2,1727,29096.html"
3xr7k3c7_1_9,Ivan Zak,Ivan Zak,Dugujes mi ljeto,15290,"Ljeto bez tebe
kao da i nije doslo
a sa tobom, a sa tobom
sve mi tako brzo proslo

Ne glumi da si
da si negdje sada tuzna
nego dodji, dodji
jer jos nesto si mi duzna
 
Ref.
Jos me nase uspomene bole
a tebe sada neki drugi vole
kome si na drugoj strani svijeta
neka nova ljubav ovog ljeta

'Ko te sad u svome srcu nosi
cije ruke su u tvojoj kosi
cujem, srce ti je zauzeto
al' dugujes mi bar jos jedno ljeto

Mene ljeto uznemiri
hajde, dodji pa me smiri
da sa tobom trosim vrijeme
da te imam ja za sebe

Ref. 2x","https://tekstovi.net/2,1727,45786.html"
