Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
hcEyZCpA_1_0,Dalmatino,Božić bijeli,https://lyricstranslate.com/en/bo%C5%BEi%C4%87-bijeli-white-christmas.html,162672,[Ivo Jagnjić],[Ivo Jagnjić],,Cukar I Sol,
hcEyZCpA_1_1,Dalmatino,Bura okriće,https://lyricstranslate.com/en/bura-okri%C4%87e-bora-turns.html,77982,,,2009.0,Lipa Rič,
hcEyZCpA_1_2,Dalmatino,"Ča si, nebo, na me bisno?",https://lyricstranslate.com/en/%C4%8Da-si-nebo-na-me-bisno-why-are-you-angry-me-heaven.html,1349,,,,Dobro Jutro,
hcEyZCpA_1_3,Dalmatino,Čovik i tovar,https://lyricstranslate.com/en/%C4%8Dovik-i-tovar-man-and-donkey.html,15320,[Ivo Jagnjić],[Ivo Jagnjić],2003,Dobro jutro,
hcEyZCpA_1_4,Dalmatino,Croatia,https://lyricstranslate.com/en/croatia-croatia.html-0,18557,[Ivo Jagnjić],,2014.0,Moj Dom,
hcEyZCpA_1_5,Dalmatino,Cukar i Sol,https://lyricstranslate.com/en/cukar-i-sol-sugar-and-salt.html,69169,[Ivo Jagnjić],[Ivo Jagnjić],,Cukar I Sol,
hcEyZCpA_1_6,Dalmatino,Cvit od kamena,https://lyricstranslate.com/en/cvit-od-kamena-stone-flower.html,41189,[Ivo Jagnjić],[Ivo Jagnjić],,Cukar I Sol,
hcEyZCpA_1_7,Dalmatino,Dajen ti rič,https://lyricstranslate.com/en/Dajen-ti-ric-I-give-you-my-word.html,112027,[Ivo Jagnjić],[Ivo Jagnjić],,Dobro Jutro,
hcEyZCpA_1_8,Dalmatino,Di cu,"https://tekstovi.net/2,726,32306.html",17754,,,2009.0,Lipa Rič,
hcEyZCpA_1_9,Dalmatino,Ditelina s čet'ri lista,https://cuspajz.com//tekstovi-pjesama/pjesma/dalmatino/ditelina-s-cetri-lista.html,106837,[Ivo Jagnjić],[Ivo Jagnjić],2002,Cukar i sol,
hcEyZCpA_1_10,Dalmatino,Dobro Jutro,https://lyricstranslate.com/en/dobro-jutro-good-morning.html-4,49989,[Ivo Jagnjić],[Ivo Jagnjić],,Dobro Jutro,
hcEyZCpA_1_11,Dalmatino,Dođi noćas u moj san,https://lyricstranslate.com/en/dodi-nocas-u-moj-san-step-my-dream-tonight.html,48702,,,,Dobro Jutro,
hcEyZCpA_1_12,Dalmatino,Dvi sestre blizanke,https://lyricstranslate.com/en/dvi-sestre-blizanke-two-twin-sisters.html,32038,[Ivo Jagnjić],,2009.0,Lipa Rič,
hcEyZCpA_1_13,Dalmatino,Feta žute naranče,https://lyricstranslate.com/en/feta-%C5%BEute-naran%C4%8De-slice-yellow-orange.html,42176,[Ivo Jagnjić],,2009.0,Lipa Rič,
hcEyZCpA_1_14,Dalmatino,Gospe od cukra,"https://tekstovi.net/2,726,29604.html",31459,[Ivo Jagnjić],[Ivo Jagnjić],2006,Hrvatski Radijski Festival 2006,
hcEyZCpA_1_15,Dalmatino,Grana od smokve,"https://tekstovi.net/2,726,29668.html",18960,,,,,
hcEyZCpA_1_16,Dalmatino,Grdelin,https://lyricstranslate.com/en/grdelin-goldfinch.html,36441,[Ivo Jagnjić],[Ivo Jagnjić],,Cukar I Sol,
hcEyZCpA_1_17,Dalmatino,Jel to grijota,https://lyricstranslate.com/en/jel-grijota-sin.html,15623,,,,Dobro Jutro,
hcEyZCpA_1_18,Dalmatino,Jedina Ljubav,https://lyricstranslate.com/en/jedina-ljubav-Only-Love.html,185570,,,,,
hcEyZCpA_1_19,Dalmatino,Jematva,https://cuspajz.com//tekstovi-pjesama/pjesma/dalmatino/jematva.html,11435,[Ivo Jagnjić],[Ivo Jagnjić],,Dobro Jutro,
hcEyZCpA_1_20,Dalmatino,Jos jedan put,"https://tekstovi.net/2,726,48193.html",9373,,,2014.0,Moj Dom,
hcEyZCpA_1_21,Dalmatino,Kiša će,https://lyricstranslate.com/en/ki%C5%A1a-%C4%87e-it-will-rain.html,39955,[Ivo Jagnjić],[Ivo Jagnjić],,Dobro Jutro,
hcEyZCpA_1_22,Dalmatino,Lipa ric,"https://tekstovi.net/2,726,60355.html",6305,,,2009.0,Lipa Rič,
