Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
RH/jD1hv_1_0,Doris Dragović,Doris,Anita,3578,"Gledas ga njezno
cijeli svijet je tvoj
sve to sam prosla
jer je jednom bio moj

Znam da si sretna
i ne cujes me
ne, nisam ljubomorna
placem zbog tebe
 
Moram ti reci
budi se iz sna
gledas ga izgubljeno
kao nekad ja

On ne daje nista
a uzima sve
na kraju samo ti
praznina ostaje

Ref. 2x
Anita, nije on tvoj
on ce uvijek biti samo svoj
Anita, svatices sve
Al' ce biti kasno za tebe
i za mene, Anita

Ref. 2x","https://tekstovi.net/2,518,45733.html"
RH/jD1hv_1_1,Doris Dragović,Doris,Baklje Ivanjske (feat. Mladen Bodalec),67715,"Ugaslo je nebo
svijetlo oka mog
sva sam za te gorjela
kao baklja Ivanjska

Ispruzene ruke prazne ostale
ispruzene ruke
samo na te cekale, strepile
 
Mislio sam da cu
biti hrabar ja
k'o oluja ponosna
k'o oluja pobjedonosna

I zadrhtao sam sto put'
sto put' zbog tebe
al' izdrzao sam sve
divlje more i ponore zbog tebe

Ref.
I ne pomisli na mene
kad te stignu uspomene
i ne trudi se da znas
gdje i s kim sam sad

Ne raspituj se za mene
sad je neko drugo vrijeme
davno sam za ljubav ja izgorjela
izgorio ja kao baklja Ivanjska

Ispruzene ruke prazne ostale
ispruzene ruke
samo na te cekale, strepile

I zadrhtao sam sto put'
sto put' zbog tebe
al' izadrzao sam sve
divlje more i ponore zbog tebe

Ref. 2x","https://tekstovi.net/2,518,16862.html"
RH/jD1hv_1_2,Doris Dragović,Doris,Bozic bez tebe,30653,"Ponoc je, u mojoj maloj sobi
nocas hladno je
ponoc je, u mojoj dusi ova bol
ne prestaje

Ref.
Bozic je i cijeli svijet se
nocas Kristu raduje
bozic je, bozic bez tebe
bozic je i svatko svoje
drage nocas daruje
bozic je, bozic bez tebe
o, Boze moj, kako mi nedostaje

Ponoc je, i vec se cuju negdje
zvona daleka
ponoc je, i samo topla suza
meni nazdravlja

Ref.

Bozic je i cijeli svijet se nocas
Kristu raduje
bozic je, bozic bez tebe
bozic je i svatko svoje
drage nocas daruje
bozic je, bozic bez tebe","https://tekstovi.net/2,518,20430.html"
RH/jD1hv_1_3,Doris Dragović,Doris,Brod za nabolje,2492,"Sve mi rici tiho tonu
u vodu ladnu, duboku
di ponos moj 
vec dugo vodi povorku

Kasno razum dize ruku
na glupost vec rasplamsalu
i moji dvori prazni ostaju
 
Ref.
Nisi zna ginit za mene
nisi zna zivit udvoje
pa je mrak na sve sto moje je
i pobiga je brod, brod za nabolje

Nikad nisu ka i tvoje
tudje oci mene gledale
i planine za taj pogled
bi se spustile

Al' lipost nekad sklopi oci
kad dusa vrata otvori
i ljubav samo odleti

Ref. 2x","https://tekstovi.net/2,518,59884.html"
RH/jD1hv_1_4,Doris Dragović,Doris,Budi se dan,16163,"Budi se dan, sunce izlazi
a dusa mi mir ne nalazi
na jastuk mi tuga dolazi
nije san, odlazis mi ti
jedina ljubavi

Budi se dan, sunce izlazi
u grudima bol ne prolazi
sto razloga da ti ne oprostim
al' ne mogu da srce prevarim
da te zaboravim
 
Ref.
Placem ja tiho, tiho places ti
moramo, moramo se rastati
zakuni se, zadnjih puta poljubi me
sve si moje ti, nemoj plakati 
jedina ljubavi","https://tekstovi.net/2,518,9878.html"
RH/jD1hv_1_5,Doris Dragović,Doris,Da si tu,34625,"Nocas sam ti kao srna gonjena
kao rijeka koja tece nikuda
nocas trebam tebe da me povedes
kroz san, kroz dan

Zadnja godina ko ruza uvela
bezbroj trnja al' i cvijeta slomljena
s tvojim likom sto me prati posvuda
kroz san, kroz dan
 
Miris tvoj, jos i danas osjecam
kada nebo proplace 
i zemlja je mokra
rukama preko prazne postelje
trazim dio srece sto si odnio

Ref.
Da si tu
pa da pjesmom se budim
snene oci ti ljubim
i na grudi te privijem

Da si tu
osmjeh da mi se vrati
pa da poletim ja
kao ptica slobodna
ka zagrljaju tvom
da si tu ","https://tekstovi.net/2,518,5991.html"
RH/jD1hv_1_6,Doris Dragović,Doris,Dajem ti srce,3225,"Pjevat' cu ti pjesmu, zemljo moja
ova ce ti pjesma reci sve
rodila sam tebi sina isto k'o sto od davnina
radjale su majke za tebe

Reci cu mu jednom kad poraste
to je tvoja zemlja i tvoj dom
modro more, maslinici, zlatno klasje u ravnici
bit' ce uvijek tu u oku tvom
 
Ref.
Dajem ti srce, zemljo moja
i bit' cu s tobom u dobru i u zlu
i nema sile da mi te uzme
ja bit' cu s tobom, ostat' cu tu

Dajem ti zivot, zemljo moja
i bit' cu s tobom u dobru i u zlu
podijelit' s tobom srecu i tugu
Bog neka cuva moju Hrvatsku

Usne moje krunicu dok mole
nasi stari odlaze na put
dok sa crkve zvona zvone, igraju se djeca nova
sto za nama ostati ce tu

Ref.","https://tekstovi.net/2,518,59377.html"
RH/jD1hv_1_7,Doris Dragović,Doris,"Dobra vecer, dobri ljudi",1327,"Da skupim hrabrost svu
da te opet mogu nazvat' 
svojom ljubavlju

Da ovu bol sto je tu
bacin u vitar
i nadjen utjehu
na tvon ramenu
 
Za svaku ric carobnu
koju nekad
ti si meni znao saptati

I u dobru i u zlu
sve dok disen
tvoja ostajen
tvoja zauvik

Ref.
Dobra vecer, dobri ljudi
sad cu s vama
dilit svoju bol

Moje srice vise nima
srca puten zapela
i kadenan napukla zauvik

Ref. 2x","https://tekstovi.net/2,518,60391.html"
RH/jD1hv_1_8,Doris Dragović,Doris,Dodji,2384,"Dodji, dusa mi je prazna
sunca, niti mraza
vise ne cutim
jer ja nemam tebe
a ti nemas mene
moja stara ljubavi
 
Jer ja
nemam nade, niti zrno snage
da ti ljubav presutim
sunca, niti smijeha
vjere, niti grijeha
moja stara ljubavi

A sada nosi, nosi sve
nije mi stalo ni do ceg
za mojim stolom nisi ti
i to je sve sto postoji

Al' neka srce tvoje zna
nije mi kljuc u vratima  
tvoja ih ljubav otvara","https://tekstovi.net/2,518,60078.html"
RH/jD1hv_1_9,Doris Dragović,Doris,Dug,13936,"Budi biljka, budi stvar
budi umoran i star
budi divlji, budi los
sta cu kad te volim jos
i gledam ti kroz prste ja
iz dana u dan
ta se greska ponavlja 
 

Reci psovku, reci laz
reci necu, daj sto das
pravi greske, propuste
radi protiv mene sve
jer nakon noci sa tobom
uzet ces mi moc 
da ja vladam sa sobom

Ref.
Da ti vjerujem na rijec
mogu samo kad me vec
razum ostavi nakon noci ljubavi
da ti vjerujem na dug
mogu jos i ovaj put
s tobom sve je uzalud","https://tekstovi.net/2,518,9464.html"
