,Song_ID,Song,Lyrics
0,LC92qBcX_1_0,"Adio, Bambina","Stare su to price, jedna drugoj slice. more, ja i ti. bilo je tu vina, pjesme, mandolina. bilo je tu ljubavi. Poljupci od soli, kad se ludo voli. slatki su ko med. evo, ide zima i ostra klima. adio ti, sinjorina.  Adio, bambina, cao, cao, bela. dao sam ti dusu, dao sam ti srce. dao sam ti sto si htjela. Dolje pokraj mora, ispod starog bora. raste ruzmarin. tebi sam ga brao, tebi sam ga dao. da te poljubim. Ljeto puno daje, ali kratko traje. laste odlaze. evo, ide zima i ostra klima. adio ti, sinjorina."
1,LC92qBcX_1_1,Često mi u noći dolaziš pred oči,"Sjećaš li se onih toplih ljetnih večeri, uz gitaru pored mora kad smo pjevali?. Gdje su stari prijatelji, smijeh i zezanja, onaj slatki okus tvojeg prvog poljupca?. Ostali smo poslije sami, svi su otišli, i u pijesku tada smo se dugo voljeli, kažu mi da živiš sretna pored drugog ti. Sjeti li te stara pjesma naše ljubavi, naše ljubavi?. . Često mi u noći dolaziš pred oči, kao kazna od Boga, često mi u noći dolaziš pred oči, a znam da si kraj drugoga. Da sam znao da ću tako žalit za tobom, ja se ne bih, vjeruj mi, niti okrenuo za njom, kažu mi da živiš sretna pored drugog ti. Sjeti li te stara pjesma naše ljubavi, naše ljubavi?. . Sjećaš li se onih toplih ljetnih večeri, uz gitaru pored mora kad smo pjevali?"
2,LC92qBcX_1_2,Ciao amore (feat. Izolda Barudzija),"Sjecas li se, te je noci pao snijeg, stajali smo na peronu ti i ja, drzao si me za ruku, dirao si moju kosu i cutao. S prvim vozom morala si poci, znam, u ocima tvojim vidio sam strah, saptala si moje ime, drhtala si sva od zime i plakala. Ciao amore, ciao ljubavi, ciao amore, ciao i pisi mi, idi brzo, ne okreci se, nista vise nije vazno, ne, tvoje oci govore mi sve, samo me poljubi, ciao amore. Sjecas li se, te je noci pao snijeg, stajali smo na peronu ti i ja, saptala si moje ime, drhtala si sva od zime i plakala. Ciao amore, ciao ljubavi, ciao amore, ciao i pisi mi"
3,LC92qBcX_1_3,Čija si u duši?,"Čija si, čija, u duši?. Koga skrivaš u srcu, i sanjaš u snovima?. Čija si, čija, u duši?. Koga skrivaš od mene, noćas u grudima?. . Gorke suze, gorko vino, toliko ih zbog nje proli, gorke suze, gorko vino, a u duši još me boli. Čija si, čija, u duši?. Poželi bar jednom, isto što želim i ja. Čija si, čija, u duši?. Kad se probudiš, priznaj mi koga si sanjala. "
4,LC92qBcX_1_4,Crni Biseru,"Mjesec je te noći puk'o na pola, žmirkaju zvijezde k'o oči lopova, dolje u tami potonuo je grad, kad ćemo, dušo, ako ne sad, znat ćemo samo ja i ti što smo radili. Božić je, ide i Nova godina, vrijeme je kad svatko svakog dariva, radio svira k'o barski orkestar, nek' idu k vragu sat i kalendar, znat ćemo samo ja i ti što smo radili. Crni biseru, to zbog tebe ove noći, šume pjevaju."
5,LC92qBcX_1_5,Da li uz njega sjetiš se svega,"Ponekad upalim radio, zažmirim i odem do tebe, do dobro znanog dvorišta, po stazi od crvenih cigala, tamo gdje si me čekala. Ponekad u prazno se zagledam, zamislim da ti si kraj mene, još imaš staro prezime, osmijeh na licu i jamice, i one oči sanjive. . Da li uz njega sjetiš se svega, poželiš nekad da nađeš me, godine dođu, mahnu pa prođu, što su mi dalje, sve mi je teže bez njih. Ponekad slike se javljaju, dolaze kao u polusnu i ti si opet tu, sa mnom kraj rijeke u sutonu, sa istom čežnjom u pogledu. "
6,LC92qBcX_1_6,Da Se Ja Pitam,"Da se ja pitam u životu tvom, znaj, plakala ne bi u naručju mom, da se ja pitam bar u tvome snu, k'o dijete bi sanjala na mom jastuku. Vjetrovi hladni ove zime, pričajte vi u moje ime, zbog nje se moja duša skita, drukčije bilo bi sve, drukčije bilo bi sve, da se ja pitam. Da se ja pitam u životu tvom, znaj, plakala ne bi u naručju mom, da se ja pitam bar u tvome snu, k'o dijete bi sanjala na mom jastuku."
7,LC92qBcX_1_7,Djecak Je Tuzan I Sam,"Dječak je tužan i sam, ulica njegov je stan, sam je na svijetu tom, sam je u dvoru svom, dječak je tužan i sam. I plače on svake noći, i plače on kad je zima, jer mama nikad neće doći, da čuva svoga sina. Teret već nosi on sam, nosi a tako je mlad, ponekad traži groš, htio bi jesti još, dječak je tužan i sam."
8,LC92qBcX_1_8,Dobrodosla Ljubavi,"Noć je tamo, noć je ovdje, ja te ljubim satima, tvoje ruke pletu mreže, ti si san bez povratka. Kao srna, kao dijete, nježna si i plašljiva, tvoje priče, igre sjene, ti si ponor beskraja. Dobrodošla ljubavi, dobrodošla radosti, neka stanu vjetrovi, dobrodošla ljubavi, stižu snjegovi. Kao srna, kao dijete, nježna si i plašljiva, tvoje priče, igre sjene, ti si ponor beskraja."
9,LC92qBcX_1_9,Duge su noći bez tebe,"Ako ti me ne voliš, ne pitaj me što ću sam, bit će tužna godina za mene, predosjećam. Ako ti si sve što znam, ja ne želim drugo znat, zagrlit ću sjećanje, od sebe te neću dat. . Duge, duge su noći bez tebe, nema, jer tebe nema kraj mene, duge, duge su kao čitav vijek, najduže su minute kad tvoje usne šute, za mene zauvijek. Ako ti si sve što znam, ja ne želim drugo znat, zagrlit ću sjećanje, od sebe te neću dat. "
