,Song_ID,Song,Lyrics
0,rLIJvpNx_1_0,23. Prosinac,"23.prosinac, dva sata poslije ponoći. Zvoni telefon. Poziv iz bolnice. Sve mi je bilo jasno.). Ne!. , Samo ostaje nada da vrijeme, sad liječi sve rane i da Bog, će mi dati sad snage preživjet te dane.). Sad još osjećam miris tvog tijela, u našem krevetu leži po svud, i neispijena šalica kave, stalno podsjeća nemam kud. Nova zora polako sad sviće, ali tebi to svejedno je, i nema veze što pjevaju ptice, jer to gore sad ne čuje se. . Ne znam što sad da radim sa, sobom, nosim neizbrisivi trag, nikad više tvoj šapat na uhu, otvaram prozor, zagušljiv je zrak. Brzo oblačim kaput na sebe, žurno izlazim na ulicu, baš je dobro što kiša rominja, to nisu suze na mome licu. . Još pamtim sve naše posljednje riječi. Taj čvrsti zavjet, neraskidivi. Da pođem s tobom, ja znam. Ne bi htjela. Moram se boriti, Moram sa tim. "
1,rLIJvpNx_1_1,Ako To Se Zove Ljubav,"Opet lutam gradom sam, ne znam da l' je noć il' dan, i bez mira i bez sna, i od svih ostavljen. A ti negdje sjediš s njim, umjetna romantika, svijeće, stol i dosada. Samo vjetar ledeni, sa mnom hoda kao ti, on bez cilja, ja bez sna, idemo nikuda. Kad vas netko pogleda, sve to dobro izgleda, a ti znaš da ne valja. Auto i stan, građanski san, a ja sam te volio. Nek' te grli, nek' te ljubi, nek' te ljudi vide s njim, ako to se zove ljubav, onda ja te ne volim. Neka ti daruje najskuplje poklone, al' znaj da to zlato nema sjaj. Nek' te grli, nek' te ljubi, probaj biti sretna s njim, al' to neće biti vatra, to će biti samo dim. Meni si bila svijet, njemu si kupljen cvijet, ali znaj da to zlato nema sjaj. Opet lutam gradom sam, ne znam da l' je noć il' dan, i bez mira i bez sna, i od svih ostavljen. A ti negdje sjediš s njim, umjetna romantika, svijeće, stol i dosada. Meni si bila svijet, njemu si kupljen cvijet, ali znaj da to zlato nema sjaj."
2,rLIJvpNx_1_2,Andrea,"Love is in the air, pakao njen smjer, gdje si bar da znam, prokleto sam sam. Cujes li, tebe trebam ja, cujes li, moja molitva. Andrea, da si barem sada tu, kleknuo bi' ispred tebe, da se nasmjesis, da mi oprostis"
3,rLIJvpNx_1_3,Blago Onom Tko Te Ima,"Tek sad vidim da te volim, kad su kiše počele, sve je teži korak dalje, noge su mi umorne. Ja sam jedro u oluji, oko mene valovi, i tko da ovo vrijeme smiri, kad kraj mene nisi ti. Blago onom tko te ima, tko te ljubi, dok ja lutam noćima, blago onom tko te ljubi, neka bude, bolji čovjek nego ja. Što me čeka iza magle, sunce ili oblaci, to mi više nije važno, kad tu nećeš biti ti."
4,rLIJvpNx_1_4,Blizanac,"Godinama na riječ vjerujem ljudima, Kažu mi lijepa si, dobra sa ludima, I da pretjeruju, naivni vjeruju. Ostat ću lud i sam, ako ti zatrebam. Neka si bilo sama il' tuđa. I takvu te volim, moja najluđa... Sto i jedan tuđi dodir, sa srca da se skine okvir. Druga otključala ne bi to, što čuvam samo tebi. Sto i jedna se ne štedi, zavoli me al' ne vrijedi. Nema takvog kroja, jedina si ti, bila toliko moja. Na srcu udarac, patim k'o blizanac. I kad ti ne ide, loše i meni je... Godinama na riječ vjerujem ljudima, Kažu mi lijepa si, dobra sa ludima. Neka si bilo sama il' tuđa. I takvu te volim, moja najluđa... Sto i jedan tuđi dodir, sa srca da se skine okvir. Druga otključala ne bi to, što čuvam samo tebi. Sto i jedna se ne štedi, zavoli me al' ne vrijedi. Nema takvog kroja, jedina si ti, bila toliko moja. Sto i jedan tuđi dodir, sa srca da se skine okvir. Druga otključala ne bi to, što čuvam samo tebi. Sto i jedna se ne štedi, zavoli me al' ne vrijedi. Nema takvog kroja, jedina si ti, bila toliko moja"
5,rLIJvpNx_1_5,Bolji svijet,"Kazes, tesko je reci istine, objasnit nekome kako boja umire, u pogledima, u dodirima, nocima. Mislis da je sve tvoje bolnije, da su tuzni stihovi manje suza ubili, al' nije bas sve kako tebi cini se. Podji sa mnom, pokazat cu ti, neki bolji svijet, nove igre, nove sne. Dodji sa mnom, i odacu ti tajne najvece, i naci ces mir, u meni ima duse moje. Kazes, tesko je reci istine, objasnit nekome kako boja umire, u pogledima, u dodirima, nocima"
6,rLIJvpNx_1_6,Budi uz mene,"Noćas, sanjao sam brod na moru, vjetar, vjetar ga je slomio u zoru, jer ti nisi bila tu. Gdje si?. Drhtao sam kao dijete. Dođi!. Sve mi suze ovog svijeta prijete, jer ja predugo sam sam. Budi uz mene, jer ti, samo ti me možeš spasiti. Budi uz mene, jer mi, mi bi umrli od ljubavi, kunem ti se Bogom, dijelio bi s tobom dvije kapi usred pustinje, jer ti si meni sve. Gdje si?. Drhtao sam kao dijete. Dođi!. Sve mi suze ovog svijeta prijete, jer ja predugo sam sam. Budi uz mene..."
7,rLIJvpNx_1_7,Casanova,"Reaching out into other worlds. Kiša pada iznad grada. Kao suze Božije. Gdje si noćas, s kim si sada. Sa kim čekaš proljeće. Još sto puteva do tebe. A ja na barikadama. Branim ovo malo sreće. Što si mi poklonila. Gdje si ti, kad si tu. Gdje si ti, ljubavi. Casanova, Casanova. Gdje si ti, kad si tu. Gdje si ti, ljubavi. Casanova, Casanova. Neka noćas gore svijeće. Naša ljubav umire. Kao znamenje na tijelu. Nosim tvoje dodire. Još sto godina samoće. Za tebe je premalo. Mene tvoje srce neće. Ja sam stig'o prerano. Gdje si ti jer sve su ljubavi. Gdje si ti na svijetu nesretne. Gdje si ti i samo prolaze. Gdje si ti kao sunce kroz oblake. Gdje si ti jer sve su ljubavi. Gdje si ti kao drago kamenje. Gdje si ti teško se nalaze. Gdje si ti a lako izgube"
8,rLIJvpNx_1_8,Čekam te,"Život, što je ovaj život bez tebe. More bez mornara, Ponor bez dna. Sreća, zar da tako kratko potraje?. A predugo je tražim, predugo. I duša mi je umorna od tijela bez tebe, Još uvijek si oaza mojih želja, anđele. Čekam te, Oživi me. Ni za živu glavu, ni u snu, ja nikom ne dam na tebe. Čekam te, Pronađi me. Da udahnemo miris ljubavi, Da želja pamet pobijedi. Čekam te. Srce u stopu prati svaku misao. Uzalud se trudim, Da zavaram trag. Nebo, samo nebo moju priču zna, tražim tvoje među svojim prstima. I duša mi je umorna od tijela bez tebe, Još uvijek si oaza mojih želja, anđele. Čekam te, Oživi me. Ni za živu glavu, ni u snu, ja nikom ne dam na tebe. Čekam te, Pronađi me. Da udahnemo miris ljubavi, Da želja pamet pobijedi. Čekam te"
9,rLIJvpNx_1_9,Čovjek od leda,"Jastuci mirišu na noć, S radija čujem poznat glas, Dobro jutro svima"", kaže on, Ali ne znam dal' to vrijedi i za nas, Pitanja je sto, ako još se volimo. Čaj prolila si vruć. I bacaš na stol ključ. Kažeš, nećeš uć. Na ova vrata nikad više. . A ja, a ja čovjek od leda. Ni glas, ni riječ onda kad treba. A u sebi kažem stoj. Puca kao staklo život moj, život moj. S radija čujem poznat glas, Dobro jutro svima"", kaže on, Ali ne znam dal' to vrijedi i za nas, Pitanja je sto, ako još se volimo. Čaj prolila si vruć. I bacaš na stol ključ. Kažeš, nećeš uć. Na ova vrata nikad više. "
10,rLIJvpNx_1_10,Čudu se nadam uzalud,"Molim Boga da je vrati. Koracima nevjernim, Putujem, al' ne znam kome. Nošen vjetrom sjevernim. Odavno more ušlo je u krv. U venama njen je kod, Otkad nje nema više tu. Ja pomalo nisam svoj. Prebolim je sto put na dan. Pa joj se vratim kao lud, Na ljubav se još zakljinjem. Čudu se nadam uzalud. Molim Boga da ju vrati. Da ju sretnem slučajno, Pa ju opet sanjam sretnu. Još mi fali prokleto. Odavno more ušlo je u krv. U venama njen je kod, Otkad nje nema više tu. Ja pomalo nisam svoj. Prebolim je sto put na dan. Pa joj se vratim kao lud, Na ljubav se još zaklinjem. Čudu se nadam uzalud. Moje je srce kao brod, A jedra mu polomljena. Aaa. Sreća se razbila o pod, Jer nije nam suđena. Na na na na. Na na na na. Molim Boga da je vrati, Da ju sretnem slučajno"
11,rLIJvpNx_1_11,Daj mi sve,"Znam da ne vrijede prazne riječi sve. Ne znaju naći put ka sreći, ne. Za tebe istina stvorena je. Ni jednog daha nema sad bez nje. Pogledom jednim sve mi kažeš ti. Više od sreće stihom daješ mi. Svaki me dodir tvoj uvjeri. Da bez tebe ja više nisam ja. Daj mi sve, svoje noći, dane. Daj mi sve, što u oči stane. Daj mi sve, svoje loše navike. Daj mi sve, svoje tužne dane. Daj mi sve, svoje dobre strane. Daj mi sve, što vodi do tebe. Daj mi sve. Bez tebe kiše tope dane sve. Bez tebe noći venu za mene. Bez tebe ljubav je prolazan san. Bez tebe kome sada sebe da dam. Pogledom jednim sve mi kažeš ti. Više od sreće stihom daješ mi. Svaki me dodir tvoj uvjeri. Da bez tebe ja više nisam ja. Daj mi sve, svoje noći, dane. Daj mi sve, što u oči stane. Daj mi sve, svoje loše navike. Daj mi sve, svoje tužne dane. Daj mi sve, svoje dobre strane. Daj mi sve, što vodi do tebe. Daj mi sve, svoje noći, dane. Daj mi sve, što u oči stane. Daj mi sve, svoje loše navike. Daj mi sve, svoje tužne dane. Daj mi sve, svoje dobre strane. Daj mi sve, što vodi do tebe. Daj mi sve"
12,rLIJvpNx_1_12,Danas ces mi trebati,"Ljubavi, danas ces mi trebati, peti put vec zovem te, i opet javlja mi se stroj, na usi sad mi izlazi, taj prokleti tvoj broj. Digni sad taj telefon, jer doma sigurno si ti, pitam se u krevetu, dal' uopce sama si. I zovem te, al' nema te, ti ne znas kako, kako zelim te, hajde daj javi se, o gdje si baby. Ljubavi, danas ces mi trebati, ljubavi, danas ces mi trebati. Priznajem da ponekad, nesto ruzno kazem ja, al nije valjda razlog taj, tvog nejavljanja. I zovem te, al' nema te, ti ne znas kako, kako zelim te, hajde daj javi se, o gdje si baby. I'm going deeper on the ground"
13,rLIJvpNx_1_13,Dobra Ti Noc Bivsa Ljubavi,"Ponoć blizu, zora daleko, lutam preko sjećanja, noć je nekad bila prijatelj, a prođe sad bez pozdrava. To sam doba volio dok smo bili zajedno, al' neko mi te uzeo i od tad živim sam. Dobra ti noć, bivša ljubavi. Bože, imaš li isti broj, znam da nisi sama i da ne misliš o nama, fališ mi. Otkad si s njim, da l' u oku sjaj njegov zagrljaj ti probudi, zaljubljen sam bio, ništa drugo nisam htio, jer imali smo svijet pod nogama. K'o da otad ne znam sanjati, samo brojim poraze, još se pitam šta se desilo, gdje sam to pogriješio. Previše sam volio, siguran u nas, život takav kakav je, sve okrene za čas."
14,rLIJvpNx_1_14,Dođite mi noćas svi,"Nekad sam i ja bio lud i zaljubljen, godina je dana otkad nisam vise njen, prijatelje zovem, jer nocas slavi tuga, svoj prvi rodjendan. Sanjam ju na moru pod bijelim jedrima, svaku noc je njeno ime moja molitva, i samo korak dijeli da ode zivot cijeli, da u vodu pretvori se sve. I dodjite mi nocas svi prijatelji najbolji, da sjednemo za isti stol, pa da podijelim sa vama bol. I dodjite na ovaj dan, jer ne mogu biti sam, da sjednemo za isti stol, pa da podijelim sa vama bol. Sanjam ju na moru pod bijelim jedrima, svaku noc je njeno ime moja molitva, i samo korak dijeli da ode zivot cijeli, da u vodu pretvori se sve"
15,rLIJvpNx_1_15,General bez činova,"Od života samo imao sam par šamara. Brisala me sreća iz svog adresara, Mijenjao sam svijet. Ispravljao krive ceste ja. Vodilo me srce, ljudi zvali su me nemir. Bacala me ljubav, gdje najmračniji je svemir. Mijenjao sam zvijezde, Svakog dana druga zemlja, grad. General bez činova. Za dodir tih dlanova, Sad život bih dao svoj. Za mir. Ružo bez korijena. Ljubavi moja umorena, Dišem da ti suze obrišem. I da poljubim ti dušu usnama, Jer sve si moje najbolje. Vodilo me srce, ljudi zvali su me nemir. Bacala me ljubav gdje najmračniji je svemir. Mijenjao sam zvijezde, Svakog dana druga zemlja, grad. General bez činova. Za dodir tih dlanova, Sad život bih dao svoj. Za mir. Ružo bez korijena. Ljubavi moja umorena, Dišem da ti suze obrišem. I da poljubim ti dušu usnama, Jer sve si moje najbolje. Ružoooo bez korijena..."
16,rLIJvpNx_1_16,Hodam,"Još je sanjam ja. Dok razliva se dan. Ko' ulje na platnu. Pa izađem iz toga sna. A u ogledalu. Neki drugi ja. Što je im'o svijet na dlanu, Cijeli svemir, zvijezde sve. Dok je ona bila ovdje, Dok se budio kraj nje. . Hodam Zagrebom. Psujem život krut. Bože daj mi još. Jednom sa njom ukrižaj put. Hodam gradom tim. Psujem oblake. I tako prolazi još jedan dan bez nje. Još jedan dan. Još jedan dan. Bez nje. Svi mi govore. Ma sve su one iste. Jedna na drugu. Kažem dobro da. Jedna na drugu. Al' ni jedna na nju. A vjetar gnjavi iznad trga. Jesen baca ordenje. Ljubav zadnja ljubav prva. Ona mi je bila sve"
17,rLIJvpNx_1_17,Iz dana u dan,"Ja sam kriv. Tvoja ljubav za nikoga nije. Stavi usne za moje dobro. Na nekog drugog sto prije. Za mene bolji ne postoji lijek. I ako ti imalo znacim. Kunem ti se svim i svacim. Da me gubis zauvijek. Iz dana u dan. Kako prolazi vrijeme. Sve vise sam siguran. Ti nisi zena za mene. Al' jos te volim, a ne bih smio. Ne das mi mira. I jos me kidas dio po dio. Ma prokleta bila. I napokon otvaram oci. Nakon godina dugih. I sada vidim. Ti nisi nista drugacija od drugih. Znam da bolji ne postoji lijek. I ako ti imalo znacim. Kunem ti se svim i svacim. Da me gubis zauvijek"
18,rLIJvpNx_1_18,Ja ne znam nikog boljeg od tebe,"Ja ne znam nikog boljeg od tebe, i ne vjerujem da bolja postoji. Čak i u nečem nevažnom sasvim, što se u ovom životu ne broji. Kada sam bio gore na vrhu, s koga se kažu sve vidi bolje, nisam ni znao kad budem pao, da ti ćeš sa mnom ostati dolje. Takva k'o ti se ne sreće često, k'o dar sa neba u život stigne, uzalud tuga sve loše vijesti, tvoja me ljubav svaki put digne. Takva k'o ti me čuva od svega, od onih što su mi život krale. S tobom sam jači za ono nešto, što one nikad nisu ni znale. Ja ne znam nikog boljeg od tebe, i ne vjerujem da bolja postoji. Čak i u nečem nevažnom sasvim, što se u ovom životu ne broji. Takva k'o ti se ne sreće često, k'o dar sa neba u život stigne, uzalud tuga sve loše vijesti, tvoja me ljubav svaki put digne. Takva k'o ti me čuva od svega, od onih što su mi život krale. S tobom sam jači za ono nešto, što one nikad nisu ni znale."
19,rLIJvpNx_1_19,Ja sam zaljubljen,"Plavo jutro dolazi, U moju sobu ulazi. Miriše na jabuke. I na prve poljupce. Kad te vidim, kiša prestane, Crni oblak odmah nestane. Cijeli svijet se sa mnom raduje, A tvoj osmijeh nose ulice. . I sada znam, o znam, Ja sam zaljubljen!. Ja sam zaljubljen!. Ja sam zaljubljen!. Plavo jutro dolazi, U moju sobu ulazi. Miriše na jabuke. I na prve poljupce. Kad te vidim, kiša prestane, Crni oblak odmah nestane. Cijeli svijet se sa mnom raduje, A tvoj osmijeh nose ulice. I sada znam, o znam, Ja sam zaljubljen!. . Kad te vidim, kiša prestane, Crni oblak odmah nestane. Cijeli svijet se sa mnom raduje, A tvoj osmijeh nose ulice. I sada znam, o znam, Ja sam zaljubljen!"
20,rLIJvpNx_1_20,Jedan korak,"feat. Vanna, Nina Badric, Opca opasnost i prijatelji), Tony Cetinski]. Jedan zivot, jedan prekinuti san, Vanna]. Jedna prica, nedovrseni kraj, Opca opasnost]. Samo suza u tisini tvoje ime doziva, Nina Badric]. Jedna mladost, jedan slomljen cvijet, Ivana i Marija Husar]. Jedan korak je zaustavio svijet, Sestre Palic]. Sada vrijeme strazu cuva, do tebe me ne pusta. Vratite mi nju, nek' se zvijezde smiluju, da zbogom joj kazem, bar to mi duguju, samo vratite mi nju, Zajedno]. Jedna slika, kratki bljesak sjecanja, jedan osmijeh sto na tebe podsjeca, pozelim ostat' u tom trenu, a znam da tu ne pripadam, Stoka]. Samo pozitiva, ljubav i osmijeh sto sjaji, na polju tratincica pocetak je, nije kraj, zvijezde koje svijetle, gledam ih, ti si raj, sirim ruke prema nebu i cekam jos jedan zagrljaj, prica je to njena, zove se Petra, znaj. Vidim tvoj pogled u svakom drugom bicu, oblacima, cvijecu, valovima i liscu, pratim tvoje znakove, neispricanu pricu, na duginim bojama, rozim zorama sto svicu. Petra"
21,rLIJvpNx_1_21,Jednom u životu,"Imao sam sve što poželim. Prijatelja stvarno ne znam broj. Izlazio van, svugdje bio sam. Dok nisi došla ti. Svijetlila mi svjetla gradova. Poneko dizanje, a bezbroj padova. Došla si ko' lijek, cijeli sam te vijek, čekao ja. . Jednom u životu dođe ta. Koja ljubi tebe takvoga. Izbriše ti usnama poraze na grudima. Kad te nježno poljubi. I Boga moliš nek' je vječno tu. Umro bi da zatreba za nju. Jer sve na svijetu želiš s njom. Želiš kuću, djecu, dom. Ona što te zavoli. Samo ta to napravi. Tjerao sam rijeke uzvodno. Mak na konac, a život nizbrdo. Pravio se jak, a zadnji mi je vlak. Na peron došao. Al' dobit ću taj rat. Jer pobijedio sam sebe. Kada dobio sam tebe"
22,rLIJvpNx_1_22,K'o da je sudbina htjela,"Deset godina od danas. Pa sve do dva života prije. Ja sam ljubio sve redom. K'o da ništa važno nije. Ali nije vrijedilo, znam da nije vrijedilo. Život jednom rukom daje. A drugom rukom uzima. Sada imam jaču kartu. Duboko u grudima. I to ne bih mijenjao, za ništa ne bih mijenjao. Voljena, ja bit ću samo tebi odan. Osjećam nakon dugih lutanja. K'o da je sudbina htjela. Da jednako volimo. Da budemo tijelo do tijela zajedno. Nebo voli ovaj put. Ja bit ću samo tebi odan. Više i ne osjećam. Kao da po zemlji hodam jedina"
