Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate
CXljSNTE_1_15,Slavonske Lole,Slavonske Lole,Oj tajno zeljo moja,3299,"Ref. 2x
Oj tajno zeljo moja
tko ti snove krade
da l' jos tvoje, da l' jos tvoje
srce za me' znade

Misecina poljem pala
cilo selo spava
a ja idem, a ja idem
kuci sa oranja
 
Ispred kuce moje drage
ridjani ce stati
pa cu svojoj, pa cu svojoj
 dragoj zapjevati

Ref. 2x

Draga prozor otvorila
svicu zapalila
pa mi vako', pa mi vako'
 mladom govorila

Sto me budis moj bekrijo
sto mi sanak mutis
srce moje, srce moje 
za te' nece cuti

Ref. 2x","https://tekstovi.net/2,532,36441.html",,Aoj tajna željo moja,,Sve je ona meni,"Aoj tajna željo moja ko ti snove krade dal još
Moje dal još tvoje srce za me znade. Misečina poljem pala cilo selo spava a ja idem a ja idem
Kuće sa oranja ispred kuće moje drage riđani će stati pa ću
Svojoj pa ću svojoj dragoj zapjevati. Aoj tajna željo moja.... Draga prozor otvorila sviću zapalila pa mi vakom pa mi
Vakom mladom govorila što me budiš moj bekrijo što
mi sanak mutiš srce moje srce moje za te neće čuti. Aoj tajna željo moja...",,https://lyricstranslate.com/en/slavonske-lole-aoj-tajna-%C5%BEeljo-moja-lyrics.html
CXljSNTE_1_16,Slavonske Lole,Slavonske Lole,"Oko moje, neposlusni gade",10190,"Oko moje, neposlusni gade
sta te briga sta snasice rade

Zar ti nema u sta drugo gledat
vec za tudjim zenama pogledat

Da ju vidis kako se protegla
nije dobro kecelju zategla
 
Pa mi srce u grudima siri
i cilo mi tilo uznemiri

Da ne mogu spaviti po noci
nego mislim bil' joj mogo doci

Nisam onaj tko ih puno bira
kakva god daj meni ne da mira

Kakva god daj meni ne da mira","https://tekstovi.net/2,532,20684.html",,,,,,,
CXljSNTE_1_17,Slavonske Lole,Slavonske Lole,Ostavila me,6218,"Ref.
Ostavila me 
zaboravila sve
a ja suze i ne krijem
sad placem zbog nje

Zapjevajte tiho molim pjesmu ljubavnu
zatvorit cu oci ko da gledam je u snu
tamburasi svirajte mi pjesmu rastanka
nisam znao da me ceka takva sudbina
 
Ref. 2x

Umirile dusu moju zice tamburasa
prijatelji oko mene, vina puna casa
zapjevali pjesmu moju da mi dusu lijece
ostavila me je ona, bas me sreca nece

Ref. 2x","https://tekstovi.net/2,532,36434.html",,Ostavila me,She Left Me,,"Ostavila me
zaboravila sve
a ja suze i ne krijem
sad plačem zbog nje. Zapjevajte tiho molim pjesmu ljubavnu
zatvorit ću oči k'o da gledam je u snu
tamburaši, svirajte mi pjesmu rastanka
nisam znao da me čeka takva sudbina. Ref. 2x. Umirile dušu moju žice tamburaša
prijatelji oko mene, vina puna čaša
zapjevali pjesmu moju da mi dušu liječe
ostavila me je ona, baš me sreća neće. Ref. 2x","She left me
she forgot everything
but I'm not even hiding my tears
I'm crying now because of her. Please sing a love song quietly
I'll close my eyes like I'm looking at her in my sleep
tambura players, play me a song of separation
I didn't know that that kind of destiny was waiting for me. The strings of the tambura players have calmed my soul
friends are around me, a glass full of wine
they sung my song to heal my soul
she left me, happiness doesn't want me",https://lyricstranslate.com/en/ostavila-me-she-left-me.html
CXljSNTE_1_18,Slavonske Lole,Slavonske Lole,Otac,2422,"Jesen bila, sve rodilo
one godine
jos sam bio sasvim mali
ali sjecam se

Da su dosli neki ljudi
nisam shvatio
kad su rekli
da se otac nije vratio
 
Lagali mi da ce doci
doci za dan - dva
al' ga nema, ne vraca se
a ja cekam ga

Ref.
Upamtite
sve prezivi dusa slavonska
sve prezivi
ali nikad ne zaboravlja

Kazu pusti, vratit ce im
za sve grijehe Bog
recite mi, recite mi
tko ce meni to vratit' oca mog

Mati moli i govori
svake veceri
da ga nose na krilima
bijeli andjeli

A meni se smiju kada
kazem da ga ja
ranim jutrom cujem
kako vrata otvara

Ako Bog da na godinu
spremam svatove
ma sto rekli, cekat cu ga
nasrid avlije

Ref.","https://tekstovi.net/2,532,61552.html",,,,,,,
CXljSNTE_1_19,Slavonske Lole,Slavonske Lole,Pismo majci,36378,"Ne pisi mi da se vratim mati
da salasu muska ruka treba
da je Dado oso lane
da su sestre obecane

Ne spominji dane sto mi bjeze
ti ne moli i neposti za me
ja svoj zivot tako zivim
ko da kradem Bogu dane
 
Ref. 2x
Kazu ides selom sama
u kaputu pokrpana
sto ti ljudi kazu na to
dok ja pitam zasto majko
ej, a znam zbog mene

O sebi mi majko pisi vise
ne spominji ni suse, ni kise
kakvi te to snovi bude
da ne pitam druge ljude

Ref. 2x","https://tekstovi.net/2,532,30129.html",,,,,,,
CXljSNTE_1_20,Slavonske Lole,Slavonske Lole,Pjevat ce Slavonija,3421,"I kad umrem pjevat ce Slavonija
stara mati zita i suma
siroka ravan, pradavna Panonija
kad zapjeva i Sunce silazi s uma

Ref. 2x
Pjevaj, majko ratara i bekrija
pjesmu onu sto nam zivot vara
konje vrane kad osedla sokadija
vrisne pjesma od plamena i zara
 
Sve nek pjeva gdje mi je Slavonija
crnica, klasa i oluja ravni
pustaro draga, to je pjesma tvoja
sto pjevaju kosci i ratari davni

Ref. 2x","https://tekstovi.net/2,532,52898.html",,Pjevat će Slavonija,Slavonia Will Sing,,"I kad umrem, pjevat će Slavonija
Stara mati žita i šuma
Široka ravan - pradavna Panonija
Kad zapjeva, i sunce silazi s uma.. (Pripjev)
Pjevaj, majko ratara i bekrija,
Pjesmu onu što nam život vara
Konje vrane neka osedla Šokadija,
Vrisne pjesma od plamena i žara. Sve nek' pjeva gdje mi je Slavonija
Crnica klasa i oluja ravni
Pustaro draga, to je pjesma tvoja
Gdje pjevaju kosci i ratari davni. (Pripjev)","Even when I die, Slavonia will sing
Old mother of crops and woods
Wide plateau - ancient Pannonia
When she sings, even the Sun goes crazy. (Chorus)
Sing, mother of plowmen and party men,
The song that cheats our lives
May Šokadija saddle black horses,
May the song made of flame and fire scream. Let everything sing where my Slavonia is
Black soil of wheat ear and a storm of wideness
My dear wold, that is your song
Sang by the reapers and plowmen of the past. (Chorus)",https://lyricstranslate.com/en/pjevat-%C4%87e-slavonija-slavonia-will-sing.html
CXljSNTE_1_21,Slavonske Lole,Slavonske Lole,Prekasno,10965,"Prekasno je da te molim
da ti kazem da te volim
lijepe rijeci sad ne vrijede
uspomene nase blijede
(2x)

Ref. 2x
Miruj, miruj srce moje
ne daj da se tuge roje
prekasno je za nas dvoje
miruj, miruj srce moje
 
Na pocetku i na kraju
i na zemlji i u raju
jedno ime, jedna tuga
samo ona nikad druga
(2x)

Ref. 2x","https://tekstovi.net/2,532,20655.html",,Prekasno,,Ledina,"Prekasno je da te molim
da ti kažem da te volim
lijepe riječi sad ne vrijede
uspomene naše blijede
(2x). Refren 2x
Miruj, miruj srce moje
ne daj da se tuge roje
prekasno je za nas dvoje
miruj, miruj srce moje. Na početku i na kraju
i na zemlji i u raju
jedno ime, jedna tuga
samo ona nikad druga
(2x). Refren 2x",,https://lyricstranslate.com/en/slavonske-lole-prekasno-lyrics.html
CXljSNTE_1_22,Slavonske Lole,Slavonske Lole,"Prijatelju, nije lako",61630,"Kad se sjetim tesko mi je
niti placem nit' se smijem
samo zelim da zaboravim
i da zivot bez nje nastavim

Ref.
Prijatelju, nije lako
kad se nekog voli tako
kao sto sam volio je ja
vjerov'o sam ja toj zeni
sve je ona bila meni
a na kraju ostao sam sam

Bez nje zivot, zivot nije
a ja pjevam ko i prije
onu pjesmu o zivotu mom
ona mi je sve na svijetu tom

Ref.","https://tekstovi.net/2,532,12711.html",Darko Ergović,"Prijatelju, nije lako","My Friend, It's Not Easy",Ledina,"Kad se sjetim teško mi je
1
niti plačem nit' se smijem
samo želim da zaboravim
i da život bez nje nastavim. Refren
Prijatelju, nije lako
kad se nekog voli tako
kao što sam volio je ja
vjerov'o sam ja toj ženi
sve je ona bila meni
a na kraju ostao sam sam. Bez nje život, život nije
a ja pjevam k'o i prije
onu pjesmu o životu mom
ona mi je sve na svijetu tom. Refren","When I remember, it's hard on me
I'm not crying nor laughing
I just wish to forget
and to continue onto my life without her. My friend, it's not easy
when you love somebody like that
just like how I loved her
I believed that woman
she meant everything to me
but in the end I was left alone. It's not a life without her
I'm singing like before
that song about my life
she means everything to me on that world",https://lyricstranslate.com/en/prijatelju-nije-lako-my-friend-its-not-easy.html
CXljSNTE_1_23,Slavonske Lole,Slavonske Lole,Sastala se braca,25449,"Ja ne pijem, a sinoc sam popio
kum me zvao, prvog sina dobio
skupilo se nas desetak
pamtit cemo svi taj petak
pamtiti ga zauvijek

Zene zvale, poruke nam stizale
case su se cijele noci dizale
kum je pjev'o, a mi za njim pjevali 
i nazdravljali malom sokolu
 
Ref. 2x
Ne ljuti se draga
ne ljuti se ljube
oprosti mi sto ti nisam dosao
sastala se braca
zajedno za stolom
zapivali pismu pa i ja ostao

Zora svice vec se pjetli cuju
mi jos skupa, a zene nam luduju
kum je pjev'o, a mi za njim pjevali 
i nazdravljali malom sokolu

Ref. 2x","https://tekstovi.net/2,532,35123.html",,,,,,,
CXljSNTE_1_24,Slavonske Lole,Slavonske Lole,Slavonijo volim te,3915,"Svani, svani zoro bajna
grani sunce zvijezdo sjajna
pa probudi moju snenu
ljepoticu okicenu

Ref. 2x
Probudi mi ravnicu
srca moga miljenicu
da joj sapnem rijec il' dv'je
Slavonijo volim te
 
Tjeraj zoro crnog mraka
potjeraj ga sa sokaka
da ja vidim njive svoje
i maleno selo moje

Ref. 2x","https://tekstovi.net/2,532,39712.html",,,,,,,
CXljSNTE_1_25,Slavonske Lole,Slavonske Lole,Srce mi puno radosti,4653,"Poslije dugih godina 
tebe opet vidjeh ja

Ref. 2x
Srce mi puno radosti
zbog ljubavi iz mladosti
 
Ko da su stali satovi 
ko da se nismo rastali

Ref. 2x

Nikad ne zaboravis
ono sto jednom zavolis

Ref. 2x

Srce mi puno radosti","https://tekstovi.net/2,532,42101.html",,Srce mi puno radosti,,Ledina,"Poslije dugih godina
tebe opet vidjeh ja. Refren 2x
Srce mi puno radosti
zbog ljubavi iz mladosti. Ko da su stali satovi
ko da se nismo rastali. Refren 2x. Nikad ne zaboraviš
ono što jednom zavoliš. Refren 2x. Srce mi puno radosti",,https://lyricstranslate.com/en/slavonske-lole-srce-mi-puno-radosti-lyrics.html
CXljSNTE_1_26,Slavonske Lole,Slavonske Lole,Sta kog briga,21443,"Dosta cura ja sam ljubio, ljubio, ljubio
lutao sam, noci gubio, gubio, gubio
novo jutro svanulo, meni sunce granulo

Ref. 2x
Sta kog briga di sam bio
s kim sam noci provodio
di je moje srce ostalo
sta kog briga di sam bio
s kim sam noci provodio
ja sam svoje zlato ljubio
 
Nadjoh malu oka garava, garava, garava
u srcu je mome ostala, ostala, ostala
novo jutro svanulo, meni sunce granulo

Ref. 2x","https://tekstovi.net/2,532,24838.html",,,,,,,
CXljSNTE_1_27,Slavonske Lole,Slavonske Lole,Sve je ona meni,102689,"Volio sam jednom jako
u zivotu svom
garavusu, garavusu
u sokaku mom

Ref. 2x
Sve je ona meni
dobro sto ja znam 
srce moje lazem sebi
bolje kad sam sam
 
Opile me njene oci 
ne znam sto je nju
pa je dala mladost svoju
za barabu tu

Ref. 2x

Otisla je za tri dana
ni sam ne znam kud
srce moje za njom kuca
ali uzalud

Ref. 2x","https://tekstovi.net/2,532,6004.html",Franjo Ivić,Sve je ona meni,She is everything to me,Sve je ona meni,"Volio sam jednom jako u životu svom
1
Garavušu, garavušu u sokaku mom. Sve je ona meni
Dobro što ja znam
Srce moje lažem sebi
Bolje kad sam sam. Opile me njene oči ne znam što je nju
Pa je dala mladost svoju za barabu tu. Sve je ona meni
Dobro što ja znam
Srce moje lažem sebi
Bolje kad sam sam. Otišla je za tri dana ni sam ne znam kud
Srce moje za njom kuca ali uzalud","I have loved once in my life
Garavušu, garavušu u sokaku mom (?). She is everything to me
i know that well
my heart, i lie to myself
that is better when i am alone. Her eyes have drunken me, dont know what has her
that she gave her youth to that no-good man. She is everything to me
i know that well
my heart, i lie to myself
that is better when i am alone. She went for tree days, dont know where
my heart bets for her in vain",https://lyricstranslate.com/en/sve-je-ona-meni-she-everything-me.html
CXljSNTE_1_28,Slavonske Lole,Slavonske Lole,Sve sto imam,5497,"Ja sam im'o samo tebe
i za srecu i za tugu
sada kad te vise nemam
ne znam kako ljubit drugu

Ovaj zivot i ne vrijedi 
kad bez tebe zora svice
konobaru ja sad idem
natoci mi zadnje pice
 
Ref.
Sve sto imam ko da nemam
i nista mi vazno nije 
i dusu bi prodo' vragu
da mi vrati najmilije

Ostao bih ja jos malo
al' mi pjesma ne da mira
ko da znaju koja boli
pa ponovo ista svira 

Ref.","https://tekstovi.net/2,532,36438.html",,,,,,,
CXljSNTE_1_29,Slavonske Lole,Slavonske Lole,"T'eraj, t'eraj zestoko (feat. Miroslav Skoro)",2261,"Na krivo sam otkad znam
kirvaj mi je svaki dan
evo, noc tek svanula
prezi konja obadva

Ref. 2x
T'eraj, t'eraj zestoko
kuca nam je daleko
neka cesta krivuda
siroka je livada
 
Svi plotovi, krajputasi
pajdasi su stari nasi
a sve one oko plota
kostale su me zivota

Ref. 2x

Konji se umorili
zedni oni, zedni mi
znas ti dobro ko i ja
vozimo zbog stajanja

Ref. 2x

Ma neka cesta krivuda
siroka je livada","https://tekstovi.net/2,532,52900.html",,,,,,,
CXljSNTE_1_30,Slavonske Lole,Slavonske Lole,"Taki, vaki, naki",9911,"Meni kazu, meni kazu 
da sam taki, vaki, da sam taki, vaki
taki, vaki naki, taki je i svaki
taki, vaki, naki, taki je i svaki

Ref. 2x
Ja sam taki, vaki, naki, 
radim sve po svojoj volji
taki mi i otac bio
k'o da je tvoj bio bolji
 
Danju kunjam, danju kunjam
odam po birou, odam po birou
nocu lunjam i bjezim sarovu
nocu ljunjam i bjezim sarovu

Ref. 2x

Tamo vamo, tamo vamo
kukuricu pijevci, kukuricu pjevci
ustaj mala, slanine nasjeci
ustaj mala, da me volis reci

Ref. 2x","https://tekstovi.net/2,532,46943.html",,,,,,,
CXljSNTE_1_31,Slavonske Lole,Slavonske Lole,Ti si moje najmilije,50272,"Zelja mi je, zelja stara
da me prate tamburasi
s tobom do oltara

Da im platim 
srebrom, zlatom
neka pjesmom kazu
svakom da te volim jako
 
Ref. 2x
Ti si moje najmilije
sve dok sunce zemlju grije

Zelja moja, uvijek bit ce
da mi s tobom
svako novo jutro
sretno svice

Ref.
","https://tekstovi.net/2,532,20146.html",,Ti si moje najmilije,You Are My Dearest,Ledina,"Želja mi je, želja stara
da me prate tamburaši
s tobom do oltara. Da im platim
srebrom, zlatom
neka pjesmom kažu
svakom da te volim jako. Refren 2x
Ti si moje najmilije
sve dok sunce zemlju grije. Želja moja, uvijek bit će
da mi s tobom
svako novo jutro
sretno sviće. Refren","................ It's my longing, an old longing,
To be followed by tambura players
On the way to the altar next to you.. For me to pay them in
Silver, in gold.
May they say trough a song
That I love you strong, to everyone.. (Chorus x2)
You are my dearest
As long the sun warms the earth.. My longing will always be
That with you
Each new happy
Morning breaks for me.. (Chorus)",https://lyricstranslate.com/en/ti-si-moje-najmilije-you-are-my-dearest.html
