Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
0iPNl+uu_1_0,Darko Rundek,12 ptica,https://cuspajz.com//tekstovi-pjesama/pjesma/darko-rundek/12-ptica.html,8374,,,,,
0iPNl+uu_1_1,Darko Rundek,Afrika,https://lyricstranslate.com/en/afrika-africa.html-9,6544,,,,,5:20
0iPNl+uu_1_2,Darko Rundek,Apokalipso,https://lyricstranslate.com/en/apokalipso-apocalypso.html,80227,,,,,
0iPNl+uu_1_3,Darko Rundek,Ay Carmela,https://lyricstranslate.com/en/ay-carmela-ay-carmela.html-4,19146,[Darko Rundek],,,,3:48
0iPNl+uu_1_4,Darko Rundek,Barbara (feat. Ekipa),"https://tekstovi.net/2,1623,63069.html",526,,,,,
0iPNl+uu_1_5,Darko Rundek,Clouds,https://lyricstranslate.com/en/clouds-clouds.html-0,3349,,,,,
0iPNl+uu_1_6,Darko Rundek,Crni dusi,https://lyricstranslate.com/en/crni-dusi-black-spirits.html,11095,,,,,
0iPNl+uu_1_7,Darko Rundek,Don Juan,https://lyricstranslate.com/en/don-juan-don-juan.html,5149,,,,,
0iPNl+uu_1_8,Darko Rundek,Grane smo na vjetru,https://lyricstranslate.com/en/grane-smo-na-vjetru-branches-wind.html,34113,,,,,
0iPNl+uu_1_9,Darko Rundek,Hiawatha,https://cuspajz.com//tekstovi-pjesama/pjesma/darko-rundek/hiawatha.html,4475,,,,,4:36
0iPNl+uu_1_10,Darko Rundek,Highlander,https://cuspajz.com//tekstovi-pjesama/pjesma/darko-rundek/highlander.html,5548,,,,,
0iPNl+uu_1_11,Darko Rundek,Indijanska,https://lyricstranslate.com/en/darko-rundek-indijanska-lyrics.html,8000,,,,,
0iPNl+uu_1_12,Darko Rundek,Indijska,https://lyricstranslate.com/en/indijska-indian-song.html,2967,,,,,
0iPNl+uu_1_13,Darko Rundek,Ista Slika,https://lyricstranslate.com/en/ista-slika-same-picture.html,9190,[Darko Rundek],[Darko Rundek],,,4:11
0iPNl+uu_1_14,Darko Rundek,Kolo,https://cuspajz.com//tekstovi-pjesama/pjesma/darko-rundek/kolo.html,4508,,,,,
0iPNl+uu_1_15,Darko Rundek,Makedo,https://lyricstranslate.com/en/makedo-makedo.html,40742,[Darko Rundek],[Isabel (9)],,,4:17
0iPNl+uu_1_16,Darko Rundek,Mila,https://lyricstranslate.com/en/darko-rundek-mila-lyrics.html,2828,,,,,
0iPNl+uu_1_17,Darko Rundek,Mlad,https://cuspajz.com//tekstovi-pjesama/pjesma/darko-rundek/mlad.html,7256,,,,,4:38
