Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
vOntpwRZ_1_0,Gazde,A ti se neces vratiti,https://lyricstranslate.com/en/ti-se-neces-vratiti-and-youre-not-coming-back.html,1513,,,2010.0,Milijun Poljubaca,
vOntpwRZ_1_1,Gazde,"Ajmo tugo, ajmo tamburaši",https://cuspajz.com//tekstovi-pjesama/pjesma/gazde/ajmo-tugo-ajmo-tamburasi.html,11170,"[Rajko Dujmić, Nenad Ninčević]","[Rajko Dujmić, Nenad Ninčević]",1999.0,Na Dnu Duše Moje,3:48
vOntpwRZ_1_2,Gazde,Anđeli,https://cuspajz.com//tekstovi-pjesama/pjesma/gazde/andjeli.html,8914,,,,Bit Će Bolje,2:58
vOntpwRZ_1_3,Gazde,Bagremi su procvjetali,https://cuspajz.com//tekstovi-pjesama/pjesma/gazde/bagremi-su-procvjetali.html,7541,[Rajko Stilinović],[Marijan Jergović],,Zbog Tebe Sam To Što Jesam,3:10
vOntpwRZ_1_4,Gazde,"Becar, to je zvanje","https://tekstovi.net/2,962,12243.html",6968,[Darko Dervišević],[Darko Dervišević],,Zbog Tebe Sam To Što Jesam,3:08
vOntpwRZ_1_5,Gazde,Bit će bolje,https://cuspajz.com//tekstovi-pjesama/pjesma/gazde/bit-ce-bolje.html,11533,[Vjekoslav Dimter],[Vjekoslav Dimter],1997,Bit će bolje,3:13
vOntpwRZ_1_6,Gazde,Da smo prije znali,https://cuspajz.com//tekstovi-pjesama/pjesma/gazde/da-smo-prije-znali.html,12598,,,,Bit Će Bolje,3:07
vOntpwRZ_1_7,Gazde,Da smo ranije se sreli,"https://tekstovi.net/2,962,63701.html",271,,,,,
vOntpwRZ_1_8,Gazde,Dan po dan,https://cuspajz.com//tekstovi-pjesama/pjesma/gazde/dan-po-dan.html,7921,"[Rajko Dujmić, Nenad Ninčević]","[Rajko Dujmić, Nenad Ninčević]",1999.0,Na Dnu Duše Moje,3:55
vOntpwRZ_1_9,Gazde,Dat će Bog i bolje dane (duet Vedrana Vukojević),https://cuspajz.com//tekstovi-pjesama/pjesma/gazde/dat-ce-bog-i-bolje-dane-duet-vedrana-vukojevic.html,11665,,,,,
