Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
pltir+OL_1_0,Željko Bebek,10 hiljada koraka (feat. Sonori),"https://tekstovi.net/2,18,56539.html",1959,,,,,
pltir+OL_1_1,Željko Bebek,…a svemir miruje,https://lyricstranslate.com/en/%C5%BEeljko-bebek-%E2%80%A6a-svemir-miruje-lyrics.html,16744,[Miroslav Drljača Rus],[Miroslav Drljača Rus],1992,A svemir miruje,4:40
pltir+OL_1_2,Željko Bebek,Ako voliš ovu ženu,https://lyricstranslate.com/en/ako-voli%C5%A1-ovu-%C5%BEenu-if-you-love-woman.html,47714,,,,Ono Nešto Naše,4:03
pltir+OL_1_3,Željko Bebek,Anava ni iveret (Ljubav je slijepa),https://lyricstranslate.com/en/%C5%BEeljko-bebek-anava-ni-iveret-ljubav-je-slijepa-lyrics.html,12081,[Miroslav Drljača Rus],,,Pjevaj Moj Narode,
pltir+OL_1_4,Željko Bebek,Budi sretna,"https://tekstovi.net/2,18,48148.html",5324,[Marina Tucaković],,,"... Karmin, Pjesma I Rakija",
pltir+OL_1_5,Željko Bebek,Čaša otrova,https://lyricstranslate.com/en/%C5%BEeljko-bebek-%C4%8Da%C5%A1a-otrova-lyrics.html,23080,[Željko Pavičić],[Zrinko Tutić],1993,Sve najbolje 17 hitova,
pltir+OL_1_6,Željko Bebek,Da je sreće bilo,https://lyricstranslate.com/en/da-je-srece-bilo-if-i-was-fortunate.html,154917,[Alka Vuica],[Zrinko Tutić],1993,Sve najbolje 17 hitova,
pltir+OL_1_7,Željko Bebek,Da se mrak u svjetlo pretvori,https://cuspajz.com//tekstovi-pjesama/pjesma/zeljko-bebek/da-se-mrak-u-svjetlo-pretvori.html,7734,[Fayo],[Branimir Mihaljević],,Kad Poljubac Pomiješaš Sa Vinom,3:58
pltir+OL_1_8,Željko Bebek,Da Bog da te voda odnijela,https://lyricstranslate.com/en/Zeljko-Bebek-Da-Bog-da-te-voda-odnijela-lyrics.html,31916,[Miroslav Drljača Rus],[Miroslav Drljača Rus],1990.0,Šta Će Ti Biti,
pltir+OL_1_9,Željko Bebek,Daj mi karmina,"https://tekstovi.net/2,18,45402.html",3390,[Fahrudin Pecikoza],,,"... Karmin, Pjesma I Rakija",
pltir+OL_1_10,Željko Bebek,Dala mi je da je ljubim malo,https://lyricstranslate.com/en/dala-mi-je-da-je-ljubim-malo-sie-liess-mich-sie-ein-wenig-k%C3%BCssen.html,24563,[Miroslav Drljača Rus],[Miroslav Drljača Rus],1995,Puca mi u glavi,
pltir+OL_1_11,Željko Bebek,Dernek,https://cuspajz.com//tekstovi-pjesama/pjesma/zeljko-bebek/dernek.html,8359,[Mario Mihaljević],[Branimir Mihaljević],,Kad Poljubac Pomiješaš Sa Vinom,4:05
pltir+OL_1_12,Željko Bebek,Dobila si što si tražila,https://lyricstranslate.com/en/%C5%BEeljko-bebek-dobila-si-%C5%A1to-si-tra%C5%BEila-lyrics.html,21731,[Miroslav Drljača Rus],[Miroslav Drljača Rus],,"Gori Svijet, ..... Ti Ćeš Ga Ugasiti",4:07
pltir+OL_1_13,Željko Bebek,Mojoj Dragoj BiH,https://lyricstranslate.com/en/zeljko-bebek-mojoj-dragoj-bih-lyrics.html,37779,,,,,
pltir+OL_1_14,Željko Bebek,Drugovi se moji žene,https://lyricstranslate.com/en/drugovi-se-moji-%C5%BEene-%D0%BC%D0%BE%D0%B8-%D0%B4%D1%80%D1%83%D0%B7%D1%8C%D1%8F-%D0%B6%D0%B5%D0%BD%D1%8F%D1%82%D1%81%D1%8F.html,12553,[Božidar Jeremić],[Đorđe Novković],,Pjevaj Moj Narode,
pltir+OL_1_15,Željko Bebek,Dunavom,"https://tekstovi.net/2,18,61564.html",2366,,,2020.0,Bebek U Spaladiumu,3:55
pltir+OL_1_16,Željko Bebek,"Ej, ko te dušo drugom obeć’o",https://lyricstranslate.com/en/ej-ko-te-du%C5%A1o-drugom-obe%C4%87%E2%80%99o-%D1%8D%D1%85-%D0%BA%D1%82%D0%BE-%D1%82%D0%B5%D0%B1%D1%8F-%D0%BC%D0%B8%D0%BB%D0%B0%D1%8F-%D0%B4%D1%80%D1%83%D0%B3%D0%BE%D0%BC%D1%83-%D0%BF%D0%BE%D0%BE%D0%B1%D0%B5%D1%89%D0%B0%D0%BB.html,11235,[Željko Pavičić],,,Pjevaj Moj Narode,
pltir+OL_1_17,Željko Bebek,Fatima,https://lyricstranslate.com/en/%C5%BEeljko-bebek-fatima-lyrics.html,14301,[Božidar Jeremić],[Zrinko Tutić],1993,Sve najbolje 17 hitova,
pltir+OL_1_18,Željko Bebek,Gdje će ti duša,https://lyricstranslate.com/en/gdje-%C4%87e-ti-du%C5%A1a-where-will-your-soul-go.html,22958,[Bora Đorđević],[Zrinko Tutić],,Pjevaj Moj Narode,
pltir+OL_1_19,Željko Bebek,Gdje sam bio,https://lyricstranslate.com/en/gdje-sam-bio-where-i-have-been.html,207668,[Dušan Bačić],[Dušan Bačić],,Kad Poljubac Pomiješaš Sa Vinom,4:20
pltir+OL_1_20,Željko Bebek,Gola koljena,https://lyricstranslate.com/en/%C5%BEeljko-bebek-gola-koljena-lyrics.html,3623,[Miroslav Drljača Rus],[Miroslav Drljača Rus],,"Gori Svijet, ..... Ti Ćeš Ga Ugasiti",3:47
pltir+OL_1_21,Željko Bebek,Gospodari noći,https://lyricstranslate.com/en/%C5%BEeljko-bebek-gospodari-no%C4%87i-lyrics.html,3298,,,,Ono Nešto Naše,3:47
pltir+OL_1_22,Željko Bebek,"Grmi jako, malo kiše pada",https://lyricstranslate.com/sv/grmi-jako-malo-ki%C5%A1e-pada-%D0%B3%D1%80%D0%BE%D0%BC-%D0%B3%D1%80%D0%B5%D0%BC%D0%B8%D1%82-%D1%81%D0%B8%D0%BB%D1%8C%D0%BD%D0%BE-%D0%BD%D0%BE-%D0%B4%D0%BE%D0%B6%D0%B4%D1%8C-%D1%81%D0%BB%D0%B0%D0%B1%D1%8B%D0%B9.html,2721,[Miroslav Drljača Rus],[Miroslav Drljača Rus],,"Gori Svijet, ..... Ti Ćeš Ga Ugasiti",3:11
pltir+OL_1_23,Željko Bebek,I Bog je od nas digao ruke,https://lyricstranslate.com/en/%C5%BEeljko-bebek-i-bog-je-od-nas-digao-ruke-lyrics.html,25294,[Željko Pavičić],[Đorđe Novković],1993,Sve najbolje 17 hitova,
pltir+OL_1_24,Željko Bebek,"Idu dani, lete godine",https://lyricstranslate.com/en/idu-dani-lete-godine-%D0%B8%D0%B4%D1%83%D1%82-%D0%B4%D0%BD%D0%B8-%D0%BB%D0%B5%D1%82%D1%8F%D1%82-%D0%B3%D0%BE%D0%B4%D0%B0.html,25784,[Miroslav Drljača Rus],[Đorđe Novković],1992,A svemir miruje,4:15
