Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
O93DTxfd_1_0,Miroslav Škoro,Alaj volim ovo sve,https://lyricstranslate.com/en/alaj-volim-ovo-sve-how-i-love-all.html,5732,,,,,
O93DTxfd_1_1,Miroslav Škoro,Becarska tuga,"https://tekstovi.net/2,390,55974.html",3275,,,1992,Ne dirajte mi ravnicu,3:38
O93DTxfd_1_2,Miroslav Škoro,Četri vitra,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/cetri-vitra.html,17571,[Miroslav Škoro],[Željko Barba],2003,Milo moje,3:49
O93DTxfd_1_3,Miroslav Škoro,Da mi je soko ptica biti,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/da-mi-je-soko-ptica-biti.html,6453,,,1996,Sitan vez,3:00
O93DTxfd_1_4,Miroslav Škoro,Da sam im’o šaku dukata,https://lyricstranslate.com/en/da-sam-im%E2%80%99o-%C5%A1aku-dukata-if-i-had-fist-ducats.html,49721,[Miroslav Škoro],[Miroslav Škoro],1996,Sitan vez,3:40
O93DTxfd_1_5,Miroslav Škoro,Daleko je,"https://tekstovi.net/2,390,24428.html",40275,,,,,
O93DTxfd_1_6,Miroslav Škoro,Dida,"https://tekstovi.net/2,390,44219.html",5749,[Miroslav Škoro],,,Slagalica,4:07
O93DTxfd_1_7,Miroslav Škoro,Domovina,https://lyricstranslate.com/en/domovina-homeland.html,29505,[miroslav skoro],,2008.0,Moje Boje,5:11
O93DTxfd_1_8,Miroslav Škoro,Dva vita čempresa,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/dva-vita-cempresa.html,1162,,,1996,Sitan vez,3:53
O93DTxfd_1_9,Miroslav Škoro,Dvorište,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/dvoriste.html,8814,[Miroslav Škoro],[Zrinko Tutić],1999,Ptica samica,
O93DTxfd_1_10,Miroslav Škoro,Fenjeri,"https://tekstovi.net/2,390,55975.html",2134,,,2014.0,Putujem Sam,3:18
O93DTxfd_1_11,Miroslav Škoro,Garavušo garava,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/garavuso-garava.html,70332,[Miroslav Škoro],[Miroslav Škoro],1998,Uživo - uživo,3:05
O93DTxfd_1_12,Miroslav Škoro,Golubica,https://lyricstranslate.com/en/golubica-dove.html-0,61385,[Miroslav Škoro],[Miroslav Škoro],2005,Svetinja,4:18
O93DTxfd_1_13,Miroslav Škoro,Hag,"https://tekstovi.net/2,390,11746.html",17270,,,,Svetinja,2:36
O93DTxfd_1_14,Miroslav Škoro,Heroji ne plaču,https://lyricstranslate.com/en/heroji-ne-pla%C4%8Du-heroes-dont-cry.html,49786,[Miroslav Škoro],[Miroslav Škoro],1993,Miroslav Škoro i Ravnica,4:15
O93DTxfd_1_15,Miroslav Škoro,"Idem, idem ej, živote",https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/idem-idem-ej-zivote.html,5793,,,,,
O93DTxfd_1_16,Miroslav Škoro,Izdajnici i heroji,"https://tekstovi.net/2,390,64623.html",612,,,,,
O93DTxfd_1_17,Miroslav Škoro,Ja sam taj što voli tambure,https://lyricstranslate.com/en/ja-sam-taj-%C5%A1to-voli-tambure-i-am-one-who-loves-tamburas.html,11814,,,1996,Sitan vez,2:29
O93DTxfd_1_18,Miroslav Škoro,Ja se bojim da me ne volis,"https://tekstovi.net/2,390,58721.html",1528,[Miroslav Škoro],[Miroslav Škoro],1993,Miroslav Škoro i Ravnica,4:10
O93DTxfd_1_19,Miroslav Škoro,Jeleno lijepa,"https://tekstovi.net/2,390,28140.html",43249,,,2008.0,Moje Boje,4:10
O93DTxfd_1_20,Miroslav Škoro,Jorgovan,https://lyricstranslate.com/en/jorgovan-lilac.html-1,4034,[Miroslav Skoro],,2008.0,Moje Boje,4:40
O93DTxfd_1_21,Miroslav Škoro,Kad se laste kuci vrate,"https://tekstovi.net/2,390,54919.html",2920,,,2014.0,Putujem Sam,3:56
O93DTxfd_1_22,Miroslav Škoro,"Konji bili, Konji vrani",https://lyricstranslate.com/en/konji-bili-konji-vrani-white-horses-black-horses.html,14296,"[Miroslav Škoro, Đuro Perica]",[Miroslav Škoro],1996,Sitan vez,
O93DTxfd_1_23,Miroslav Škoro,Kupila cura mala,https://lyricstranslate.com/en/kupila-cura-mala-little-girl-bought.html,12688,[Miroslav Škoro],"[Miroslav Škoro, Željko Barba, Ivica Murat, Alberto Krasnić]",,Viski,
O93DTxfd_1_24,Miroslav Škoro,"Laku noć, ljubavi",https://lyricstranslate.com/en/Laku-noc-ljubavi-Laku-noc-ljubavi.html,92010,[Miroslav Škoro],[Željko Barba],,Milo Moje,4:25
O93DTxfd_1_25,Miroslav Škoro,Ljubav ne bira,"https://tekstovi.net/2,390,44824.html",6693,[Miroslav Škoro],,,Slagalica,4:35
O93DTxfd_1_26,Miroslav Škoro,MAJKO JEDINA,https://lyricstranslate.com/en/majko-jedina-mother-only-one.html,11421,[Miroslav Škoro],[Jerry Grcevich],1996,Sitan vez,3:19
O93DTxfd_1_27,Miroslav Škoro,Maligani,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/maligani.html,2967,,,,Ptica Samica,
O93DTxfd_1_28,Miroslav Škoro,Maria de la Lovrez,https://lyricstranslate.com/en/maria-de-la-lovrez-maria-de-la-lovrez-maria-z-lovre%C4%8D.html,2491,[Miroslav Škoro],[Miroslav Škoro],2001,Slagalica,4:28
O93DTxfd_1_29,Miroslav Škoro,Mata,https://lyricstranslate.com/en/mata-mata.html,96995,[Miroslav Škoro],[Miroslav Škoro],1993,Miroslav Škoro i Ravnica,5:41
O93DTxfd_1_30,Miroslav Škoro,Merak (feat. Grupa Vigor),"https://tekstovi.net/2,390,58600.html",2154,[Dino Muharemović],[Dino Muharemović],2017.0,Merak,3:53
O93DTxfd_1_31,Miroslav Škoro,Milo Moje,https://lyricstranslate.com/en/milo-moje-my-dearie.html,32152,[Miroslav Škoro],[Željko Barba],2003,Sve naše godine 3,4:10
O93DTxfd_1_32,Miroslav Škoro,Misli baja,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/misli-baja.html,1734,,,1996,Sitan vez,2:46
O93DTxfd_1_33,Miroslav Škoro,Moja je kuca na kraju sela,"https://tekstovi.net/2,390,7599.html",101812,,,,,
O93DTxfd_1_34,Miroslav Škoro,Moja Juliška,https://lyricstranslate.com/en/moja-juli%C5%A1ka-my-juliska.html,52239,[Miroslav Škoro],[Jerry Grcevich],1992,Ne dirajte mi ravnicu,3:02
O93DTxfd_1_35,Miroslav Škoro,Moja vilo,"https://tekstovi.net/2,390,11745.html",112470,[Miroslav Škoro],[Miroslav Škoro],2005,Svetinja,3:53
O93DTxfd_1_36,Miroslav Škoro,Molio sam Boga za te,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/molio-sam-boga-za-te.html,48832,[Miroslav Škoro],[Miroslav Škoro],2003,Milo moje,3:28
O93DTxfd_1_37,Miroslav Škoro,"Mozda pijan, ali nisam jako","https://tekstovi.net/2,390,61434.html",766,[Miroslav Škoro],,1992,Ne dirajte mi ravnicu,2:33
O93DTxfd_1_38,Miroslav Škoro,Ne dirajte mi ravnicu,https://lyricstranslate.com/en/ne-dirajte-mi-ravnicu-dont-touch-my-plain.html,133353,[Miroslav Škoro],[Miroslav Škoro],1992,Ne dirajte mi ravnicu,3:32
O93DTxfd_1_39,Miroslav Škoro,Ne Reci Ne,https://lyricstranslate.com/en/ne-reci-ne-dont-say-no.html,16643,[Miroslav Škoro],"[Miroslav Škoro, Željko Barba]",2003,Milo moje,2:54
O93DTxfd_1_40,Miroslav Škoro,Ne vjeruje srce pameti,https://lyricstranslate.com/en/Ne-vjeruje-srce-pameti-Ne-vjeruje-srce-pameti.html,163873,[Miroslav Škoro],[Miroslav Škoro],2003,Milo moje,3:56
O93DTxfd_1_41,Miroslav Škoro,Neće grom u koprive,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/nece-grom-u-koprive.html,3644,,,,Ptica Samica,
O93DTxfd_1_42,Miroslav Škoro,Nemoj me zaboravit',"https://tekstovi.net/2,390,6215.html",46928,[Miroslav Škoro],[Željko Barba],2004,Split 2004,3:52
O93DTxfd_1_43,Miroslav Škoro,Nives,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/nives.html,8771,[Miroslav Škoro],[Miroslav Škoro],1999,Ptica samica,
O93DTxfd_1_44,Miroslav Škoro,Od kud ti pravo,https://lyricstranslate.com/en/od-kud-ti-pravo-where-your-right-how-dare-you.html,22572,,,2014.0,Od Kud Ti Pravo,5:07
O93DTxfd_1_45,Miroslav Škoro,"Oj oraje, oraje","https://tekstovi.net/2,390,36127.html",9497,,,,,
O93DTxfd_1_46,Miroslav Škoro,Oltar,"https://tekstovi.net/2,390,35279.html",6735,,,2008.0,Moje Boje,5:21
O93DTxfd_1_47,Miroslav Škoro,"Otvor', ženo, kapiju",https://lyricstranslate.com/en/miroslav-%C5%A1koro-otvor-%C5%BEeno-kapiju-lyrics.html,103966,[Miroslav Škoro],[Miroslav Škoro],1993,Miroslav Škoro i Ravnica,3:14
O93DTxfd_1_48,Miroslav Škoro,Plati pice,"https://tekstovi.net/2,390,11046.html",19342,,,,Svetinja,4:07
O93DTxfd_1_49,Miroslav Škoro,Pola zivota,"https://tekstovi.net/2,390,54897.html",3515,,,,,
O93DTxfd_1_50,Miroslav Škoro,Psalam 23,"https://tekstovi.net/2,390,19644.html",28228,,,,,
O93DTxfd_1_51,Miroslav Škoro,Ptica samica,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/ptica-samica.html,18274,[Miroslav Škoro],[Miroslav Škoro],1999,Ptica samica,
O93DTxfd_1_52,Miroslav Škoro,Putujem sam,https://lyricstranslate.com/en/putujem-sam-im-traveling-alone.html,7746,,,2014.0,Putujem Sam,4:17
O93DTxfd_1_53,Miroslav Škoro,Rastanak,"https://tekstovi.net/2,390,11785.html",40536,[Željko Pavičić],[Miroslav Škoro],,Svetinja,4:04
O93DTxfd_1_54,Miroslav Škoro,Reci brate moj,https://lyricstranslate.com/en/reci-brate-moj-tell-me-my-brother.html-0,49365,[Miroslav Skoro],,2008.0,Tri Kuma - No'1,
O93DTxfd_1_55,Miroslav Škoro,Sedam grijeha,"https://tekstovi.net/2,390,11783.html",24573,,,,Svetinja,3:40
O93DTxfd_1_56,Miroslav Škoro,"Šil, Dil, Daj",https://lyricstranslate.com/en/%C5%A1il-dil-daj-sil-dil-daj.html,27351,[Miroslav Škoro],[Miroslav Škoro],2007,Hrvatski Radijski Festival 2007 -Zabavna i narodna,4:02
O93DTxfd_1_57,Miroslav Škoro,Sokak bez imena,"https://tekstovi.net/2,390,47263.html",11263,,,,,
O93DTxfd_1_58,Miroslav Škoro,Srce jako je,"https://tekstovi.net/2,390,25983.html",36438,,,2008.0,Moje Boje,3:44
O93DTxfd_1_59,Miroslav Škoro,Stari čikl,https://lyricstranslate.com/en/stari-%C4%8Dikl-old-%C4%8Dikl.html,1153,,,1996,Sitan vez,3:17
O93DTxfd_1_60,Miroslav Škoro,"Što te imam, moj živote",https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/sto-te-imam-moj-zivote.html,26877,[Miroslav Škoro],"[Miroslav Škoro, Željko Barba]",1999,Hrvatski Radijski Festival 1999,
O93DTxfd_1_61,Miroslav Škoro,Sude mi,https://lyricstranslate.com/en/sude-mi-they-judge-me.html-0,218149,[Miroslav Škoro],[Miroslav Škoro],2003,Milo moje,3:56
O93DTxfd_1_62,Miroslav Škoro,"Šumi, šumi, javore",https://lyricstranslate.com/en/%C5%A1umi-%C5%A1umi-javore-rustle-rustle-maple-tree.html,11383,[Miroslav Škoro],"[Miroslav Škoro, Jerry Grcevich]",1992,Ne dirajte mi ravnicu,3:42
O93DTxfd_1_63,Miroslav Škoro,Suza krene sama od sebe,"https://tekstovi.net/2,390,27029.html",64688,[Miroslav Škoro],"[Miroslav Škoro, Ivica Murat]",2001,Slagalica,4:00
O93DTxfd_1_64,Miroslav Škoro,Sve je receno tisinom,"https://tekstovi.net/2,390,36128.html",21560,,,2008.0,Moje Boje,4:10
O93DTxfd_1_65,Miroslav Škoro,Sve od Drave pa do Jadrana,"https://tekstovi.net/2,390,36126.html",5125,[Miroslav Škoro],[Miroslav Škoro],,,
O93DTxfd_1_66,Miroslav Škoro,Svetinja,https://lyricstranslate.com/en/svetinja-s-n-c-t-i-t-y.html,96275,[Miroslav Škoro],"[Miroslav Škoro, Aleksandar Homoky]",2005,Hrvatski Radijski Festival 2005,5:25
O93DTxfd_1_67,Miroslav Škoro,Tajna Najveca,https://lyricstranslate.com/en/Tajna-Najveca-Tajna-Najveca.html,77878,[Miroslav Škoro],"[Miroslav Škoro, Željko Barba]",1996,Sitan vez,3:39
O93DTxfd_1_68,Miroslav Škoro,Tako je Stipa volio Anu,https://lyricstranslate.com/en/tako-je-stipa-volio-anu-how-stipa-loved-ana.html,13295,[Miroslav Škoro],,,Slagalica,5:11
O93DTxfd_1_69,Miroslav Škoro,Tamburaši pokraj Dunava,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/tamburasi-pokraj-dunava.html,2996,[Miroslav Škoro],[Miroslav Škoro],1992,Ne dirajte mi ravnicu,3:00
O93DTxfd_1_70,Miroslav Škoro,Tamo gdje je dom,https://lyricstranslate.com/en/tamo-gdje-je-dom-where-home.html,56427,[Miroslav Škoro],[Miroslav Škoro],2003,Milo moje,3:57
O93DTxfd_1_71,Miroslav Škoro,"Umoran sam, andjele","https://tekstovi.net/2,390,27387.html",49349,,,2008.0,Moje Boje,5:05
O93DTxfd_1_72,Miroslav Škoro,Vrijedilo je,https://lyricstranslate.com/en/vrijedilo-je-it-was-worth-it.html-0,8941,[miroslav skoro],,,,
O93DTxfd_1_73,Miroslav Škoro,Vrime,"https://tekstovi.net/2,390,11047.html",12814,[Miroslav Škoro],[Miroslav Škoro],2005,Svetinja,4:15
O93DTxfd_1_74,Miroslav Škoro,Vrime rastanka,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/vrime-rastanka.html,15061,[Željko Barba],[Miroslav Škoro],2007.0,Sve Najbolje,
O93DTxfd_1_75,Miroslav Škoro,Zadnja zelja,https://lyricstranslate.com/en/zadnja-zelja-last-wish.html,33551,[Ivica Plivelić],,2014.0,Putujem Sam,3:38
O93DTxfd_1_76,Miroslav Škoro,Žao mi je,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/zao-mi-je.html,17553,,,,Ptica Samica,
O93DTxfd_1_77,Miroslav Škoro,Zašto lažu nam u lice,https://lyricstranslate.com/en/za%C5%A1to-la%C5%BEu-nam-u-lice-why-do-they-lie-our-face.html,27465,"[Mirko Senkovski, Miroslav Skoro]",,2014.0,Od Kud Ti Pravo,5:21
O93DTxfd_1_78,Miroslav Škoro,Zbog tebe mi srce stade,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/zbog-tebe-mi-srce-stade.html,31957,,,,Milo Moje,4:03
O93DTxfd_1_79,Miroslav Škoro,Život spaja razdvaja,https://cuspajz.com//tekstovi-pjesama/pjesma/miroslav-skoro/zivot-spaja-razdvaja.html,21329,,,1999,Ptica samica,
