,Song_ID,Song,Lyrics
0,RH/jD1hv_1_0,Anita,"Gledaš ga nježno, cijeli svijet je tvoj, sve to sam prošla, jer je jednom bio moj. Znam da si sretna, i ne čuješ me, ne, nisam ljubomorna, plačem zbog tebe. Moram ti reći, budi se iz sna, gledaš ga izgubljeno, kao nekad ja. On ne daje ništa, a uzima sve, na kraju samo ti, praznina ostaje. . Anita, nije on tvoj, on će uvijek biti samo svoj. Anita, shvatit ćeš sve. Al' će biti kasno za tebe, i za mene, Anita. "
1,RH/jD1hv_1_1,Baklje Ivanjske,"Doris). Ugaslo je nebo, svjetlo oka mog... Sva sam za te gorjela kao baklja Ivanjska. Ispružene ruke prazne ostale... Ispružene ruke, samo na te čekale, strepile... Mladen). Mislio sam da ću biti hrabar ja. K'o oluja ponosna, k'o oluja pobjedonosna!. I zadrhtao sam sto put', sto put' zbog tebe, Al' izdržao sam sve, divlje more i ponore, zbog tebe... . I ne pomisli na mene. Kad te stignu uspomene... I ne trudi se da znaš. Gdje i s kim sam sad. Ne raspituj se za mene, Sad je neko drugo vrijeme, Davno sam za ljubav ja izgorjela/izgorio ja. Kao baklja Ivanjska!. Doris). Ispružene ruke prazne ostale... Ispružene ruke, samo na te čekale, strepile... Mladen). I zadrhtao sam sto put', sto put' zbog tebe, Al' izdržao sam sve, divlje more i ponore, zbog tebe... "
2,RH/jD1hv_1_2,Božić bez tebe,"Ponoć je, u mojoj maloj sobi noćas hladno je. Ponoć je, u mojoj duši ova bol ne prestaje. Božić je i cijeli svijet se noćas Kristu raduje. Božić je, Božić bez tebe. Božić je i svatko svoje drage noćas daruje. Božić je, Božić bez tebe. O, Bože moj, kako mi nedostaje. O, Bože moj, kako mi nedostaje. Ponoć je, i već se čuju negdje zvona daleka. Ponoć je, i samo topla suza meni nazdravlja. Božić je i cijeli svijet se noćas Kristu raduje. Božić je, Božić bez tebe. Božić je i svatko svoje drage noćas daruje. Božić je, Božić bez tebe. O, Bože moj, kako mi nedostaje. O, Bože moj, kako mi nedostaje"
3,RH/jD1hv_1_3,Brod za nabolje,"Sve mi riči tiho tonu. U vodu ladnu, duboku, Di ponos moj već dugo vodi povorku... Kasno razum diže ruku. Na glupost već rasplamsalu. I moji dvori prazni ostaju... Nisi zna ginit za mene, Nisi zna živit udvoje... Pa je mrak na sve šta moje je. I pobiga je brod, Brod za nabolje... Nikad nisu ka i tvoje. Tuđe oči mene gledale. I planine za taj pogled bi se spustile... Al' lipost nekad sklopi oči. Kad duša vrata otvori. I ljubav samo odleti..."
4,RH/jD1hv_1_4,Budi se dan,"Budi se dan, sunce izlazi, a duša mi mir ne nalazi, na jastuk mi tuga dolazi, nije san, odlaziš mi ti, jedina ljubavi. Budi se dan, sunce izlazi, u grudima bol ne prolazi, sto razloga da ti ne oprostim, al' ne mogu da srce prevarim, da te zaboravim. . Plačem ja tiho, tiho plačeš ti, moramo, moramo se rastati, zakuni se, zadnjih puta poljubi me, sve si moje ti, nemoj plakati, jedina ljubavi"
5,RH/jD1hv_1_5,Da si tu,"Noćas sam ti kao srna gonjena, kao rijeka koja teče nikuda, noćas trebam tebe da me povedeš, kroz san, kroz dan. Zadnja godina ko ruža uvela, bezbroj trnja, al' i cvijeta slomljena, s tvojim likom što me prati posvuda, kroz san, kroz dan. Miris tvoj još i danas osjećam, kada nebo proplače, i zemlja je mokra, rukama preko prazne postelje, tražim dio sreće što si odnio. . Da si tu, pa da pjesmom se budim, snene oči ti ljubim, i na grudi te privijem. Da si tu, osmijeh da mi se vrati, pa da poletim ja, kao ptica slobodna, ka zagrljaju tvom, da si tu"
6,RH/jD1hv_1_6,Dajem ti srce,"Pjevat ću ti pjesmu, zemljo moja. Ova će ti pjesma reći sve. Rodila sam tebi sina, isto ko što od davnina, rađale su majke za tebe. Reći ću mu jednom kad poraste. To je tvoja zemlja i tvoj dom. Modro more, maslinici, zlatno klasje u ravnici, bit će uvijek tu u oku tvom. Dajem ti srce, zemljo moja, i bit ću s tobom, u dobru i u zlu, i nema sile da mi te uzme. Ja bit ću s tobom, ostat ću tu. Dajem ti život, zemljo moja, i bit ću s tobom, u dobru i u zlu. Podijelit s tobom sreću i tugu. Bog neka čuva moju Hrvatsku. Usne moje krunicu dok mole, naši stari odlaze na put. Dok sa crkve zvona zvone, igraju se djeca nova, što za nama ostati će tu... Dajem ti srce..."
7,RH/jD1hv_1_7,"Dobra večer, dobri ljudi","Da skupim hrabrost svu, da te opet mogu nazvat', svojom ljubavlju. Da ovu bol što je tu, bacin u vitar, i nađjen utjehu, na tvon ramenu. Za svaku rič čarobnu, koju nekad, ti si meni znao šaptati. I u dobru i u zlu, sve dok dišen, tvoja ostajen, tvoja zauvik. Dobra večer, dobri ljudi, sad ću s vama, dilit svoju bol. Moje sriće više nima, srca puten zapela, i kadenan napukla zauvik"
8,RH/jD1hv_1_8,Dođi,"Dođi, Duša mi je prazna. Sunca, niti mraza. Više ne ćutim. Jer ja nemam tebe, A ti nemaš mene, Moja stara ljubavi. Jer ja, Nemam nade, Niti zrno snage. Da ti ljubav prešutim. Sunca, niti smijeha, Vjere, niti grijeha. Moja stara ljubavi. A sada nosi, nosi sve. Nije mi stalo ni do čeg. Za mojim stolom nisi ti. I to je sve što postoji. Al neka srce tvoje zna, Nije mi ključ u vratima, Tvoja ih ljubav otvara"
9,RH/jD1hv_1_9,Dug,"Budi biljka, budi stvar, budi umoran i star, budi divlji, budi loš, šta ću kad te volim još, i gledam ti kroz prste ja, iz dana u dan, ta se greška ponavlja. Reci psovku, reci laž, reci neću, daj što daš, pravi greške, propuste, radi protiv mene sve, jer nakon noći sa tobom, uzet ćeš mi moć, da ja vladam sa sobom. . Da ti vjerujem na riječ, mogu samo kad me već, razum ostavi nakon noći ljubavi, da ti vjerujem na dug, mogu još i ovaj put, s tobom sve je uzalud"
