Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
nDEq9hkG_1_0,Jacques Houdek,Čarolija,https://lyricstranslate.com/en/%C4%8Darolija-magic.html-1,28436,[Boris Đurđević],[Željko Houdek Jacques],2002,Dora 2002,
nDEq9hkG_1_1,Jacques Houdek,Čista umjetnost,https://lyricstranslate.com/en/jacques-houdek-%C4%8Dista-umjetnost-lyrics.html,346,,,2020.0,Glavom I Bradom 20/20,3:56
nDEq9hkG_1_2,Jacques Houdek,Cudo je moguce,"https://tekstovi.net/2,474,63057.html",839,,,,,
nDEq9hkG_1_3,Jacques Houdek,Čuvam te u mislima,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/cuvam-te-u-mislima.html,34765,[Željko Houdek Jacques],[Željko Houdek Jacques],2004,Čarolija,
nDEq9hkG_1_4,Jacques Houdek,Do posljednjeg daha,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/do-posljednjeg-daha.html,9904,[Zorana Šiljeg],[Zorana Šiljeg],2008.0,Crno I Bijelo,5:09
nDEq9hkG_1_5,Jacques Houdek,Dužna si,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/duzna-si.html,10581,[Aleksandra Milutinović],[Dragan Brnas],2008.0,Crno I Bijelo,3:52
nDEq9hkG_1_6,Jacques Houdek,Hej,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/hej.html,19135,[Željko Houdek Jacques],"[Željko Houdek Jacques, Luka Tralić Shot, Erol Zejnilović]",2005,Hrvatski Radijski Festival 2005,
nDEq9hkG_1_7,Jacques Houdek,Idi s njim (duet Fred Cooper),https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/idi-s-njim-duet-fred-cooper.html,16169,[Aleksandra Milutinović],[Aleksandra Milutinović],2006.0,Živim Za To,
nDEq9hkG_1_8,Jacques Houdek,Kad Nekoga Voliš,https://lyricstranslate.com/en/when-you-love-someone-lyrics.html,1985,[Ivan Skunca],,2020.0,Glavom I Bradom 20/20,4:17
nDEq9hkG_1_9,Jacques Houdek,Kada me dotakne,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/kada-me-dotakne.html,7495,,,,Čarolija,
nDEq9hkG_1_10,Jacques Houdek,Kao kazna božja,https://lyricstranslate.com/en/kao-kazna-bo%C5%BEja-punishment-god.html,22733,[Spomenka Kovać],"[Aleksandra Kovać, Kristina Kovač]",2004,Čarolija,
nDEq9hkG_1_11,Jacques Houdek,Kao kiše kap,https://lyricstranslate.com/en/kao-kise-kap-drop-rain.html,36433,[Aleksandra Milutinović],[Aleksandra Milutinović],2008.0,Crno I Bijelo,3:57
nDEq9hkG_1_12,Jacques Houdek,Kao zrak,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/kao-zrak.html,5738,[Bruno Kovačić],[Ivana Plechinger],2006,Živim za to,
nDEq9hkG_1_13,Jacques Houdek,Koliko si me voljela,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/koliko-si-me-voljela.html,29131,[Aleksandra Milutinović],[Aleksandra Milutinović],2008.0,Crno I Bijelo,3:46
nDEq9hkG_1_14,Jacques Houdek,Kraljica,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/kraljica.html,7596,,,,Meni Za Ljubav,3:52
nDEq9hkG_1_15,Jacques Houdek,Lavina,"https://tekstovi.net/2,474,63042.html",334,,,2020.0,Glavom I Bradom 20/20,3:39
nDEq9hkG_1_16,Jacques Houdek,Ljubav bez granica,https://lyricstranslate.com/en/translations/16/328?page=24,25782,[Željko Houdek Jacques],[Boris Đurđević],,Čarolija,
nDEq9hkG_1_17,Jacques Houdek,Ludo srce,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/ludo-srce.html,21268,[Boris Đurđević],[Boris Đurđević],,Čarolija,
nDEq9hkG_1_18,Jacques Houdek,Meni za ljubav,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/meni-za-ljubav.html,12812,,,2012,Meni za ljubav,3:49
nDEq9hkG_1_19,Jacques Houdek,Miris žene,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/miris-zene.html,19711,[Sandra Sagena],[Sandra Sagena],2004,Čarolija,
nDEq9hkG_1_20,Jacques Houdek,Moj najveći strah,https://lyricstranslate.com/en/moj-najve%C4%87i-strah-my-biggest-fear.html,1827,,,2020.0,Glavom I Bradom 20/20,3:32
nDEq9hkG_1_21,Jacques Houdek,Na krilima ljubavi,https://lyricstranslate.com/en/na-krilima-ljubavi-wings-love.html,26692,[Boris Đurđević],[Željko Houdek Jacques],2003,Dora 2003,
nDEq9hkG_1_22,Jacques Houdek,Ne boli ljubav odmah jako,"https://tekstovi.net/2,474,62721.html",409,,,2020.0,Glavom I Bradom 20/20,3:30
nDEq9hkG_1_23,Jacques Houdek,Ne vjerujem,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/ne-vjerujem.html,15949,[Bruno Kovačić],[Bruno Kovačić],,Čarolija,
nDEq9hkG_1_24,Jacques Houdek,Ne vrijedi plakati,"https://tekstovi.net/2,474,63214.html",509,,,2016.0,"Tko Je, Srce, U Te Dirn'o? / Najljepše Starogradske Pjesme",
nDEq9hkG_1_25,Jacques Houdek,Neka bude zauvijek,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/neka-bude-zauvijek.html,9642,[Boris Đurđević],[Boris Đurđević],,Čarolija,
nDEq9hkG_1_26,Jacques Houdek,Nema razloga,https://lyricstranslate.com/en/nema-razloga-theres-no-reason.html,15341,[Boris Đurđević],[Željko Houdek Jacques],2004,Čarolija,
nDEq9hkG_1_27,Jacques Houdek,Nepobjediva,https://lyricstranslate.com/en/nepobjediva-invincible.html,25841,[Željko Houdek Jacques],[Željko Houdek Jacques],2005,Dora 2005,
nDEq9hkG_1_28,Jacques Houdek,Nov čovjek,https://lyricstranslate.com/en/nov-%C4%8Dovjek-new-man.html,15648,,,,Meni Za Ljubav,4:13
nDEq9hkG_1_29,Jacques Houdek,Odgovor,"https://tekstovi.net/2,474,63039.html",346,,,2020.0,Glavom I Bradom 20/20,3:31
nDEq9hkG_1_30,Jacques Houdek,Otkad nemam te (duet Nuska),https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/otkad-nemam-te-duet-nuska.html,11728,,,2010.0,Najljepše Ljubavne Pjesme,4:30
nDEq9hkG_1_31,Jacques Houdek,Posljednji samuraj,"https://tekstovi.net/2,474,63212.html",316,,,2020.0,Glavom I Bradom 20/20,3:40
nDEq9hkG_1_32,Jacques Houdek,Pravi sretnik,"https://tekstovi.net/2,474,56005.html",2863,,,2018.0,Pravi Sretnik,2:57
nDEq9hkG_1_33,Jacques Houdek,Previše ti snova dugujem,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/previse-ti-snova-dugujem.html,16864,[Igor Geržina],[Igor Geržina],2006.0,Živim Za To,
nDEq9hkG_1_34,Jacques Houdek,Pričaj,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/pricaj.html,3139,,,,Meni Za Ljubav,3:58
nDEq9hkG_1_35,Jacques Houdek,Princeza (feat. Ivana Husar Mlinac),"https://tekstovi.net/2,474,64948.html",109,[Adolf Topić Dado],[Aleksandar Sanja Ilić],2007,Za posebne trenutke,4:13
nDEq9hkG_1_36,Jacques Houdek,Pucanj u prazno,"https://tekstovi.net/2,474,63041.html",289,,,2020.0,Glavom I Bradom 20/20,3:16
nDEq9hkG_1_37,Jacques Houdek,Razgovor,https://lyricstranslate.com/en/razgovor-conversation.html,896,[Andrea čubrić],,2020.0,Glavom I Bradom 20/20,3:50
nDEq9hkG_1_38,Jacques Houdek,Sam,https://lyricstranslate.com/en/sam-alone.html-3,1615,[Ante Pecotić],,2018.0,Sam,4:00
nDEq9hkG_1_39,Jacques Houdek,Sam bez ljubavi,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/sam-bez-ljubavi.html,4739,,,,Meni Za Ljubav,3:43
nDEq9hkG_1_40,Jacques Houdek,"Sama si ti, a sam sam ja (feat. Rockoko Orchestra)","https://tekstovi.net/2,474,63038.html",308,,,,,
nDEq9hkG_1_41,Jacques Houdek,Srce,"https://tekstovi.net/2,474,63040.html",448,,,2018.0,#Srce,3:35
nDEq9hkG_1_42,Jacques Houdek,Srce od zlata,"https://tekstovi.net/2,474,63211.html",307,[Zorana Šiljeg],[Zorana Šiljeg],2008.0,Crno I Bijelo,4:17
nDEq9hkG_1_43,Jacques Houdek,Srce pamti zauvijek,"https://tekstovi.net/2,474,61915.html",1377,,,2020.0,Glavom I Bradom 20/20,3:18
nDEq9hkG_1_44,Jacques Houdek,Srećom imam tebe,https://lyricstranslate.com/en/srecom-imam-tebe-luckily-i-have-you.html,31658,,,,Meni Za Ljubav,2:59
nDEq9hkG_1_45,Jacques Houdek,Stotinama godina,https://lyricstranslate.com/en/stotinama-godina-hundreds-years.html-0,123555,,,,Meni Za Ljubav,3:04
nDEq9hkG_1_46,Jacques Houdek,Stvorena samo za mene,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/stvorena-samo-za-mene.html,32897,[Jacques Houdek],[Jacques Houdek],2006.0,Živim Za To,
nDEq9hkG_1_47,Jacques Houdek,Sve bih dao sam njen,https://cuspajz.com//tekstovi-pjesama/pjesma/jacques-houdek/sve-bih-dao-sam-njen.html,22368,[Boris Đurđević],[Boris Đurđević],2004,Čarolija,
nDEq9hkG_1_48,Jacques Houdek,Teret,https://lyricstranslate.com/en/teret-burden.html,547,,,2020.0,Glavom I Bradom 20/20,4:01
