,Song_ID,Song,Lyrics
0,d/vUPGnO_1_0,A i ti me iznevjeri,"Ti, nisi ti više i što mi je najbolnije, nikom na svijetu kao meni nije, liju mi teške novembarske kiše, a ti ne pitaš kako mi je, jer ti, nisi ti više. Kažu, da me varaš, kažu, da me ostavljaš, kažu mi da si zavoljela drugog, i da ti ništa moje drago nije, a ti ne pitaš kako mi je. Godine prolaze, laste mi ne dolaze, ne mirišu mi zumbuli, a i ti me iznevjeri. Ti, nisi ti više i što mi je najbolnije, kažu mi da si zavoljela drugog, i da ti ništa moje drago nije, a ti ne pitaš kako mi je."
1,d/vUPGnO_1_1,A koliko si ih imala do sad?,"stani stani, i ne kvari sve, zagrli me, ili radi bilo šta, al ćuti molim te, stani stani, neću da znam, šta ti znači ime neko, neka stara pjesma, neki dan, pusti to, ni otrov ni lijek, osim toga ovo je 20. vijek, stani stani, saznat ću i sam, bez veze je da čeprkam, stvari koje bole, ja ih znam, stani stani, nemoj mi reć', šta me briga, kad je bilo već, pusti to, ni sreća ni par, al reci, a koliko si ih imala do sad?, nije ljubomora, nije ljubomora, nije ljubomora, ipak reci, a koliko si ih imala do sad?"
2,d/vUPGnO_1_2,Aiaio radi radio,"Zaspao je cijeli svijet, ništa ne talasa, zaspala je i radnička klasa, zaspala je vasiona, mi se ljubimo, i radi radio. Zaspao je KGB, zaspala je CIA, odmara se naša milicija, svi spavaju a mi se još uvijek ljubimo, i radi radio. Ooo radimo ja i radio, ooo samo ja i radio, aiaio radi radio, aiaio radi radio, za mene i za moju curicu, koja ne da svoju suknjicu, aiaio radimo ja i radio. Spava Pariz, spava Sid, New York, Moskva, London, Madrid, spavaju pederi, manijaci, u muriji spavaju murijaci. Spavaju pametni i kreteni, spavaju svi a šta je meni, ja još uvijek moju curicu, nagovaram da skine suknjicu"
3,d/vUPGnO_1_3,Ako ima Boga,Negdje u tvome adresaru. Pod slovom B je moje ime. Prekriži ga noćas i stavi. Krst pepela i krst tišine. Ako ima Boga. Sto zima a nijedno ljeto. Poneka mrvica sa tvog stola. A nikad niko nije ček'o. Kao što čekah ja do bola. Ako ima Boga. Moji drugovi odavno. Kuće imaju. Samo moja kuća je. Bez krova. Prokleta bit ćeš. O ako ima Boga. U paklu gorit ćeš. Sanjao sam. E kako ulaziš u moju pjesmu. Ulaziš prosto k'o u svoju baštu. Pod pazuh doliječu ti lastavice. Ja pjevam bijela mi krila rastu. A više me ne boli. Sanjao sam. E kako s anđelima jedeš trešnje. I kako anđeli na mene liče. I kako šapučem u tvoje krilo. Rađaj mi djecu kao kolačiće. A više me ne boli
4,d/vUPGnO_1_4,"Ako možeš, zaboravi","Gdje da u kreneš ovo strašno doba, Nemaš gdje, Sama u tom haljetku. Cirkuske jahačice. Milijun rubalja za. Tvoja glatka ramena, Daj, makar ne varaj ovog. Anđela na dlanu, Zaboravi, ako možeš. Zaboravi, zaboravi. Ako možeš. Otmjeno izgubljena opklada to ti je. Kao spremljen krevet. Malo tijesan za dvoje, Kao haljina kada se rašiva, Evo porodi me kao srna na snijegu, I zaboravi ako možeš. Zaboravi, zaboravi, Ako možeš. Gdje da u kreneš ovo strašno doba, Nemaš gdje. Tebi svaki krevet ovog svijeta tijesan je. Idi pod lažnim imenom, Idi i putuj sjeverom, Ili porodi me kao srna na snijegu. I zaboravi"
5,d/vUPGnO_1_5,Ala je glupo zaboravit' njen broj,"ja nikad ne zaboravljam, i bolje pamtim, tuđe, a i svoje, ali sam glup, da zapamtim njen broj. ja nikad ne zapišem njen, šta mi je danas, o, ala je glupo, zaboravit njen broj. i vrtim, i opet vrtim, i opet đon, i vrtim, taj prokleti telefon. a što ne bi ona nazvala, i ona ima, ovaj glupi stroj, možda isto ona, ne pamti moj broj. i onda mislim, nije loša stvar, a i što moram, javit se baš njoj, možda je najbolje, zaboraviti broj. 308-208, 302-202, 307-201, 111-111"
6,d/vUPGnO_1_6,"Bekrija si cijelo selo viče, e pa jesam šta se koga tiče","imo kuću nemam je, imo zemlju prodo je, svo imanje prokocko pa šta. Bilo mi ćejf, bilo mi ćejf, bilo mi ćejf, bilo mi ćejf ćejf ćejf, zar je tako nešto grijeh. imo dragu nemam je, imam zato druge sve, sve sam pare prokocko pa šta. bekrija sam bekrija sam, prvi, bekrija sam, to mi je u krvi, ljubi, bekrija sam bekrija sam, ljudi, bekrija si cijelo selo viče, e pa jesam, šta se koga tiče, tiče, hej hej hej"
7,d/vUPGnO_1_7,"Bila mama Kukunka, bio tata Taranta","Bila mama Kukunka, Kukunka, bio tata Taranta, Taranta, imali su maloga Ju-Ju. Jednom su se šetali, šetali, kraj duboke rijeke Nil, rijeke Nil, gdje je bio velik' krokodil. I skočio krokodil, krokodil, iz duboke rijeke Nil, rijeke Nil, uhvatio maloga Ju-Ju. Plače mama Kukunka, Kukunka, plače tata Taranta, Taranta, vrati nama našega Ju-Ju. Progovara krokodil, krokodil, iz duboke rijeke Nil, rijeke Nil, dones'te mi vola pečenog. Trči mama Kukunka, Kukunka, trči tata Taranta, Taranta, donijeli su vola pečenog. Progovara krokodil, krokodil, iz duboke rijeke Nil, rijeke Nil, evo vama vašega Ju-ju"
8,d/vUPGnO_1_8,Bitanga i princeza,"Luda noć, ja sam momak, na lošem glasu u ovom gradu, a ko si ti, a ona kaže, luda noć, ja sam bila mamina princeza, sve do sad. I šta mi bi, al' tebe traže, ponoć je već, tebe traže, šta će tata reć', bitanga i princeza par, ne ide to. Sviće dan, ja sam momak na lošem glasu, u ovom gradu, sad moraš poć', a ona kaže, ma, ne trebam, još bi malo bila s tobom, bas si dobar, još jednu noć, ali tebe traže, jutro je već, tebe traže, šta ce tata reć', bitanga i princeza par, ne ide to. Rek'o sam joj da sam sit, i princeza i svih drugih, prevarenih žena, a i nje, rek'o sam joj da ću otić', otić' iz ovog smiješnog grada, i da me pusti da spavam"
9,d/vUPGnO_1_9,Blues za moju bivsu dragu,"I nikad se neću vratit, u svoj rodni grad, tamo me ne čeka niko, i već odavno su izblijedila sva lica, i već odavno imena i mi ne znam, samo ponekad zimi, sjetih se tebe, tebe moja bivša draga, neke nježnosti davne, nešto mi šapne u srcu i znam, da sam na svijetu sam, i da te ponovo vidim, šta bih ti o sebi mogao reći, osim da sam sreo mnogo ljudi, a da ni prijatelj nije bio nijedan, i da sam bio, i gladan i slavan i veseo i placan, i bijedan, i da me ljubilo mnogo žena, a da nijednu volio nisam, nešto mi šapne u srcu i znam, da sam na svijetu sam, moja draga moja draga, bivša draga, moja draga, i evo umoran starac sam sad, mada izgledam mlad"
