,Song_ID,Song,Lyrics
0,PZ5KqfC1_1_0,700 milja od kuce,"700 milja od kuce, nalazim se sada ja, tamo me ceka majka i draga, tamo mi je sreca sva, tamo mi je sreca sva. Cesto mi govore ljudi, da uzaludan moj je trud, idi kuci, dragu ljubi, idi, sta ces tu, idi, sta ces tu. Igra je gruba, rijetko tko zna, igra je gruba, tvrdji bit' cu ja. Meni je bila djevojcica slatka, kada sam otis'o ja, da li me ceka i da l' me jos voli, samo vjetar zna, samo vjetar zna"
1,PZ5KqfC1_1_1,A gdje je ljubav,"Danima već kiše. Ja iz dura opet odlazim u mol. I ne znam više kako. Od srca se ne smijem predugo. Sasvim krivo vrijeme za mene. Prolazim bez potrebe. Nisu šanse svima jednake. Ne možeš od istine. Oprostite na smetnji. I ja bih rado nešto veselo. Al' nema dobrih vijesti. Gorka valjda traži lagano. Sasvim krivo vrijeme za mene. Prolazim bez potrebe. Sve su boje sivo-srebrne. Čekaš ljeto, a već zima je... A gdje je ljubav?. Ooooo... a gdje je ljubav?. Slažem dane, tugo, Ti si moja vjerna pratilja. A nema tome dugo. Još je bilo svjetla ispred nas. Tražim ljude, slabo pogađam, Čuvaj leđa svašta se događa. Sve su boje sivo-srebrne. Čekas ljeto, a već zima je... A gdje je ljubav?. Ooooo... a gdje je ljubav?"
2,PZ5KqfC1_1_2,Ako želim,"Vrijeme provodim u oblacima, Očekujući da se nešto desi, Potpuno sam slijep u njima, Ipak shvaćam što se ovdje zbiva. Koliko sam dugo proveo na nebu, Koliko sam mnogo snivao o svemu. Ne osjećam vrijeme, Ne osjećam vrijeme, Ne osjećam vrijeme. I ništa oko sebe. Ne osjećam vrijeme. I ništa oko sebe. Osim tebe!. Konačno sam shvatio da moram sići. I tebi kao svakoj djevojci prići. Ako želim, Ako želim, Ako želim. Da mi kažeš: Hej!"". Da mi kažeš: Hej!"". Da mi kažeš: Hej!"". Da mi kažeš: Hej!"". Ne osjećam vrijeme, Ne osjećam vrijeme, Ne osjećam vrijeme. I ništa oko sebe. Ne osjećam vrijeme. I ništa oko sebe. Osim tebe!. Konačno sam shvatio da moram sići. I tebi kao svakoj djevojci prići. Ako želim, Ako želim, Ako želim. Da mi kažeš: Hej!"". Da mi kažeš: Hej!"". Da mi kažeš: Hej!"". Da mi kažeš: Hej!"". Da mi kažeš: Hej!"". Da mi kažeš: Hej!"". Da mi kažeš: Hej!"""
3,PZ5KqfC1_1_3,Anđeli se dosađuju,"Još nam jedno veče nepovratno teče. Dal se negdje nešto dešava. Kažite mi gdje eto tamo i mene. A tebe ću luče da ostavim kod kuče. Sa mnom nećeš više nikuda. Jer ja uz tebe umirem od dosade. I ako samo takve u nebo idu. Gore sve je puno anđela. I baš si nešto mislim, valjda njima gore. Ne treba im murija. I ako samo takve u nebo idu. Gore mora da je dosadno. I mada ja već dugo ne mogu da biram. Ako raj je lijevo kidam u desno. Pitaj mamu, pitaj tatu. Kako izgledaju. Lude noći, sve do zore. Da l' se sjećaju. O dosada, kada smo sami ti i ja. Ma ne nisam ljut, al' ne gasi svijetlo svaki put."
4,PZ5KqfC1_1_4,Anja (feat. Zoran Predin),"Anja gleda negdje visoko u zrak, ona me ne vidi, vise me ne slisi. Anja misli da je ovdje mrak, tako me nervira kada me odbija. Hej, hej, hej, daj saberi se, zar ne znas, ljubav ima, isti jezik za sve, hej, hej, hej, daj dodirni me, ja cu te ljubiti, da nikad neces, neces me pozabiti. Anja cita novu reviju, i okrece novu stranicu, a do jucer me za ruku hvatala, i na uhu mi njezno saptala. Ja jos nigdje nemam stari tek s krvi, kaj se prepiram, drugovi, za nas je rock n' roll postena stvar, ja znam gitar, ja znam ljubit. Hej, hej, hej, daj saberi se, zar ne znas, ljubav ima isti jezik za sve, hej, hej, hej, daj dodirni me, dok ces me ljubiti, ja cu te jodlati"
5,PZ5KqfC1_1_5,Autoput,"Ja sam čovjek običan, radim svojim rukama, i nosim obraz koji traje, prokleta nam sudbina samo udara samo traži, traži, traži, a malo daje. Ja gradim autoput u glavi, da se vozim slobodno, i ne dam nikom da me gnjavi, kada vozim prebrzo. Ja sam čovjek običan, radim svojim rukama, al' ovim putem neću dalje, vlakovi nam prolaze, sreća prati podobne, nek' račun plati tko ga šalje. Jer ja samo sklopim oči, gdje god želim ja ću doći, snovi teku uzvodno, ništa novo, ništa dobro. Pod neonom ovog grada, nama gori crveno"
6,PZ5KqfC1_1_6,Bijeg,"Ponedeljak se sporo vuče, U utorak sve novine napamet znam, Srijeda prazna, nikako da prođe, Četvrtkom čekam da petak dođe, Da petak dođe!. Okrenut ću broj, Tri dana bit ću tvoj, Ajde da zbrišemo odavde, Negdje gdje je lijepo, Negdje gdje bit ćemo sami, Ajde da odemo iz grada, Da odemo odavde. Glava puca, radni tjedan, Krug se kreće otpočetka, Lupam pečat na taksene marke, Ja stvarno nisam šljakerski heroj. Za hiljadarke. Okrenut ću broj, Tri dana bit ću tvoj, Ajde da zbrišemo odavde, Negdje gdje je lijepo, Negdje gdje bit ćemo sami, Ajde da odemo odavde, Da odemo iz grada. Ajde da odemo iz grada, Da odemo odavde."
7,PZ5KqfC1_1_7,Bolja vremena,"Trgam se od smijeha, Ništa ne pomaže... Zaudara na jeftino. I ništa, Ništa ne pomaže. Što se to dešava?. Ne razum'jem. Možda su to godine, O, da sam barem zaljubljen. Govoriš:, Zaboravi, Kad mogu drugi, Možeš i ti!"". Ja ne znam, Ja ne znam, Ja ne znam... Kaži što. Da se radi. Kada pamtim i bolja vremena?. Što da se radi. Kada pamtim i bolja vremena?. Moliš me za jedan ples, Samo jedan ples. Trudiš se da se zabavim, Pomozi da zaboravim!. Govoriš:, Zaboravi, Kad mogu drugi, Možeš i ti!"". Ja ne znam, Ja ne znam, Ja ne znam... Kaži što. Da se radi. Kada pamtim i bolja vremena?. Kaži što da se radi. Kada pamtim i bolja vremena?"
8,PZ5KqfC1_1_8,Čitaj mi sa usana,"Evo čekam, ima deset dana. Ali neću čekat više niti sat. Prijatelji kažu još si sama, Ajde siđi malo sa tog oblaka. Možemo se složit da si dama. Vrijedna truda, vrijedna čekanja. Al' bit će ko' u prići dama šeće sama. Jer bitanga je ipak otišla. U... vjeruj mi, stanica je blizu. Ovog puta stvarno silazim. U... vjeruj mi, bit ćeš još jedna u nizu. Ako do sad nisi shvatila. Čitaj mi sa usana. Ako treba ja ću priznat da te volim. I ako treba vikat ću na glas. Al' me nećeš čuti dušo, da te molim. Pregrist ću si jezik zubima"
9,PZ5KqfC1_1_9,Crni dani,"Živio sam jednom. Bogato i lako, Prijatelj je u to vrijeme. Bio mi svatko. Skupa pića, Lijepe žene, Bile tad su. Oko mene. Na moj račun se pilo. I ludo je, ludo bilo. Vjerovao ja sam tada, A gubio sam stalno tada. I sada, Sada sam sam!. Kada dođu crni dani. Ostajemo tako sami. Kada dođu... Kada dođu crni dani. Ostajemo tako sami. Kada dođu... Zapeo sam iz sve snage, Jače, teže od kakve rage. S poda sam se podigao. I visoko se uzdigao. I gle čuda, Igra luda, Staro me društvo. Traži svuda. Kada dođu crni dani. Ostajemo tako sami. Kada dođu crni dani. Ostajemo sasvim sami. Kada dođu crni dani. Ostajemo sasvim sami."
