,Song_ID,Song,Lyrics
0,b1GNJHQO_1_0,A bez vina,"Ima dana kad na srcu rana, zapeče jače nego inače, i ima noći koje nikad neće proći, i jedna ljubav što zauvijek ostane. Ma da te nisam tako volio, ne bi meni ovo ništa značilo. A bez vina, teška mi je zima, i ne štima mi klima, ova ledena, kad tebe nema više, loše mi se piše, k'o ptica selica, na jug odletjela. Ima dana, sve mi teško pada, i ne bih slag'o kad bih rekao, da kao karte snovi mi se ruše, i ne bi popravile usne medene."
1,b1GNJHQO_1_1,Ako ti nizbrdo krene,"Vjerujem da ima dana, kad si sretna i raspjevana, tada ti sve od ruke prolazi, a onda, Bog zna kako, sve ti krene naopako, tada ti na oči san ne dolazi. Ako ti nizbrdo krene, uzmi broj, nazovi mene, ja ću doći usnama ti pomoći. Ako ti nizbrdo krene, uzmi broj, nazovi mene, ja sam tu u dobru i kad krene prema zlu"
2,b1GNJHQO_1_2,Bez obaveza,"Riješimo to bez plača, ne hvatajmo se mača, nek ostanu nam samo lijepa sjećanja, na staro se ne vraćaj, i ljubav tu ne tračaj, bez novina, skandala. Odavde pa do juga, zadnjih sam želja sluga, samo ne traži onaj oproštajni seks, prebaci samo sklopku, past ću u tvoju klopku, dok si i rekla keks. Ulazim po bontonu, u tvoju zonu uživanja. Daj mi, daj jednom u tjednu, ko najboljem frendu bez obaveza. A sada mi se čini, zadnja je riječ izvini, ona se uvijek dobro koristi za kraj, laž će biti neka, vidjet ćeš izdaleka. Trebaš me, trebam te, povremeno zezamo se, obećanja su bezveze, budimo bez obaveze"
3,b1GNJHQO_1_3,Charlie Sheen (feat. Ulica kestena),"Trebao bi biti cool, sto cu, jako stidljiv sam, i nevidljiv, kroz mene prolaze svi ljudi, svak se cudi. A kada cugu natocim, opustim se, zaplesem, i ljubim i kresem, nema, nema brige mi nema, ni problema. Al' iza dva, tri Jagera, plesem poput Jaggera, danju ugladjen i fin, nocu kao Charlie Sheen. Sve se cure za me lijepe, ja ne biram, sve su lijepe. I trebao bi biti cool, ali to mi ne ide, svi vide da nisam, mene teska depra pere, pa me zdere"
4,b1GNJHQO_1_4,Da se ne zaboravi (feat. Denis Dumancic),"Za sve kojih nema za sve uspomene, nocas nazdravimo mi, ljubavi za nama vucemo k´o sjene, gdjegod da smo krenuli. Srce kao baklja gori, kada sjetim se svih nas, da vas netko stvori, samo da vam cujem glas. Digni casu, nazdravi, da se ne zaboravi, da smo bili najbolji, onih dana kad smo se u ljubav kleli. Digni casu, nazdravi, sve ih redom pozdravi, bit ce jaca sjecanja, da sve vidim opet moje srce zeli. Dugi put smo prosli, vidi gdje smo dosli, neke smo izgubili. Nismo znali tada, kako zivot plovi, nismo samo ljubili. Srce kao baklja gori, kada sjetim se svih nas, da vas netko stvori, samo da vam cujem glas"
5,b1GNJHQO_1_5,Daj mi sebe,"Čin mi se da ti čujem glas, prije spavanja, uvuklo se dušo među nas, zrno kajanja. Ja da mogu ja bih dao ti, od života što mi ostalo, al' se bojim da ni to, ništa ne bi vrijedilo. Daj mi daj mi sebe od sebe, ako nećes da mi srce nazebe. Jer kad tebe nemam ljubavi, čini mi se da je studeni. Rekla si mi davno prije još, prije rastanka, prema tebi nisam bio loš, al' to je sudbina, ja da mogu ja bih dao ti, od života što mi ostalo, al' se bojim da ni to, ništa ne bi vrijedilo"
6,b1GNJHQO_1_6,Dao sam ti dusu,"Malo tog je ostalo za reci, kad o tebi skoro sve se zna, mozda ti je trebao malo veci, ludjak nego sto sam bio ja. Dao sam ti dusu, sve sto covjek zeni moze dat', ali sto sam dobio od tebe zauzvrat. Prije rijeka ce presusit', i prije crno moze bijelo bit', nego sto cu moci tebe ja zaboravit'. Umrijeti za ljubav i sad mogu, al' ne mogu protiv srca svog, lazem svima al' ne mogu Bogu, sve si bila u zivotu mom"
7,b1GNJHQO_1_7,Dok se kunes,"Prosla je ponoc, gluho je doba, kad izade mjesec da pokrije Savu, tada sa sjetom sjetim se doba, kad se za ljubav gubilo glavu. A nemamo srca i nemamo volje, u ludo trosimo mladost i trosimo snagu, nismo mi duso ni zasluzili bolje, kad stavljamo ljubav uvijek na vagu. Dok se kunes kako jos za mene dises, pitam se s koliko nula svoju ljubav pises, a ti mi dodjes kao lose vino s nogu, losa si za zdravlje ali bez tebe ne mogu. Sada je jasno davno je bilo, kad su na ljubav mirisala jutra, samo si lijepa od kasmira vilo, bolje ce biti ali tek malo sutra"
8,b1GNJHQO_1_8,Hajde cigane,"Sad kad gledam onako malo, malo unatrag, gubi mi se svka mjera, gubi svaki trag, a da malo mućnem glavom da me podsjeti, pa da vidim gdje sam bio i što činio. Ajaje, hajde cigane, noćas mi je srce teško kao kamenje. Ajaje, hajde cigane, violino pusti note da me potope. U životu i onako sve se okreće, nemoguće stvari čin mi se moguće, da si rekla moraš poći ja bih shvatio, možda bih te jednog dana i prebolio"
9,b1GNJHQO_1_9,Halo,"Neostvaren san, ove noci neces biti, ljubit cu te, neces me zaboraviti, produzi mi zivot, sa poljupcima svojim. Neostvaren san, ove noci bit ce java, ljubit cu te, samo ti si ona prava, produzi mi zivot, sa poljupcima svojim. Halo, halo, premalo mi je sad, dodji, dodji, dodji nisam ti brat, bit ce, bit ce, bit ce dernek i lom, najbolji smo, najbolji u tom. Neostvaren san, ove noci bit ce java, ljubit cu te, samo ti si ona prava, produzi mi zivot, sa poljupcima svojim"
