,Song_ID,Song,Lyrics
0,Wal+tKVc_1_0,Amnezija,"Kažu, noćas je gorio grad, amnezija, i da me je zaveo gad bez prezira, i boca se popilo broj, amezija, 112, zovi doktora, 112, zovi doktora. U glavi potres blagi, na tijelu muški trag, još mi je sve u magli, gubim zrak. Ni sama ne znam razlog, ni zašto smijem se, kome sam dala usne? Javite. Polako vraćam film, da bolje razmislim, ajmo ponovit' sve, još bolje, najbolje, i sve do jutra, do jutra, da ne ostaju baš tu. . Kažu, noćas je gorio grad, amnezija, i da me je zaveo gad bez prezira, i boca se popilo broj, amezija, 112, zovi doktora, 112, zovi doktora. Ma da sam sinoć znala, na vrijeme rekla ne, bilo bi briga manje, vjerujem. . Kažu, noćas je gorio grad, amnezija, i da me je zaveo gad bez prezira, i boca se popilo broj, amezija, 112, zovi doktora, 112, zovi doktora"
1,Wal+tKVc_1_1,Diko moja,"Diko moja, zlatni dukatu, dusu tvoju u dobru i zlu, nitko nikad pobijedio nije, s tobom placem i s tobom se smijem. Diko moja, moj ponosu, sto te volim, sto me opija, to je kuca stara didova, to su tvoja polja siroka. Diko moja, vjekovima ti si tu i jos te ima, kad nam sude i nebo i ljudi, tvoje srce ljubavi se budi. Stradala si, al' si rasla iz tisina do visina. Slavonijo, u vjeri i sreci, ma nitko nikad, nece biti veci. Svako slovo tvoga imena. Slavonijo, znaj da volim ja, tvoje ruke koje otvaras, tvoje srce kojim ozdravljas"
2,Wal+tKVc_1_2,Djevojačko veče,"Daleko je daleko, daleko je sutra, 1. Čestitam, sutra sam tvoja na papiru, čestitam, u meni imaš vatru živu, al' nisam ti, ni sluškinja, ni mama, imam ja vrlina koliko i mana, hej, da te ne lažem. Svaku noć djevojačko veče, vino nam kao voda teče, svatovi me čekaju iz jutra, al' daleko je daleko, daleko je sutra. Svaku noć djevojačko veče, vino nam kao voda teče, svatovi me čekaju iz jutra, al' daleko je daleko, daleko je sutra. Mira sam ja potrošila odavno, odavde pa sve do neba mi ravno, bit ću ti najbolja od sutra, al' pusti me, danas cura sam do jutra, hej, da te ne lažem. Svaku noć djevojačko veče, vino nam kao voda teče, svatovi me čekaju iz jutra, al' daleko je daleko, daleko je sutra. Svaku noć djevojačko veče, vino nam kao voda teče, svatovi me čekaju iz jutra, al' daleko je daleko, daleko je sutra. Rano ti je, rano ti je, ne žuri se mala, žašto bi se, žašto bi se, samo njemu dala, danas pjeva, danas pleše, slavit će do jutra, al' pustite je, pustite je, udaje se sutra. Svaku noć djevojačko veče, vino nam kao voda teče, svatovi me čekaju iz jutra, al' daleko je daleko, daleko je sutra. Svaku noć djevojačko veče, vino nam kao voda teče, svatovi me čekaju iz jutra, al' daleko je daleko, daleko je sutra"
3,Wal+tKVc_1_3,Dobro Djevojka,"Noć je noć, a noću se svašta desi. Sad si tu a briga me sutra gdje si. Noć je noć, a noću se svašta desi. Sad si tu a briga me sutra gdje si. Pogledaj mi vatru iz oka. Zar ti stvarno misliš da sam dobra djevojka. U ovom gradu svaki izlazak i baš svaki klub. Mene i moje srce dovodi do kraja na rub. Muzika panika i ples za urnebes oko nas. Ja trebam ruke da me stisnu. Trebam hrabriji glas. Trebam slatku laž kad nema granica. Jer je bolje sve uz lijepog lažljivca. Trebaš me a trebam li te. Možda i glupost napravim da se živa osjetim. Noć je noć, a noću se svašta desi. Sad si tu a briga me sutra gdje si. Vodi me jer ulica nema ime. Lopov budi i pred njim ukradi me. Noć je noć, a noću se svašta desi. Sad si tu a briga me sutra gdje si. Pogledaj mi vatru iz oka. Zar ti stvarno misliš da sam dobra djevojka. Trebam slatku laž kad nema granica. Jer je bolje sve uz lijepog lažljivca. Trebaš me a trebam li te. Mozda i glupost napravim da se živa osjetim. Noć je noć, a noću se svašta desi. Sad si tu a briga me sutra gdje si. Vodi me jer ulica nema ime. Lopov budi i pred njim ukradi me. Noć je noć, a noću se svašta desi. Sad si tu a briga me sutra gdje si. Pogledaj mi vatru iz oka. Zar ti stvarno misliš da sam dobra djevojka"
4,Wal+tKVc_1_4,"Hej, Balkano","Obuci se talijanski, poljubi me francuski, zaplešimo španjolski, al voli me voli muški. Može i u Lici i u Podgorici, na Vardaru il na Jadranu, svjetsko je a naše, a najbolje mi paše, nemoj da se lažemo, kad balkanski to radimo. Hej hej hej Balkano, mi samo uživamo, brigu ne vidimo, sve je laganini. Hej hej hej kako ćemo, ma pusti lako ćemo, može i ispod stola, bratski pola pola. Hej hej hej Balkano, mi samo uživamo, brigu ne brini, sve je laganini. Hej hej hej kako ćemo, ma pusti lako ćemo, može i ispod stola, bratski pola pola. Daj mi da prošetam. Dubai, Amsterdam, Atenu i Instanbul, al ljubi me ljubi tu. Na Kalemegdanu ili u Mostaru, Sarajevu ili Triglavu, svjetsko je, a naše, a najbolje mi paše, nemoj da se lažemo, kad balkanski to radimo. Hej hej hej Balkano, mi samo uživamo, brigu ne brini, sve je laganini. Hej hej hej kako ćemo, ma pusti lako ćemo, može i ispod stola, bratski pola pola. Hej hej hej Balkano, mi samo uživamo, brigu ne brini, sve je laganini. Hej hej hej kako ćemo, ma pusti lako ćemo, može i ispod stola, bratski pola pola"
5,Wal+tKVc_1_5,Lako zaljubljiva,"Lako zaljubljiva. Ulica mirise i to mi je znak, gledam te kako mi dolazis s prozora mog, ma sto je ljepse od tog. Koraci tvoji razgrnu mrak, onda me zagrlis njezno i od srca svog, ma sto je ljepse od tog. Dok svoje usne na usne tvoje stavljam, na brige sve zaboravljam. Jer ja sam la, la, lako zaljubljiva, kad volim, volim, za ljubav cijela se dam, i super se osjecam. Jer ja sam la, la, lako zaljubljiva, kad volim, volim, jedino za tebe znam, i super se osjecam. U tvoje oci potonem ja, ti znas najkraci put do srca mog, ma sto je ljepse od tog. Kroz prozor otvoren Sunce nam sja, pospano jutro gledam preko ramena tvog, ma sto je ljepse od tog. Dok svoje usne na usne tvoje stavljam, na brige sve zaboravljam. Za ljubav se cijela se dam, i super se osjecam. La, la, lako zaljubljiva, kad volim, volim, jedino za tebe znam, i super se osjecam. Lako zaljubljiva"
6,Wal+tKVc_1_6,Lijek,"Lijek, nemam ja lijek, sto protiv tebe pomaze, kada odes ostane bol, al' bar me bol nikad ne laze. Lijek, nemam ja lijek, da me od tebe ozdravi, proci ce zivot, zivot il' dva, dok se srce ne oporavi. A samo jedno ti meni nisi rekao, da sa pogresnom zenom pravu si cekao, a samo jedno ti meni nisi priznao, kad si izdao mene i sebe si izdao. Lijek, nemam ja lijek, da me od tebe izljeci, jednom moj, moj zauvijek, umrijet cu tebe ljubeci. Lijek, nemam ja lijek, da me od tebe ozdravi, ostajem tu u nasem snu, ti zivot dalje nastavi"
7,Wal+tKVc_1_7,Ljubi gdje me boli (duet Marko Perica),"Napadao snijeg do koljena, a, ko te grije moja voljena, a, i ko sad ljubi tvoja ramena, cija si zena, cija si zena. Oko mene gola pustinja, a, vjeruj mi da nisam nicija, a, i da jos zelim poljupce tvoje, jedino moje, jedino moje. Ljubi gdje me boli, daj da ozdravim, svake noci jos te molim, previse te tugo volim, daj da prezivim. Oko mene gola pustinja, a, vjerujem da nisi nicija, a, a ja jos zelim poljupce tvoje, jedino moje, jedino moje. Daj da prezivim"
8,Wal+tKVc_1_8,Ljubi me,"Ovaj dan je bio los, i samo jedna kriva rijec, i pokvarit ces ga jos. A ti znas, a znam i ja, da to sto radim hoce znati, cijela drzava. I sve je nocas bas kako treba, tijela su tijela, kajanja nema, na usnama vino i mjesec je mlad, samo probaj. Ljubi, ljubi me, da trag mi ostane, nju zaboravi, ja nemam nista s tim. Ljubi, ljubi me, nije vazno gdje, ma daj da poludim, samo ljubi me. Mogla sam mu reci ne, i s vrata skinut problem taj, ma pusti k vragu sve. Al' briga me, je l' pametno, kad to je jace od mene, i hocu namjerno. Da me ljubis strasno barem do jutra, savjest neka grize tek sutra, na usnama vino i mjesec je mlad, samo probaj"
9,Wal+tKVc_1_9,Lopove,"Nocas ce biti lom. Nocas nemoj biti s njom. Oko mene se ljube svi, ali ti falis mi. Samo da me mazis. Samo da me pazis. Ovu noc da ljubis me. Crno oko moje uzmi sve je tvoje. Kad te nema gubim se. Lopove, lopove. Jedna ruka mazi, druga ruka krade. Lopove, lopove, pa te zovem zlato, pa te zovem gade. Vadi sve iz dzepova. Obicna si nevolja. Dragi znas da mrzim te. Dodji i ukradi me. Lopove. Nocas ce biti top. Nek se ljulja pod i strop. Oko mene su ludi svi, samo ti falis mi. Samo da me mazis. Samo da me pazis. Ovu noc da ljubis me. Crno oko moje uzmi sve je tvoje. Kad te nema gubim se. Lopove, lopove. Jedna ruka mazi, druga ruka krade. Lopove, lopove, pa te zovem zlato, pa te zovem gade. Vadi sve iz dzepova. Obicna si nevolja. Dragi znas da mrzim te. Dodji i ukradi me. Lopove"
