Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
zdPtejCw_1_0,Psihomodo Pop,Ako želiš biti moja,https://lyricstranslate.com/en/ako-%C5%BEeli%C5%A1-biti-moja-%D0%B5%D1%81%D0%BB%D0%B8-%D1%85%D0%BE%D1%87%D0%B5%D1%88%D1%8C-%D0%B1%D1%8B%D1%82%D1%8C-%D0%BC%D0%BE%D0%B5%D0%B9.html,2916,,,,Digitalno Nebo,3:27
zdPtejCw_1_1,Psihomodo Pop,Bejbi,"https://tekstovi.net/2,733,50999.html",2805,,,,Ćiribu Ćiriba,
zdPtejCw_1_2,Psihomodo Pop,Boing 747,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/boing-747.html,1164,[Davor Gobac],[Davor Gobac],,Debakl,5:50
zdPtejCw_1_3,Psihomodo Pop,Bomba,https://lyricstranslate.com/en/bomba-bomb.html-1,16763,,,1990.0,Iste Stvari,4:08
zdPtejCw_1_4,Psihomodo Pop,Daj mi pusu,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/daj-mi-pusu.html,1502,[Davor Gobac],[Everly Brothers],2004.0,Plastic Fantastic,3:27
zdPtejCw_1_5,Psihomodo Pop,Digitalno nebo,"https://tekstovi.net/2,733,59316.html",1104,,,,Digitalno Nebo,3:06
zdPtejCw_1_6,Psihomodo Pop,Dil,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/dil.html,2112,,,,Jeee! Jeee! Jeee!,4:17
zdPtejCw_1_7,Psihomodo Pop,Donna,https://lyricstranslate.com/en/donna-donna.html-6,22337,"[Davor Gobac, Neven Kepeski, Smiljan Paradis]",,,Ćiribu Ćiriba,
zdPtejCw_1_8,Psihomodo Pop,El diablo,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/el-diablo.html,3022,,,,Sextasy,4:56
zdPtejCw_1_9,Psihomodo Pop,Frida,"https://tekstovi.net/2,733,10165.html",56769,,,1988.0,Nebo / Frida,3:35
zdPtejCw_1_10,Psihomodo Pop,"Hej, djevojko!",https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/hej-djevojko.html,10927,[Davor Gobac],[Johnny Ramone],,Godina Zmaja,2:30
zdPtejCw_1_11,Psihomodo Pop,Hrvatska mora pobijediti,"https://tekstovi.net/2,733,64990.html",74,,,1991.0,Maxi Single Za Gardiste,4:35
zdPtejCw_1_12,Psihomodo Pop,Iste stvari,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/iste-stvari.html,3464,,,1986.0,Demo + Live 26.10.1986.,
zdPtejCw_1_13,Psihomodo Pop,Ja volim samo sebe,https://lyricstranslate.com/en/ja-volim-samo-sebe-i-love-only-myself.html,90142,[Davor Gobac],[Smiljan Paradiš Šparka],1988.0,Ja Volim Samo Sebe / Ramona,3:53
zdPtejCw_1_14,Psihomodo Pop,Kad sam imao 16,"https://tekstovi.net/2,733,10199.html",23783,[Davor Gobac],[Smiljan Paradiš],,Godina Zmaja,5:00
zdPtejCw_1_15,Psihomodo Pop,Lagano padam,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/lagano-padam.html,3325,[Davor Gobac],[Davor Gobac],2004.0,Plastic Fantastic,4:45
zdPtejCw_1_16,Psihomodo Pop,Leteći odred,https://lyricstranslate.com/en/lete%C4%87i-odred-flying-squad.html,9607,,,1986.0,Demo + Live 26.10.1986.,
zdPtejCw_1_17,Psihomodo Pop,Mila,https://lyricstranslate.com/en/mila-honey.html,1509,,,,Sextasy,3:50
zdPtejCw_1_18,Psihomodo Pop,Natrag u garažu,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/natrag-u-garazu.html,9387,,,,Srebrne Svinje,3:35
zdPtejCw_1_19,Psihomodo Pop,Nebo,"https://tekstovi.net/2,733,13689.html",10960,,,1988.0,Nebo / Frida,3:07
zdPtejCw_1_20,Psihomodo Pop,Nema nje (zauvijek),https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/nema-nje-zauvijek.html,17702,[Davor Gobac],[Neven Kepeski],,Godina Zmaja,2:44
zdPtejCw_1_21,Psihomodo Pop,Ona ludo pati,"https://tekstovi.net/2,733,47216.html",4311,[Neven Kepeski],,,Ćiribu Ćiriba,
zdPtejCw_1_22,Psihomodo Pop,Ona odlazi,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/ona-odlazi.html,1122,,,1990.0,Sexy Magazin / Ona Odlazi,4:08
zdPtejCw_1_23,Psihomodo Pop,Ona vristi da voli me,"https://tekstovi.net/2,733,62499.html",303,[Davor Gobac],[Saša Radulović],,Godina Zmaja,3:03
zdPtejCw_1_24,Psihomodo Pop,Osjećam Se Haj,https://lyricstranslate.com/en/osje%C4%87am-se-haj-im-feeling-high.html,1375,,,1995,Unpljugd - unplugged,
zdPtejCw_1_25,Psihomodo Pop,Pinokio,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/pinokio.html,13313,,,,Sexy Magazin,3:34
zdPtejCw_1_26,Psihomodo Pop,Ponekad,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/ponekad.html,13998,,,,Srebrne Svinje,5:04
zdPtejCw_1_27,Psihomodo Pop,Raj,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/raj.html,947,,,,Jeee! Jeee! Jeee!,4:05
zdPtejCw_1_28,Psihomodo Pop,Ramona,https://lyricstranslate.com/en/psihomodo-pop-ramona-lyrics.html,20252,,,1986.0,Demo + Live 26.10.1986.,
zdPtejCw_1_29,Psihomodo Pop,Rano jutro,"https://tekstovi.net/2,733,13797.html",10644,[Davor Gobac],[Lou Reed],,Godina Zmaja,2:44
zdPtejCw_1_30,Psihomodo Pop,Sexy magazin,https://lyricstranslate.com/en/sexy-magazin-sexy-magazine.html,26685,,,1990.0,Sexy Magazin / Ona Odlazi,3:36
zdPtejCw_1_31,Psihomodo Pop,Starfucker,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/starfucker.html,2920,,[Jagger-Richards],,Srebrne Svinje,4:06
zdPtejCw_1_32,Psihomodo Pop,Supstance,"https://tekstovi.net/2,733,57360.html",1598,,,,Ćiribu Ćiriba,
zdPtejCw_1_33,Psihomodo Pop,Sve će biti u redu,https://lyricstranslate.com/en/sve-%C4%87e-biti-u-redu-everything-will-be-alright.html,4890,"[Davor Gobac, Smile Provokator]",,,Digitalno Nebo,3:55
zdPtejCw_1_34,Psihomodo Pop,Telegram sam,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/telegram-sam.html,2658,[Davor Gobac],[Marc Bolan],,Godina Zmaja,3:42
zdPtejCw_1_35,Psihomodo Pop,Totalno sam lud,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/totalno-sam-lud.html,5463,,,,Jeee! Jeee! Jeee!,2:49
zdPtejCw_1_36,Psihomodo Pop,Tužni lutak,https://cuspajz.com//tekstovi-pjesama/pjesma/psihomodo-pop/tuzni-lutak.html,3377,,,,Debakl,4:57
