Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
l6V8OOIw_1_0,Magazin,Magazin,Abrakadabra,24160,"Abraka, abraka
abrakadabra

On bi da se ganja poput Petra Pana
s kapetanom Kukom nasred oceana
il' da skita svijetom kao segrt Hlapic
al' za sve mu treba zacarani stapic
 
On bi kao Popaj htio zvakat' spinat
il' k'o Miki Maus tjerat' stalno inat
i da bude Palcic sitan kao grasak
al' za sve mu treba zacarani prasak

Ref.
Abraka, abraka, abrakadabra
abraka, abraka, abrakadabra
magicne rijeci, carobni znaci
jezde kroz mastu djec'ji junaci

Abraka, abraka, abrakadabra
Abraka, abraka, abrakadabra
magicne rijeci, carobni znaci
miruju samo skolski zadaci

On bi kao mnogi vitezovi slavni
zmajeve pretuk'o bio uvijek glavni
i princezi svojoj sluzio do groba
al' za sve mu treba zacarano doba

On bi da je velik poput Velog Joze
i da kao Tarzan dzunglom skakat' moze
i da dijeli pravdu poput Robin Huda
al' za sve mu to treba ona zemlja cuda

Ref.

On bi da je bradat poput Robinzona
il' da plovi poput Piplfoksa Dzona
Guliver da bude Mali princ iz snova
al' za sve mu treba zacaranih slova

On bi da je slavni Dejvi Kroket licno
Pinokio Kekec ili tome slicno
i da masta poput Haklberi Fina
al' za sve mu treba prica iz davnina

Ref. 2x","https://tekstovi.net/2,95,22874.html"
l6V8OOIw_1_1,Magazin,Magazin,Ako poludim,77581,"I u dobru i u zlu
ljudi jedva cekaju
da ti zemlju pomaknu
grijeh za srce zataknu

Na daleko cuje se
da si brat od nevolje, nevolje
ali, ali meni si
med i mlijeko ljubavi
 
Ref.
Ako poludim i podjem za tebe
reci ce ljudi sve o meni najgore
jer ne znaju da ti za me bio si
za me bio si jedino jutro ljubavi

Ako poludim i podjem za tebe
jer ne znaju da ti za me bio si
za me bio si jedino jutro ljubavi

Stavi ruku na mene 
da me prodju brige sve
ruka tvoja miluje 
nosi prst od sudbine

Ref.","https://tekstovi.net/2,95,2717.html"
l6V8OOIw_1_2,Magazin,Magazin,Amadeus,18334,"A Amadeus sladak k'o curica
i svu noc svira da me fascinira
Amadeus radi sto ne treba
i ne zna on, da mene ne dira to

A stan je prazan, sansa stopostotna
da bude blesav makar nek' pokusa
Amadeus radi sto ne treba
i ne zna on da mene ne dira to
ja bih se, ja bih se
 
Ref.
Ja bih se ljubila s njim
ali srece nema tu
kad on voli, voli nju
dosadnu muziku

A Amadeus svira po notama
umjesto da me dira po usnama
i opet radi, radi sto ne treba
i nezna on, da mene ne dira to
ja bih se, ja bih se

Ref.","https://tekstovi.net/2,95,19388.html"
l6V8OOIw_1_3,Magazin,Magazin,Andjele,44557,"Sto sad stojis, sto me gledas
zar jos mislis da mi trebas
u tom kucnom ogrtacu
kojeg poslje obuc' ja cu
i onako izgubio si sebe
sad ovako, sad ovako
 
Ref. 
E, moj andjele, crni andjele
kako si to nisko pao
krevet moj za njezin dao

Reci andjele, pljuni na sebe
je l' ti bilo bolje sa njom 
il' se ne da mjerit' sa mnom

Reci andjele, gdje je puklo sve
tijelo Boga narav muska
a od covjeka samo ljuska

Ref. 2x","https://tekstovi.net/2,95,23788.html"
l6V8OOIw_1_4,Magazin,Magazin,Balkanska ulica,82457,"Ne prolazim tvojom ulicom
gdje setas sa svojom curicom
na te slici slatka je ko toplo pecivo
a ja jos te volim neizrecivo

Ne prolazim nasom precicom
gdje se igras sa mezimicom
jamice joj krase lice kao ljubice
a mene blizu grizu za srce
 
Lijevo, desno, nigdje nikoga
a ja zudim da te poljubim

Ref.
Balkanskom ulicom prolazim
dobar dan tvojima pozelim
tebe ne zelim ni da vidim
jer se opet zaljubim

Sjecas li se ono kad smo se
pratili do ugla Balkanske
trcala sam, trcala sam
da stignem na vlak
a na peronu vec su dali znak

Ako ima Boga zasto me
tjerao da krenem do tebe
neka druga na usta ti usne stavila
a ispod ramena se sakrila

Lijevo, desno, nigdje nikoga
a ja zudim da te poljubim

Ref.","https://tekstovi.net/2,95,3136.html"
l6V8OOIw_1_5,Magazin,Magazin,Besane noci,33483,"Besane mi noci sve
besane mi zbog tebe
besane mi noci sve
jer ti nisi kraj mene

Ref.
Zivim, a kako, slutis li
ti sto me ostavi
zivim, a ne znam cemu to
kada nismo zajedno
suzo moja malena
mladosti moja ranjena

Besane mi noci sve
besane mi zbog tebe
kad te samog svi ostave
ti se vrati, vrati se

Ref.","https://tekstovi.net/2,95,14598.html"
l6V8OOIw_1_6,Magazin,Magazin,Bilo bi super,96358,"Hej, zlatni djecace
da si sa mnom ljubav vodio
na plavoj obali
kad smo ono bili zajedno

Ref.
Bilo bi super, bilo bi super
bilo bi sjajno, beskrajno
mi tako mladi, sami odavno
bilo bi nezaboravno
 
Moja simpatijo
da si moje misli citao
na zlatnoj obali
kad si me za ime pitao

Ref.

Hej, zlatni djecace
da si mi na tren uzvratio
u plavo svitanje
kad si mene kuci pratio

Ref.","https://tekstovi.net/2,95,4184.html"
l6V8OOIw_1_7,Magazin,Magazin,Bol,24189,"Od jucer sve mi nije isto
i kidam strane umjesto
da te sacuvam kako najbolje to znam
trudicu se osobno, pamtit' ono posebno

A ti mi gasis svijetlo, dan je
od kog se nadam najmanje
ali vostanice moje srece tope se
idi, pamticu ti sve, al' da je lako, nije, ne
 
Ref.
Nije vrijeme olovno
svi se ljube odavno
samo meni raste bol, bol, bol
samo bol, samo bol u srcu mom

Srce mi je polovno
kazu da je normalno
kad u meni raste bol, bol, bol
samo bol, samo bol u srcu mom","https://tekstovi.net/2,95,17442.html"
l6V8OOIw_1_8,Magazin,Magazin,Boli me,34578,"Sad pitaj me, pitaj kako mi je
kad prolazis mene i ne vidis

Ref.
Jer boli me kad govore
da moram te drugoj dati, duso
jer boli me, boli, da znas
boli me sto samo tebe ljubim
a ti ne znas to
 
Sad pitaj me, pitaj kako mi je
kad zastanem, tebi se okrenem

Ref.

Sve, mogu sve, samo bez tebe ne
sto nema te sad kad najteze je

Ref.","https://tekstovi.net/2,95,18253.html"
l6V8OOIw_1_9,Magazin,Magazin,Briga me,41114,"Briga me, dragi, briga me
sto te volim jutrom, navecer
danas ko i prekjucer

Briga me, dragi, briga me
sto ja nosim posred srca svog
razglednicu srca tvog
briga me, dragi, briga me
ti donesi osmijeh u kucu
a za drugo lako cu
 
Ref.
Hej, voli me, voli me, voli me
barem upola ko sto tebe volim ja
s ove strane svemira
hej, godine, godine, godine dobre dolaze
dodji i ti srcem svim
da ih s tobom podijelim","https://tekstovi.net/2,95,12496.html"
l6V8OOIw_1_10,Magazin,Magazin,Care,7016,"Kasni sat je, kasni film
jastuk viska sto cu s njim
da ga bacim necu ja
na njemu je juce jos
tvoja kosa lezala

Stisaj dozivljaj i ton
i ne zovi mene njom
taman mislim bolje sam
ti me pitas kako sam
jesi li ti normalan
 
Ref.
Hej care, mene zoves kad je tesko
mene zoves samo (uvijek) greskom 
kad si pijan ili sam

E moj care, mene uhvati na dane
da ko vuk lizem rane
i ko vuk se sakrijem
da me nitko ne vidi
ne vidi i ne cuje

Gdje si sada sam i slab
gdje si umoran i mlad
dok samoca kopa grob
ovdje pored tijela mog
gdje odavno nema tvog

Ref. 2x","https://tekstovi.net/2,95,41350.html"
