Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
4wxdBzAi_1_0,Maja Šuput & EnJoy,17 mi je godina,"https://tekstovi.net/2,630,11257.html",65427,[Fahrudin Pecikoza Peco],[Hari Varešanović],,Čista 5ica,
4wxdBzAi_1_1,Maja Šuput & EnJoy,Baby,"https://tekstovi.net/2,630,8428.html",16734,"[Marko Tomasović, Robert Češljaš]","[Marko Tomasović, Boris Šuput]",,,
4wxdBzAi_1_2,Maja Šuput & EnJoy,Čista petica,https://lyricstranslate.com/en/%C4%8Dista-petica.html,31953,"[Denis Dumančić, Faruk Buljubašić Fayo]",[Denis Dumančić],2003,Čista 5ica - Maja Šuput,
4wxdBzAi_1_3,Maja Šuput & EnJoy,Da si tu,"https://tekstovi.net/2,630,15042.html",13095,[Faruk Buljubašić Fayo],[Denis Dumančić],,Čista 5ica,
4wxdBzAi_1_4,Maja Šuput & EnJoy,Da te nisam voljela,https://cuspajz.com//tekstovi-pjesama/pjesma/maja-suput-and-en-joy/da-te-nisam-voljela.html,13429,[Maja Šuput],[Marko Tomasović],2000,Split 2000,
4wxdBzAi_1_5,Maja Šuput & EnJoy,"E, moj blesane","https://tekstovi.net/2,630,11256.html",27567,,,2006.0,Obori Me S Nogu,3:01
4wxdBzAi_1_6,Maja Šuput & EnJoy,Evo ima godina,https://cuspajz.com//tekstovi-pjesama/pjesma/maja-suput-and-en-joy/evo-ima-godina.html,10696,[B. Novović],[M. Serharlić],,Uzmi Me,
4wxdBzAi_1_7,Maja Šuput & EnJoy,Hello,https://cuspajz.com//tekstovi-pjesama/pjesma/maja-suput-and-en-joy/hello.html,8972,"[Marko Tomasović, Robert Češljaš]",[Marko Tomasović],2001,Uzmi me,
4wxdBzAi_1_8,Maja Šuput & EnJoy,Jedna noć,https://lyricstranslate.com/en/jedna-no%C4%87-one-night.html,57570,[Uršula Tolj],[Marko Tomasović],,Čista 5ica,
4wxdBzAi_1_9,Maja Šuput & EnJoy,Jer kad ostarim,https://cuspajz.com//tekstovi-pjesama/pjesma/maja-suput-and-en-joy/jer-kad-ostarim.html,11443,[Marko Tomasović],[Marko Tomasović],,Uzmi Me,
4wxdBzAi_1_10,Maja Šuput & EnJoy,Jer mi tebe nema,https://cuspajz.com//tekstovi-pjesama/pjesma/maja-suput-and-en-joy/jer-mi-tebe-nema.html,13081,[Marko Tomasović],[Marko Tomasović],,Uzmi Me,
4wxdBzAi_1_11,Maja Šuput & EnJoy,Kad me tvoja ljubav prekrije,https://cuspajz.com//tekstovi-pjesama/pjesma/maja-suput-and-en-joy/kad-me-tvoja-ljubav-prekrije.html,7650,[Marina Anđelković],[Toni Eterović],,Uzmi Me,
4wxdBzAi_1_12,Maja Šuput & EnJoy,Kad sklopim oci,"https://tekstovi.net/2,630,21875.html",9761,[Faruk Buljubašić Fayo],[Denis Dumančić],2006,Dora 2006,2:55
