,Song_ID,Song,Lyrics
0,Fv0Kbouf_1_0,11-ta bozja zapovijed (duet Tarik Filipovic),"Ako zelis, a ne zelis, ako shvacas, a ne shvacas, vjerojatno je po srijedi ljubav. Kako da je pustim, da je vise ne ljubim, i kako da joj kazem, ni ja tebe ne volim. Zasto nema pravila, da se ljubav uzvraca, i da onaj koji voli, nikad zalud ne sanja. Kako da je pustim, da je vise ne vidim, i kako da joj kazem, u redu je, ni ja tebe vise ne volim. O moj Boze, zasto nemas zapovijed, na tom svetom kamenu, pod brojem 11, da me voli ko ja nju. O moj Boze, zasto nemas zapovijed, na kamenu svetom tom, pod brojem 12, ona sa mnom a ja s njom. Kako da je pustim, da je vise ne ljubim, kad za zivot razlog je, ona jedan jedini. Zasto nema pravila, da se ljubav uzvraca, i da onaj koji ljubi, nikad zalud ne sanja. Kako da je pustim, da je vise ne cujem, kad se samo njenom glasu, k'o dijete radujem. Zasto nema pravila, da se ljubav uzvraca, i da onaj koji voli, nikad zalud ne sanja. Ako zelis, a ne zelis, ako shvatas, a ne shvatas, vjerovatno je po srijedi ljubav. O moj Boze, zasto nemas zapovijed, na tim svetim plocama, na broju 13, zapisanu srecu nama"
1,Fv0Kbouf_1_1,6.00,"6.00 i jutro me umiva, slušam prve vijesti sa radija, iza mene noć bez sna, ispred žuta svjetla taksija, i proviruje dan e da znam da si budna. 6.00 i tramvajske gužve, ne čitam novine sivo tužne, sve što dnevna je politika, ona bi jutro kvarila, a čeka me dan e da znam da si budna. Hej zvao bi, srce glas da čuje ti. 6.00 i kiša se umara, dok cigareta izdaje posljednja, kod mene i dalje sve u kontri je, a narednih sto ljeta ću drugačije, već imam plan e da znam da si budna"
2,Fv0Kbouf_1_2,Ajna,"Posla Ajna sa Mejdana, zvijezda sjajna do Sehera. Posla Ajna, hej, posla Ajna, sama pred zidine od Saraja. Bijeli dvori od mermera, ona zvijezda sa sjevera. A kroz vrata, hej, sva od zlata, ljepsa od nje nije prosla nikada. Bijelo lice golubice, prodje Ajna kraj tamnice. S pola glasa, hej, s pola glasa, netko zovnu Ajna i zapjeva. Sto je zivot bez ljubavi, uvijek cu te ja voljeti. Ja sam Ajna, hej, ja sam Ajna, tvoja tajna, tvoja ljubav najveca"
3,Fv0Kbouf_1_3,"Ako me pitaš, kamarade","Ja ne mogu da se sjetim, ničeg osim tebe ne, prob'o sam ne vrijedi, sve drugo je mrak. Godine me stižu, tvoj lik ne blijedi, sjećanja se nižu, ti me proganjaš. Na Savskom mostu, pada prvi snijeg, ja čujem Bosnu, i ruši se moj svijet. Na Marijin dvoru, ja sam te ček'o, bez tebe sam ni'ko, a bio sam ne'ko. Gdje si bila tu je zrak, sklopim oči samo mrak, daj mi krila da poletim, svjetlo ugledam. Gdje si bila tu je zrak, sklopim oci samo mrak, ničeg osim tebe, ja se ne sjećam. Ako me pitaš, kamarade, zašto se ruši sav moj svijet, samo ona odgovor znat će, kad me ne bude, ). Ja ne mogu da se sjetim, ničeg osim tebe ne, prob'o sam ne vrijedi, sve drugo je mrak."
4,Fv0Kbouf_1_4,"Ako, ako","Kad bi otišla, sama bi se preko Bosne, brzim vratila. Meni i tebi srce isto udara, sve tvoje želje, čitam ti u očima. Moja si to znaju svi, što su te potajno željeli, a ja već godinama čuvam te, zato ne bojim se, s tobom mogu sve. Ako, ako odeš ti, ja te neću tražiti, od Vardara moja raja, do Triglava nema kraja, gdje bi se od oka, gdje bi se od srca, sakrila"
5,Fv0Kbouf_1_5,Andjeli,"Pun mi je život grešaka, ponavljam ih dan za danom, al' još od rane mladosti, osjećam da je neko sa mnom, da diše u blizini, i da brine o sudbini mojoj. Koliko sam gluposti, napravio u životu, skoro da sam i pretjer'o, neka mi je na sramotu, nosio sam u torbi glavu, izvuk'o je živu i zdravu, samo ja znam što. Na ramenima mi dva anđela sjede, čuvaju me od nesreće i bijede, dva anđela danju, noću rade, paze da mi neko sreću ne ukrade. Potrošio sam život do pola, ko sapun od jorgovana, koliko sam u park kafani, ostavio kišnih dana, dok vjetar na izlog lijepi lišće, neko kao da mi ruku stišće, samo ja znam ko. O tebi sam maštao, čekao te dan za danom, ušetala si u moj život, pod žutim kišobranom, ona je sve što ti treba, šapnuo je neko kao s neba, samo ja znam ko."
6,Fv0Kbouf_1_6,Bacila je sve niz rijeku,"Stajala je usred bašte, ko najljepši cvijet. Kao da je dio mašte, i muzike te. Slušala je pjesmu moju, posljednju što pjevam njoj. Sad joj kažem, zbogom draga, a bila je život moj. Prošla je kroz moje snove, i bila je tren. Cijelim tijelom bila moja, ja bio sam njen. Nosila je našu ljubav, našu sreću, prvi cvijet. Bacila je sve niz rijeku, i pošla u drugi svijet. Al' noćas ako sluša, nek čuje bol. U pjesmi koju pjevam njoj, samo njoj. Zauvijek neka nosi, na srcu znak, život je jedan ona bacila"
7,Fv0Kbouf_1_7,Berlin,"Praznicno jutro u juznom Berlinu, motel za ljubavnike, ona i ja, k'o dvije cigle u starom kaminu, suvenir zida srusena. Ljubavi moja habsburskog roda, plemicke krvi i bijela lica, ne znas ti kako mirise Jadran, i kakvu djecu radja ravnica, ne znas ti nista o meni. Ne pitaj me gdje sam rodjen, kako mi je ime, uzmi me uz kafu, grozdje i zaboravi me, ne pitaj me nista vise, sve ti je na dlanu, uzmi ove kapi kise i okreni stranu, i okreni stranu. Besane noci u snenom Parizu, u drustvu mrtvih pjesnika, gdje sve je isto, ali ni blizu, u svijetu zagonetnih osmijeha. Ljubavi moja visoka soja, ne trazi sada u sebi krivca, boli me rana sve do Balkana, boli me tuga iz tamburica, ne znas ti nista o meni"
8,Fv0Kbouf_1_8,Bijeli Božić,"Ja sanjam jedan bijel Bozic, da opet dodje u moj grad, da su zvijezde gore, i tiho da se stvore, svi ljudi koje volim ja. Ja sanjam kako snijeg pada, i odmah tuzan postanem, jer kraj stare skole, gdje se mladi vole, nisam tebe pronasao ja. Ja sanjam ljeto u zraku, da opet dodje u moj grad, da su zvijezde gore, i blizu da je more, tek tada bit cu sretan ja. Da su zvijezde gore, i blizu da je more, tek tada bit cu sretan ja, sretan ja"
9,Fv0Kbouf_1_9,"Bivše djevojčice, bivši dječaci",Koliko ima od maturske noći. Večeras smo novo društvo mi. Daleki sasvim nepoznati. Ne pomaže ni to što ste srihtani. Svi vi bivši ladni frajeri. Svi vi bivši ladni frajeri. Sad rijetko vas zovu ulice. Stvarno ni jedne satro dobre. Nisu više nisu curice. Nisu curice. Vidim i ti nešto sviraš. Malo radio štampa malo tv. Ali izlaziš li još na ista mjesta. I da ne zaboravim da pitam te. Dal' još imaš ploče. Beatlesa i Stonesa. I čtapove i skejta. Kao onog proljeća. I tebe je dušo poslao tata. Da studiraš u americi. Doneseš diplomu od suvog zlata. Ne bi li je ponovo otkrili. I dobro te udali. Evo i ja nešto snimam. Malo radio štampa malo tv. Izlazim još na ista mjesta. Tamo tamo meni dobro je. Volio bih umrijet. Prije nego ostarim. Volio bih umrijet. Samo da ih ne vidim. Kako pričaju priče. Kao naši starci. Bivše djevojčice. Bivši dječaci
10,Fv0Kbouf_1_10,Bježi kišo s prozora,"Pada kiša napolju, kaplje mi po prozoru, a ja sama kod kuće, sjedim, plačem i tugujem, ne znam šta ću od sebe. Bježi kišo s prozora, bježi kišo s prozora, bježi kišo s prozora, da te nije sad bih ja, svoga dragog ljubila. Bježi kišo s prozora, da te nije sad bih ja, svoga dragog ljubila. Kiša joj govorila, kiša joj govorila, sjedi curo kod kuće, jer on nije za tebe, on je sada kod druge. Ti si kišo lažljiva, ti si kišo lažljiva, mene dragi ne vara, ja sam njemu najdraža, bježi kišo s prozora."
11,Fv0Kbouf_1_11,Boje kišnog neba,"Kad se vraćam s putovanja, uvijek umoran i prazan, ti si uvijek tu, uvijek tu. Ti znaš šta treba, kad se boje kišnog neba, spuste na mene, srce mi okamene, ti si kraj mene. Lako mi je sve, kad si uz mene, ti razumiješ, sve moje misli tamne. Lako mi je sve, kad si uz mene, jer u srcu tvome, za mene nema tajne. Probale su da me slome, nisu uspjele u tome, ni jedna baš. Ma dobro ti me znaš, ti me najbolje znaš. Kao da se opet rađam, ja se uvijek tebi vraćam, ti mi daješ sve, sve što druge ne nude. Lako mi je sve, kad si uz mene, ti razumiješ, sve moje misli tamne. Lako mi je sve, kad si uz mene, jer u srcu tvome, za mene nema tajne"
12,Fv0Kbouf_1_12,Bolujem,"Prsten sam ti nosio, cijelim bićem prosio, sanjao te na oltaru, kao dunja na ormaru, venuo i čekao, venuo i čekao. Ruže sam ti nosio, ružama te prosio, žalio ih suzama, ostao na stupu srama, kad si otišla, kad si otišla. Bolujem, bolujem, cijeli život, cijeli vijek, duža samo tebe traži, za tu bolest nemam lijek. Ljubav sam ti nosio, dušom svojom prosio, anđeo moj ostala, himna srcu postala, njegov križ i ikona, njegov križ i ikona."
13,Fv0Kbouf_1_13,Bombona,"Sve što imaš, to je ona. I u očima sjaj. Uspomena, miris doma. Kad si još bio drag i odmoran. Teško ti je s ljudima. Prazan si u grudima. Sve što imaš, to je ona. Pritisni je uz sebe. Trpi kad te ogrebe. Tvoja nervozna bombona. Sve što imaš, to je ona. Sve što imaš to je ona. Tvoja nervozna bombona. Sve što imaš, to je ona. I na čelu sjaj. Razglednica iz balona. Što putuje u raj. Uživaj"
14,Fv0Kbouf_1_14,Čarolija (kad prestane),"Od mene i tebe, samo magle plavičast trag, čitav svijet se okrene, kada me pozove vrag. Za tvojim stopama, da ispod sjećanja, nađem znak od plamena, našeg vremena. Ciganka mi gatala, razlile se rijeke na dlanu mom, ne piše utjeha, već želja gonjena ludilom. Za tvojim stopama, da ispod sjećanja, nađem znak od plamena, našeg vremena. Čarolija kad prestane, i prašina sna nestane, u mojim zvijezdama, sam' Bog zna, luda nada još je ostala. Crvena haljina, i poznat parfem k'o da si tu, samo dodir koljena, i opet sam u bunilu. Za tvojim stopama, da ispod sjećanja, nađem znak od plamena, našeg vremena."
15,Fv0Kbouf_1_15,Često pitam za tebe,Možda su ti rekli već. Često pitam za tebe. Gledam staru kapiju. I zatvorene pendžere. Kad god uđem u avliju. Sretnem istu staricu. Kaže ona dugo već nije tu. Udala se u čaršiju. Sve je isto ostalo. I sve je behar posuo. Tebi sam se vratio. Al sreću nisam našao. Pamtim naše prve poglede. U hladu moje odrine. Tvoje usne i poljupce. Ko dvije meke kajsije
16,Fv0Kbouf_1_16,Četkice za zube,"Noge su ti hladne, ne grli me njima, napolju je ljeto, a u sobi zima, ako nećeš spavat' ti ugasi svjetlo, pomisli na nekog, meni je svejedno. Čini mi se, još se samo ljube, naše dvije četkice za zube. Čini mi se, ne volim te više, kad već dišeš onda diši tiše. Čujem zvuk motora tu, ispod balkona, u noći se gubi skripa kamiona. Neka nosi teret tvoj i moj od danas, nek se neko drugi od sad voli za nas."
17,Fv0Kbouf_1_17,Crvena Jabuka,"Rekao sam da odlazim, tu daljinu slutiš li, i samoće pustinju, što zove me. Hladni sivi gradovi, i bez kraja drumovi, vozovi u čekanju, neka sagore. Dala mi jabuku, crvenu jabuku, prije rastanka. Dala mi jabuku, crvenu jabuku, a ime slagala. Rekao sam radosti, ne daj da se ugasi, vatra tvojih očiju, u meni ostaje. U mirisnoj postelji, moju pjesmu zagrli, u njoj piše istina, za nas čuva je"
18,Fv0Kbouf_1_18,Crveni poljupci (feat. Kemal Monteno),"Kemal:. Nosio je vjetar pjesmu s Višnjika. Latice behara trešanja iz njene bašte. Tutnji pjesma, ko voz preko Bistrika. U to vrijeme imali smo ljubavi i mašte. A ja sanjam stare ulice. Sanjam njene poljupce. Žera:. Latice su pale pored Parkuše. Niklo je i stablo, godinama raste, cvjeta. Penju se i djeca poslije prve mrakuše. Gledaju iz krošnje kako naša mladost šeta. Duet:. A ja sanjam stare ulice. Sanjam njene poljupce. Crvene poljupce. Od karanfila crvenije. Onih sa Skenderije. Poljupce. Crvene ko njene usne. Tuga kao kiša pljusne. Kad god se nazad okrenem. Duet:. Dunje su opet na ormarima. Kesteni se peku, prestala je pisma slati. S tugom je kao sa mornarima. Pojavi se, ode, pa se opet sutra vrati. A ja sanjam stare ulice. Sanjam njene poljupce"
