Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
vpm1INqf_1_0,Mladen Grdović,A masline stare placu,"https://tekstovi.net/2,777,64596.html",205,,,2009.0,"Dobro Jutro Ti, More",3:44
vpm1INqf_1_1,Mladen Grdović,Ako odeš ti,https://lyricstranslate.com/en/ako-ode%C5%A1-ti-if-you-leave.html-0,2932,,,2007,Da te mogu pismom zvati - Libar VII,4:02
vpm1INqf_1_2,Mladen Grdović,Ako sad odes,"https://tekstovi.net/2,777,19919.html",24239,,,2006.0,"E, Da Mi Je Vratit Vrime",3:22
vpm1INqf_1_3,Mladen Grdović,Anđel,https://cuspajz.com//tekstovi-pjesama/pjesma/mladen-grdovic/andjel.html,6115,,,,,
vpm1INqf_1_4,Mladen Grdović,Bacit ću mandolinu,https://lyricstranslate.com/en/bacit-cu-mandolinu-ill-throw-away-mandolin.html,37144,[Teo Trumbić],[Teo Trumbić],2007,Zlatna kolekcija,3:06
vpm1INqf_1_5,Mladen Grdović,Bila košulja,https://cuspajz.com//tekstovi-pjesama/pjesma/mladen-grdovic/bila-kosulja.html,36880,[Nenad Ninčević],"[Mladen Grdović, Rudolf Dvorski]",2000,Split 2000,
vpm1INqf_1_6,Mladen Grdović,Bog mi dao sve,"https://tekstovi.net/2,777,46786.html",6446,,,,Ako Odeš Ti,3:24
vpm1INqf_1_7,Mladen Grdović,Bolis me ljubavi,https://lyricstranslate.com/en/bolis-me-ljubavi-you-are-hurting-me-my-love.html,2819,,,2016.0,Nek' Se Čuje Pisma S Jadrana,
vpm1INqf_1_8,Mladen Grdović,Bolje zivim nego ministar,"https://tekstovi.net/2,777,34176.html",27500,,,2007,Zlatna kolekcija,4:28
vpm1INqf_1_9,Mladen Grdović,Brod zivota,"https://tekstovi.net/2,777,19920.html",16457,,,2006.0,"E, Da Mi Je Vratit Vrime",3:36
vpm1INqf_1_10,Mladen Grdović,Ćaćine riči,https://cuspajz.com//tekstovi-pjesama/pjesma/mladen-grdovic/cacine-rici.html,24307,,,2003,Split 2003,
vpm1INqf_1_11,Mladen Grdović,Crno vino,"https://tekstovi.net/2,777,61989.html",730,,,1991.0,Hrvatska  Lađa ,
vpm1INqf_1_12,Mladen Grdović,Crveni Ferrari,"https://tekstovi.net/2,777,44925.html",12658,[Drago Bosnić],[Mladen Grdović],2014.0,Samo more to zna,3:20
vpm1INqf_1_13,Mladen Grdović,Da san ima mota,"https://tekstovi.net/2,777,65020.html",106,,,2016.0,Nek' Se Čuje Pisma S Jadrana,
vpm1INqf_1_14,Mladen Grdović,Da si moja tila bit,"https://tekstovi.net/2,777,47200.html",3498,"[Dalibor Pirc, Bobo Novaković]","[Dalibor Pirc, Bobo Novaković]",2014.0,Samo more to zna,3:19
vpm1INqf_1_15,Mladen Grdović,Da te mogu pismom zvati,https://lyricstranslate.com/en/da-te-mogu-pismom-zvati-if-i-could-call-you-song.html-0,19517,[Frane Bilić],[Ivica Badurina],,Evo Mene Moji Ljudi,4:09
vpm1INqf_1_16,Mladen Grdović,Da te nima,https://lyricstranslate.com/en/da-te-nima-if-there-werent-you.html,19901,,,2008.0,Da Te Nima,
vpm1INqf_1_17,Mladen Grdović,Da te opet vidin ja,"https://tekstovi.net/2,777,61987.html",522,,,2009.0,"Dobro Jutro Ti, More",3:32
vpm1INqf_1_18,Mladen Grdović,Dalmatinac sam,https://lyricstranslate.com/en/dalmatinac-sam-im-dalmatian.html,132518,"[Nenad Nincevic, Mladen Grdovic]",,2004.0,Hitovi 1,
vpm1INqf_1_19,Mladen Grdović,Dalmatinka mala,"https://tekstovi.net/2,777,54153.html",3305,,,2016.0,Nek' Se Čuje Pisma S Jadrana,
vpm1INqf_1_20,Mladen Grdović,Dva dijamanta,"https://tekstovi.net/2,777,54486.html",4867,,,2002,Hrvatski Radijski Festival 2002,4:06
vpm1INqf_1_21,Mladen Grdović,Dva goluba,https://lyricstranslate.com/en/dva-goluba-dwa-go%C5%82%C4%99bie.html,3534,,,2016.0,Nek' Se Čuje Pisma S Jadrana,
vpm1INqf_1_22,Mladen Grdović,DVI SESTRE,https://lyricstranslate.com/en/dvi-sestre-dwie-siostry.html,2372,"[Mladen Grdović, Rudolf Dvorski]","[Mladen Grdović, Rudolf Dvorski]",2014.0,Samo more to zna,3:52
vpm1INqf_1_23,Mladen Grdović,Emanuela,"https://tekstovi.net/2,777,62023.html",498,,,,Doviđenja,4:47
vpm1INqf_1_24,Mladen Grdović,Evo mene moji ljudi,https://lyricstranslate.com/en/evo-mene-moji-ljudi-here-i-come-my-people.html,63077,[Mladen Grdovic],,2004.0,20 hitova,3:57
vpm1INqf_1_25,Mladen Grdović,Falis mi ti,"https://tekstovi.net/2,777,26263.html",29458,,,,I Za Dušu I Za Tilo,3:27
vpm1INqf_1_26,Mladen Grdović,Gdje je moja ljubav stara,"https://tekstovi.net/2,777,41890.html",7493,[Nenad Ninčević],[Mladen Grdović],,Evo Mene Moji Ljudi,3:21
vpm1INqf_1_27,Mladen Grdović,Grasevina Vetovo,"https://tekstovi.net/2,777,63451.html",266,,,,,
vpm1INqf_1_28,Mladen Grdović,Grdelina dva,https://lyricstranslate.com/en/grdelina-dva-dwa-szczyg%C5%82y.html,9673,,,,Vitar Nek Puše,4:04
vpm1INqf_1_29,Mladen Grdović,Grdovići ribari,https://lyricstranslate.com/en/grdovici-ribari-grdovic-fishermen.html,5193,"[Nenad Ninčević, Mladen Grdović, Robert Pilepić]",[Mladen Grdović],2000,Kada se ljubav u vino pretvori,
vpm1INqf_1_30,Mladen Grdović,Himna 145. brigade,"https://tekstovi.net/2,777,58280.html",1025,,,,,
vpm1INqf_1_31,Mladen Grdović,Ispod Starih Borova,https://lyricstranslate.com/en/ispod-starih-borova-underneath-old-pines.html,16124,[Rudolf Dvorski],[Rudolf Dvorski],2004,Hrvatski Radijski Festival 2004,3:47
vpm1INqf_1_32,Mladen Grdović,Ja ću doći s pismom,https://lyricstranslate.com/en/mladen-grdovi%C4%87-ja-%C4%87u-do%C4%87i-s-pismom-lyrics.html,15746,,,2004,Zadarfest 2004,
vpm1INqf_1_33,Mladen Grdović,Jubav san potrosija,"https://tekstovi.net/2,777,63735.html",492,,,,,
vpm1INqf_1_34,Mladen Grdović,Jubin dan kad san te srija,"https://tekstovi.net/2,777,61985.html",578,,,2016.0,Nek' Se Čuje Pisma S Jadrana,
vpm1INqf_1_35,Mladen Grdović,Kad se zeni Istrijan,"https://tekstovi.net/2,777,63176.html",474,,,,,
vpm1INqf_1_36,Mladen Grdović,Kukavica,"https://tekstovi.net/2,777,51946.html",1505,,,2009.0,"Dobro Jutro Ti, More",2:46
vpm1INqf_1_37,Mladen Grdović,Ljubav moja si ti,"https://tekstovi.net/2,777,46787.html",4568,[Mladen Grdović],[Mladen Grdović],2015.0,Orange Collection,2:25
vpm1INqf_1_38,Mladen Grdović,Mama,https://cuspajz.com//tekstovi-pjesama/pjesma/mladen-grdovic/mama.html,14784,,,,Za Sva Vrimena - Mix Hitova,
vpm1INqf_1_39,Mladen Grdović,Maria bella Istriana,"https://tekstovi.net/2,777,62931.html",349,[Andrej Baša],[Andrej Baša],,Vitar Nek Puše,3:39
vpm1INqf_1_40,Mladen Grdović,Moja jedina,"https://tekstovi.net/2,777,46785.html",3725,,,2009.0,"Dobro Jutro Ti, More",4:08
vpm1INqf_1_41,Mladen Grdović,More sinje (feat. Boris Ostric i Ribari),"https://tekstovi.net/2,777,64595.html",299,,,2008.0,Da Te Nima,
vpm1INqf_1_42,Mladen Grdović,Mornar bez srice,"https://tekstovi.net/2,777,61819.html",740,"[Igor Ivanović, Darko Bakić]","[Igor Ivanović, Darko Bakić]",2008.0,Da Te Nima,
vpm1INqf_1_43,Mladen Grdović,Mornar Lutalica,https://lyricstranslate.com/en/mornar-lutalica-vagabond-sailor.html,13464,[Mladen Grdović],[Mladen Grdović],2006,Split 2006,3:38
vpm1INqf_1_44,Mladen Grdović,Necu krivit' cili svit,"https://tekstovi.net/2,777,62001.html",532,,,2017.0,The Best Of Collection,
vpm1INqf_1_45,Mladen Grdović,Nedostajes mi ti,"https://tekstovi.net/2,777,34739.html",14982,[Mladen Grdović],[Mladen Grdović],1993.0,Nedostaješ Mi Ti,3:06
vpm1INqf_1_46,Mladen Grdović,Nek se cuje pisma s Jadrana (feat. Klapa Munita),"https://tekstovi.net/2,777,63720.html",344,,,2019.0,Moji Sentimenti,
vpm1INqf_1_47,Mladen Grdović,Neka neka nek se zna,https://lyricstranslate.com/en/neka-neka-nek-se-zna-let-let-let-it-be-known.html,8998,[Željko Krznarić],[Đorđe Novković],1993.0,Nedostaješ Mi Ti,3:02
vpm1INqf_1_48,Mladen Grdović,Nije meni lako,"https://tekstovi.net/2,777,63427.html",728,,,,,
vpm1INqf_1_49,Mladen Grdović,Nije u šoldima sve,https://lyricstranslate.com/en/nije-u-%C5%A1oldima-sve-money-isnt-everything.html,61538,"[M. Grdovic, N. Nincević, S. Kalogjera]",,,Nije U Šoldima Sve,
vpm1INqf_1_50,Mladen Grdović,Odlazim,https://lyricstranslate.com/en/odlazim-odchodz%C4%99.html-1,24766,[Tomislav Ivčić],,,Doviđenja,3:22
vpm1INqf_1_51,Mladen Grdović,"Ostavljam vas, moji najdrazi (feat. Klapa Munita)","https://tekstovi.net/2,777,53686.html",3689,,,2017.0,The Best Of Collection,
