,Song_ID,Song,Lyrics
0,dPHel+/u_1_0,Ako me nosiš na duši,"Ko fina prašina u oku. Sitan kamen na dnu cipele. Ko fitilj zarobljen u vosku. Mislim na tebe. Da mogu smrvio bih kamen. I svu bi tugu oči same isprale. A niti vezane za plamen. Moraju da sagore. Ako me nosiš na duši. I nemaš s kime sagraditi dom. Ako me nosiš na duši. Vjeruj mila briga me za to. Ljubim druge a ne osjećam. I svaki dodir mi je ko da ustajem. Na nogu što mi je utrnula. Bez ljubavi, nadanja, bez tebe. Ne ide."
1,dPHel+/u_1_1,Andjeo u tebi,"Pod njegove plahte kako si to zalutala... Neki ljudi ne smiju se sresti... Don't give up, everything gonna be alright). Ne postoji slamka da bi se za nju držala. Dok mu nosiš nenadane vijesti. Don't give up, everything gonna be alright). Goran Bare). Ljudi se kvare, valjda si to naučila. Ni on nije kakav ti se čini... Potonulu lađu sakrit ćeš ispod jezika, usidrena tajna u tišini. Šta on ima s ditetom u tebi?. Da se stidi? Da ga skriva? Kad zavolio ga ne bi... . Šta on ima s ditetom u tebi?. Šta ti vridi da ga prizna. Kad zavolio ga ne bi... Goran Bare). U javnom WC-u flomasterom ispisan je zid. To brodolomci šalju poruke u boci. To ne vidi nitko, čita ih samo dragi Bog. Koji može ovo ludilo zakočit... Toliko ljudi vuku se u kolonama. U svojim urnama na cesti. Goran Bare). Ti ne vidiš nikoga na koga bi sad računala, Gibonni). Bar jednog kojeg vridilo bi sresti... Goran Bare). Šta on ustvari ima s anđelom u tebi?, Gibonni). I šta ti vridi da ga prizna kad zavolio ga ne bi?. . Don't give up, sister!. Take good care of yourself. Everything gonna be alright. Don't give up! Don't give up!. Everything gonna be alright."
2,dPHel+/u_1_2,"Bella Figura, Bella Pitura","Tamo, dole, u bratove postole, na ono misto di ti prsti dođu, mater gužva novine i stavlja, da ti ne bi digod ispale sa nogu. I vrtiš glavon kad ti mater reče:, Bit će bolje, nećemo se žalit... Ako misliš da si rođen za nešto puno veće, posrane postole ne mogu te smanjit!"". Bella Figura, Bella Pitura. Kako materi ćeš kazat?, Od toga nema kruva, svi su išli naprid, samo mi smo išli nazad!"". Tamo di ti mater drži metle, ima buža koja tajnu čuva, novce što ih ona sakriva od sebe, za crne dane, šibice i duvan. Duvan triba da joj smiri nerve, a šibice da more ga pripalit. Novci služe da uzmeš ih za sebe, da se cili život imaš čega sramit. Bella Figura, Bella Pitura. Kako materi ćeš kazat?, Od mene nema kruva, svi su išli naprid, samo ja san iša nazad!"". Bella Figura, Bella Pitura. Kako materi ćeš kazat?, Od mene nema kruva, svi su išli naprid), svi su išli naprid, samo ja san iša nazad, samo ja san iša nazad!"". Prvi puta se ćutiš kao neko vridan, pod svitlima kazina... Sve su tvoje muke sad dovoljno daleko, još smo da te pogladi sudbina. A prid zoru, jedna kužina u mraku, jedna sjena čeka kada ćeš otvorit. I kaže: Dite moje, ako ubiješ mi nadu, onda neman više di ću se zaklonit, neman di ću se zaklonit!"". Bella Figura, Bella Pitura. Mater tila bi ti kazat:, Od tega nema kruva, nek drugi idu naprid, samo ti mi dođi nazad!"". Bella Figura, Bella Pitura. Mater tila bi ti kazat:, Od tega nema kruva, nek drugi idu naprid, samo ti mi dođi nazad, samo ti mi dođi nazad!"". Samo ti mi dođi nazad... Neman di ću se zaklonit..."
3,dPHel+/u_1_3,Bit cu kao ti,"Sutnja prekrila je stazu, vidio sam gdje tvoji svati kuci odlaze, a ti si kasnila na svadbu, jer nisi htjela da ostaris kraj takva covjeka. I mada sutis ja te razumijem, jer tvoji nisu znali tko je on, i da je srce dragi kamen, sto sto put' vise vrijedi nego svo, njegovo blago, njegovo zlato, i ako stvarno nemas nista ti sa njim. Bit ces bijela vrana, al' ti nista ne mogu, bit ces pjesma moja koju gluhi ne cuju, draga ja sam na to spreman i bit cu sve sto treba, bit cu kao ti. Bit cu bijela vrana koju crne kljucaju, bit cu pjesma tvoja, gluhi u nju pucaju, draga ja sam na to spreman i bit cu sve sto treba, bit cu kao ti, bit cu kao ti. Prstom prekrit ces mi usne, lagali su te, ptice ipak sutke umiru, ne pjevaju, i kad te hvale, slave ili ljube, svaki drugi je Juda koji s tobom trguje. A sto da cinim u ovoj noci, kad su znali da nas vezu zicama, ja cupam srce iz ovih grudi, pa ga kroz prozor nudim gladnim pticama, one se smiju, one se smiju, znaju da nikad nismo bili dio njih. Jer svaki drugi je juda koji sa mnom tuguje"
4,dPHel+/u_1_4,Bolje da sam šutio,Što da popravim sad. Kad dobro znam da ispalo bi sretnije. Samo da sam pričao pametnije. Što da popravim sad. Kad ja sam tebe dobro iznervirao. Time što sam drugu ženu dirao. Bolje da sam šutio. Ne bih te naljutio znam. Ali jezik prljavi uvijek sve zabrljavi. Bolje da sam šutio ja. Što da popravim sad. Kad ja sam cijele noći s drugom bludio. I time našoj ljubavi presudio
5,dPHel+/u_1_5,"Bozjom voljom, svojom voljom","U pocetku kada krenemo u pricu, ti probaj zamisliti zenu, i usne sto se nijemo micu. Ko da cita u dnu salice od kave, iz tog ponora i tame, mozda pojavi se on. I vec me vidis, u biloj kosulji ti masem, jednim okom namigujem, a drugim placem. I jednu suzu ti samo pusti da te vodi, po toj mapi od sudbine, tom labirintu boli. Jednu suzu koja nikako da stane, i ko da kaze Kralju raspeti, sakri me u rane. Prstom po fundacu, razmaknula si more da ucrtas mu put, na lice iza skura zenu sto ga zove, glas joj rasparan i suv. Lice iza skura od sedam zalosti, i ko da cujes glas, izgubili smo nadu. Bog neka nam prosti. Pronadji svitlo, pronadji svitlo. I ovog jutra, ti stavljas vodu neka vrije, i jednu zlicicu od cukra, a od crne kave dvije. I sta to vidis, jedno lice di se smije, i pobice ti Gospe moja, sada znam da ziv je, znam da ziv je. I kao da ga cujes ide preko skala, i osjecas mu dah, to se tvoja nada, s tobom poigrava. Pronadji svitlo, pronadji svitlo, pronadji svitlo. Bozjom voljom, Bozjom voljom, s tvojon robom u ta cetri zida, svojom voljom, svojom voljom, ja bi s tobom na srid mora sinja"
6,dPHel+/u_1_6,"Cemu se nadas, srce moje (ft. Maya Azucena)","Da bi izaslo na dobro, neke stvari triba proc, sve su rici na svom mistu, ka i svicice na torti, kad smo zajedno. Mozda ne triba se kladit, i biti sigurna u to, da se necu s prvom kisom izmaknit, ka i dite kad se sakrije pod stol, mozda ne triba se kladit, bez da pogledas u pod. Valjda znam sta cinim. My heart is always running, back to you. I cemu se nadas srce moje?. Ja nisam dovoljno taj, od ovoga stvarno ne znam bolje, niti mogu da dam. Jel se primilo za srce?. Jel ljubav daje plod?. Da li osjecamo trnce?. Svaki dan ti dajem odgovor, kada gledas prema naprid, a ne gledam u pod. Valjda znam"
7,dPHel+/u_1_7,Cicciolina,Sijedi car je bio star. On pozove sinove. I pošalje ih u daleki svijet. Reće nađite mi nju. Divnu šumsku kraljicu. Tko je nađe njegova je zauvijek. Prvi krenuo na jug. A drugi prema sjeveru. A ja treći najmlađi do zapada. Pratim zvijezdu Danicu. Tražim šumsku kraljicu. Da joj kažem što nisam nikada. Cicciolina. Meni nije važan broj. S kim si bila. Rado bit ću tvoj. Sedam gora prođoh ja. Sedam mora prođoh ja. Nešto bijeli se u gori zelenoj. Nije labud nije snijeg. A nije Hasan-Aga Beg. Već je nešto bijelo posuto po njoj. Pali smo na koljena. Jedno pored drugoga. I tad u grču rekla mi je sve. Prvi brat je bio tu. I drugi brat je bio tu. A trećega najvećega ja čekam oduvijek
8,dPHel+/u_1_8,Cijele noći molio sam nebo,"Noćas sam po nebu nad gradom. Kao po staklu. Napisao prstom. Gdje je sad ona?. A gdje li je?. U noći bez zvijezda, I bez mira i bez sna. Sve me tjeralo opet. Da mislim na tebe. I kad mi je teško. Da mi bude još teže. Da bude teze još. Cijele noći molio sam nebo. Molio da pošalje mi nekog. Jer po mom blatu ja ne mogu. Ja ne mogu sam. Ja ne mogu sam. To znam. Noćas je stotinu kiša palo u srcu. I tekla je voda ulicom tvojom. To znam. Kroz tisuće riječi i kroz samo jedno ime. I sve me tjeralo opet. Da mislim na tebe. I kad mi je teško. Da mi bude još teže. Da bude teže još. Cijele noći molio sam nebo. Molio da pošalje mi nekog. Jer po mom blatu ja ne mogu. Ja ne mogu. Ja ne mogu sam. Oooo, ja ne mogu sam."
9,dPHel+/u_1_9,Cinim pravu stvar,"Možda i dogodi se čudo i onda uspijem prešutjeti, teške riječi i sve grubo, sve što ljudi govore kad se više ne vole. Možda se jednom rodi nada, i onda uspijem ti priznati da si najbolja do sada, da sa tobom nijedna ne može se mjeriti, nema pravila, tu nema pameti, kad nastupi tišina mi smo dvoje ljudi, što se ne mogu razumjeti. I činim pravu stvar, ne spominjem te ja, jezik pregrizem da ne bih opsovao, da ne bih opsovao ovaj život što ga, dijelim na pola, i kada poželim te ja jezik pregrizem da ne bih opsovao, da ne bih opsovao ovaj život što ga, dijelim na pola. Što je moje, što je tvoje, ja tako ne mogu razmišljati, sve smo gradili u dvoje i sve iz temelja, sad ćemo podijeliti kome noć, a kome dan, ne, tu nema pameti, kad nastupi tišina mi smo dvoje ljudi, što se ne mogu razumjeti."
