Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
pltir+OL_1_0,Željko Bebek,Željko Bebek,10 hiljada koraka (feat. Sonori),1959,"Ref.
Deset hiljada koraka u noc
deset hiljada koraka je spas
deset hiljada vojnika u glas
deset hiljada pjesama za nas

Znam da ne vrijedi svakom dat ruku
znam da ne vrijedi stati na pola puta
znam da ne vrijedi zalivati poljsko cvijece
znam da ne vrijedi jer cizma je uvijek luta
 
Ref.

Znam i na tebe ce jednom doci red
znam svi ce reci hajde sad im pokazi
znam ti ces samo okrenuti glavu
znam za tebe ta igra vise ne vazi","https://tekstovi.net/2,18,56539.html"
pltir+OL_1_1,Željko Bebek,Željko Bebek,A svemir miruje,16744,"Malo umoran prelazim most
rat je sumoran u grlu kost
stazom makova hocu u zrak
sunce javi se ovdje je mrak

Oci djecije u paklu zla
svi me pitaju gdje sam ja
vise ne pjevam lomi se glas
svjetlo smiluj se osvijetli nas
 
Ref.
A svemir miruje vjecno samuje
mene ne vidi, Boze sta mu je
a svemir ne pada u provalije
ko da nema me, Boze sta mi je

Malo umoran u paklu zla
svi me pitaju gdje sam ja
vise ne pjevam lomi se glas
svijetlo smiluj se osvjetli nas

Ref. 2x","https://tekstovi.net/2,18,10225.html"
pltir+OL_1_2,Željko Bebek,Željko Bebek,Ako volis ovu zenu (ft. Oliver Dragojevic),47714,"Ako volis ovu zenu
njene suze postivaj
kad je tuzna budi s njom
kad te ljubi uzivaj

Ako volis ovu zenu
ko' sto zivot volis svoj
sve dok ovo zlato nosi
budi vjeran samo njoj
 
Ako volis ovu zenu
koja sad ti kaze da
ispod ovog bijelog vela
nek ti bude ljubav sva

Ref.
Budi dobar joj u dobru
budi hrabar kad je zlo
budi zvijezda njenog neba
to je ljubav to je to

Budi dijete joj u krilu
budi vojnik brani je
budi kraj nje kad je tesko
to je ljubav to je sve

Ako volis ovu zenu
nekad zivot nije raj
kad je tuzna budi s njom
kad te ljubi uzivaj

Ref.","https://tekstovi.net/2,18,54471.html"
pltir+OL_1_3,Željko Bebek,Željko Bebek,Anava ni iveret (Ljubav je slijepa),12081,"anava anava anava  
anava ni iveret  

zemlju koju ljubila nisi  
kojom hodala ti si  
gusi prasina  
nema nema ptica ni glasa  
plava obala spava  
na te podsjeca  ","https://tekstovi.net/2,18,243.html"
pltir+OL_1_4,Željko Bebek,Željko Bebek,Budi sretna,5324,"Ja s gitarom, ti sa njim
kako bol da prevarim
sve je proslo, ne vidim
kako da te zadrzim

Ref.
Budi sretna, idi s njim
necu nista da ti pokvarim
budi sretna, idi s njim
pusti samo da te pozdravim
 
Ja s gitarom, ti sa njim
kako noc da prenocim
sve je proslo, ne vidim
kako da te zadrzim

Ref.","https://tekstovi.net/2,18,48148.html"
pltir+OL_1_5,Željko Bebek,Željko Bebek,Casa otrova,23080,"Lome grane tresnje rane, vece mirise
samo moje ludo srce za njom uzdise
gdje god podjem, gdje god dodjem 
ja sam suvisan
izgubljen sam kao dijete, izgubljen i sam

Lome grane tresnje rane, zvijezde padaju
neke davne uspomene bol mi zadaju
nema mjesta gdje bih mog'o da se umirim
i da bez nje sa sudbinom da se pomirim

Ref. 2x
Daj, natoci ove noci jednu casu otrova
ona me je ostavila, ona me zaboravila
a ne mogu da prebolim ja","https://tekstovi.net/2,18,15858.html"
pltir+OL_1_6,Željko Bebek,Željko Bebek,Da je srece bilo,154917,"Meni je Bog dao 
da sad poslije svega
gledam kako grlis 
kako ljubis njega

Meni je Bog dao 
da mi dusa luta 
po zemaljskom paklu 
tu na kraju puta
 
U dugim zimskim nocima 
kad vjetar nosi sjecanja
a ja se pitam jesi li
jesi li me ikad voljela

Ref.
A da je srece bilo 
ti bi sa mnom spavala
a da je srece bilo 
djecu bi mi rodila","https://tekstovi.net/2,18,8817.html"
pltir+OL_1_7,Željko Bebek,Željko Bebek,Da se mrak u svjetlo pretvori,7734,"Nije meni, sto mi govore ljudi
samo jedan na kraju nam sudi
i priznat ce njemu
sto meni je krila
da nije ni ljubav
 sto nekad je bila
 
Nije meni, sto za prsten od zlata
stavlja ruke oko njegova vrata
a nije mi bez nas
postelja svila
a nije ni pjesma
sto nekad je bila

Samo da ne poludim
samo da ne naudim
i sebi, i svima, i svircima
sto ne znaju
pa mi sviraju pjesmu ljubavnu

Ref.
Da se mrak u svjetlo pretvori
i da ovoj noci dozori
popucali bi joj prozori
samo da sam, da sam htio
ranije je zaprosio

Nije meni, sto mi govore ljudi
da je ima i da ljubi joj grudi
nek' ljubi je samo
nek' zove ga svojim
jer nema to veze
sa zivotom mojim

Ref.","https://tekstovi.net/2,18,37765.html"
pltir+OL_1_8,Željko Bebek,Željko Bebek,Dabogda te voda odnijela,31916,"Kako tuzno zivim bez tebe
nemam kuda bjezim od sebe
kao da sam suha grana
slomljena od onog dana 
kad si draga s drugim otisla

Umrijet cu, a necu moliti
mada necu te preboljeti
u snu cu ti ljubit' lice
s krikom ce me budit' ptice
tudje zene greskom ljubljene
 
Ref.
Dabogda te voda odnijela
sto si duso mene varala
poslije tebe niceg nema
zivot je k'o uspomena
stara slika vec pozutila

Umrijet cu, a necu moliti
mada necu te preboljeti
u snu cu ti ljubit' lice
s krikom ce me budit' ptice
tudje zene greskom ljubljene

Ref. 2x","https://tekstovi.net/2,18,10006.html"
pltir+OL_1_9,Željko Bebek,Željko Bebek,Daj mi karmina,3390,"Lijepa si mi kao ptica na prozoru
lijepa si mi kao snovi u zatvoru
lijepa si i ti bi mi to na sva zvona
lijepa si mi, lijepa do bola

Sam Bog te nocas meni poslao
i ja te sad vise ne bih mjenjao
da te gledam, a da te ne poljubim
da ti sudim, a da te ne osudim
 
Ref.
Daj mi karmina sa tvojih usana
i svaka tvoja laz bit ce istina
daj mi karmina sa tvojih usana
i bit ce nam sve ko u Ruskim bajkama

Ref. 2x","https://tekstovi.net/2,18,45402.html"
