,Song_ID,Song,Lyrics
0,4XHKfXTU_1_0,Ako zora ne svane,"Ako zora ne svane, puta nema bez tebe. Zvijezdo sjajna, reci mi, tko će mene čekati?. Ako zora ne svane, tebe nema kraj mene. Vjetre srećo, reci mi, tko će mene ljubiti?. Samo spavaj, mjeseče, nije tebi do mene!. Samo spavaj, skići se, nije tebi do mene... Samo spavaj, skići se, nije tebi do mene... Ako zora ne svane, moje srce boluje. Noći, prijateljice, reci zašto nema nje?. Samo spavaj, mjeseče, nije tebi do mene. Samo spavaj, skići se, nije tebi do mene. Samo spavaj, skići se, nije tebi do mene. Samo spavaj, skići se, nije tebi do mene. Samo spavaj, skići se, nije tebi do mene"
1,4XHKfXTU_1_1,Alaj volim u kolu igrati,"Alaj volim u kolu igrati, kad se dika do mene u´vati. Ej, lane, Ivane, do mene u´vati. Kolovodjo, de, kolo povedi, koji ne zna, nek´ u tebe gledi. Ej, lane, Ivane, nek´ u tebe gledi. Je l´ uz skoka zaigrati lipo, k´o uz tebe, moja mila diko. Ej, lane, Ivane, moja mila diko. Igram kolo, kosa mi se vije, priko kola, dika mi se smije. Ej, lane, Ivane, dika mi se smije"
2,4XHKfXTU_1_2,Becarac (feat. Slavonski dukati),"Evo Kice, ko za Kicu pita, evo Kice, ko za Kicu pita. Kicina je loza kalemita. Kicina je loza kalemita. Lako ti je pripoznati Sokca, lako ti je pripoznati Sokca, t'era gicu i nosi torbicu, t'era gicu i nosi torbicu. Sokac Sokca gurnio u Savu. Sokac Sokca gurnio u Savu, zbog garave izgubio glavu, za garavu izgubio glavu. Koliko je odavde do Srijema, koliko je odavde do Srijema, lipse cure od Sokice nema, lipse cure od Sokice nema. Sokice se pripazite ljudi. Sokice se pripazite ljudi, ta se zena triput nocu budi, sokica se triput nocu budi. Sta cu, Boze, ja ovako mali, sta cu, Boze, ja ovako mali, kad me zena sa kreveta svali, kad me zena sa kreveta svali. Alaj, volim garavu kad spava, alaj, volim garavu kad spava, kad rasiri ruke na jastuke, kad rasiri ruke na jastuke. Idem sorom, kuja laje na me, idem sorom, kuja laje na me, mars, kujo, sta te briga za me, mars, kujo, sta te briga za me. Misle moji da ce sa mnom steci, misle moji da ce sa mnom steci, cim veceram t'eraju me leci, cim veceram t'eraju me leci. Becarino, ni'ko te ne voli, becarino, ni'ko te ne voli, samo majka koju srce boli, samo majka koju srce boli. Volim vola siroki' rogova, volim vola siroki' rogova, i curicu debelu u licu, i curicu rumenu u licu. Varam zenu da cu na menjavu, varam zenu da cu na menjavu, a ja odoh curi pod ponjavu, a ja odoh curi pod ponjavu. Cijeli zivot ja sam na terenu, cijeli zivot ja sam na terenu, ma ko li sada cuva moju zenu, ko li sada cuva moju zenu. Pitaju me, kako ti je ime, pitaju me, kako ti je ime. Sokac ime, a Hrvat prezime. Sokac ime, a Hrvat prezime. Slavonijo, dok ti ime traje. Slavonijo, dok ti ime traje, cuvat cemo tvoje obicaje, cuvat cemo tvoje obicaje. Jos bi' znali, jos bi' zapjevali, jos bi' znali, jos bi' zapjevali, ali su nas na telefon zvali, ali su nas na telefon zvali. Jedan, dva, opsasa"
3,4XHKfXTU_1_3,"Bila je tako lijepa, bila je tako mlada","Bila je tako lijepa, k´o bagrem, kad procvjeta, dok smo se voljeli ludo, jednog davnog ljeta. Brali smo slatko grozdje, voljeli suton dok pada, bila je tako lijepa, bila je tako mlada. Sanjali smo djecu, cvijece i leptire, pjevale su ptice, svirale su lire, to je bilo jednog ljeta, jednog ljeta, kada bagrem cvjeta. Bila je tako lijepa, k´o bagrem kad procvjeta, dok smo se voljeli ludo, jednog davnog ljeta. Bila je tako lijepa, bila je tako mlada. Bila je tako lijepa, bila je tako mlada"
4,4XHKfXTU_1_4,Bila si djevojcica,"Tvoje plave kose pamtim, ispred mora prema vjetru, uljuljale su dan, u vjecno plavi san, te vinjage njezne. Tvoje plave oci pamtim, ispred mora prema nebu, zacarale su dan, da vjecno sija plam, kroz godine tuzne. Bila si djevojcica, sad te zovu mama, da l´ je stvarno prestala, ljubav medju nama. Bila si mi najdraza, sunce kisnih dana, vodim te kroz sjecanja, da me tjesis sama. Tvoje njezno lice pamtim, ispred mora prema suncu, kroz nasmijani dan, dok svoj si snila san, u narucju srece. Tvoje plave ruke pamtim, ispred mora prema srcu, da l´ volio sam tad, il´ bjese samo san, to crveno cvijece"
5,4XHKfXTU_1_5,Budi sretna Slavonijo,"Slavonijo, zjenico oka, i srece i tuge, rijeko duboka. Slavonijo, kceri Hrvatska, o, dome moj, kolijevko bratska. Slavonijo, dok Sunca ima, nek narod tvoj mir, sloga prati. Slavonijo, Bog nek' te cuva, na grudi tvoje sve sinove vrati. Rasti mi, cvjetaj mi, o, mila majko, budi sretna ti"
6,4XHKfXTU_1_6,Budi to sto jesi,"Sreli smo se iznenada, nije vazno gdje, samo znam, da s tobom nadjoh sve, dugo smo vec zajedno, al´ vjeruj, jos i sad, osjecam se isto k´o i tad. Stog´, budi to sto jesi, onakva, kakvu te znam, jer, cini mi se kao da u svojoj masti, bas takvu sam te stvorio sam. Budi to sto jesi, onakva, kakvu te znam, jer, cini mi se, da sam, cijelog svog zivota, bas takvu zenu zelio sam. Budi to sto jesi, onakva, kakvu te znam, jer, cini mi se kao da u svojoj masti, bas takvu sam te stvorio sam. Osjecam da, samu sebe pitas svaki dan, da l´ sam danas sretan sto te znam, ili, mozda nisi vise ista zena ta, kakvom sam zamisljao te ja"
7,4XHKfXTU_1_7,Bura,"Gotovo je, to si htjela znati. Vidim s drugim već ti misli lete. Idi, idi i nemoj me zvati. Neću suze da me na te sjete. Idi, idi i nemoj me zvati. Ti si samo razmaženo dijete. . Slušam noćas kako tuku bure. Gledam, spavaš, zastale su ure. Ja te grlim, ti me u snu ljubiš. Nasmijana, a ne znaš da gubiš. Slušam noćas kako tuku bure. Gledam, spavaš, zastale su ure. Ja te grlim, ti me u snu ljubiš. Neka je sretan tko te tako gubi. Svršeno je, evo ovaj puta. Nismo znali da smo blizu kraja. Po pučini mjesečina pluta. S našom lađom mrtvo more valja. Moje srce naviklo da luta. Tvoju dušu stvorenu da fraja. . Slušam noćas kako tuku bure. Gledam, spavaš, zastale su ure. Ja te grlim, ti me u snu ljubiš. Nasmijana, a ne znaš da gubiš. Slušam noćas kako tuku bure. Gledam, spavaš, zastale su ure. Ja te grlim, ti me u snu ljubiš. Neka je sretan tko te tako gubi"
8,4XHKfXTU_1_8,Cija kola klepecu sokakom,"Cija kola, cija kola, klepecu sokakom. To su nasa, to su nasa, idu sa salasa. Voze slamu, voze slamu, ili su na stanu. Voze sumu, voze sumu, po zidanom drumu. Konji vrani, konji vrani, to su Gradistani. Konji bijelci, konji bijelci, to su Babogredci, Gradistani Gradiste kod Zupanje. Babogredci Babina Greda"
9,4XHKfXTU_1_9,Cija si,"Ima jedan dom o liscu zutom, u meni on u dusi luta, k njemu vodi put i samo jedan put, samo bol u kisni dan, jedan pogled sasvim sam, k'o san. Svaki dan si ti pod istom strehom, s tugom vezana sa vedrim smijehom, hladna kao led, cas bujna kao cvijet, stojim dugo, dugo sam, cekam da l' ce doci dan, moj san. Cija si i kome radost nosis sada, u nekoj kuci moga grada, od kojeg sunca ti si plam. Cija si i pramen kose kome nosis, u mom srcu ti si rosa, a niti ime tvoje znam. Ima jedan dan bez sna, bez zore, skriven je on u divne gore, mora da si ti u njemu divan cvijet, jedan mali ludi svijet, jedan rumen, jedan blijed, moj svijet. Al' niti ime tvoje znam"
