,Song_ID,Song,Lyrics
0,J8Cff2I3_1_0,"Andjele moj, moj andjele","Do nedavno sam išla sasvim sama. Kroz ovaj život prepun teških dana. A, onda sam te iznenada srela. Zaljubila se mada nisam htjela. I dugo, dugo krila sam u sebi. Sve ono što sam slutila u tebi. Anđele moj, moj anđele. Budi uvijek tu. Čuvaj me i štiti me, na javi i u snu. Anđele moj, moj anđele. Zvijezdo što mi sjaš. Na tvome krilu tako sretna. Tako mirna, sigurna sam ja. Ja nikad nikog sličnog znala nisam. Da slušam i svoj život da mu pričam. Da radujem se njegovoj blizini. Sad znam da jedan čovjek sreću čini. Da život ima svoju drugu stranu. Da radujem se svakom novom danu"
1,J8Cff2I3_1_1,Avantura (+Miro Ungar),"Sjećam se kada je muzika, spojila nas i još nas prati, na putu kroz život i sad. S pjesmom smo počeli, s pjesmom smo živjeli mi, uvijek smo željeli, da s nama pjevaju svi... Avantura to je život, što vodimo mi, Avantura, kad me ti grliš ljubavi, Avantura kada pjevamo ja i ti, i svaku noć kad si kraj mene, ti avantura su moji sni. I premda pjesma, nas često, razdvojiti zna, to ne traje, dugo i susret još slađi je tad. Najviše volim kad zajedno, pjevamo mi i kad me nježno, zagrliš i poljubiš ti."
2,J8Cff2I3_1_2,Balada o zelenom kralju,"Vitak i raskošno zelen, okrenut morskoj pučini, sveđ ko' vječiti stražar, osamljen kralj na strmini. Gledala sam kako raste, kako se vjetrima smije, krunom dodiruje oblak, vodu iz kamena pije. Odjednom je bilo crveno, ko', kad se zora rodi, poslije je prašina crna, letjela prema vodi. Nema ga više, zelenog kralja, čempresa moga, nema ga više, ranjena stijena još pamti druga, sjećanje njeno isprat će kiše. Galeb je kriknuo – bol, kada se razlio plamen, umjesto zelenog kralja, sad samo – crni kamen. Valovi tuku o stijene, tiho, tiho, sve tiše, dozivlju zelenog kralja, ma njega nema više."
3,J8Cff2I3_1_3,Bilo je lijepo,"I tako svaka svecanost mine, dok svijetla oko nas gasnu, na kraju samo mjesec s visine, zasrebri kroz noc kasnu. U nama zive jos na trenutak, carobni zvuci ko sjene, sakriveni poslije u tihi kutak, ostaju uspomene. Bilo je lijepo, bilo je lijepo, sa svima vama dijeliti snove, ostat ce ova ljubav u nama, za neke drage susrete nove. Bilo je lijepo, bilo je lijepo, bili su lijepi ti nasi sati, i opet bit ce svecanost nova, da nam trenutke ljubavi vrati. I poslije svega tuzna i sretna, ostajem tu sasvim sama, sve sto je lijepo prekratko traje, a bilo je lijepo s vama"
4,J8Cff2I3_1_4,"Bit će bolje, znam.","Kad u ponoć sat isprati dugi dan, bit će bolje, znam. Kad iz oka suza kapne na moj dlan, bit će bolje, znam... Tamo gdje se živi život kao san, tamo gdje je put još suncem obasjan, vidim zlatni pram, bit će bolje, znam. Odnekud se uvijek javi isti glas, bit će bolje, znam. Mutne vode ostale su iza nas, bit će bolje, znam. Kad u snijegu izgubi se blijedi trag, bit će bolje, znam. Kad u kosi zaspi topli vjetar blag, bit će bolje, znam. Letimo bez krila iznad oblaka, volimo bez pitanja, bez godina. Pobjednici dok je nade u nama, to smo ti i ja, to smo ti i ja..."
5,J8Cff2I3_1_5,"Bože, kako te volim","Rukama milujem oblake, što odlaze prema moru. Pozdravi sve zaspale staze, gdje smo skrivali našu ljubav. Bože, kako te volim, volim te nestvarno, na dlanu leži sreća, svih mojih godina. Dajem ti svoje usne, što mirišu na vjetar, mi ljubavnici vječni, mi stariji smo od svijeta. O Bože, kako te volim, mogla bi plakati. Dok nestajem u tebi dajem ti život svoj, ti nisi samo ime, ti nisi samo želja, ti si moja rijeka, bez obala, bez kraja. Daj pusti da poletim daleko prema suncu, da gorim kao vatra, da tebi budem dom, o Bože, kako te volim, ti nisi samo ime, ti nisi samo želja, ti si moja rijeka, bez obala, bez kraja."
6,J8Cff2I3_1_6,Ćakule o siromajima,"Kažu da smo siromaji... To slika je moga škoja, bez koluri, bez okvira, svuda samo sivo, i svuda samo modro. A kućica jedna, pala je uz more, tu živimo nas dvoje, sa sedmero dice i tri koze. Već se cilin škojem priča, da nimamo bome ništa. Svi nas zovu siromaji, ča imaju, od šta žive . Dvi-tri loze, malo vina, cvit masline, zero uja, dvi-tri koze, bokun sira, to nama je drago blago ča imamo. O more, ča nježno miluješ žal, ti beskrajno si dobro naše, i radost nam svaki tvoj nosi val, kad u zoru se vrate brodice. Kažu da smo siromaji, al' ćakule to su samo, naše ruke vole radit, i živimo zato sritno. To slika je moga škoja, uvik srcu puna draga, rojena sam ovdje, a ovdje ću i umrit. I ne more ništa, lipše bit na svitu, od ovog malog škoja, ča bidan se naša' nasrid mora. Kažu da smo siromaji, al' ćakule to su samo, naše ruke vole radit, i živimo zato sritno. Kažu da smo siromaji, ćakule, al' to su ćakule "
7,J8Cff2I3_1_7,Con sordino,"Pod prozorom svake noći, gitara u tvojoj ruci, i sveđ čekam kad ćeš doći, da me vole njeni zvuci. Sa tarace moja sjena, prosula se kraj tvog lika, dok ulica topla, snena, broji ure sa zvonika. Con sordino tiho, tiše, samo nježno dirni žice. Con sordino k'o da kiše, padaju na moje lice. Con sordino posve lako, kao da je zvuk tišine. Con sordino i polako, da ne probudiš skaline. Sva godišta što se pamte, silaze sa mekih struna, sve je isto i još znam te, kad zastaneš kraj portuna. Sa tarace moja sjena, prosula se kraj tvog lika, dok ulica topla, snena, broji ure sa zvonika. Con sordino..."
8,J8Cff2I3_1_8,Da li su me voljeli ?,"Stizali su neki, ja se nisam žalila, grijali su se na vatri, koju ja sam palila. Stizali su neki, srce još se nadalo, da obasja i njih svijetlo što je na me padalo. Da li su me voljeli, da li su me voljeli . Stizali su tužni i ja sam ih tješila, dala sam im što sam mogla, Bože i ja sam griješila. Stizali su sretni i ja sam ih shvaćala, visoki su ti računi, koje ja sam plaćala. Da li su me voljeli, da li su me voljeli . Uzela sam i ja, od slabog, od jakog, ostalo je ipak ponešto od svakog. Uzela sam i ja od gorkog, od slatkog, ostalo je ipak ponešto od svakog. Da li su me voljeli, da li su me voljeli "
9,J8Cff2I3_1_9,Da sam te prije srela,"Njemu sam dala nježnost svu, odbio je nju, Njemu sam dala mladost svu, odnio je nju. Kad sam vjerovala da ja kraj, došao si ti. Sad opet cvatu polja bijela, kad sam vjerovala da je kraj, došao si ti, da sam te samo prije srela. Njemu sam dala nježnost svu, odbio je nju, Njemu sam dala mladost svu, odnio je nju. Kad se izgubio sunčev sjaj, došao si ti, Sad opet cvatu polja bijela, kad sam vjerovala da je kraj, došao si ti, da sam te samo prije srela. Nikad se ne bi kao duga, svila nad mojim domom tuga, ja bi ti više sreće dala, više sam nekad ljubit znala. Njemu sam dala ljubav svu, odbio je nju, Njemu sam dala radost svu, odnio je nju. Kad nisam znala kud vodi put, došao si ti. Sad sve su rekla naša tijela, i ovo srce da uzmeš snu, došao si ti, da sam te samo prije srela."
10,J8Cff2I3_1_10,"Dalmacijo, sreco moja (feat. Ivo Pattiera)","Ja znam da si vrijedna, svake moje suze, da si samo jedna, i da me obuze. Kamen tvoj me brani, zemlja tvoja grije, cinis da sam dijete, sto se suncu smije. Pozdravljam te pjesmom, nazdravljam ti vinom, sretan sto te imam, sto me zoves sinom. Dok me ljubis morem, dok me grlis nebom, milujes me suncem, krijepis toplim hljebom. Mogu poci nakraj svijeta, ali me prati zvijezda tvoja, tebe imam, tebe ljubim. Dalmacijo, sreco moja. Radosno je srce moje, vesela je dusa moja, sto te imam, sto te ljubim. Dalmacijo, sreco moja"
