,Song_ID,Song,Lyrics
0,+RXzsM0Y_1_0,Ako se ikad na nebu sretnemo,"Kad mi tuga srce opije, kad ni vino mi ne pomaze, ne moze se protiv sudbine, sad mi dusa pusta ostade. Nit' osmjeha tvoga kada nema, da mi samocu razbije, sanjam tvoju nestvarnu ljepotu, sve si meni bila u zivotu. Ako se ikad na nebu sretnemo, da li ces me, duso, i tad znati, hoces li mi ruke svoje pruziti, hoces li mi tugu otjerati. Ako se ikad na nebu sretnemo, da li ces ime moje pamtiti, hoces li mi oprostiti sve, sta ce mi zivot bez tebe"
1,+RXzsM0Y_1_1,Bilo jednom sretnih dvoje,"Ne znas, moja tugo, kako dusa pati, kako ova ljubav boli, kad je nemam kome dati. Ne znas, moja tugo, nikad neces znati, kako je kad nekog cekas, a neces ga docekati. Bilo jednom sretnih dvoje, bilo jednom zlato moje, suze, suze, suze, samo suze, a sve drugo nestalo je. Ne znas, moja tugo, sve sam tebi dao, al' jos nisam nase dane, sreco moja, isplakao"
2,+RXzsM0Y_1_2,Bog samo zna,"Tamo gdje smo bili sretni ja i ti, sad se drugi ljube kao nekad mi, a ti, a ti, da l' na mene pomislis. jos mirisu lipe, cvijece pred oltarom, jos ti nudim srce, jos je sve po starom, a ti, a ti, da l' na mene pomislis. Bog samo zna sto te volim ja, sto cu te voljeti jos sto godina. Ako poludim zbog ljubavi, nek ti nebo oprosti, a ja necu, vjeruj mi. Tamo gdje smo bili sretni ja i ti, sad se drugi ljube kao nekad mi, a ti, a ti, da l' na mene pomislis. jos mirisu lipe, cvijece pred oltarom, jos ti nudim srce, jos je sve po starom, a ti, a ti, da l' na mene pomislis. Bog samo zna sto te volim ja, sto cu te voljeti jos sto godina. Ako poludim zbog ljubavi, nek ti nebo oprosti, a ja necu, vjeruj mi"
3,+RXzsM0Y_1_3,Boli glava,"Boli glava od nevjerstva tvoga, boli glava zbog pijanstva moga. Nevjerstvo tvoje i pijanstvo moje, kad se spoje, tuga caruje. Slavi narod zbog nevjerstva tvoga, slavi narod zbog pijanstva moga. Rastasmo se zbog nevjerstva tvoga, rastasmo se zbog pijanstva moga"
4,+RXzsM0Y_1_4,Bozic u tudjini,"Daleko od rodnog kraja, opet kazem, to je zadnji put, stisne ceznja uvijek kada. Bozic je pred vratima. Cesta duga kojoj nema kraja, preda mnom je tko zna koji put, dok se kisne kapi, u pahulje pretvaraju. Dok se kisne kapi, u pahulje pretvaraju. Sve sto mogu, odavno sam dao, uvijek iste darove sam slao, k'o da tako umirit cu srce, sto za domom vene. Varljiva je sreca koju trazis, tu gdje nemas nikog svog, uvijek zaigra mi srce, kad se sjetim doma mog. U mom kraju okitit ce jelku, zapjevati kao nekada, mene tamo nece biti, k'o ni proslih godina. Mene tamo opet nece biti, k'o ni proslih godina"
5,+RXzsM0Y_1_5,"Casa bila, razbila se","Evo, zora tek sto nije, a ja vino nisam popio, kao da se cijeli zivot, u tu casu tuge skupio. Ali srce ne bi htjelo, da se iza vina sakrije, nek se zato ova casa, ko moj zivot sva razbije. Ne sudite mi, prijatelji, sto sam zbog nje casu razbio, ne bih nocas pijan bio, da je nisam ludo volio. Casa bila, razbila se, i neka se plati, ali zivot cijene nema, kad se voli, kad se pati"
6,+RXzsM0Y_1_6,Da nije Mostara,"Da nije Mostara, da nije Mostara, ni pjesama ne bi tako lijepih bilo. Pjevale se ne bi sa toliko zara, da nije Mostara, da nije Mostara. Sve prolazi, sve se mijenja, idu dani, idu godine, samo Mostar uvijek ostaje, srce moje Hercegovine. Da nije Mostara, da nije Mostara, ni Neretva ne bi tako lijepa bila. Protjecala ne bi sa toliko cara, da nije Mostara, da nije Mostara"
7,+RXzsM0Y_1_7,Da si me vise voljela,"Ja nisam htio da odes s njim, i nisam htio da bude tako, nadah se vjecnoj sreci sa tobom, nadah se da me ti volis jako. Da si me vise voljela ti, sve je moglo biti od nas, ali ti si poslusala neki tudji glas. Sad se kajes, mene trazis, gotovo je s tim, da si me vise voljela ti, ne bi nikad posla s njim. U mom zivotu bila si sve, ti si to dobro i sama znala, i htjedoh da te na jesen zenim, ali si ljubav drugome dala. Kazu da nisi sad srecna s njim, i zelis opet da mi se vratis, al' ja te sada vise ne zelim, sada je kasno, moras da shvatis"
8,+RXzsM0Y_1_8,Dabogda se i ti udala,"Idi seko neka ti je siroko i ravno, zbog tebe sam, s pameti se rasto' odavno. Neka drugi usreci se mjesto, mene mala, nisam lud, da tebe zenim jer si varala. Dabogda se i ti udala, ne za mene, vec za drugoga, nek' ti dragi bude drugi neko, samo budi od mene daleko. Hoces, neces ti ces draga, izgubiti mene, necemo jos dugo, kako god se okrene. Ne treba ti puno mene, da napravis ludim, nisam blesav da se s tobom, na brak usudim"
9,+RXzsM0Y_1_9,Dan po dan,"Ja sam sestro rodjen, za igre na srecu, ne mogu izgubiti. Cekam da me krene, odustati necu, pa ces me poljubiti. Koga lazem, na krivom sam putu, tu se glava gubi za minutu. Dan po dan, noc po noc, cekajuci tebe sestro, zivot ce mi proc'. Dan po dan, noc po noc, kladit cu se da ces meni prije zore doc'. Znam ja da me volis, i cesto se molis, da me prodje ludilo. Al' jos jednom samo, moram poci tamo, iz sna me probudilo. Koga lazem, na krivom sam putu, tu se glava gubi za minutu. Koga lazem, na krivom sam putu, tu se glava gubi za minutu. Dan po dan, noc po noc, kladit cu se da ces meni prije zore doc'"
