,Song_ID,Song,Lyrics
0,CWc8m1qi_1_0,1000 milja,"Vidjela sam bez ljubavi grad, krikove, sapat i tisinu, vidjela sam u ljudima tad, zelju da ispune prazninu. Vidjela sam krila ptica, blaga s najvecih dubina, vidjela sam bezbroj lica, istinu i laz u njima. I sad znam, 1000 milja treba uzalud prijeci, 1000 ljudi da bi shvatio da, oci ti govore sto ne mogu rijeci, i zato mijenja me iz korijena, ljubav tvoja, mijenja me iz korijena. Vidjela sam da postoji lijek, koji sve boli rukom brise, i vidjela sam sto pokrece svijet, jedino ljubav, nista vise. Vidjela sam sto pokrece svijet, tajna oko skrivena, vidjela sam da postoji lijek, sto mijenja me iz korijena. I sad znam, 1000 ljudi da bi shvatio da"
1,CWc8m1qi_1_1,24 sata,"Kao kap u moru, samo jedan od tisuce njih, ima nesto u tebi, da si toliko bolji od svih. Boze, otvori mi oci, takav mi covjek i ne treba sad, da gubim dane i noci, al' sto da radim, sto da radim kad. Iz mojih misli ne izlazis van, 24 sata na dan, znam da je uzalud to, tu nema ljubavi za dvoje dovoljno. Iz mojih misli ne izlazis van, 24 sata na dan, i da te ne volim dala bih sve, al' to je jace od mene. Da nije sudjeno nama, ja bih pobjegla dalje od svih, sve i da ostanem sama, za mene vrijedis ko tisuce njih"
2,CWc8m1qi_1_2,7 minuta (feat. Mario Huljev),"Cini se da ti i ja smo jos, dva odvojena svijeta, neotkrivena, nekada me docekas na noz, a nekada ti stojim kao salivena. Tvoja ruka me grebe, a sutra vec mi fali, sad bih dala za tebe, sto imam i sto nemam, ali. Sedam minuta je trajalo sve, a cekam godinama, satima, sedam minuta da zavolim te, pa da mi sreca zalupi vratima. Sedam minuta je trajalo sve, sedam minuta je trajalo sve), a cekam godinama, satima, cekas godinama, satima), sedam minuta da zavolim te, sedam minuta, sedam minuta), pa da mi sreca zalupi vratima. Cini se, u dane kad si moj, u sve bi pjesme tvoje ime stavila, cini se da drzim korak svoj, a citav zivot slijedim tvoja pravila. O, je li znas, je li znas, da te volim, ali nije lako, i sedam ociju da imam, i sedam ruku da te drzim, mila. I sedam puta da te volim jace, ja ne bih znao kako treba, da te zadrzim za sebe, sedam ruku da te drzim, mila. Sedam minuta je trajalo sve, sedam minuta, sedam minuta), a cekam godinama, satima, hej hej, hej hej), sedam minuta da zavolim te, sedam minuta da zavolis me), pa da mi sreca zalupi vratima. O, je li znas, je li znas, da te volim, ali nije lako. Sedam minuta je trajalo sve. O, je li znas, je li znas, da te volim, ali nije lako, da mi sreca zalupi vratima"
3,CWc8m1qi_1_3,Ako je vrijedilo išta,"Sad kad si rekao svoje. Kad ti je pao kamen sa srca. I kad si slomio moje. Za sva vremena. Pokupi stvari i idi. I ako želiš zaboravi me. Al’ preklinjem te. Ako je vrijedilo išta. Ne ostavljaj me. K’o da ne ostavljaš ništa. Za sve što je bilo. Daj se potrudi. Bar da se rastanemo kao ljudi. Sve mi je došlo odjednom. Baš kao grom iz vedra neba. Sve i da pitam te zašto. Ma, što mi to treba. Pokupi stvari i idi. I ako želiš zaboravi me. Al’ preklinjem te. Ako je vrijedilo išta. Ne ostavljaj me. K’o da ne ostavljaš ništa. Za sve što je bilo. Daj se potrudi. Bar da se rastanemo kao ljudi"
4,CWc8m1qi_1_4,Ako to je najbolje sto znas,"Hajde, pitaj se, kad kuci dodjes rano, da li dovoljno je da me pogledas, hajde, pitaj se, koliko treba samo, da zaboravim na svaku tvoju laz. I bez obzira na sve, volim te i previse. Al' ako to je najbolje sto znas, nije dovoljno za dvoje, vjeruj mi, to malo ljubavi mozda, uzela bi druga, nikad ja, ako to je najbolje sto znas. Ne, ne trazi me kad ostavis me samu, da ti ponovo kroz prste progledam, nagovori oci da mi nadju manu, da ti lakse bude kad te ostavljam"
5,CWc8m1qi_1_5,Bas kao ti i ja (duet Oliver Dragojevic),"Priznajem da postajem, privremen i pobijedjen, podijeljen. Hodam i trazim, a noge mi bose, pustam da idu, da tijelo mi nose, znam, jednom moram naci kraj. Kako se zovem i gdje mi je lice, mada jos disem i kuca mi srce, ne, nesto mi nedostaje. Zauvijek tvoj, ljubav je dobra i ljubav je zla, zauvijek tvoj, bas kao ti i ja, zauvijek tvoj, reci mi opet da zauvijek znam, zauvijek, zauvijek tvoj. Pristajem da pobjegnem, ko sad kom' nedostaje, pitam se. Gdje je sad ljubav, da spasi nas dvoje, srce mi dajes, ali ja ne dam svoje, ne, ni tebi, ni drugome. Odjednom budim se, bosonog stojim, sam sa zivotom, bez nje koju volim, hej, od ljubavi se umire. Zauvijek moj, ljubav je dobra i ljubav je zla, zauvijek moj, bas kao ti i ja, zauvijek moj, reci mi opet da zauvijek znam, zauvijek, zauvijek moj. Kazni me i spasi me, poznaje li ljubav sve ranjene"
6,CWc8m1qi_1_6,Bozic bili,"I zimi dan jos sanja suncev krug, njivi zlatom placa dug. Vije snig i vitar brije, rodna gruda grije, oko srca kopni led, ide Bozic bili iza dugih zima. Lede zime, studen studi, grudu griju ljudi, oko srca kopni led, ide Bozic bili iza dugih zima. Prekrizi kruh s' tih njiva, slidi znak, di ce stati koji vlak. Ne bi zora priko mraka, didova i baka, oko srca kopni led, ide Bozic bili iza dugih zima"
7,CWc8m1qi_1_7,Da ne volim te,"Dodje mi tako, da ne volim sebe, kad odes ponekad, i pitam se kako, sam ja to bez tebe, zivjela do sad. Svijet je opasno mjesto, gdje ne odlazim cesto, tamo idi sam i zaboravi rijeci, sto nasoj su sreci ugasile sjaj. Da ne volim te, da nema me, dal' bi te povrijedilo, da nema me, da ne volim te, sto bi od nas ostalo. Da ne volim te, da nema me, ko bi me zamijenio, da nema me, da ne volim te, da li bi ti itko zatrebao tad. I tvoje rijeci su meke, i teku ko rijeke, mimo srca mog, ljubav igra se snama, bez smisla, bez plana, ko je kriv za to. Nikad nije svejedno, mada manje je vrijedno, sto imali smo mi, i svi dodiri bljede, ni suze ne vrijede, kad ljubav prolazi. I nista ne pomaze drugo, i da odes jedan dan, ne bi izdrzala dugo, bez tebe kada znam, da ne volim te, da nema me"
8,CWc8m1qi_1_8,Da sve je ovo bilo jucer,"Da sve je ovo bilo jucer, vec bih danas pjevala, da sve je ovo bilo jucer, vec bih danas lagala, da sam dobro i da sam lose spavala. Da sve je ovo bilo jucer, ne bih sebe kaznila, ko sto hocu. Da sve je ovo bilo jucer, ne bi me ogledalo, tako naglo do duse ogolilo, da je jucer bilo. A danas nemam snage, danas slavim kraj, i nikako da svane, dok kradem sebi zrak, i zvuci grubo, al' necu dugo, danas svejedno. Da sve je ovo bilo jucer, vec bih se i rugala sebi samoj, da sve je ovo bilo jucer, vec sam stoput rekla ja, svakom zivot vec dosadila, gdje sam jucer bila. I zvuci grubo, al' necu dugo, danas svejedno"
9,CWc8m1qi_1_9,Daj mi jedan dobar razlog,"Gledam tvoje oči, dugo i bez riječi, sve što kriješ, ja u njima lako doznajem, ne voliš me više, znam, ne moraš mi reći, toliko te ipak poznajem. Još jučer sve je bilo tu, a sad je nestalo za tren, i kome sad da vjerujem?, čemu da se radujem?. . Ako odeš zauvijek, daj mi jedan dobar razlog, da ne mrzim cijeli svijet, ma daj mi samo jedan razlog. Da sve što ti ljubav da, iz duše ne mrzim do dna, jer što si dalje, svakim trenom, sve te više volim ja. I neka ti ne bude krivo, što suze peku mi oči, jer bol je sada ljubavi dio, i vuče me na dno, jer tvoje hladno srce, za mnom kuca sve tiše, u tvojim očima nema me više, za ljubav dovoljno. Još jučer sve je bilo tu, a sad je nestalo za tren, i kome sad da vjerujem?, čemu da se radujem?. "
