,Song_ID,Song,Lyrics
0,O93DTxfd_1_0,Alaj volim ovo sve,". Od tuge umiru sokaci maleni, puste njive, kuće, ambari, od tuge sad umrijet ću i ja. Alaj volim ovo sve, al' je tužno srce u mene, kad potjeram konje gizdave, preko lijepe zemlje slavonske, prazne kuće, pusti šorovi, i nikog nema da me pozdravi. . Od tuge umiru sokaci maleni, puste njive, kuće, ambari, od tuge sad umrijet ću i ja. Kad nediljom sjednem ja, ispred kuće kao nekada, stara lipa k'o da šapuće, priče kad je sretno bilo sve, još se nadam vratit će se svi, ali nikog nema da me pozdravi. . Od tuge umiru sokaci maleni, puste njive, kuće, ambari, od tuge sad umrijet ću i ja"
1,O93DTxfd_1_1,Becarska tuga,"Aoj meni, majko moja stara, raspuklo se srce u becara, raspuklo se na sedam komada, sve od tuge i golema jada. Siroti smo, majko moja mila, pa me moja draga ostavila, vise mari za gazdina sina, u njega je bogata rubina. Evo ima vec godina dana, ja ti venem k'o slomljena grana, u birtiji noc propijem cijelu, tamburasi prate me po selu. Al' ne marim sto prolaze dani, nit me briga ko mi konje rani, vec me boli i prestati nece, sto je drugi u postelju mece. Aoj meni, majko moja mila, raspuklo se srce u grudima, raspuklo se na sedam komada, sve od tuge i golema jada. Bar da umrem, pa da me sa'rane, iza kuce kraj jabuke rane, pa nek laju sva seoska usta, becarinu ubi ljubav pusta"
2,O93DTxfd_1_2,Četri vitra,"Pušu četiri vitra al' ne pušu stalno, pa nas viju dušo i tamo i amo. I dok nam bura kosti para, a jugo s mora odgovara. Maestral ti si mojih dana, i mog života tramuntana. Pušu četiri vitra pa cvili katarka, bez tebe bi bija ka' bez sidra barka. Pušu četiri vitra, pa škripidu škure, daj mi Bože s tobom sve do zadnje ure."
3,O93DTxfd_1_3,Da mi je soko ptica biti,"Tamo gdje je Papuk planina, Gdje izvire voda studena, Na izvoru stoji momak mlad, Tužno stoji, s tugom zbori:, Što ću jadan vodo studena, Ostavi' me moja voljena, Za drugog se ona udala, Duša boli, još je voli. E, da mi je soko ptica biti, Pa da mogu svoje gnijezdo sviti, Svio bi ga iznad prozora, Gdje mi draga s drugim spava"". Al' govori voda studena, Mladu momku srca ranjena:, Gore glavu, ima vremena, Ljubav doć'e, tuga proć'e"". E, da mi je soko ptica biti, Pa da mogu svoje gnijezdo sviti, Svio bi ga iznad prozora, Gdje mi draga s drugim spava"
4,O93DTxfd_1_4,Da sam im’o šaku dukata,"Ima dana na te ne mislim. Život stisne, pa zaboravim. Al' u srcu uvik tvoj je lik. Još se nadam, vratit ćeš se ti. Kažu da se nisi ljutila. O meni si lipo pričala. Kažu suzu tek bi pustila. Kad si za me di god dočula. . Da sam imo šaku dukata. Da mi nije duša bećarska. Uz tebe bi bio cili vik. Sad je kasno, al' oprosti mi"
5,O93DTxfd_1_5,Daleko je,"Kad te sreca ne cuje, zalud uzdah tuznih grudi, jednom imao sam sve, uzeli mi tudji ljudi. Nema vise spomena, na daleke svete dane, opet su bez imena, ti sto pjesme nase brane. Daleko je kuca moja, dalek mi je put do nje, vec su prosle godine, pa me zovu uspomene. Daleko je ljubav moja, dalek mi je put do nje, jutro nikad ne svane, da je srce ne spomene. Neko gore vidi sve, niti kunem, niti sudim, moje ukrali su sne, pa se tuzna srca budim"
6,O93DTxfd_1_6,Dida,"Dida mi je bio becar, pravi slavonski, ostavio i malo zemlje, gruntovno na mene. Prolazile tu su vojske, carske, velike, i barabe kojekakve, lopuze lokalne. Nisam bas od onih, sto se puno brigaju, kanda malo bacam i ja, na fajtu djedovu. Dok te nisam sreo, nisam im'o smisao, i nisam prije pjesme pisao. Stoput su mi rekli, ali badava , podaj srce zeni, glavu nikada. Al` sto cu kad te vidim, od srece poludim, i kako onda da te ne volim. Ciganke mi jos k'o, klincu jednom gatale, ti ces, mali, srecu nac', u svijetu bijelome. Vjeruj u se i u kljuse, sviraj tamburu, ko bi rek'o kol'ko toga, pise nam na dlanu. E, da me moze dida vidit', bas me zanima, da l' bi mu se prica, moja imalo dopala. Al` ne marim i da, mogu zivit' ponovo, taj s tobom ne bi mijenjao."
7,O93DTxfd_1_7,Domovina,"Ovo nikome nisam rekao, k′o da sam tebe mali čekao. Nije život k′o u knjigama, zato upamti ovo što govorim, ovo je istina. Bilo je ratova i križnih puteva, baka je s djecom sama ostala. Moj stari Jugu nije volio, sve što je imao bio je nogomet. Hajduk i Dinamo. Domovina u venama. Domovinama je u nama. Sedamdesetih ja bio kao ti, procvala ruža, naše proljeće. A onda naglo mnogi nestali, o tom smo šutjeli nismo ih vidjeli, do devedesetih. Svake jeseni kada zakiši, naš susjed Griva svijeću zapali. I on je nekad′ sina imao. Vukovar gorio iz njeg′ se nikada, nije vratio. Sad je moderno nositi kockasto, a poslije neka „čudna muzika. Obećat zato moraš starom svom, da ćeš ovo sve jednog dana ti, svom sinu pričati."
8,O93DTxfd_1_8,Dva vita čempresa,Često se često sjetim tebe. Jedini prijatelju moj. A onda suza sama krene. I opet ona ista bol. Kažu mi sutra bit će bolje. Kažu da vrijeme lijeći sve. Ja samo glavu spustim dolje. Kako kad više nemam te. Prokleta nek je sudbina. Tvoj rano prekinut je san. Samo dva vita čempresa. Uz tebe bdiju noć i dan. Često se često sjetim tebe. Jedini prijatelju moj. A onda suza sama krene. I opet ona ista bol. Dao si život dao sebe. Za ovaj ljepši bolji svijet. Sve dok nas ima dok smo ovdje. U nama živiš zauvijek
9,O93DTxfd_1_9,Dvorište,"U mom dvorištu, od kad za se znaju moji, u njemu nam kuća stoji, stono jednom stari reće, nekad bilo puno veće, al' kako k'o prolazio, od njeg malo otkinuo, razne okolo barabe, svi bi ako može džabe, u mom dvoristu. Ja nedavno rekoh dosta, da ne bi bez svega osta, kupih žicu stupće boje, pa ogradih što je moje, kad komšije svi zajedno, dreknu da sam đubre jedno, prijete mi se mračne sile, i na mene dižu vile, u mom dvoristu. Ko je gazda u dvorištu, sad se valjda zna, ak je ne'ko svoj na svome, to sam onda ja. U mom dvorištu, pjeto zbriso preko plota, ali okolo sad se mota, kriv sam s druge strane viće, al' ne pušim ja te priće, imam i ja neke svoje, pomeću mi dane broje, viću ograda će pasti, znam ja takve što bi vlasti, u mom dvorištu. Kukuruzu držim cijenu, i to čvrstu kao stijenu, a kad netko imat zna, ja mu uzmem dvajestdva, od ostatka još trećinu, i šteram u materinu, sve što smeta moja kasa, ti nemaju pravo glasa, u mom dvorištu. Ko je gazda u dvorištu, sad se valjda zna, ak je ne'ko svoj na svome, to sam onda ja. U mom dvorištu, čim me vide ruku pruže, okrenem se već me tuže, a k tome i svakog dana, sto problema još izvana, susjede sve viđam rjeđe, ne štima nam oko međe, njima malo pa ih ždere, stalno nekog vraga mjere, u mom dvorištu, svako svakog sad napada, al' pušu vjetri sa zapada, josir, beksir čak bizoni, o svemu se brinu oni, često u moj atar svrate, samo jedu niš' ne plate, ograda i njima smeta, i to što ja mimo svijeta, u mom dvorištu. Ko je gazda u dvorištu, sad se valjda zna, ak je ne'ko svoj na svome, to sam onda ja"
