,Song_ID,Song,Lyrics
0,MZPizswt_1_0,A tebe molim vrati se,"Od kako živim, ne pamtim, da sam tako volio. Od kako živim, ne pamtim, nisam te prebolio. Od kako živim, ne pamtim, da sam tako volio. Od kako volim, ne pamtim, da sam nekog molio. A tebe molim, vrati se, učini pravu stvar. A tebe molim, vrati se, jer mi smo dobar par. A tebe molim, vrati se, učini pravu stvar. A tebe molim, vrati se, za jedan život bar. Na ovom svijetu tražim put, to malo mira za sebe, al’ gdje god dodjem, stigneš me, ne mogu bez tebe."
1,MZPizswt_1_1,Ako odeš,"Nemoj nikada otići, a da se ne vratiš. Sunca će nestati, ako me ostaviš. Ovaj život me umara, ništa mi ne daje. Srcu si utjeha, tebi se predaje, a ti kažeš da odlaziš. Ako odeš, ako odeš, ako odeš, sam ću ostati. Ja bez tebe, ja bez tebe, ja bez tebe neću živjeti."
2,MZPizswt_1_2,Bila si moja ljubav,Noćas me fura samo sentiš. Noćas me fura tužan film. Noćas mi srce hoće. Puknuti od samoće. Znam da si noćas bila s njim. Noćas me stiglo ono moje. Prokleto kao svaki put. Kada se zvijezde roje. Ko nekad za nas dvoje. A znam da sve je uzalud. Bila si moja ljubav. Sve si moje bila ti. Bila si moja ljubav. Za sve moje ljubavi. Noćas me prati samo kiša. Za vrat mi pada hladna kap. A tek me par koraka. Dijeli do tvojih vrata. I snaga da ti oprostim
3,MZPizswt_1_3,Bilo bi dobro da si kraj mene,Ne volim blijeda zimska jutra. Perone malih stanica. Tamo gdje sreća neće sići. A tuga nema granica. Ne volim kad se tebe sjetim. U takvo vrijeme sumorno. Sve mi je tada beskrajno pusto. I srce mi je umorno. A kad smo bili zajedno. To ne bih ni primjetio. Bilo bi dobro da si kraj mene. Al' ona ista ona od prije. Koja me prati nježno ljubi. Bilo bi dobro al' eto nije. Bilo bi dobro da si kraj mene. I ovo jutro da me pratiš. Al' ne bih nikad pa makar umro. Sad poslije svega da mi se vratiš
4,MZPizswt_1_4,Dobro dosla mi u sjecanje,"Noc je bila tako topla, al' je prosla ko za tren, s prvim suncem nisam znao, da l' sam stvarno bio njen. Ljeto nosi svoje price, ljubavi i rastanke, a u jesen sve se vrati, s malo tuge, do mene. Ti si spas kad hladna zima dolazi, sve zbog nas, bih opet da se ponovi, ne znas ti koliko znacis za mene, dobro dosla mi u sjecanje. Idu dani, teku sporo, ne mogu preboljeti, sto si dalje, to je teze, uvijek cu te voljeti. Nemam snage jos jedanput, za te nase rastanke, ovaj put te ne dam nikom, budi tu i ljubi me. I ovu noc kad srce samo ostane, vracam se tu, jer moja dusa, uvijek bezi do tebe"
5,MZPizswt_1_5,Dobro mi došla stara ljubavi,"Ljubio sam i sad je još ljubim, ljubio sam i sad je još ljubim. Škripi djeram, škripi djeram, tko je na bunaru, tko je na bunaru, škripi djeram, ej, škripi djeram. Dobro mi došla, stara ljubavi, dobro mi došla, sa mnom ostani. Nema mi sreće, nema bez tebe, kada te nema srce umire, bez tebe. Nisam odavno tebe ljubio, nisam se dušo s tobom budio, nisu me zore sretne gledale, sve su se moje želje predale, bez tebe. Lomi se srce, kao žica, u mojoj duši ranjena ptica. Ja i ne letim, kad vidim nju, kada se sjetim, da nisi tu."
6,MZPizswt_1_6,Hajde me ljubi,Ne čitam pjesme ljubavne. Teške su dušo bez tebe. Ni one što sam tebi dao. Ne bih nikada da sam ovo znao. Ljubav je zamka duboka. Sam lovac u nju upada. Kad misliš da je tvoje sve. K' o udar groma stigne jedno ne. Hajde me ljubi hajde me zagrli. Stisni me jako i tako nastavi. Jer nemam vremena. Sad ili nikada. Hajde me ljubi hajde me zagrli. Stisni me jako i tako nastavi. Požuri mala molim te. Dok vrijeme je .
7,MZPizswt_1_7,Hrvatski ratnik,"Bio sam hrvatski ratnik, sada sam samo patnik. Godine sjećanja brišu, i novu povijest pišu. Jednom smo čekali Novu, daleko, u snježnom rovu, od dobrih želja i nada. Pogledaj, gdje sam sada. Kome još trebam ja, sjena od čovjeka, ledja mi okreću svi, hej, moja ljubavi!. U mojoj duši je zima, za sto života je ima. Da sam bar pao s njima, s mojim ratnicima. Bio sam hrvatski ratnik, sada sam samo patnik, a čujem, govore svi, da smo pobijedili."
8,MZPizswt_1_8,Ima nesto i u ljubavi,"Te je noci bila nova haljina, tad su sjali biseri u ocima, ti nikad ljepsa, a ja nikad vise lud, uzalud, uzalud. Tih se dana sjetim, al' bez osmijeha, kad si mislila da imas covjeka, tih sam dana bas sve sto sam mogao, srusiti srusio. Nije zivot to sto mislio sam, ne, nisi musko ako muski popijes, nije sretan tko bogatstvo napravi, ima nesto i u ljubavi. Nije zivot to sto zivio sam ja, od one noci kad si me napustila, nije pravi onaj tko iznevjeri, ima nesto i u ljubavi, jer ima nesto i u ljubavi"
9,MZPizswt_1_9,Janica i Ivica,Ima jedna zemlja mala. Sada svatko za nju zna. Trese se i Himalaja. Kada krene Janica. Rekli su nam da smo slabi. Da je Sljeme premalo. Al' da Sljeme ima stazu. Shvatili su prekasno. Neka pati koga smeta. Janica je prvak svijeta. Neka samo suze rone. Mi imamo šampione. Neka pati koga smeta. Ivica je prvak svijeta. Nek' hrvatska zvona zvone. Mi imamo šampione. Ima jedno plavo more. Ime mu je Jadransko. A njegovi šume vali. Sveto ime hrvatsko. Dobro došla kući Jano. Budi s nama sada ti. Nek' svi vide tko te voli. Tko se s tobom ponosi. Neka pati koga smeta. Janica je prvak svijeta .
10,MZPizswt_1_10,Kada Sava krene prema Brodu,"Te sam noći preplivao rijeku, ne ko nekad, zbog tvoje ljepote, plivao sam ne zbog svog života, plivao sam za tudje živote. Nećeš shvatit' ovo, što ti pričam, u Zagrebu, poslije čaše vina, jedna riječ je ostala u grlu, znaš li, šta mi znači Posavina?. Kada Sava krene prema Brodu, kada moje misli za njom odu, kad su moje želje gole, kao u jesen topole, tada vidim samo mutnu vodu. Te sam noći preplivao Savu, sad je gledam sa Jadranskog mosta. Znam to dobro, iako svi šute, svakog gosta pet godina dosta."
11,MZPizswt_1_11,Kao nekad,"Ja ne znam kako cu sam, al' eto moram, vrijeme odnosi sve. Bili smo jedno, al' vise nismo, ti zaboravi me. Sad ne znam gdje si i s kim si, a noc je, vjetar brise ti trag, bila je ljubav, najveca ljubav, sada nisam ti drag. A tako dugo je do zore, slabo srce je za to, i sto bih dao da jos jednom, budemo zajedno. Kao nekad, da poljubis me s osmjehom, draga, ova tuga nek' ide do vraga, da je vise nikad ne vidim tu. Kao nekad, da naslonis mi glavu na grudi, pa da cujes to srce sto ludi, i da zauvijek ostanes tu. Kao nekad"
12,MZPizswt_1_12,Kud je voda jednom tekla,Kao vjetrom odnešeno. Kao lišće jesenje. Probudim se jednog jutra. Tebe nema kraj mene. Tebe nema kraj mene. Kraj mene. Kao rukom odnešeno. Sve što sam ti bio ja. Sreća je na tvojoj strani. Nemam više nikoga. Nemam više nikoga. Nikoga. Kud je voda jednom tekla. Opet će poteći. Dušo moja još te volim. Suza će ti reći. Kud je voda jednom tekla. Opet će poteći. Dušo moja budi sama. Ne moj s drugim leći .
13,MZPizswt_1_13,Ljubav nosi tvoje ime,"JA TE VOLIM OTKAD ZNAM ZA TEBE. JA TE VOLIM OTKAD ZNAM ZA SEBE. JA TE VOLIM KAO NEBO PLAVO. NEBO PLAVO, MOJA LJUBAVI. ZNAM DA BEZ TEBE NI MENE NEMA. ZNAM DA ŽIVOT JE K'O USPOMENA. ZNAM DA TI SI MOJE SUNCE MALO. SUNCE MALO MENI OSTALO. LJUBAV,LJUBAV NOSI TVOJE IME. DUŠO, HAJDE NE ZABORAVI ME. NE ZABORAVI ME"
14,MZPizswt_1_14,Malena,"Da si htjela biti moja. Moja jedina. Ti bi sada bila ovdje. Nebi ostala. Tamo gdje je srce moje. S tobom ostalo. I zbog tebe dušo moja. Tužno postalo. Nemaš ti za mene više utjehe. Svaka riječ što kažeš. Boli me, boli me. Malena daj me ostavi. Da me prođe ljubav. Da zaboravim. Malena bolje idi ti. Ja sam dušo preslab. Da te ostavim. Pola svijeta prošao sam. Da bih svatio. Da sam s tobom svoje grijehe. Stare platio. More sjete puno tuge. Rijeka pitanja. Što bih s time nemam kuda. To mi ne treba. Sunce si što zalazi za oblake. Gdje je sada ono. Voli me, voli me. Malena daj me ostavi ."
15,MZPizswt_1_15,Mene Grije,"Svatko ima u zivotu, ono sto mu dusu dira, netko voli crno vino, netko kad mu pjesma svira. Ima onih sto se pale, kad drugima lose ide, tudja im je tuga hrana, al' ti stvarno lose vide. U zivotu sve se kvari, srecu cine male stvari. Mene grije, mene grije, kad se moja draga smije, kada pored mene stane, meni opet sunce grane. Mene grije, mene grije, nista tako dobro nije, jer kad moja draga dodje, nema tuge, tuga prodje. Svatko ima u zivotu, ono sto mu snagu daje, a ona je moja snaga, nek zauvijek ljubav traje"
16,MZPizswt_1_16,Neka pati koga smeta,"Ima jedna, zemlja mala, sada svatko za nju zna, ono što je bio Brazil, to je sada Hrvatska, Hrvatska. Rekli su nam, da smo spori, pa su Nijemce poslali, a mi smo im dali tricu, pa su kući otšli... Neka pati koga smeta, Hrvatska je prvak svijeta, neka samo suze rone, mi imamo šampione. Ćiro majstore, Ćiro majstore. Ima jedno plavo more, ime mu je Jadransko, a njegovi šume, vali, sveto ime Hrvatsko. Rekli su nam, da smo mali, mi se nismo bunili, donijeli su prazne mreže, a mi smo ih punili... Neka pati koga smeta, Hrvatska je prvak svijeta, neka samo suze rone, mi imamo šampione. Mi smo Hrvati, bit čemo prvaci... Neka pati koga smeta, Hrvatska je prvak svijeta, neka samo suze rone, mi imamo šampione. Neka pati, pati, pati koga smeta, Hrvatska je prvak svijeta, nek' Hrvatska zvona zvone, mi imamo šampione. Hrvatska, Hrvatska, Hrvatska, mi imamo šampione, Hrvatska "
17,MZPizswt_1_17,"Neka, neka","Sinoć me je draga čekala, kažu da se nije ljutila, što ja nisam do nje došao, što sam s drugom dragom prošao. Neka, neka, nek me draga čeka, neka, neka, čekao sam i ja nju, kada nije bila tu. I mene je srce boljelo, samo nju je ono voljelo, njene oči svud me pratile, svaki put me do nje vratile. Sinoć mi je draga plakala, na jastuku tužna zaspala, svoju kosu dugu pustila, moje ime je izustila."
18,MZPizswt_1_18,Nekako cu te preboljeti,"Ona ne zna da je volim, da je volim srcem svim, ona ne zna kako boli, jednom zalit ce za tim, bit ce suza kao kise, ali nikad, nikad vise. Ja cu ovu ljubav nekako preboljeti, ali necu, necu nikad kao tebe voljeti, ja cu ovu ljubav nekako preboljeti, ali necu nikad nikog kao tebe voljeti. Ona ne zna, ona ne zna, da na kraju prodje sve, da ce i nju stici ono, sto je stiglo i mene, bit ce suza kao kise, ali mene nikad vise"
19,MZPizswt_1_19,Nema više moje Marijane,"Znam ona spava, topla od života, visoko, gore gdje trepere zvijezde, gdje nema tuge, kao u Mostaru, u kom' se samo crne ptice gnijezde. Neka je tamo i Bog nek je čuva, i ja bih da mogu zarobljen u koži, sa Starim mostom pao u dubine, sa jedan manje, da se tuga množi. Nema više moje Marijane, pucali su u te drage oči. Neki vide svjetlo u mom gradu, a ja tugu i beskrajne noći. A želje moje, k'o ulice puste, k'o aveti kuća na istom su broju, kako da odem, kad je život kurva, i kad me čuva, drži me u stroju. A korak samo i more se čuje, i prošla ljeta kucaju u meni, ona me ljubi, kao davno, prije, a more šumi, nebo se rumeni."
20,MZPizswt_1_20,Od Zagreba do Ljubljane,"Bila si mi sve na svijetu, zbog tebe bi svu planetu, presao a ne bi spavao. Bila si mi kao zora, miris neba miris mora, sve sto imam ja sam davao. Od Zagreba do Ljubljane, razbio sam sve kavane, one noci kad si otisla, od Zagreba do Ljubljane, razbio sam sve kavane, ali ti se nisi vratila. Ti si znala ono nesto, tako dobro tako vjesto, dizati me kad bih padao. Tek sad vidim nisam znao, kako sam ti malo dao, sad sam i bez tebe ostao"
21,MZPizswt_1_21,Odkad s tobom ne spavam,"Kako si, reci mi, poslje svih ovih godina. Jel' te strah kad je noć, dal' me zoveš upomoć?. Kap po kap, sve za vrat, pamtim tvoje poljubce, i tvoj dah, topli trag, znaš li da još volim te. Odkad s tobom ne spavam, svakog dana propadam, ne znam, dal' je noć il' dan, al' za tebe ne pitam, odkad s tobom ne spavam."
22,MZPizswt_1_22,"Pada snijeg, Ana","Sjetiš li se ponekad, one noći jesenje, kada si me pitala, da l' još uvijek volim te. Zašto sam prešutio, nikad nisam saznao, što mi je to trebalo, bez tebe sam ostao. Pada snijeg, s kim si noćas ti?. Hoću li te ikad, Ana, ja preboljeti?. Nisam te ni tješio, znao sam, da ne treba, zbogom, ti si šapnula, nježno me dotaknula. Te smo noći ostali, sve do jutra skriveni, daleko od pameti, zauvijek se rastali. Sad, kad bolje razmislim, znao bih oprostiti, al' me riječi izdaju, ne znam ja zamoliti."
23,MZPizswt_1_23,Plava balada,"Pričao mi jednom stari, o Zagrebu kojeg nema. O ljudima što su bili pa ostali uspomena. Kad je Sava bila čista, neki su ju kaže pili, o curama sa gornje grada i o nekupljenoj vili. Tješio se jer u meni, nije vidio dječaka, koji pazi kako gazi kao oni svatovčaka. Sve se tako brzo mjenja, pa na svijetu ništa novo. a o svega što je prič'o zapamtio sam i ovo. Ja zbog žena nisam htio a zbog Dinama sam pio, zbog Dinama kad je gubio. I okrenu tada glavu, zagleda se u daljinu, kao plave voljeli smo jedino još Domovinu. A Sava i noćas teče, tko zna od kud stari gleda. Kao Zagreb on je bio lomiška a on se neda. Zato pustite dječake, nek pjevaju što ih volja, neće ova lijepa naša, bez Dinama biti bolja."
24,MZPizswt_1_24,Svanut ce jutro puno ljubavi,"Odavno nema te, nitko za te ne pita, a vrijeme topi sve, ostaju tek sjecanja. A ja sam na ovoj strani, cekam da me vrijeme hrani, tajnim znakom tvoga povratka. Svanut ce jutro puno ljubavi, na moja vrata pokucat ces ti, i bit ce sve bas kao nekada, kada si, duso, mene voljela"
25,MZPizswt_1_25,Uzmi sve,"Ponoc tiho prolazi, moja draga dolazi, da je nitko ne cuje, sve je opet kao prije, i neka je. Zora neka priceka, iza sedam planina, noc nek dugo potraje, dok me draga miluje, dodiruje. Uzmi sve, sve, sve, duso, od mene, moje sne, sne, sne tvoje usne raznose, uzmi sve, sve, sve, sve sto imam ja, samo ti si meni jedina"
26,MZPizswt_1_26,Za tebe sam ljubav cuvao,"Vrijeme je da kazem ti, oprosti mi za sve, sad svaka tvoja suza boli me, za sve sto sam ti cinio. Bila si, sve ove godine kraj mene ti, pruzila topli dom u ljubavi, a ja se s drugom budio. Prosao sam sito i reseto, dotak'o stotinu puta dno, prezivio sto ne bi svatko mogao. Odavno tvoj stari vuk je, sve potrosio, samo ljubav nikad nikome, za tebe sam je cuvao. Uvijek si kraj mene bila, zato hvala ti, moja dobra vila sto u nas, do kraja vjerovala si. Ponekad sam koju casu vise popio, po koju grubu rijec izustio"
27,MZPizswt_1_27,Zagrli me sreco,"Nosio me vjetar nekim stranim ljudima, neki zov daljine koji luta grudima, ono kad ti dodje, pa se neceg prisjetis, ono kad zbog nekog poludis. Tukli su me neki tudji, hladni vjetrovi, mada s drugim si me, i tad cuvala jos ti, ono malo nade sto je negdje ostalo, i to malo se otopilo. Zagrli me sreco, jos jedanput budi tu, nema meni lijeka kada pomislim na nju, zagrli me sreco, hajde budi kraj mene, volim je. Tukli su me neki tudji, hladni vjetrovi, mada s drugim si me, i tad cuvala jos ti, ono malo nade sto je negdje ostalo, i to malo se otopilo"
28,MZPizswt_1_28,Zaspala,"Kad pogledam na stare slike, ja te ne vidim, jer znam na kojima te ima, pa ih preskocim. Ali uvijek nadje se bar jedna, sto me prevari, sa koje ti mi se nasmijes, pa me zaboli. I kako tjeram te iz glave, a ti ne ides, usla si u srce, i tu ostajes. Jer ne znam kako cu sa tobom, a ni bez tebe, i gdje da bjezim kada moram, bjezat od sebe. Zaspala, zaspala, moja draga jedina, daleko, daleko, pokraj drugoga. Zaspala, zaspala, moja draga jedina, daleko, daleko, mene sanjala. A pricaju da zivis s drugim, al' ga ne volis, i kako javit ces se svima, kad ga ostavis. Al' gdje sam ja u cijeloj prici, da l' to itko zna, na kraju ti ces ostat sama, al' ostat cu i ja"
