,Song_ID,Song,Lyrics
0,/kSKwa9Q_1_0,Ako se rastanemo,"Ne govorim s tobom, i ništa nije kao prije, čja to pisma čitaš?, tišina, samo tišina lije. Hej, pogledaj me u oči, što čovjek može da proguta, ima li snage za još pet minuta, ili smo stigli do kraja, do kraja puta?. . Ako se rastanemo, onako pošteno i sami, što ćemo reći susjedima, poštaru i tvojoj mami. Jer ako se rastanemo, neće se srušiti svijet, doći će novi stanari, u Moše Pijade 35. Ne govorim s tobom, drugačija si, nisi ista, izgubili smo nepovratno, djetelinu s čet'ri lista. "
1,/kSKwa9Q_1_1,Bijele suze,"Tvoju kucu ruzama, od ljudi ja bih sakrio, i cijeli svijet na rukama, na tvoj bi prag ja donio. I zastali bi satovi, da prodjes bosa isti put, tisina, crni svatovi, tu neces naci miran kut. Bijele suze padaju na grad, a tebe nema, tko zna s kim si, tko zna gdje si sad, sto ti se sprema. U mraku te vrebaju, neke noci zanosne, da ti svu, ljubav opet pretvore u vino. I zastali bi satovi, da prodjes bosa isti put, tisina, crni svatovi, tu neces naci miran put"
2,/kSKwa9Q_1_2,Bilo gdje da si,"Slusam pjesmu sto pripada nama, kad si ti daleka i sama, kad noci su mi duge, a misli na pragu tuge. I jos uvijek samoce se bojim, tko zna slutis li da postojim, il' vec je oblak u tvojoj zijeni, i sve nase daleko u sjeni, ali znaj. Bilo gdje da si svjetla ne gasi, ne zatvaraj vrata, slusaj korake sata, kad se kazaljke spoje, s tobom misli su moje"
3,/kSKwa9Q_1_3,Bilo je prelijepo,"Hladne mokre ulice, svaki korak sakriju, gdje su tvoji poljupci, da me cijelu pokriju. Ja sam tako sama jos, prazno gledam izloge, zasto placem ne pitaj, imam svoje razloge. Sve je bilo prelijepo, da bi dugo trajalo, ovo malo ljubavi, skupo nas je stajalo. Sve je bilo prelijepo, da bi dugo trajalo, puno toga bilo je, a nista nije ostalo, nista nije ostalo. Puno ljudi prolazi, nema tvoga pogleda, nitko nije kao ti, sve mi tako izgleda. Prazan stan je bez tebe, cuva tvoje mirise, nece doci, vjeruj mi, srce moje smiri se. Ako nekom puno das, poslije ces se kajati, ne znas kako tesko je, protiv vjetra stajati. Ako nekom puno das, puno ces izgubiti, nekad nije dovoljno, nekog stvarno ljubiti, nekog stvarno ljubiti. Nekog stvarno voljeti"
4,/kSKwa9Q_1_4,Bilo mi je prvi put,"Bilo je nebo na tvome čelu, u srcu zdjela vrućeg mlijeka, bili smo djeca koja se vole, i koja ne znaju što ih čeka. Bilo je svile u tvome oku, i ne daj nikom da to uzme, bilo je sijeno i karamele, kad su se takle naše usne. Bilo mi je prvi put, samo jednom, prva zora sviće, najljepše su čiste, i nespretne ruke, prve suze vrijede, drugo su priče. Bilo je pravo, zrelo voće, u tvojoj ruci zlatne niti, bilo je sve što sada nemam, što više nikad neće biti."
5,/kSKwa9Q_1_5,Budi uvijek blizu,"Kad prsti se spuste, na umorne žice, i posljednju nježnost, pretvore u zvuke. Ova tiha glazba, što ti dira lice, to su moje usne, to su moje ruke, ). U pjesmi se nađu, i svijetlo i tama, pa nam se minute, k'o godine čine. U tom moru ljudi, ti nas slušaš sama, živjet ćemo dalje, od tvoje topline, ). Budi uvijek blizu, kao što si sada, budi tu gdje letim, budi tu dok padam. Trenutak tišine, gitare su stale, i dok gubim svoju, jedinu slobodu. Budi samo lice, ne dirnuto samo, ali budi ovdje, kad svi drugi odu, )."
6,/kSKwa9Q_1_6,"Čuješ li me, jel'ti drago?","Duge dane, duge noći, Sve jeseni i sve zime. Samo tvoje ime zovem. Čuješ li me? Čuješ li me?. Tebe sanjam ispočetka, Radi tebe tražim rime. Samo tvoje ime zovem. Čuješ li me? Čuješ li me?. . Čuješ li me, je l' ti drago?. Što me mučiš, što te nema?. I: Oluja se strašna sprema. Što me mučiš, što te nema?. Čuješ li me, je l' ti drago? I. Nepovratno vrijeme bježi. Pokrit će me ove plime. I: Dok ja tvoje ime zovem. Čuješ li me? Čuješ li me? I. . Čuješ li me, je l' ti drago. Što mi tvoja ljubav treba?. I: Poput sunca, poput neba. Što mi tvoja ljubav treba. Čuješ li me, je l' ti drago? I"
7,/kSKwa9Q_1_7,Da te ne volim,". Da te ne volim, bilo bi mi lako!. Bilo bi mi lako, da te ne volim, aha! Tvoj dan je danas i opet tajno želim. Da te samo malo, malo manje volim. I da ništa se ne desi kad mi okreneš leđa. Da te zaboravim lako i da ne brinem gdje si. Pred-. Tvoj dan je danas i opet tajno želim. Da te samo malo, malo manje volim ja!.  Tvoj dan je danas i opet tajno želim. Da te samo malo, malo manje volim. Jer tad tvoje riječi ne bi bile važne. I do moga srca ne bi mogle doći. Pred-. "
8,/kSKwa9Q_1_8,Dijete sreće,"Ja sam dijete sreće, i ne postojim, ne voli me, ne vrijedi, uvijek odlazim. Ja sam dijete sreće, nasmijani vrag, uspjeti ti neće, mada si mi drag. Ne kuni se, ne plači, ne reci da si moj, svi drugi bit će jači, čuvaj ponos svoj. Kočija će doći, princ ne postoji, i godine će proći, ostaješ mi ti. Nekom se moram vratiti. Doći ću, jednom doći ću, ulicom tvojom proći ću, dječak će biti isti k'o ti, on bit će samo moj, tvoj i moj"
9,/kSKwa9Q_1_9,Diridonda,"Mirisno ljeto je bilo, i sol u tvojoj kosi, sjećanje živo i sad me, u one dane nosi. Mlada si bila i ja sam bio mlad, radosti našoj se smiješio sav grad, i ovoj pjesmici maloj, što pjevali smo tad. Diri, diri, din, de diri, din, donda, ukrast ću te, znaj, moja mala bjonda, diri, diri, din, de diri, din, donda, voljet ću te ja, moja mala bjonda. Zanosno ljeto je bilo, i ljubav među nama, rado se sjetim i sada, svih onih vedrih dana. Negdje duboko u srcu svom sam ja, sakrio to sunce iz najljepšeg sna, i ovu pjesmicu malu, što pjevam je i sad. Diri, diri, din, de diri, din, donda, ukrast ću te, znaj, moja mala bjonda, diri, diri, din, de diri, din, donda, voljet ću te ja, moja mala bjonda"
10,/kSKwa9Q_1_10,Djeca ljubavi,"Prvi put ti kažem da, da se bojim svitanja, i da nemam odgovor na sva tvoja pitanja... Uvijek sam te čuvala i od ljudi i od zla, a sad meni trebaš ti, trebaš kao nikada... Spavaj tu, tu kraj mene, na mom jastuku, nemir puni moje vene kada nisi tu, mirno teku, teku rijeke, rijeke ljubavi, zašto ne bi svi bili ko mi djeca ljubavi?"
11,/kSKwa9Q_1_11,Dobre djevojke,"Budi dobra ti, nemoj gradom lutati, mini ne nosi, lete strašni savjeti, ma, budi dobra ti, noću se ne izlazi, i ne ne slijedi te, to su loše djevojke. Budi dobra ti, nemoj se zaljubiti, nemoj ljubiti pamet ćeš izgubiti, ma, budi dobra ti, to mi uvijek kažu svi, i nemoj lagati, loše ćeš završiti. dobre djevojke, one idu u raj baš sve, loše djevojke, idu kud god zažele. Budi dobra ti, rano kući dolazi, i ne ne slušaj te, to su loše djevojke, a te loše sve, moje prijateljice, nisu loše ne, sve su dobre djevojke.   "
