Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
Fv0Kbouf_1_0,Crvena Jabuka,11-ta bozja zapovijed (duet Tarik Filipovic),"https://tekstovi.net/2,240,13924.html",47415,[Saša Dragić],[Saša Dragić],,Oprosti Što Je Ljubavna,
Fv0Kbouf_1_1,Crvena Jabuka,6.00,https://lyricstranslate.com/en/600-6-am.html,26275,[Zlatko Arslanagić],[Zlatko Arslanagić],1991,Nekako s proljeća,3:44
Fv0Kbouf_1_2,Crvena Jabuka,Ajna,"https://tekstovi.net/2,240,61943.html",962,,,,Tvrđava,4:32
Fv0Kbouf_1_3,Crvena Jabuka,"Ako me pitaš, kamarade",https://lyricstranslate.com/en/ako-me-pita%C5%A1-kamarade-if-you-ask-me-comrade.html,20423,[Asmir Spahić],[Asmir Spahić],2005,Oprosti što je ljubavna,
Fv0Kbouf_1_4,Crvena Jabuka,"Ako, ako",https://lyricstranslate.com/en/ako-ako-if-if.html,59898,[Zlatko Arslanagić],[Zlatko Arslanagić],,,
Fv0Kbouf_1_5,Crvena Jabuka,Andjeli,https://lyricstranslate.com/en/andjeli-angels.html,76847,,,,Sve Što Sanjam,5:05
Fv0Kbouf_1_6,Crvena Jabuka,Bacila je sve niz rijeku,https://lyricstranslate.com/en/bacila-je-sve-niz-rijeku-she-threw-it-all-down-river.html-0,71718,[Kemal Monteno],[Fadil Redžić],1991,Nekako s proljeća,
Fv0Kbouf_1_7,Crvena Jabuka,Berlin,"https://tekstovi.net/2,240,60628.html",1334,,,2018.0,Berlin,4:32
Fv0Kbouf_1_8,Crvena Jabuka,Bijeli Božić,https://lyricstranslate.com/en/bijeli-bozic-white-christmas.html,67471,[Irvin Berlin],[Irvin Berlin],1996,U tvojim očima,
Fv0Kbouf_1_9,Crvena Jabuka,"Bivše djevojčice, bivši dječaci",https://cuspajz.com//tekstovi-pjesama/pjesma/crvena-jabuka/bivse-djevojcice-bivsi-djecaci.html,39309,[Zlatko Arslanagić],[Dražen Ričl],1986,Crvena jabuka,
Fv0Kbouf_1_10,Crvena Jabuka,Bježi kišo s prozora,https://lyricstranslate.com/en/bjezi-kiso-s-prozora-rain-go-away-my-window.html,205969,[Dražen Ričl],[Dražen Ričl],1986,Crvena jabuka,
Fv0Kbouf_1_11,Crvena Jabuka,Boje kišnog neba,https://lyricstranslate.com/en/boje-kisnog-neba-colors-rainy-sky.html,54908,[Dino Šaran],[Dino Šaran],2002,Tvojim željama vođen,3:49
Fv0Kbouf_1_12,Crvena Jabuka,Bolujem,https://lyricstranslate.com/en/bolujem-i-ache.html,44596,[Saša Dragić],[Saša Dragić],2005,Oprosti što je ljubavna,
Fv0Kbouf_1_13,Crvena Jabuka,Bombona,https://cuspajz.com//tekstovi-pjesama/pjesma/crvena-jabuka/bombona.html,9262,,,,Nek' Bude Ljubav,3:15
Fv0Kbouf_1_14,Crvena Jabuka,Čarolija (kad prestane),https://lyricstranslate.com/en/carolija-kad-prestane-magic-when-it-stops.html,55423,[Zlatko Arslanagić],[Zlatko Arslanagić],1989.0,To Mi Radi,
Fv0Kbouf_1_15,Crvena Jabuka,Često pitam za tebe,https://cuspajz.com//tekstovi-pjesama/pjesma/crvena-jabuka/cesto-pitam-za-tebe.html,17566,,,,Nek' Bude Ljubav,3:01
Fv0Kbouf_1_16,Crvena Jabuka,Četkice za zube,https://lyricstranslate.com/en/cetkice-za-zube-toothbrushes.html,21950,[Dino Šaran],[Dino Šaran],2005,Oprosti što je ljubavna,
Fv0Kbouf_1_17,Crvena Jabuka,Crvena Jabuka,https://lyricstranslate.com/en/crvena-jabuka-red-apple.html,45613,[Zlatko Arslanagić],[Zlatko Arslanagić],1991,Nekako s proljeća,4:05
Fv0Kbouf_1_18,Crvena Jabuka,Crveni poljupci (feat. Kemal Monteno),https://cuspajz.com//tekstovi-pjesama/pjesma/crvena-jabuka/crveni-poljupci-feat-kemal-monteno.html,10540,,,2013,Nek' bude ljubav,
