,Song_ID,Song,Lyrics
0,u5IcBEql_1_0,2002. godine u Splitu  (Bajka za odrasle),"Dobar dan, dragi putnici, kroz nekoliko trenutaka, poletjet cemo u pravcu Mjeseca. Molimo Vas, da vezete vase pojaseve, i da, prilikom polijetanja, ne pusite. Hvala. Dvi ´iljade i druge, mi cemo poc´ na Misec, u miru da provedemo lito. Jer, od pusti´ turisti, ca ce doc´ nan na more, ni okrenit´ se nece moc´ ni´ko. Dvi ´iljade i druge, sve bi´ce na botune, i samo ces tribat´ pritiskat´ nji´. I ima´ces ca zamislis, jo, ca ce onda, onda lipo bit´. Dvi ´iljade i druge godine, godine na svitu, ajme, ca ce tek onda lipo bit´, lipo bit´ u Splitu. Dvi ´iljade i druge, svak´ ce imat´ novi stan, a ribe s Marsa bi´ce svaki dan. Svak´ ce dobit´ telefon, i ima´cemo  stadion, na njemu ce igrat´ svitski sampion. Dvi ´iljade i druge, sve bi´ce automatik, onda nan nece tribat´ radit´. Kompjuteri ce mislit´ za nas, a mi cemo samo, pivat´ po cili dan. Ajme, ca ce tek onda lipo bit´, lipo bit´, lipo bit´ u Splitu"
1,u5IcBEql_1_1,A sad adio,"Jednom odletjet će ptice. Ulice naše ostat će bez sunca. Čovjek ispratit će ženu. Dugo na vjetru još stajat će sam. Jednom odlazi svako. Putem svog života. Na rastanku samo srce kaže. Ja ću se vratiti. A sad adio, a sad adio. I tko zna gdje, i tko zna kad. A sad adio, a sad adio. I tko zna gdje, i tko zna kad. Gledam nepoznata lica. Svaki taj čovjek ja bih mog'o biti. Gledam, ljube se i plaču. Putuju sa nadom, ja odlazim sam. Gledam oči dječaku. Vraća se djetinjstvo. Ugašena svjetla na peronu. Takva si mladosti. Gledam jer želim sve da pamtim. Nebo, kamen i ptice u letu. Gledam i kad zatvorim oči. Bit ćemo zajedno u dalekom svijetu. Beskrajne ravnice gledam. Pozdravljam te, zemljo, zemljo moja. Ti ćeš me čekati, jedina ti"
2,u5IcBEql_1_2,A vitar puše,"Su zrnon soli, su mrvu kruva i puno duše. Ova nas jubav tepli i čuva, a vitar puše. Su pjatom juve kad projdu dani i stvari ruše. Ova nas jubav jača i rani, a vitar puše. I neka projdu sve obilance. Svi lipi gušti i sve užance. I neka nima ni sna ni smija. Uz tebe uvik znan ča bi tija. A vitar puše, a vitar puše. A vitar puše, nek' samo puše. Su kapju uja, su šaku zeja kad sni se ruše. Ova nas jubav diže sa tleja, a vitar puše. Kad gori svića, a nima loja kad udru suše. Ova je jubav šira od poja, a vitar puše. I neka projdu sve obilance. Svi lipi gušti i sve užance. I neka nima ni sna ni smija. Uz tebe uvik znan ča bi tija. A vitar puše, a vitar puše. A vitar puše, nek' samo puše"
3,u5IcBEql_1_3,Adio Bella,"Vapor je u luci i na me čeka, Ostaje mi samo postelja meka, Poljupcem mi brišeš tugu sa čela, Tepajući nježno: Addio, bella!. Adio, ljubavi!. Adio bella, adio, bella. Ostavljaš mene, svoj najlipši cvit, Srcu je teško, al suze će skrit. Adios amor, adios amor!. Vera je na ruci i na te čeka, Kako ću bez tebe nisi mi reka, Sidro ča se diže, srce mi cipa, S prove ti mi mašeš: Adio, lipa!. Adio, ljubavi!. Adio, bella, adio, bella, Ljubav ćeš jedina bit, Prokleto more i šoldi i svit. Adios amor, adios amor, adios amor!"
4,u5IcBEql_1_4,Adio kumpanji,"Teško nam je lipo reći. Ono što je bilo lipo. Sanjali smo mi o sreći. Virovali u to slipo. Sad se više nima kamo. Naresli smo i sve znamo. Teško nam je tužno reći. Ono što je bilo tužno. Mislili smo more preći. Brisali smo ono ružno. Sad se više nima kamo. Naresli smo i sve znamo. Adio, adio kumpanj. Naš misec je pijan i crn. Adio, adio kumpanji. U srce se zabija trn. Adio, adio, adio kumpanji. Teško nam je reći išta. Što bi se još moglo reći. Satrli smo sva godišta. Da bi mogli more preći. Sad se više nima kamo. Naresli smo i sve znamo."
5,u5IcBEql_1_5,Ajde idi svojim putem,"Znam, tebi treba mirna postelja. A ja sam loša utjeha. Znam, tebi treba neki drugi lik. A ne ja gubitnik. Znam, tebi treba nekog novog sna. A ja ti nisam bog zna šta. Znam, tebi treba sklonište od svih. A ne ja beskućnik. Ajde idi svojim putem. Pa ti vidi kako ćeš. Ajde idi svojim putem. Pa ti vidi kome ćeš. Ti, voljela si nekad kao ja. A uvijek sve si gubila. Ja, volio bih da si rođena. U mojim snovima. Ne pitaj me zašto jer reći ću ti laž. Nisam loš ni dobar a najbolji sam sam. Najlepše sam dane proživio sa njom. I da sto puta umrem znao bi im broj."
6,u5IcBEql_1_6,Ajde zbogom,"Još jučer sam znao o tebi sve, rastavit me niko nije moga od tebe, a danas mi oči tvoje kažu istine, koje ovu moju dušu rižu na dvoje. I neću te molit, vrati se, nek' vrime čini svoje, moram bez tebe, skupit ću forcu svu, za kraj nasmiješit se, dok ti odlaziš s vitron, i odnosiš mi sve. . Ajde zbogom, nek' ti je sritno od mene, nikad neću grube riči, kazat za tebe. Ajde, zbogom, nek ti je sritno ovi put, dobro znam da, vrime je za sjećanje"
7,u5IcBEql_1_7,Ako ikad ozdravim,"Ako ikad ozdravim doć' ću da te pozdravim, Da ti ruku poljubim, da ti duši oprostim!. Ako ikad ozdravim, doć' ću da te pozdravim, Nek' me nisi čekala željo jedina. Ako ikad ozdravim, doć' ću da te pozdravim, Nek' me nisi čekala željo jedina. Zora sviće pitaj me, kako mi je bez tebe, Vani lete pahulje, kao i ja tope se!. Ako ikad ozdravim bit' će to u proljeće, Kada cvate ružmarin, i kad trava miriše!"
8,u5IcBEql_1_8,Ako izgubim tebe,"Dok me budi nova zora, znam da sretan bit će dan, jer kraj uzglavlja si moga, a na vjeđama ti san;. Puna ljubavi, puna nježnosti, moja stvarnost sad si ti. Ti se budiš, ti me gledaš, pun topline tvoj je glas, naša postelja je meka, sreća bije oko nas;. Puni ljubavi, puni nježnosti, u toj stvarnosti smo mi. I dok predajem se milovanju tvom, neki čudni krijem strah u srcu svom, ja te trebam, ja te ne dam, ja sam tvoj!. Ako izgubim tebe, ja izgubit ću ljubav, i ovu beskrajnu sreću koju pružaš mi ti. Ako izgubim tebe, ja izgubit ću nježnost, i toplinu tog gnijezda koje svili smo mi. Ako izgubim tebe, ja izgubit ću sve!. Kad bih mogao zauvijek, da zaustavim taj sat, da nam zanos vječno traje, što bi sve još mogli dat'. Našoj ljubavi, našoj nježnosti, nikad ne bi znali kraj. Jer dok predajem se milovanju tvom, neki čudni krijem strah u srcu svom, ja te trebam, ja te ne dam, ja sam tvoj. Ako izgubim tebe, ja izgubit ću ljubav, i ovu beskrajnu sreću koju pružaš mi ti. Ako izgubim tebe, ja izgubit ću nježnost, i toplinu tog gnijezda koje svili smo mi. Ako izgubim tebe, ja izgubit ću sve!"
9,u5IcBEql_1_9,Ako potraješ mi ti,"Ako potraješ mi ti, sve ću ti oprostiti, jedina moja. Od laži sa tvojih obraza, sve do moga poraza, bija sam tvoj. Ako potraješ mi ti, nikad neću saznati, da l' bila si moja. A kormilo ovo držim ja, samo bosim nogama, i ne dam se litu, ća me pita za tebe. Neka je voje falilo, nisan se prominija, ja sam zadnji mornar ča je, s tebon vesla slomija. Neka je dušu popilo, samo nek' kraj mene si, zadnji drhtaj tila daću za tebe, ako potraješ mi ti."
