Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
zT3Xu5sD_1_0,Mišo Kovač,A kad se tebi opet vratim,"https://tekstovi.net/2,692,63166.html",586,,,,,
zT3Xu5sD_1_1,Mišo Kovač,Adios amor,https://lyricstranslate.com/en/english-children-songs-lyrics.html,1272,"[Željko Sabol, K. Feltz]",[T. Shultzieg],1983,Osjećam te,
zT3Xu5sD_1_2,Mišo Kovač,Ako me ostaviš,https://lyricstranslate.com/en/ako-me-ostavis-if-you-leave-me.html-0,113769,"[Željko Pavičić, Dragana Stanić]",[Đorđe Novković],1986,Ti si pjesma moje duše,5:25
zT3Xu5sD_1_3,Mišo Kovač,Ako sam ikad ljubav dao,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ako-sam-ikad-ljubav-dao.html,5896,[Petar Crljen],[Petar Crljen],,Mojoj Vjernoj Publici,
zT3Xu5sD_1_4,Mišo Kovač,Ako tvoja duša moju pjesmu sluša,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ako-tvoja-dusa-moju-pjesmu-slusa.html,7872,[Željko Pavičić],[Dušan Šarac],1989,Suza nebeska,2:41
zT3Xu5sD_1_5,Mišo Kovač,Bez rastanka suza nema,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bez-rastanka-suza-nema.html,1082,[Željko Sabol],[Đorđe Novković],1976,Najveći uspjesi 2,
zT3Xu5sD_1_6,Mišo Kovač,Bijela lađa,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bijela-ladja.html,382,[Tomislav Zuppa],[Zdenko Runjić],1973.0,Bijela Lađa,3:43
zT3Xu5sD_1_7,Mišo Kovač,Bili ! Bili !,"https://tekstovi.net/2,692,63167.html",366,,,1973.0,"Bili! Bili! / Marjane, Marjane",2:42
zT3Xu5sD_1_8,Mišo Kovač,Bit ću daleko,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bit-cu-daleko.html,312,[Dušan Šarac],[Dušan Šarac],1973,Portret,
zT3Xu5sD_1_9,Mišo Kovač,Budi čovjek dobre volje,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/budi-covjek-dobre-volje.html,10153,,,1999,Budi čovjek dobre volje,
zT3Xu5sD_1_10,Mišo Kovač,Čemu da živim,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cemu-da-zivim.html,23161,[Đorđe Novković],[Đorđe Novković],1972,Mišo Kovač,
zT3Xu5sD_1_11,Mišo Kovač,Čuvajte mi pismu,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cuvajte-mi-pismu.html,234,,,,Budi Čovjek Dobre Volje,
zT3Xu5sD_1_12,Mišo Kovač,Da je duzi moj dan,"https://tekstovi.net/2,692,47405.html",3694,[Ivica Krajač],[Michel Fugain],1987.0,Ti Si Pjesma Moje Duše,2:50
zT3Xu5sD_1_13,Mišo Kovač,Da li je to ljubav prava,"https://tekstovi.net/2,692,62438.html",748,[Željko Sabol],[Đorđe Novković],1979,Uvijek ima nešto dalje,4:18
zT3Xu5sD_1_14,Mišo Kovač,Da se dvaput vrate,"https://tekstovi.net/2,692,52923.html",4280,[Nenad Ninčević],,2016.0,"Dobra Večer, Prijatelji Moji...",3:41
zT3Xu5sD_1_15,Mišo Kovač,Dalmacija u mom oku,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101,[Krste Juras],[Dušan Šarac],1982,Dalmacija u mom oku,3:03
zT3Xu5sD_1_16,Mišo Kovač,Dalmaciju dišem misto zraka,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400,,,2006.0,The Platinum Collection,
zT3Xu5sD_1_17,Mišo Kovač,Dalmatinac,https://lyricstranslate.com/en/dalmatinac-dalmatian.html,13462,[Željko Sabol],[Đorđe Novković],1984,Zajedno smo,
zT3Xu5sD_1_18,Mišo Kovač,Dalmatinska,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,392,,[Dušan Šarac],2004,Mir u srce,
zT3Xu5sD_1_19,Mišo Kovač,Dalmatinske lipe oči,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinske-lipe-oci.html,12679,[Željko Pavičić],[Željko Pavičić],2006.0,Dalmatinske Lipe Oči,3:42
zT3Xu5sD_1_20,Mišo Kovač,"Dobra ti vecer, mati moja",https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527,[Krste Juras],[Dušan Šarac],1980,Split 80,
zT3Xu5sD_1_21,Mišo Kovač,Drugi joj raspliće kosu,https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,87225,[Đorđe Novković],[Đorđe Novković],1975,Najveći uspjesi 1,3:34
zT3Xu5sD_1_22,Mišo Kovač,Dušu sam dao,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dusu-sam-dao.html,5276,,,,Budi Čovjek Dobre Volje,
zT3Xu5sD_1_23,Mišo Kovač,Gdje ste noćas prijatelji,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-ste-nocas-prijatelji.html,19065,,,,Dalmatino,3:24
zT3Xu5sD_1_24,Mišo Kovač,Gdje su sada one noći,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-su-sada-one-noci.html,4639,[Željko Sabol],[Dušan Šarac],,Ovo Je Naša Noć,2:55
zT3Xu5sD_1_25,Mišo Kovač,"Gitaro moja, jedini druže",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243,[Željko Sabol],[Dušan Šarac],,Ovo Je Naša Noć,3:37
zT3Xu5sD_1_26,Mišo Kovač,Grobovi im nikad oprostiti neće,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706,[Pere Picukarić],[Dušan Šarac],1991,Grobovi im nikad oprostiti neće,3:26
zT3Xu5sD_1_27,Mišo Kovač,"Hej, vi borci","https://tekstovi.net/2,692,56218.html",1166,"[B. Kotal, Igor Kotal]",[Dušan Šarac],,Pjesma Za Edija,3:13
zT3Xu5sD_1_28,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),"https://tekstovi.net/2,692,49035.html",6576,,,,,
zT3Xu5sD_1_29,Mišo Kovač,Htjela to ti ili ne,"https://tekstovi.net/2,692,64904.html",102,[Slobodan Šelebaj],[Georgie Dann],,San Francisko,
zT3Xu5sD_1_30,Mišo Kovač,I dođe dan,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/i-dodje-dan.html,1054,[Maja Perfiljeva],[Đorđe Novković],,Mi Smo Se Voljeli,4:08
zT3Xu5sD_1_31,Mišo Kovač,Izgubljena ljubav,"https://tekstovi.net/2,692,64286.html",316,[Ante Juroš],[Dušan Šarac],,Ovo Je Naša Noć,2:29
zT3Xu5sD_1_32,Mišo Kovač,"Ja ne mogu drugo, nego da ga volin (feat.Sasa Antic)","https://tekstovi.net/2,692,64606.html",4053,,,,,
zT3Xu5sD_1_33,Mišo Kovač,"Ja ne mogu drugo, nego da je ljubim",https://lyricstranslate.com/en/ja-ne-mogu-drugo-nego-da-je-ljubim-i-cant-do-anything-love-her.html,1767,[Drago Britvić],[Zdenko Runjić],1975,Zdenko Runjić 2,
zT3Xu5sD_1_34,Mišo Kovač,Ja necu plakati,"https://tekstovi.net/2,692,56356.html",1793,[Petar Crljen],[Petar Crljen],,Mojoj Vjernoj Publici,
zT3Xu5sD_1_35,Mišo Kovač,Ja nemam više razloga da zivim,https://lyricstranslate.com/en/ja-nemam-vise-razloga-da-zivim-i-have-no-more-reasons-live.html,37122,[Marina Tucaković],[Đorđe Novković],1986,Ti si pjesma moje duše,4:07
zT3Xu5sD_1_36,Mišo Kovač,Jaci od vjetra,"https://tekstovi.net/2,692,63139.html",625,,,,Jači Od Vjetra,4:33
zT3Xu5sD_1_37,Mišo Kovač,Jedan dan života,https://lyricstranslate.com/en/jedan-dan-zivota-one-day-life.html-0,43470,[Slavko Perović],[Traditional],,Ostala Si Uvijek Ista,2:57
zT3Xu5sD_1_38,Mišo Kovač,Jedina prava,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/jedina-prava.html,9478,[Saša Eraković],[Đorđe Novković],1980,Čovjek bez adrese,
zT3Xu5sD_1_39,Mišo Kovač,Još i danas teku suze jedne žene,https://lyricstranslate.com/en/jo%C5%A1-i-danas-teku-suze-jedne-%C5%BEene-even-today-one-womans-tears-fall-down.html,45820,"[Đorđe Novković, Namik Tarabić]",[Đorđe Novković],1976,Najveći uspjesi 2,
zT3Xu5sD_1_40,Mišo Kovač,"Još se držim, još se ne dam",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/jos-se-drzim-jos-se-ne-dam.html,7239,[Pere Picukarić],[Dušan Šarac],,Mate Mišo Kovač,
zT3Xu5sD_1_41,Mišo Kovač,Južnjačke sam krvi,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/juznjacke-sam-krvi.html,461,[Željko Pavičić],[Đorđe Novković],1987,Malo mi je jedan život s tobom,
zT3Xu5sD_1_42,Mišo Kovač,"Kad jednom odes, ne vracaj se vise","https://tekstovi.net/2,692,64041.html",364,,[Zrinko Tutić],,Kad Jednom Odeš Ne Vraćaj Se Više / To Se Zove Ljubav,
zT3Xu5sD_1_43,Mišo Kovač,Kad pjevam suze teku,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kad-pjevam-suze-teku.html,49632,,,,Dalmatino,3:16
zT3Xu5sD_1_44,Mišo Kovač,Kap od mora,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kap-od-mora.html,4137,,,2012.0,100 Originalnih Hitova,4:13
zT3Xu5sD_1_45,Mišo Kovač,Košulja od zlata,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/kosulja-od-zlata.html,218,[Krste Juras],[Dušan Šarac],,Ovo Je Naša Noć,3:36
zT3Xu5sD_1_46,Mišo Kovač,La Paloma,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/la-paloma.html,5587,[Ivo Mikuličin],[Sebastian Yradier],1988,Koncert - uživo,
zT3Xu5sD_1_47,Mišo Kovač,Laka ti noć,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/laka-ti-noc.html,16624,[Mario Mihaljević],[Mario Mihaljević],,Ja Sam Kovač Svoje Sreće,
zT3Xu5sD_1_48,Mišo Kovač,Malo mi je jedan zivot s tobom,https://lyricstranslate.com/en/malo-mi-je-jedan-zivot-s-tobom-one-life-you-not-enough-me.html,65684,[Marina Tucaković],[Đorđe Novković],1987,Malo mi je jedan život s tobom,
zT3Xu5sD_1_49,Mišo Kovač,Meni treba tvoja ljubav,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/meni-treba-tvoja-ljubav.html,353,[Željko Sabol],[Dušan Šarac],1976,Najveći uspjesi 2,
zT3Xu5sD_1_50,Mišo Kovač,Mogli smo vise,https://lyricstranslate.com/en/language/english,316,[Željko Krznarić],[Đorđe Novković],,Uvijek Ima Nešto Dalje,3:38
zT3Xu5sD_1_51,Mišo Kovač,Moja Kristina,"https://tekstovi.net/2,692,49832.html",3435,[Zrinko Tutić],[Đorđe Novković],,Potraži Me U Pjesmi,
zT3Xu5sD_1_52,Mišo Kovač,Mozda smo se mogli zagrliti jace,"https://tekstovi.net/2,692,63964.html",431,[Željko Sabol],[Dušan Šarac],,Ovo Je Naša Noć,4:13
zT3Xu5sD_1_53,Mišo Kovač,Na plavome morskom zalu,"https://tekstovi.net/2,692,64044.html",289,[Zdenko Runjić],[Zdenko Runjić],1973.0,Na Plavom Morskom Žalu / Prva Ljubav,3:27
