,Song_ID,Song,Lyrics
0,nDEq9hkG_1_0,Čarolija,"Još jedan dan s tobom prolazi. Još jedan tren u tvome krilu zarobljen. Zvjezdana prašina po licu pada ti. Kao čarolija zvone tvoji osmjesi. I osjećam da želim priznati koliko značiš mi. Napokon za ljubav živim, vjerujem u nas. Sve ove moje riječi dolaze iz srca iskrene. K’o san da te ponekad podsjete koliko volim te, Da volim, da volim, da volim te). Još jedan dan s tobom prolazi. Još jedan tren u tvome krilu zarobljen. Beskrajna maštanja, topli dodiri. Kao čarolija zvone tvoji osmjesi. I osjećam da želim priznati koliko značiš mi. Napokon za ljubav živim, vjerujem u nas. Sve ove moje riječi dolaze iz srca iskrene. K’o san da te ponekad podsjete koliko volim te, Da volim, da volim, da volim te). Koliko volim te. I osjećam da želim priznati koliko značiš mi. Napokon za ljubav živim, vjerujem u nas. Sve ove moje riječi dolaze iz srca iskrene. K’o san da te ponekad podsjete koliko volim te. Koliko volim te Da volim, da volim, da volim te)"
1,nDEq9hkG_1_1,Čista umjetnost,"Ona je melem na duši, Muzika za uši... Ona je Ero s onoga svijeta . Ona je čista, čista, čista umjetnost!. Ona je samo moja arija. I moja Zdravo, Marija!"". Nije samo ljubav . Ona je životni poziv, A ljubav je samo odaziv!. Ako život udari nas sa svih strana. I sve nas dočeka kao hladan tuš, Ti se ne boj, ne boj, ne boj!. Ja ti čuvam leđa zauvijek!. Da jednom u životu ostanem bez teksta, Kao da sam nijem... Ona je Ero s onoga svijeta . Ona je čista, čista, čista umjetnost!"
2,nDEq9hkG_1_2,Cudo je moguce,"Ovaj Bozic u mraku tinja, jedva tek se vidi sjaj, cijelim svijetom vlada zima, no i njoj ce doci kraj. Ovaj Bozic mira nema, nemir je u ocima, nitko ne zna sto se sprema, sto nam nosi nova godina. U nadi je spas, nama tako malo treba, da nestane strah, i da probudi se vjera. Ovaj Bozic zelim da, ljubav bude utjeha, i da podsjeti nas sve, na ono najvaznije. Nova godina, kao nova prilika, da nam krene najbolje, jer, cudo je moguce. Ovaj Bozic svi smo isti, gradimo iz temelja, nikad nismo bili blizi, ja sam ti, a ti si ja. U nadi je spas, a nama tako malo treba, da nestane strah, i da probudi se vjera. Cudo je moguce, hej, cudo je moguce, cudo je moguce, hej, cudo je moguce"
3,nDEq9hkG_1_3,Čuvam te u mislima,"Novo jutro budi se. Na tebe mi mirise. Nikad nisi nestala. Cuvam te u mislima. Ljubav koja gasi zedj. Uvijek ona prava rijec. Pogledi i dodiri. Ponovo ozivjeli. Ti otvaras mi sva svoja vrata. Tebi dusa putuje, ruke grade mostove. Tek u rano svitanje slike same dolaze. Nikad nisi nestala, cuvam te u mislima"
4,nDEq9hkG_1_4,Do posljednjeg daha,Dao sam ti ljubavi. Dovoljno za oboje. A sto smo sada postali. Prica za susjede. Sve je lako srusiti. Sve je lako poreci. Rijecima se igrati. Povremeno glumiti. Ti znas da ja lose ne pamtim. I milost ne trazim. Ti znas da ja nikad ne placem. Jer nesto divlje vice u meni. Do posljednjeg daha. Bez imalo straha. Ja smijem se od srca. I nista ne zalim. Onako iz glave nabacujem sale. Pa makar kao svijeca. Na kraju izgorim. U pustinji samoce. Gdje hrabri samo kroce. Svoj mir sam pronasao ja i znam. Ja znam da neko gore cuva me. Da neko gore cuva me
5,nDEq9hkG_1_5,Dužna si,Navikla si me na laz. Kad u srce pogledam. S njim te ugledam. Udjes u moj zagrljaj. K'o u svoje odaje. Al' te dobro poznajem. Nisi moja. Duzna si. Ljubavi za dva zivota draga. Sto je puklo ti odnesi dovraga. Duzna si mi. Barem saku osmijeha i neba. Duzna si al mi nista ne treba. Samo da ti dobro si mi. Navikla si me na sve. Sto je nekom premalo. Od tebe je previse. A svaku bol sam sakrio. I na sve zazmirio. Da bi tebe imao. A nisi moja. Nisam ljut ni povrijedjen. Uspio sam duso slijediti. Al' cu biti pobijedjen. Ti ces me pobijediti. Samo da ti dobro si mi
6,nDEq9hkG_1_6,Hej,"Hej, bubnjevi nas vode ravno do slobode. Gitara nas budi narode poludi. Hej, pusti neka svira nista me ne dira. S tobom il' bez tebe zivo mi se jebe. Ljeto u zraku je zabava caruje. More i uvale sunce ih miluje. Borovi mirisu, hormoni divljaju. I svi vec stigli su a samo ti nisi tu. Drustvo na plazi igra se picigina. A mi na gazi ubija nas vrucina. Plesemo bosi njisemo bokovima. Ritam nas nosi. Party u gradu je ludilo sprema se. Sarene kosulje, lagane haljine. Borovi mirisu, hormoni divljaju. I svi vec stigli su a samo ti nisi tu. Drustvo na plazi igra se picigina. A mi na gazi ubija nas vrucina. Plesemo bosi njisemo bokovima. Ritam nas nosi"
7,nDEq9hkG_1_7,Idi s njim (duet Fred Cooper),"Zivot mi po savu puca otkad nisi tu. Svaki dan je samo prazan hod ka dnu. Jos me boli svaka rijec sto sisla ti je s usana. Kazu vrijeme lijeci sve al' ne i mene. Zavidim ti kad sretnem te. Sto mozes dalje bez mene. Idi s njim, bilo gdje, pola srca mu daj. Znali smo ti i ja i za bolji kraj. I da znas, kad se das, da ne varas se. Pola srca tvog je uvijek tu kod mene. Idi s njim, bilo gdje, pola srca mu daj. Znali smo ti i ja i za bolji kraj. I da znas, kad se das, ne varaj se. Pola srca tvog je uvijek tu kod mene. Zivot mi po savu puca otkad nisi tu. Svaki dan je samo prazan hod ka dnu. Ti znas najljepse mi pricat al' u oci ne gledas. S tobom sve je najbolje al' ne traje. I zavidim ti kad sretnem te. Sto mozes dalje bez mene. Zavidim ti kad sretnem te. Sto mozes dalje bez mene"
8,nDEq9hkG_1_8,Kad Nekoga Voliš,"Kad nekoga voliš, ničega nije te strah, za ljubav se boriš, ona ti oduzme dah. Tako rijetko osjetiš to, zastane vrijeme, poljubac čeka tvoj princ, zazvone zvona nebo se otvori, aleluja i andjeli svi, čovjek za ljubav postoji. U ovoj čaroliji zagrli me, daj mi da osjetim da sam ti sve, zauvijek veži me za sebe, i nikad me ne daj, u vječnosti ljubi me. Kad nekoga voliš, ničega nije te strah, srcu je toplo, studen kad zaledi dah, tako rijetko nadjemo to to, a jednom kad nadješ živi za to. U ovoj čaroliji zagrli me, daj mi da osjetim da sam ti sve, zauvijek veži me za sebe, i nikad me ne daj, u vječnosti ljubi me. Kad nekoga voliš, ničega nije te strah. U ovoj čaroliji zagrli me, daj mi da osjetim da sam ti sve, zauvijek veži me za sebe, i nikad me ne daj, u vječnosti ljubi me. nikad me ne daj, u vječnosti ljubi me, nikad me ne daj, u vječnosti ljubi me. Kad nekoga voliš, ničega nije te strah"
9,nDEq9hkG_1_9,Kada me dotakne,Zlatna slova njeno ime. Budi rijeke zaspale. Svojim dahom pali vatre. Iz iskri sto su ostale. I tako kruzi u meni. Kao plima vjecita. Njezno plete moje niti. I u toj igri uziva. Kada me dotakne. Ja protrnem. I bogove i vragove zovem. Ako mogu vrijeme da zaustave. U mojoj dusi. Tisucu svijeca sja. I sve do jedne sve do jedne. Ona je upalila
10,nDEq9hkG_1_10,Kao kazna božja,Jacques). Vratit će se jednog dana. Tuga davno znana. Vratit će se da me podsjeti... Da za mene poslije tebe. Nema nikog da me grije. Što mi noćas radiš...ljubavi... Ivana). Ja još uvijek živim sama. Sve u meni ko' da spava. Vrijeme mi sporo prolazi... Kada rekao si zbogom. Sve je umrlo za tobom. Što mi noćas radiš...ljubavi... . Da li tebi umire srce od nostalgije. Kad o meni govore?. Da li tebi izgleda kao kazna božja. Ovaj život koji živiš bez mene?. Ivana). Ja još uvijek živim sama. Sve u meni ko' da spava. Vrijeme mi sporo prolazi... Jacques). Kada rekla si zbogom. Sve je umrlo za tobom. Što mi noćas radiš...ljubavi... 
