Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
Wm5tG4b5_1_0,Thompson,Anđelina,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-an%C4%91elina-lyrics.html,5084,[Perkovic Marko-thompson],,,Moli Mala,3:30
Wm5tG4b5_1_1,Thompson,Anica - Kninska kraljica,https://lyricstranslate.com/en/anica-kninska-kraljica-anica-kninska-kraljica.html,16828,[Perkovic Marko-thompson],,1995,Vrijeme škorpiona,
Wm5tG4b5_1_2,Thompson,Bez ljubavi,https://lyricstranslate.com/en/bez-ljubavi-bez-ljubavi.html,3089,,,,Geni Kameni,3:35
Wm5tG4b5_1_3,Thompson,Bijeli golubovi,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bijeli-golubovi-lyrics.html,69652,,,,,
Wm5tG4b5_1_4,Thompson,Bili brode moj,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bili-brode-moj-lyrics.html,23136,,,,,
Wm5tG4b5_1_5,Thompson,Bludnica,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-bludnica-lyrics.html,11897,,,,Vrijeme Škorpiona,4:37
Wm5tG4b5_1_6,Thompson,Bog i Hrvati,https://lyricstranslate.com/en/bog-i-hrvati-god-and-croats.html,47586,"[Marko Perkovic Thompson, Tiho Orlic]",,2013.0,Ora Et Labora,9:26
Wm5tG4b5_1_7,Thompson,Bojna Čavoglave,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/bojna-cavoglave.html,22633,,,1992,Moli mala - remix,
Wm5tG4b5_1_8,Thompson,Bosna,https://lyricstranslate.com/en/thompson-bosna-lyrics.html,79572,[Marko Perkovic Thompson],,2013.0,Ora Et Labora,8:48
Wm5tG4b5_1_9,Thompson,Budi uz mene,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-budi-uz-mene-lyrics.html,2917,,,,Moli Mala,3:30
Wm5tG4b5_1_10,Thompson,Ruku na srce,https://lyricstranslate.com/en/Ruku-na-srce-Ruku-na-srce.html,25630,,,,Vjetar S Dinare,3:00
Wm5tG4b5_1_11,Thompson,Dan dolazi,https://lyricstranslate.com/en/dan-dolazi-day-coming.html,59515,[Marko Perković Thompson],[Marko Perković Thompson],,Bilo Jednom U Hrvatskoj,5:42
Wm5tG4b5_1_12,Thompson,Diva Grabovčeva,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/diva-grabovceva.html,65717,[Marko Perković Thompson],[Marko Perković Thompson],,Bilo Jednom U Hrvatskoj,5:44
Wm5tG4b5_1_13,Thompson,Dobro jutro,https://lyricstranslate.com/en/dobro-jutro-good-morning.html-2,38118,,,1998,Vjetar s Dinare,3:34
Wm5tG4b5_1_14,Thompson,Dobrodosli,"https://tekstovi.net/2,440,39206.html",18368,,,2013.0,Ora Et Labora,5:45
Wm5tG4b5_1_15,Thompson,Dolazak Hrvata,https://lyricstranslate.com/en/dolazak-hrvata-coming-croats.html,98764,[Marko Perković Thompson],[Marko Perković Thompson],2005,Hitomanija 1,4:46
Wm5tG4b5_1_16,Thompson,Draga,https://lyricstranslate.com/en/draga-darling.html,34335,,,,Geni Kameni,4:05
Wm5tG4b5_1_17,Thompson,Duh ratnika,https://lyricstranslate.com/en/warriors-spirit-lyrics.html,83156,[Marko Perković Thompson],[Marko Perković Thompson],,Bilo Jednom U Hrvatskoj,5:57
Wm5tG4b5_1_18,Thompson,Duvanjsko polje nazimlje grudi,"https://tekstovi.net/2,440,52657.html",6367,,,,,
Wm5tG4b5_1_19,Thompson,E moj narode,https://lyricstranslate.com/en/E-moj-narode-E-moj-narode.html,26318,,,2002,"E, moj narode",4:56
Wm5tG4b5_1_20,Thompson,"Ej, haj, pjesme naše",https://lyricstranslate.com/en/ej-haj-pjesme-na%C5%A1e-ey-hi-our-songs.html,19434,[Perkovic Marko-thompson],,,Vjetar S Dinare,4:08
Wm5tG4b5_1_21,Thompson,Ela,"https://tekstovi.net/2,440,56682.html",2068,,,,Moli Mala,3:25
Wm5tG4b5_1_22,Thompson,Geni kameni,https://lyricstranslate.com/en/geni-kameni-genes-stone.html,33271,[Perkovic Marko-thompson],,1996,Geni kameni,3:43
Wm5tG4b5_1_23,Thompson,Grkinja,https://lyricstranslate.com/en/grkinja-greek-girl.html,27395,,[Zdenko Runjić],1992,Moli mala,2:50
Wm5tG4b5_1_24,Thompson,Ima nešto vrijednije od zlata,https://lyricstranslate.com/en/Ima-nesto-vrijednije-od-zlata-Theres-something-more-valuable-gold.html,128064,,,1996,Geni kameni,3:20
Wm5tG4b5_1_25,Thompson,Ivane Pavle II.,https://lyricstranslate.com/en/Ivane-Pavle-II-Ivane-Pavle-II.html,37774,[Perkovic Marko-thompson],,2001,The best of,4:28
Wm5tG4b5_1_26,Thompson,Iza devet sela,https://lyricstranslate.com/en/Iza-devet-sela-Nine-Villages-Away.html,53724,"[Marko Perković, Nenad Ninčević]",,2002,Hrvatski Radijski Festival 2002,4:00
Wm5tG4b5_1_27,Thompson,Ja ću poći ove noći,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-ja-%C4%87u-po%C4%87i-ove-no%C4%87i-lyrics.html,15454,[Marko Perkovic Thompson],,,Moli Mala,4:55
Wm5tG4b5_1_28,Thompson,Jer Hrvati smo,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-jer-hrvati-smo-lyrics.html,4468,,,,Moli Mala,4:05
Wm5tG4b5_1_29,Thompson,Josef,https://lyricstranslate.com/en/josef-josef.html,2835,,,2011.0,Glazba Iz Filma Josef,5:58
Wm5tG4b5_1_30,Thompson,Ka bez duše,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-ka-bez-du%C5%A1e-lyrics.html,5501,,,1996,Geni kameni,3:50
Wm5tG4b5_1_31,Thompson,Kako mi je teško noćas,https://lyricstranslate.com/en/kako-mi-je-te%C5%A1ko-no%C4%87-how-difficult-it-me-tonight.html,37834,[Marko Perkovic Thompson],,,Geni Kameni,4:16
Wm5tG4b5_1_32,Thompson,Kletva kralja Zvonimira,https://lyricstranslate.com/en/kletva-kralja-zvonimira-king-zvonimirs-curse.html,93898,[Marko Perković Thompson],[Marko Perković Thompson],,Bilo Jednom U Hrvatskoj,5:14
Wm5tG4b5_1_33,Thompson,Lažljivica,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-la%C5%BEljivica-lyrics.html,9779,,,,Vrijeme Škorpiona,3:36
Wm5tG4b5_1_34,Thompson,Lijepa li si (+prijatelji),https://lyricstranslate.com/en/lijepa-li-si-prijatelji-how-beautiful-you-are-friends.html,202678,[Marko Perković Thompson],[Marko Perković Thompson],1998,Vjetar s Dinare,4:16
Wm5tG4b5_1_35,Thompson,Lijepo li je Hrvat biti,https://lyricstranslate.com/en/lijepo-li-je-hrvat-biti-how-beautiful-it-be-croat.html,17555,,,,,
Wm5tG4b5_1_36,Thompson,Lipa Kaja,https://lyricstranslate.com/en/lipa-kaja-beautiful-kaja.html,48225,[Zdenko Hršak],[Zdenko Hršak],2006,Bilo jednom u Hrvatskoj,3:49
Wm5tG4b5_1_37,Thompson,Ljubavna,https://lyricstranslate.com/en/Ljubavna-Love-song.html,11655,[Perkovic Marko-thompson],,,Vrijeme Škorpiona,4:34
Wm5tG4b5_1_38,Thompson,Ljuta guja,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/ljuta-guja.html,30114,[Zoran Bašić],[Đorđe Novković],2002,Sve najbolje,
Wm5tG4b5_1_39,Thompson,Ljutu travu na ljutu ranu,https://lyricstranslate.com/en/ljutu-travu-na-ljutu-ranu-pour-salt-my-wound.html,20711,,,1995,Vrijeme škorpiona,4:16
Wm5tG4b5_1_40,Thompson,Maranatha,https://lyricstranslate.com/en/maranatha-maranatha.html,15357,[Ante Ivas],[Marko Perković Thompson],2013.0,Ora Et Labora,5:33
Wm5tG4b5_1_41,Thompson,Moj dida i ja,https://lyricstranslate.com/en/moj-dida-i-ja-my-grandpa-and-me.html,159994,[Marko Perković Thompson],[Marko Perković Thompson],2006.0,Moj Dida I Ja,4:44
Wm5tG4b5_1_42,Thompson,Moj grad,https://lyricstranslate.com/en/moj-grad-my-town.html,19568,,,1995,Vrijeme škorpiona,3:43
Wm5tG4b5_1_43,Thompson,Moj Ivane,https://lyricstranslate.com/en/Moj-Ivone-My-Ivan.html,104540,,,2001,The best of,3:33
Wm5tG4b5_1_44,Thompson,Moli mala,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/moli-mala.html,18063,,,1992,Moli mala,5:00
Wm5tG4b5_1_45,Thompson,Na ples,https://cuspajz.com//tekstovi-pjesama/pjesma/marko-perkovic-thompson/na-ples.html,11721,,,,Moli Mala,3:35
Wm5tG4b5_1_46,Thompson,Naša prva noć,https://lyricstranslate.com/en/na%C5%A1a-prva-no%C4%87-our-first-night.html,32764,,,1992,Moli mala,4:05
Wm5tG4b5_1_47,Thompson,Ne boj se,https://lyricstranslate.com/en/ne-boj-se-dont-be-afraid.html,7986,,,,Hodočasnik,
