Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate
CDOhygHn_1_68,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Kao zlatni dukati,1141,"Kada voli srce cisto je
kao sjaj iz suze iskrene
vjeruje dok drugi ne mogu
govori kad riječi utihnu

Ref.
Kad te gledam, k'o da sanjam
sve u trenu zastane
samo osam tamburasa
pjesmom Dunav umire
 
Zato uvijek na dnu srca
mjesto imas ti
gdje ljubav za te sja
kao zlatni dukati

Kada noci sumnje osnaze
tu je srce put da pokaze
jutro kada zvijezde ugasi
ono uvijek pita gdje si ti

Ref.","https://tekstovi.net/2,610,59861.html",,,,,,,
CDOhygHn_1_69,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Katruze,5079,"Ja jedva cekam proljece
da dodjem u Medjimurje
da dodjem u Medjimurje
gdje rastu katruze (ruzice)

Lijepe su lijepe katruze
a jos su ljepse djevojke
a jos su ljepse djevojke
sto beru jagode

Jagode slatke biraju
one sto dragog imaju
one sto dragog nemaju
zalosno pjevaju","https://tekstovi.net/2,610,7875.html",,,,,,,
CDOhygHn_1_70,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Kirie Eleison,6659,"Kirie Eleison, Eleison
Isus se rodi u stalici

Pojte pastiri
tamo se njemu poklonite

Krist Eleison, Eleison
on za nas trpi cim se rodi

Kirie Eleison, Eleison
mora se skriti u jaslice
","https://tekstovi.net/2,610,7579.html",,,,,,,
CDOhygHn_1_71,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Koja gora, Ivo",13461,"Koja gora, Ivo
koja gora Ivane
Koja gora brate Ivo
razgovora nema

Vran planina, sejo
Vran planina, sestrice
Vran planina, sestro Maro
razgovora nema
 
Prodje Pavle, Ivo
prodje Pavle, Ivane
Prodje Pavle brate Ivo
pa je razgovara

I provede, Ivo
i provede, Ivane
i provede brate Ivo
konja malenoga

I na konju brate Ivo
druga ranjenoga
","https://tekstovi.net/2,610,10152.html",,,,,,,
CDOhygHn_1_72,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Koliba,3456,"Sa svih strana okruzena sumom
nagnila se trosna kolibica
drustvo su joj vjetrovi i srne
tiha glazba, cvrkutanje ptica

Stari bagrem na cosak sljivika
do kolibe moje miris pruza
vrime proslo a jos uvik raste
kraj duvara kalemita ruza
 
Ref.
Sto starija sve te vise volim
stara zgrado mojih uspomena
dida, baka i svi predzi nasi
lipa s'tobom zivili vrimena

Presvetoga srca jos na zidu
uramljena stoji stara slika
prid njom baka klecila je cesto
i molila za didu vojnika

Ref.","https://tekstovi.net/2,610,28738.html",,,,,,,
CDOhygHn_1_73,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Korak Ide Za Korakom,652,"Istrcale, istrcale
zagrebacke frajle
korak ide za korakom
mladi Hrvat pod barjakom

Ref. 2x
Boj se bije, bije
hrvatski se barjak vije
za slobodu i za dom
hrvatski dom
 
Istrcale, istrcale
pa se nasmijale
korak ide za korakom
mladi Hrvat pod barjakom

Ref. 2x

Mili Boze, mili Boze
lijepi' li momaka
korak ide za korakom
mladi Hrvat pod barjakom

Ref. 2x

Kako i' je, kako i' je
odgojila majka
korak ide za korakom
mladi Hrvat pod barjakom

Ref. 2x","https://tekstovi.net/2,610,59749.html",,Korak ide za korakom,Marching forward,U meni Hrvatska,"Istrčale, istrčale, zagrebačke frajle.. Korak ide za korakom,
mladi Hrvat pod barjakom,
boj se bije, bije, hrvatski se barjak vije,
za slobodu i za dom, hrvatski dom.. Istrčale, istrčale, pa se nasmijale.. Mili Bože, mili Bože, lijepih li momaka.. Kako ih je, kako ih je, odgojila majka.","Young ladies from Zagreb came out running, running. Marching forward
Young Croat underneath the state flag
battle's s here to fight it, Croatian flag is waving
for freedom and for home, Croatian home. They came out running, and then they laughed. Dear Lord, dear Lord, how many handsome guys!. How well, how well their mothers raised them!",https://lyricstranslate.com/en/korak-ide-za-korakom-marching-forward.html
CDOhygHn_1_74,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Kraj jezera,9190,"Kraj jezera, jedna kuca mala
tu je ona dragog cekala
obec'o je da ce doci
i da ce joj prsten donijeti

Zora svanu, suza vise nema
a ni dragog kog je cekala
kraj jezera uplakana
maramica bijela (samo) ostala

Ako nekad ljubis momce mlado
znaj da cete brzo ostavit'
jer on ne zna sto je ljubav
i ne moze dugo vjeran bit'
","https://tekstovi.net/2,610,7480.html",,Kraj jezera,By the lake,,"Kraj jezera jedna kuća mala,
Tu je ona dragog čekala.
I: Obećo je da će doći
I da će joj prsten donijeti. :I 2x. Zora svanu, suza više nema,
A ni dragog kog je čekala.
I: Kraj jezera, uplakana,
Maramica samo ostala :I 2x. Ako nekad ljubiš momče mlado,
Znaj da će te brzo ostavit
I: jer on ne zna što je ljubav
I ne može dugo vjeran bit :I2x","By the lake, there's a small house,
That where she waited for her beloved,
He promised to come
And bring her the ring. 2x. Dawn came up, there are no more tears,
Nor the darling for whom she waited,
By the lake full of tears
Only a handkerchief remained. 2x. If you were sometimes to love a young lad,
Know he will leave you soon,
Because he knows not what love is
And cannot remain faithful for long. 2x",https://lyricstranslate.com/en/kraj-jezera-lake.html
CDOhygHn_1_75,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Kraj Vrbasa,5054,"Kraj Vrbasa sjedi momce
ceka djevojce, ceka djevojce
aj vjetric piri, dunja miri
noc je kao dan
aj mlado momce cekajuci tihi prevario san

Kraj momceta doro pase
poigrava se, poigrava s
aj nogom kopa, vodu pije i prisluskuje
aj a djevojka nit' dolazi
niti mu porucuje
 
Pijetli zoru najavljuju
ptice pjevaju, glasno pjevaju
aj zora svice, noc odmice, zvijezda nestaje
aj mlado momce kraj Vrbasa
nikako ne ustaje

Kroz grancice mjesec viri
pa mu govori, pa mu govori
aj ustaj, ustaj, mlado momce
spremaj doru svog,
aj svatovi ti odvedose
tvoju dragu za drugog
","https://tekstovi.net/2,610,9815.html",,,,,,,
CDOhygHn_1_76,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Krasna zemljo, Istro mila",6730,"Krasna zemljo, Istro mila
dome roda hrvatskog
svud se ori pjesma vila
s Ucke pa do mora tvog

Glas se cuje oko Rase
cuje Mirna, Draga, Lim
sve se dize sto je nase
za rod gori srcem svim
 
Slava tebi, Pazin grade
koj' nam cuvas rodni kraj
krasna polja i livade, nek vas mine
nek vas mine tudji sjaj

Sva se Istra sirom budi
Pula, Buzet, Losinj, Cres
svud pomazu dobri ljudi
nauk zari, nauk zari, kano krijes
","https://tekstovi.net/2,610,8020.html",,,,,,,
CDOhygHn_1_77,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Lakse, lakse, moj konjicu",5670,"Lakse, lakse, moj konjicu, polako
do birtije stici cemo svakako
daleko mi moja draga stanuje
pa ne moze moje boli da cuje

U birtiji sjedim, pijem to vince
a suza mi suzu stize niz lice
obec'o sam da cu joj se vratiti
makar mor'o birtije se maniti
","https://tekstovi.net/2,610,7499.html",,,,,,,
CDOhygHn_1_78,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Lipe snase bunjevacke,4453,"Lipe snase bunjevacke, pozdravljam vas sve
i salase gdje sam mladost provodio ja
i sokake gdje me draga tajno ljubila
da bi se za drugog udala

Kad svatovi sorom krenu poci cu i ja
priko basce na kraj sela gdje je stanica
tu cu popit' jednu s nogu
ja u zdravlje svoje drage
koja mi je srce slomila
 
I u zvono sa zvonika stigao je vlak
da odnese snove moje zauvijek
ali srce ostalo je na svom mjestu u sokaku
gdje je ona mene ljubila
","https://tekstovi.net/2,610,9795.html",,,,,,,
CDOhygHn_1_79,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Listaj lipo stara,8570,"Ref.
Listaj lipo stara 
napravi mi lada
tamburo zasviraj 
rastjeraj mi jada

Bol, beskrajna bol 
u srcu mom
a tko, ljubavi tko 
u srcu tvom
 
Ref.

Jad, vjeciti jad 
u dusi mi
a sad, koga li sad 
milujes ti

Ref.

Teci, rijeko teci 
daj mi malo snage
lipo stara reci  
sto mi nema drage

Ref.
","https://tekstovi.net/2,610,7132.html",,,,,,,
CDOhygHn_1_80,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Ljubavi jedina,9154,"Okrecem stranice ljeta
na svakoj od njih si ti
u srcu samo je sjeta
zbog nase ljubavi

Volim te isto ko nekad
kad budni smo sanjali
al' sudbina drugo je htjela
da smo se rastali
 
Ref.
Ljubavi jedina moja, meni nesudjena
zbogom i neka te prati pjesma sa Jadrana
ljubavi jedina moja, meni zabranjena
zbogom i neka te cuva Gospa od andjela

Ljeto je opet u nama
naizgled isto je sve
al' suti stara gitara
jer nema, nema te

Valovi velikog mora
pjesmu mi pjevajte
neka je cuje i ona
kad je probudite

Ref.","https://tekstovi.net/2,610,24003.html",,,,,,,
CDOhygHn_1_81,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Malo je ljubavi,6989,"Jednom kad otvoris
tvoj album sjecanja
i tiho otplovis rijekom vremena
kroz godine do nas, budi iskrena

I priznaj da je grijeh, bio i moj i tvoj
jer ruku na srce, bili smo premladi
i nismo znali tad da to sto gubimo
necemo pronaci, vise nikada
 
Ref.
Malo je ljubavi k'o sto smo bili mi
rijetko se dotaknu isti svjetovi
i drugi vole se, al' kao ja i ti
tako se niko nikad nece voljeti

Slika pozutjela na zadnjoj stranici
jednom ce pitati
gdje smo pogrijesili
sta ces joj reci tad, budi iskrena

Ref. 2x","https://tekstovi.net/2,610,12964.html",,,,,,,
CDOhygHn_1_82,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Marica i jez,3820,"Cim sam na plazu dosa s njom
zaspa sam ka da me puka grom
i mozda bi prispava i cili vik
da ni probudija me njen krik

Dok sam blazen sav
ja u ladu leza
ona bidna se nabola na jeza
ja viknija san Marice
oces na ranu travarice
a ona meni samo ti spavaj
mogu ja s bestijom na kraj
","https://tekstovi.net/2,610,8315.html",,,,,,,
CDOhygHn_1_83,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Marija,9433,"Ponekad slusam pjesme onih dana
i listam zivot ko novine
vrate se slike starih romana
i rane sto su skrile godine

Bili smo mladi i ja, i ona
ko mladi mjesec kad je pocelo
kucala srca ko stara zvona
ciganin stari dusu opio
 
Ref.
Marija, Marija
samo nam je pjesma ostala
Marija, Marija
ona davna pjesma ciganska

Mnoge sam poslije ljubio redom
vise onako, po navici
i sve bi proslo sa prvim snijegom
zivot se vrac'o staroj stranici

Nije mi zao sto zivi sama
i sto se nikad nije udala
zao mi pjesme, vina, kavana
ljubavi prve uz pjesmu cigana

Ref. 3x","https://tekstovi.net/2,610,24876.html",,,,,,,
CDOhygHn_1_84,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Marijano, veceraj, pa lezi",5299,"Marijano, veceraj, pa lezi
a ja idem duso moja 
kud mi srce tezi

Marijano, ne proklinji mene
sto ja idem duso moja 
pod prozore njene

Marijano, oboje nas zali
drugi su te duso moja 
meni obecali
Marijano, Marijano
nije nam od Boga dano
","https://tekstovi.net/2,610,7125.html",,,,,,,
CDOhygHn_1_85,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Mariska,5364,"Mariska je rekla dati
tamburasu punu flasu

Mariska je zlato nase
ona voli tamburase

Mariska je vruceg srca
zato zeli da se seli

Kad Marisku srce zebe
vino pije, pa se grije
","https://tekstovi.net/2,610,7038.html",,,,,,,
CDOhygHn_1_86,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Marjane, Marjane",18208,"Marjane, Marjane, Marjane, Marjane
Marjane, Marjane, ca barjak ne vijes
ca barjak ne vijes, ca barjak ne vijes
ca barjak ne vijes, milu trobojnicu

Milu trobojnicu, milu trobojnicu
milu trobojnicu, crven, bijeli, plavi
crven, bijeli, plavi, crven, bijeli, plavi
crven, bijeli, plavi, nas barjak hrvatski
 
Tko se pod njim vije
tko se pod njim vije
tko se pod njim vije kukavica nije
a tko se ne vije, a tko se ne vije
a tko se ne vije bolje da ga nije
","https://tekstovi.net/2,610,10578.html",,,,,,,
CDOhygHn_1_87,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Mene nada tjesi,5186,"Nocu kada mjesec 
prebrojava zvijezde
kad, u zagrljaje 
ljubavnici jezde

Mene nada tjesi 
laze srcu mom
tebe drugi ljubi 
na jastuku tvom
 
Nocu kada zvijezde 
nasim sorom sjaje
kad se ljubav prima 
kad se ljubav daje

Kada dravske vode 
proticu u tami
kad se negdje nadju 
ljubavnici sami

","https://tekstovi.net/2,610,7425.html",,,,,,,https://lyricstranslate.com/en/language/english-artists
CDOhygHn_1_88,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Mi smo momci Stitarski,4201,"Mi smo momci Stitarski 
ej Stitarski
mi zivimo becarski 
ej becarski

Kad smo isli iz Djakova
popili smo tri akova 
misnog vina
 
Krenuli smo put Stitara
al' smo stigli 
majko stara do Cepina

Mi svatove spremamo 
ej spremamo
a jos cura nemamo 
ej nemamo

Kud god braca podjemo 
ej podjemo
mi u Stitar dodjemo 
ej dodjemo

","https://tekstovi.net/2,610,7495.html",,,,,,,
CDOhygHn_1_89,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Mi smo slozna braca,4257,"Mi smo slozna braca
nijedan ne pije
kad nestane vina i rakije
kad nestane vina i rakije

Mi smo slozna braca
oprosti nam, Boze
nijedan ne pije kad vise ne moze
nijedan ne pije kad ne moze

Mi smo slozna braca
sto nista ne piju
samo dobro vino i rakiju
samo dobro vino i rakiju
","https://tekstovi.net/2,610,7301.html",,,,,,,
CDOhygHn_1_90,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Mlada vojska hrvatska,1609,"Oj, Hrvatska, zemljo mila, svice danak tvoj
jer hrvatska mlada vojska za te bije boj
jer hrvatska mlada vojska za te bije boj

Puska puca, a top rice, grmi kao grom
a hrvatska mlada vojska brani rodni dom
a hrvatska mlada vojska brani rodni dom
 
Puska puca, a top rice, dusman bjezi, gle
a hrvatska mlada vojska vrsi zavjet svet
a hrvatska mlada vojska vrsi zavjet svet

Tjera smjelo dusmanina s praga djedovskog
i podize staru slavu roda hrvatskog
i podize staru slavu roda hrvatskog

Puska puca, a top rice, barut mirise
na bojistu mladi Hrvat ranjen uzdise
na bojistu mladi Hrvat ranjen uzdise

Ne plasi ga grom pusaka ni topova jer
dom, sloboda, vjerna ljubav rani su mu lijek
dom, sloboda, vjerna ljubav rani su mu lijek

Oj, Hrvatska zemljo mila, svice danak tvoj
jer hrvatska mlada vojska za te bije boj
jer hrvatska mlada vojska za te bije boj","https://tekstovi.net/2,610,54614.html",,,,,,,
CDOhygHn_1_91,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Mladosti, kome da te dam",7974,"Doslo cvijece i proljece
doso djurdjevdan
svi se momci ozenili
a ja osto sam

Ref.
Oj mladosti, oj radosti 
kome da te dam
oj mladosti, oj radosti 
tesko je biti sam
 
Pokraj puta pokraj staze
cvate ruzmarin
svi se momci pozenili
a ja nemam s kim

Curu svaku na sokaku
vec odavno znam
i ja cu se ozeniti
neæu biti sam
","https://tekstovi.net/2,610,7037.html",,"Mladosti, kome da te dam?","Youth, whom should I give you to?",,"Došlo cvijeće i proljeće,
Doš'o Đurđevdan.
Svi se momci oženili,
A ja ost'o sam. x2. (Pripjev)
Oj, mladosti! Oj, radosti!
Kome da te dam?
Oj, mladosti! Oj, radosti!
Teško je biti sam.. Pokraj puta, pokraj staze,
Cvate ružmarin.
Svi se momci poženili,
A ja nemam s kim. x2. (Pripjev). Curu svaku na sokaku
Već odavno znam.
I ja ću se oženiti,
Neću biti sam. x2. (Pripjev)","The flowera and the spring came,
St.George's Day came.
All the young men got married,
And I stayed alone. x2. (Chorus)
O, youth! O joy!
Whome should I give you to?
O, youth! O joy!
It's hard to be alone.. Along the road, along the path,
Rosemary blossoms.
All the young men got married,
And I have no one to marry. x2. (chorus). Every girl on the street
I've known since way back.
I'll also get married,
I won't be alone. x2. (Chorus)",https://lyricstranslate.com/en/mladosti-kome-da-te-dam-youth-whom-should-i-give-you.html
CDOhygHn_1_92,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Moj dom je tamo gdje Slavonija spava,11468,"Ref.
Moj dom je tamo gdje Slavonija spava
cvjetovi lana uz put miris nude
konji polako kasaju sa stana
a jutrom najlipše divojke se bude

Tamo gdje se voli svaka crna brazda,
i zuljave ruke znojem zemlju kvase,
tamo je svatko siromah i gazda,
a ponos i nada nikad se ne gase.
 
Tamo gdje zica na tamburi jeca,
tamo gdje sorom stara kola skripe,
prasnjavim sokakom igraju se djeca,
u ljeta suha kad mirisu lipe.

Ref.

Tamo gdje nebo ljubi zlatna zita,
nad rijekom plavom vrba grane svija,
tu na zemaljskom raju ovog svita,
tu sniva moja stara Sokadija.

Ref.","https://tekstovi.net/2,610,28986.html",,,,,,,
CDOhygHn_1_93,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Moja jedina,6862,"Sve u zaborav vrijeme tiho nosi
uspomene mislima mi plove
kao onaj blagi miomiris cvijeta
s raspletene duge kose tvoje

Rastanak je bol 
nemir mila moja
kako teske postanu daljine
lomi mi dusu zvukom violina
kad u pjesmi cujem tvoje ime
 
Ref.
Lutanjima dosao je kraj
zalud krijem prohujale dane
tebe ne mogu skrivati
moja ljubavi

Nosili me siroki drumovi
umorna koraka bez cilja
tvoja me ljubav pratila
moja jedina

Zaspala si ti, na krilima snova
ukrast' cu ih prije nego svane
toliko boli, u ocima tvojim
na povratku ugledati plamen

Nocas suza sjaj 
u osmijeh pretvori
i toplinom ispuni mi zore
divno je znati, da te netko ceka
u zagrljaj pruza ruke svoje

","https://tekstovi.net/2,610,11250.html",,,,,,,
CDOhygHn_1_94,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Moja mala nema mane,38914,"Moja mala nema mane
ni'ko nema tako lijepe Dragane

Nema, nema, nema ona nikoga
ona voli samo mene jednoga

Moja mala nema mane
ni'ko nema tako lijepe Dragane 

Usta mala, kosa vrana
sitno gazi kao srna lagana

Kad zagrli, kad poljubi
u ljubavi sva se ona izgubi","https://tekstovi.net/2,610,7506.html",,,,,,,
CDOhygHn_1_95,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Na krilima ljubavi (duet Maja Zeko),5027,"Dok sunce tone u snove
lipe kraj puta mirise
tvoje mi ljubavi treba
svakoga trena sve vise

Ako si ljubavi zedna
ja sam i zdenac i rijeka
srce na tvojemu dlanu
i topla postelja meka
 
Ref.
Ljubav je pjesma i sreca i bol
ljubav je slatka i slana k'o sol
letimo, letimo ja i ti
krilima ljubavi

Ljubav je plamen i vatreni znak
ljubav je sunce i svjetlo i mrak
letimo, letimo ja i ti
krilima ljubavi

Nocas si lijepa k'o nikad
jer moja ruka te mazi
nocas si ljepsa od zvijezde
na ovoj nebeskoj stazi

Ti si mi svjetlo u mraku
duga u tisucu boja
u kapi ljubavi tvoje
skriva se sudbina moja

Ref.","https://tekstovi.net/2,610,19469.html",,,,,,,
CDOhygHn_1_96,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Narodi nam se,15424,"Narodi nam se kralj nebeski
od Marije, ciste Djevice

Na tom mladom ljetu
veselimo se
Mladoga Kralja mi molimo

Po njemu slijedi sveti Stjepan
mucenik prvi, Boga Gospoda

Daj nam Bog zdravlje 
k tomu veselje
i na mladom ljetu, svega obilja
","https://tekstovi.net/2,610,7915.html",,,,,,,
CDOhygHn_1_97,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Ne budi me, majko, rano",8077,"Ne budi me, majko, rano
jos se nisam naspavao
kad mi draga u san dodje
za te snove sve bi dao

Ne budi me, majko, rano
ne kidaj mi divne snove
kada zoves moje ime
mislim da me draga zove

Ne budi me, majko, rano
najljepse je snivati u zoru
u snovima, na rastanku
ljubim dragu na prozoru
","https://tekstovi.net/2,610,7302.html",,,,,,,
CDOhygHn_1_98,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Ne dirajte mi ravnicu,10984,"Veceras me dobri ljudi
nemojte nista pitati
neka suze tiho teku
pa ce manje boljeti

Ref.
Ne dirajte mi veceras
uspomenu u meni
ne dirajte mi ravnicu
jer ja cu se vratiti
 
Jos u sebi cujem majku
kako tuzna govori
kad se jednom vratis sine
ja cu te cekati

Ref.

Mene zovu moja polja
mene zovu tambure
prije nego sklopim oci
da jos jednom vidim sve

Ref. 2x","https://tekstovi.net/2,610,7365.html",Miroslav Skoro,Ne dirajte mi ravnicu,Don't Touch My Plain,,"Večeras me, dobri ljudi
1
nemojte ništa pitati
neka suze tiho teku
pa će manje boljeti.. Još u sebi čujem majku
kako tužna govori
kad se jednom vratiš, sine
ja ću te čekati.. Mene zovu moja polja
mene zovu tambure
prije nego sklopim oči
da još jednom vidim sve.. Ref.. Ne dirajte mi večeras
uspomenu u meni,
ne dirajte mi ravnicu
jer ja ću se vratiti.","Tonight, my good people,
don't ask me anything
let the tears flow quietly
that way it will hurt less. Deep down, I still hear my mother
telling me sadly
when you come back one day son
I will be waiting for you.. My fields are calling me
my tamburas are calling me
before I close my eyes
to see it all once more. Chorus
Don't touch tonight
the memory inside me,
don't touch my plain
because I will be back.",https://lyricstranslate.com/en/ne-dirajte-mi-ravnicu-dont-touch-my-plain.html
CDOhygHn_1_99,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Ne mogu se tocno sjetit ljeta,6566,"Ne mogu se tocno sjetit' ljeta
al' je prosla dvadeset i peta
u Somboru bjehu drugi dani
volio se zivot u kavani
voljele se svadbe i sviraci
dobri konji i dobri igraci
 
Bjese onda vrijeme sasvim drugo
u birtiji sjedilo se dugo
pjevalo se sve do bijelog dana
svirala je banda odabrana

Sanjiku su znali Grebenara
i cuvenog Gezu Begesara
i moj otac volio kavane
dobro vino, pjesmu, tamburase
kad ga tako zgrabi zora bijela
dosao bi kuci bez cipela

Bjehu neke krasne noci lude
pod prozorom tambure te bude
kraj Dunava sva su sela mala
sokica se bunjevcu dopala
bit ce vina, satri i dvoprega
a svirat ce Mika iz Bereka

Mika svira sve se zaboravi
ne znas dal' je u snu il' na javi
Subotice na sjeveru Backe
ti si srce pisme bunjevacke
mnoge tvoje zore bjehu plave
slusajuci tamburase prave

Na daleko ne bjese im para
spominju se kao pjesma stara
igralo se sve do zore rane
backo kolo, ono, na dvi strane
Joza Petres igra od milina
a na glavi boca puna vina
kolo igra, sva'ko mu se divi
nek' se znade da bunjevac zivi
","https://tekstovi.net/2,610,7481.html",,,,,,,
CDOhygHn_1_100,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Ne zeni se ovakav becar,7443,"Ljubio sam stotinu i dvije
nisam bir'o smedje, garave
vec po redu cure ljubim ja
dok ne cujem vrijeme udaja

Curo fina, u tome je stvar
ne zeni se ovakav becar
zbogom curo u tome je stvar
ne zeni se ovakav becar
 
Ljubio sam stotinu i dvije
nisam bir'o ridje, plavuse
sve su lijepe, to se dobro zna
dok ne cujem vrijeme udaja

I umrijet' cu, zeniti se necu
jer sa jednom necu imat' srecu
moja sreca, to je iduca
dok ne cujem vrijeme udaja
","https://tekstovi.net/2,610,7911.html",,,,,,,https://lyricstranslate.com/en/language/english-artists
CDOhygHn_1_101,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,"Nebo, daj oku",7002,"Nebo, daj oku zvijezdu visoku vidjeti
jer triju kralja, stazicu valja slijediti
svijetla nebesa cine cudesa rodjenom
andjeli svoju pjesmicu poju malenom

Kraljima zvijezda u Betlem kaze stazicu
po njoj su tako spoznali lako stalicu
dosav u Betlem pred Kralja mladog padose
darove svoje Isusu kralju dadose
","https://tekstovi.net/2,610,7934.html",,,,,,,
CDOhygHn_1_102,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Nece Dunav zbog nas stati,5226,"Kajat ce se srca nasa sutra
za sve sto se nocas dogodi
jedna ljubav umrijet ce do jutra
a mozda smo bolje mogli mi

Zaboravom pokrit ce nas vrijeme
svak' ce svoju naci sudbinu
dijelit ce nas drukciji zivoti
al' cemo se sretati u snu
 
Ref.
Nece Dunav zbog nas stati
nece sunce prestat' sjati
nitko nece zaplakati
zbog nas dvoje, samo ja i ti

Za sve rijeci koje nece htjeti
nocas prijeci preko usana
za sve ono sto si nismo rekli
kajat ce se srca nasa dva

Ref. 2x","https://tekstovi.net/2,610,29119.html",,,,,,,https://lyricstranslate.com/en/language/english-artists
CDOhygHn_1_103,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Nek me pamte gradovi,7889,"Pjesmom bi priznati mogao
mojih je godina dovoljno
od lutanja sam se umorio
i srecu za se nisam nasao

Napamet znam sve vozne redove
sto me vode do moje istine
sto negdje je u mojim grudima
i u sokaku mojeg djetinjstva
 
Ref.
Nek me pamte gradovi
kojima sam prosao
pjesmom vas pozdravljao
i mozda nekom dusu dirnuo

Na kraju svijeta sam vidio
tuznih je pjesama premalo
kojima dusu bi ubio
jer srecu za se nisam nasao
","https://tekstovi.net/2,610,9756.html",,,,,,,
CDOhygHn_1_104,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Nek nas voze konji vranci,3754,"Napravit cu kola nova
kola jasenova
a tockove il' 'rastove
ili bagremove

Napravit cu kola nova
kola ofarbana
upregnit cu i dva konja
a obadva vrana
 
Ref.
Nek nas voze konji vranci
nek nas voze do jeseni
nek nas voze u Vinkovce
da trosimo novce

Skupit ce se drustvo staro
cura i becara
vozit ce nas konji vranci
sve do Vukovara

Vozit ce nas kraj Bosuta
tamo do Krnjasa
tocit ce se rujno vino
s pjesmom tamburasa

Ref. 2x","https://tekstovi.net/2,610,29122.html",,,,,,,https://lyricstranslate.com/en/language/english-artists
CDOhygHn_1_105,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Nek zvone tambure,7845,"Nek zvone tambure, nek sviraju
i srce bolno nek diraju
nek zvone tambure dok ne svane
dok bol u srcu
dok bol u srcu ne prestane

Ref.
Ostanite, sviraci, do jutra
svirajte mi samo pjesmu tu
bas me briga sto ce biti sutra
ja veceras volim samo nju
 
Ostanite, birtasi, jos malo
dajte vina, ja placam za sve
ni do ceg' mi vise nije stalo
stalo mi je jedino do nje

Prijatelji, ne zurite kuci
nece kuca nikud s mjesta svog
nije kuca ko dragana moja
sto pobjeze iz zivota mog

Ref.","https://tekstovi.net/2,610,6940.html",,,,,,,
CDOhygHn_1_106,Najbolji Hrvatski Tamburaši,Najbolji Hrvatski Tamburaši,Nema ljepse djevojke,14702,"Nema ljepse djevojke
ladi, ladi lom, ladi, ladi lom
od Marike ciganke
ladi ladi lom, ladi ladi lom

Kada pjeva tuguje
a kad igra luduje
i svako vece kad prodje kraj carde
svi pjevaju, lumpuju
ladi ladi lom, ona pravi lom
","https://tekstovi.net/2,610,7490.html",,,,,,,
