Unnamed: 0,Song_ID,Song,Lyrics,embedded_lyrics
0,b1GNJHQO_1_0,A bez vina,"Ima dana kad na srcu rana, zapeče jače nego inače, i ima noći koje nikad neće proći, i jedna ljubav što zauvijek ostane. Ma da te nisam tako volio, ne bi meni ovo ništa značilo. A bez vina, teška mi je zima, i ne štima mi klima, ova ledena, kad tebe nema više, loše mi se piše, k'o ptica selica, na jug odletjela. Ima dana, sve mi teško pada, i ne bih slag'o kad bih rekao, da kao karte snovi mi se ruše, i ne bi popravile usne medene.","tensor([ 1.0019e-01,  1.0144e-01, -1.1028e-01,  5.0980e-02, -1.5942e-01,
         4.8726e-02, -5.7583e-02,  1.9522e-01, -4.5861e-02, -1.3598e-01,
         1.1277e-01,  4.1302e-02,  5.0348e-02,  5.1417e-02,  1.2846e-01,
         4.4150e-03, -1.1430e-01,  1.5746e-01,  5.2753e-02,  1.2065e-02,
         1.7885e-01, -4.7230e-03, -1.9386e-02, -8.0967e-02,  8.1827e-02,
         1.2289e-02,  4.3638e-02, -1.9555e-01,  1.5262e-03,  1.0666e-01,
         7.8428e-02, -1.4714e-02, -9.2246e-02,  1.4714e-01,  4.5026e-02,
        -2.0191e-01,  9.3838e-03, -5.6965e-01, -1.0624e-01,  7.5974e-02,
        -1.1295e-01,  8.2872e-03,  1.9230e-02, -1.2063e-01,  1.0096e-01,
         6.0893e-02, -1.5581e-01, -7.9384e-02, -1.8354e-01, -5.2846e-01,
         1.0963e-01,  9.8897e-02, -3.1924e-02,  5.9184e-02, -6.8442e-02,
        -4.1780e-02,  6.3904e-02,  1.0901e-01,  2.3284e-02, -8.2416e-02,
         1.6522e-01,  1.1649e-01, -2.4718e-02,  1.1316e-01,  8.2792e-03,
        -4.4797e-02,  1.1869e-01, -2.2902e-02,  9.7895e-03,  1.1872e-01,
         6.0221e-02, -1.6904e-03, -1.3262e-02, -8.0207e-02,  2.5772e-01,
         4.8882e-02,  1.3018e-02,  8.2928e-03,  1.3317e-01,  1.4548e-01,
         7.3278e-02,  4.3734e-02,  6.9744e-02, -1.6930e-01,  7.5352e-02,
         7.2125e-02,  8.4768e-02,  1.2694e-01, -1.8534e-03, -5.5209e-02,
         8.1788e-02, -1.1341e-02,  1.8934e-01,  1.9281e-03, -7.0833e-02,
        -2.7576e-02,  2.2565e-01, -1.7267e-01,  3.8654e-02, -1.1508e-01,
         1.4637e-02, -8.5449e-02,  1.9993e-01,  1.4881e-02, -1.7915e-01,
        -8.8360e-02, -1.0027e-01, -6.9460e-02,  1.2840e-01, -3.8511e-02,
         1.0709e-02,  9.8809e-02, -9.2425e-02, -1.4715e-01, -1.3349e-01,
        -4.6919e-02, -1.5128e-01,  1.0584e-01,  1.2283e-01,  1.1144e-01,
        -1.3350e-01,  3.0793e+00,  2.0228e-03,  3.3475e-02, -4.3898e-02,
        -6.0679e-02,  3.3199e-02,  6.0812e-02,  1.2865e-01, -1.1387e-01,
        -7.3275e-02,  4.5840e-03,  7.5201e-02,  1.5753e-02,  5.2127e-02,
        -1.5149e-02,  1.4251e-01,  7.6171e-02,  6.3375e-02, -7.8223e-02,
        -1.2324e-01,  1.1125e-01,  1.3484e-02,  4.6539e-02, -2.0571e-01,
        -1.5060e-01,  5.5974e-02, -2.6312e-02,  7.2740e-02,  6.9698e-02,
        -9.9120e-02, -1.0859e-01, -6.5659e-02,  1.0297e-01,  2.9913e-01,
         1.1733e-01,  1.2277e-01, -2.6960e-02, -5.3479e-02, -6.9897e-03,
         1.3379e-01, -4.2451e-02,  1.1339e-01,  8.1046e-03,  1.9071e-02,
         6.8714e-02, -2.3225e-03,  1.1923e-01, -5.2626e-02,  1.3029e-01,
         2.6441e-02, -1.2305e-02, -6.5848e-02,  7.1140e-02,  5.5648e-02,
        -3.0278e-03,  2.2925e-02, -1.2631e-02, -1.3173e-02, -1.5847e-03,
        -7.4140e-03, -8.1286e-02, -9.7808e-02,  1.1148e-01,  2.7827e-01,
        -4.9909e-02,  1.0113e-02,  3.7556e-02, -9.2367e-02, -7.7958e-02,
        -8.3457e-02, -1.1294e-01, -7.2360e-02, -5.9099e-02, -8.6078e-02,
        -1.3703e-02,  7.5363e-02,  1.0715e-01,  1.5587e-03,  3.9042e-02,
         4.8313e-02, -1.1868e-01,  2.3396e-01, -1.6298e-02, -6.3359e-02,
        -8.0198e-02, -7.3814e-02, -1.5238e-01,  5.0560e-02, -6.8067e-02,
        -9.7793e-02,  1.4538e-03, -4.2579e-02,  8.7112e-03,  1.2358e-01,
         5.6775e-02,  6.6215e-03,  1.6685e-01, -1.2910e-01, -1.0203e-01,
        -2.5097e-02,  2.2465e-01,  2.3966e-01,  2.0902e-01, -3.6454e-02,
         2.3354e-01,  1.4062e-02,  6.4587e-02, -6.4331e-02, -3.1658e-01,
        -3.4351e-02, -3.1729e-02,  3.0574e+00, -1.5827e-01,  4.5233e-02,
        -1.3560e-01,  5.3474e-02, -8.5773e-02,  1.0370e-01,  1.1771e-01,
         3.2296e-02,  7.4763e-02,  2.0175e-01,  7.0509e-02, -2.4660e-02,
        -9.9314e-02, -2.4659e-02, -7.5836e-03, -2.6245e-01, -2.3584e-01,
         8.7140e-02, -2.9374e-02, -4.3209e-02,  7.3552e-02, -6.7161e-02,
         1.5815e-03, -6.2511e-02,  2.3236e-02,  3.3170e-02,  4.9593e-02,
         9.2170e-02,  7.1341e-02,  1.6810e-01,  1.4343e-01, -9.5086e-02,
         7.1354e-02,  9.3136e-02, -1.3500e-01, -8.9800e-02,  1.4130e-03,
        -5.3896e-02, -2.0739e-01, -1.5054e-01, -3.0599e-02,  1.4852e-01,
         1.0817e-01, -7.7090e-02,  1.5908e-01,  7.2729e-03, -1.1018e-01,
         4.0258e-02,  1.5842e-01,  2.1996e-01, -1.1706e-01, -2.1839e-02,
        -7.5593e-02,  1.6252e-02, -1.3270e-01, -5.6169e-02,  1.0327e-01,
        -8.0350e-04, -7.9975e-02,  2.6679e-02,  2.7648e-01, -1.8588e-01,
         9.1760e-02,  7.0586e-02,  1.2138e-01, -1.3630e-01,  1.5768e-01,
        -1.2494e-01, -1.8711e-01,  3.4466e-02,  6.2981e-03,  2.0841e-02,
        -9.4622e-02, -9.4522e-02, -2.3114e-03, -4.1600e-02, -7.4420e-02,
        -1.2213e-01,  1.1956e-01,  4.6090e-02,  5.5676e-02,  5.2475e-02,
        -3.6755e-02, -1.1644e-02,  1.0588e-01, -1.9921e-01,  5.0665e-02,
        -4.2825e-02,  1.3156e-02, -1.0518e-02,  3.5176e-03,  2.8327e-02,
         6.4547e-02, -1.1160e-01, -6.3570e-02, -1.8565e-02, -1.2611e-01,
         4.8076e-02, -8.4999e-02, -9.5233e-02, -5.0321e-02,  8.3218e-02,
         3.7638e-02,  1.1142e-01,  8.4124e-02,  6.2809e-02, -1.1973e-02,
        -6.8468e-02, -3.2551e-02,  4.1112e-03,  5.2933e-02, -9.7307e-02,
        -1.2802e-02, -1.6529e-02, -7.4300e-02,  1.3283e-01,  1.9153e-02,
         3.8731e-02,  2.7590e-01, -9.7449e-02, -4.8370e-02, -6.4588e-03,
         6.1395e-01,  1.4942e-02,  4.9656e-02,  1.0571e-01, -1.0109e-01,
        -9.6290e-03, -9.2412e-02,  1.2714e-01, -5.2274e-02, -2.2450e-02,
        -1.0189e-01, -1.2105e-02,  7.8123e-02, -8.7681e-02, -1.0563e-01,
        -4.2477e-02, -3.1567e-02, -2.5449e-02,  2.0196e-01, -2.8939e-01,
         1.2040e-01,  1.7152e-01, -8.4357e-02,  1.0569e-01,  2.4369e-02,
         1.5654e-02, -1.5257e-01, -1.4464e-01,  7.3826e-02, -7.8200e-03,
         3.2395e-02, -3.5334e-02,  7.8974e-02,  5.9384e-02, -6.5224e-03,
        -2.3465e-02, -2.4173e-01, -2.2468e-01,  3.2040e-02,  5.2045e-03,
        -8.2533e-02,  4.9706e-02,  4.9749e-02, -4.5061e-02,  1.8604e-02,
        -7.3280e-02,  6.8911e-02,  1.4231e-01,  3.8147e-02, -4.1201e-02,
        -2.0435e-02, -1.1023e-01,  2.8360e-02,  4.6131e-02, -2.1257e-01,
         2.0636e-02, -3.8338e-02, -1.2637e-01, -1.6141e-03,  1.8074e-01,
        -1.3366e-01,  3.1801e-03, -6.9728e-02,  9.3324e-03, -8.0100e-02,
        -1.9864e-03, -3.6523e-01,  2.1523e-01, -1.4969e-01,  2.3934e-02,
         5.1019e-02,  1.3373e-01,  7.5380e-02, -2.2549e-02,  6.0236e-02,
         1.8657e-01,  1.8336e-01, -4.7443e-02,  2.1392e-01, -5.5422e-02,
         1.2277e-01, -1.3033e-02, -1.7429e-01,  1.8304e-01,  1.4310e-02,
        -1.4823e-03, -4.7599e-01, -7.6376e-02, -3.9501e-02, -4.7744e-02,
         8.3747e-02, -4.6936e-02,  1.5547e-01, -1.7173e-03,  2.3641e-01,
         3.4746e-02, -1.0117e-01, -7.1095e-02,  4.0651e-02,  6.6336e-02,
         7.4606e-02,  1.5014e-01, -1.2780e-01, -2.9654e-02,  5.4611e-02,
         3.4333e-02,  1.5497e-01,  1.5908e-01, -1.9143e-02,  1.9591e-01,
         2.9497e-02, -4.9178e-02,  8.8652e-02,  7.5073e-02,  1.8977e-02,
        -6.3859e-03, -3.0397e-02,  1.2025e-01,  2.7952e-02, -8.2438e-02,
        -6.6741e-02, -3.2862e-01,  2.6637e-02,  2.5434e-02, -1.8043e-01,
        -1.3480e-01,  1.2234e-01, -1.3049e-01, -2.0877e-02, -1.2270e-01,
         4.1895e-02,  8.9944e-02,  4.4214e-02, -1.3327e-01, -4.9018e-03,
         2.4860e-03, -1.9577e-02, -1.3847e-01, -2.1675e-01, -1.6936e-01,
        -7.0729e-02,  5.3753e-02,  1.7373e-02, -1.6256e-01, -1.5943e-01,
         8.2007e-02,  6.8148e-02,  1.1398e-01, -1.7886e-01,  1.3239e-01,
         9.2374e-02, -1.0327e-01, -1.1087e-01, -1.9150e-02,  8.9230e-02,
         5.0085e-02,  1.6904e-02,  2.0115e-02,  4.6729e-02,  9.5418e-02,
        -7.4374e-02,  1.1832e-01,  1.3514e-01,  1.3000e-01, -4.1649e-02,
        -9.9738e-02, -1.6590e-02,  8.0340e-02, -5.2766e-02,  1.0290e-01,
        -9.9798e-02,  3.6586e-02, -1.1081e-01, -2.0618e-02, -1.1684e-01,
         7.2686e-02,  1.0648e-02, -4.5414e-02, -9.7651e-02, -2.4528e-01,
         5.2362e-02, -1.4922e-01,  5.9693e-02, -3.8507e-02, -4.3167e-02,
         1.1008e-01, -2.1330e-02, -8.6142e-02,  7.3303e-02, -2.1502e-01,
        -1.9525e-02,  1.3740e-01, -1.0395e-01,  1.0224e-01,  8.1724e-02,
        -4.3642e-02,  7.0429e-02, -1.4935e-01,  1.6435e-01, -2.3267e-02,
        -4.9285e-02, -1.6439e-01, -1.4660e-01,  1.7207e-01,  1.1349e-01,
        -2.8848e-01, -1.9834e-02,  6.1891e-02, -7.9750e-02,  1.2133e-01,
        -7.6540e-02,  3.5823e-03, -3.2997e-02, -9.1595e-02,  4.2766e-02,
         1.5185e-02,  4.0501e-02,  2.0229e-02,  8.3031e-02, -7.7599e-02,
        -2.1232e-02,  1.6141e-02,  3.1177e-02, -2.1629e-01,  1.2879e-01,
         1.5956e-01, -4.4087e-02, -1.7300e-01,  6.6386e-01,  4.3648e-02,
        -6.2963e-02, -8.9312e-02,  1.5338e-01,  9.5922e-02,  8.6808e-02,
        -4.7238e-02, -3.4275e-01, -1.7010e-01, -6.8971e-02,  5.7797e-03,
        -1.6088e-01,  8.9367e-02, -1.6396e-01, -1.2163e-01, -1.1806e-02,
         8.1573e-02, -4.4168e-02,  1.0611e-01,  1.6744e-01, -3.9944e-02,
         3.2330e-02,  1.1494e-01, -1.0587e-02, -9.7691e-02, -1.1585e-01,
         7.8941e-02, -6.8642e-02, -1.7087e-02, -7.3402e-02, -7.1691e-02,
         1.8286e-03,  8.0908e-03,  1.5723e-01,  1.6891e-01,  1.5618e-01,
        -3.0857e-02,  9.8048e-02,  5.4310e-02,  7.3107e-02,  3.6180e-02,
         6.2206e-02, -1.8451e-01, -9.3909e-02, -5.3385e-02, -1.8727e-02,
         2.0927e-01,  1.8297e-01, -5.5926e-02, -7.4853e-03,  3.1535e-01,
         1.3716e-02,  9.5847e-02,  9.6885e-03,  9.0348e-02,  6.5898e-03,
        -1.0434e-01, -6.8182e-02,  1.3458e-01, -5.7690e-02,  2.9633e-02,
         8.2050e-02, -5.5020e-01, -1.1028e-02, -9.5242e-02,  7.6530e-02,
         1.5129e-01, -1.3203e-01,  1.8397e-01,  2.5512e-02,  1.5901e-01,
        -1.5797e-01,  7.3920e-03, -4.8100e-02,  1.9052e-01,  4.3519e-02,
         2.4299e-01, -1.2303e-01,  3.6281e-02, -8.9088e-02, -3.7908e-02,
         2.4985e-02, -3.2220e-02,  6.2689e-02, -1.7387e-01,  5.2462e-02,
         1.4302e-01,  6.5170e-02, -1.1978e-02,  1.3433e-02, -6.0292e-02,
         8.8926e-02, -3.0114e-03,  9.9035e-02,  3.1816e-03,  2.2795e-01,
         8.0006e-02,  3.1039e-02,  3.5332e-03,  1.0615e-01, -6.6619e-04,
         1.8066e-01,  5.7964e-01, -5.7408e-02, -4.4451e-02, -1.3703e-02,
         9.4063e-02, -4.1043e-02, -5.5733e-03,  1.1709e-01, -2.1206e-01,
        -9.7424e-03,  4.0624e-02, -8.5874e-02, -2.1527e-01,  6.2640e-02,
        -5.7950e-02, -1.2850e-02, -7.8012e-02, -1.4627e-02, -4.4803e-02,
         5.9534e-02, -1.0599e-01, -6.6770e-02, -8.2966e-03,  1.1002e-01,
         4.6823e-02,  4.2391e-02, -1.9815e-01, -4.6427e-02,  3.2721e-02,
        -1.3010e-01,  2.8945e-02, -1.0457e-01, -3.0689e-02, -6.7456e-02,
         1.4598e-01,  1.9186e-02, -6.0890e-02,  7.1035e-02, -2.3173e+00,
         4.5711e-02, -9.3210e-02, -1.0135e-01,  1.1288e-01,  1.6436e-01,
        -1.2095e-01,  1.6996e-01, -1.9861e-01,  7.0355e-02, -1.9086e-01,
        -4.1187e-02,  1.2593e-01,  9.2124e-02,  7.9868e-02, -7.7776e-03,
         1.0215e-01,  6.5423e-02,  2.6521e-01, -7.1475e-02,  1.7597e-02,
        -5.6619e-02, -5.5944e-03, -1.4152e-01,  4.6562e-02, -2.7752e-02,
         1.3226e-01,  7.5426e-02, -9.8371e-03, -4.0878e-02, -5.6582e-02,
         1.2131e-02,  2.2464e-01, -6.6527e-03,  1.8803e-01, -4.4936e-02,
        -3.6473e-02, -1.8821e-01, -6.6251e-03, -8.7341e-02,  1.5913e-01,
         2.9031e-02,  3.4189e-03, -5.9451e-03])"
