Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
QUgrhjBj_1_0,Colonia,1001 noc,https://lyricstranslate.com/en/1001-noc-1001-Night.html,78415,[Boris Đurđević],[Boris Đurđević],2000,Jača nego ikad,4:20
QUgrhjBj_1_1,Colonia,Ako odeš,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/ako-odes.html,46157,[Boris Đurđević],[Boris Đurđević],,Izgubljeni Svijet,4:04
QUgrhjBj_1_2,Colonia,Alarmantno,https://lyricstranslate.com/en/colonia-alarmantno-lyrics.html,1595,,,,Nova Era,3:40
QUgrhjBj_1_3,Colonia,Ale Ale,https://lyricstranslate.com/en/ale-ale-ale-ale.html-1,10112,,,,,
QUgrhjBj_1_4,Colonia,Anđele,https://lyricstranslate.com/en/an%C4%91ele-my-angel.html,18921,[Boris Durdevic],,,Tvrđava,
QUgrhjBj_1_5,Colonia,Avantura zove me,https://lyricstranslate.com/en/translations,38328,,,2009.0,Special Dance Edition,3:42
QUgrhjBj_1_6,Colonia,Barem da si malo moj,"https://tekstovi.net/2,140,38022.html",11438,,,,Tvrđava,
QUgrhjBj_1_7,Colonia,Bijela zastava,https://lyricstranslate.com/en/language/english-artists,15043,,,,X (Deset),4:10
QUgrhjBj_1_8,Colonia,Bolja vremena,"https://tekstovi.net/2,140,2540.html",38049,[Boris Đurđević],[Boris Đurđević],,Jača Nego Ikad,3:00
QUgrhjBj_1_9,Colonia,Brodolom,"https://tekstovi.net/2,140,57376.html",2077,,,,Nova Era,3:53
QUgrhjBj_1_10,Colonia,Budi mi zbogom,"https://tekstovi.net/2,140,6244.html",65416,[Boris Đurđević],[Boris Đurđević],2000,Jača nego ikad,4:09
QUgrhjBj_1_11,Colonia,Bye bye,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/bye-bye.html,23125,[Boris Đurđević],[Boris Đurđević],2003.0,The Best Of,
QUgrhjBj_1_12,Colonia,C'est la vie,"https://tekstovi.net/2,140,1563.html",32571,[Boris Đurđević],[Boris Đurđević],2003,Dolazi oluja,4:07
QUgrhjBj_1_13,Colonia,Čovjek s dva lica,https://lyricstranslate.com/en/language/english-artists,48407,,,,,
