Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
d/vUPGnO_1_0,Bijelo Dugme,A i ti me iznevjeri,https://lyricstranslate.com/en/i-ti-me-iznevjeri-you-have-also-let-me-down.html,206480,[Goran Bregović],[Goran Bregović],1986,Pljuni i zapjevaj moja Jugoslavijo,4:03
d/vUPGnO_1_1,Bijelo Dugme,A koliko si ih imala do sad?,https://lyricstranslate.com/en/koliko-si-ih-imala-do-sad-how-many-them-have-you-had-till-now.html,44195,[Bregovic Goran],,,Bitanga I Princeza,
d/vUPGnO_1_2,Bijelo Dugme,Aiaio radi radio,https://lyricstranslate.com/en/aiaio-radi-radio-aiaio-radios-working.html,23509,[Goran Bregović],[Goran Bregović],2004.0,1974 - 2004,2:53
d/vUPGnO_1_3,Bijelo Dugme,Ako ima Boga,https://lyricstranslate.com/en/node/94307,237424,[Goran Bregović],[Goran Bregović],,Ćiribiribela,5:18
d/vUPGnO_1_4,Bijelo Dugme,"Ako možeš, zaboravi",https://lyricstranslate.com/en/ako-mo%C5%BEe%C5%A1-zaboravi-forget-if-you-can.html,123248,[Bregovic Goran],,1983,Uspavanka za Radmilu M.,4:58
d/vUPGnO_1_5,Bijelo Dugme,Ala je glupo zaboravit' njen broj,https://lyricstranslate.com/en/ala-je-glupo-zaboravit039-njen-broj-it-was-so-stupid-forget-her-number.html,32828,[Bregovic Goran],,2004.0,10 Albuma,3:53
d/vUPGnO_1_6,Bijelo Dugme,"Bekrija si cijelo selo viče, e pa jesam šta se koga tiče",https://lyricstranslate.com/en/bekrija-si-cijelo-selo-vice-e-pa-jesam-sta-se-koga-tice-everyone-screaming-im-tippler-well-yes-i-am-,23895,[Goran Bregović],[Goran Bregović],1975,Šta bi dao da si na mom mjestu,2:46
d/vUPGnO_1_7,Bijelo Dugme,"Bila mama Kukunka, bio tata Taranta",https://lyricstranslate.com/en/bila-mama-kukunka-bio-tata-taranta-there-was-mom-named-kukunka-there-was-dad-named-taranta.html,78954,,,,Singl Ploče (1974-1975),1:30
d/vUPGnO_1_8,Bijelo Dugme,Bitanga i princeza,https://lyricstranslate.com/en/bitanga-i-princeza-tramp-and-princess.html-0,260723,[Goran Bregović],[Goran Bregović],1979,Bitanga i princeza,
d/vUPGnO_1_9,Bijelo Dugme,Blues za moju bivsu dragu,https://lyricstranslate.com/en/blues-za-moju-bivsu-dragu-blues-my-former-love.html,54493,,,1974,Kad bi bio bijelo dugme,
d/vUPGnO_1_10,Bijelo Dugme,Ciribiribela,https://lyricstranslate.com/en/ciribiribela-chiribiribella.html,29833,[Goran Bregović],[Goran Bregović],,Ćiribiribela,4:12
d/vUPGnO_1_11,Bijelo Dugme,Cudesno jutro u krevetu G-đe Petrović,https://lyricstranslate.com/en/cudesno-jutro-u-krevetu-gospodje-petrovic-miraculous-morning-bed-mrs-petrovic.html,24435,[Bregovic Goran],,,Ima Neka Tajna Veza,2:27
d/vUPGnO_1_12,Bijelo Dugme,Da mi je znati koji joj je vrag,https://lyricstranslate.com/en/da-mi-je-znati-koji-joj-je-vrag-i-wish-i-know-whats-going-her.html,36553,[Goran Bregovic],,1982,Singl ploče 1974-1980,
d/vUPGnO_1_13,Bijelo Dugme,Da Sam Pekar,https://lyricstranslate.com/en/da-sam-pekar-if-i-were-baker.html,56723,[Bregovic Goran],,1982,Singl ploče 1974-1980,
d/vUPGnO_1_14,Bijelo Dugme,Da te Bogdo ne volim,https://lyricstranslate.com/en/da-te-bogdo-ne-volim-bogdo-if-only-i-didnt-love-you.html,137415,[Goran Bregović],[Goran Bregović],,Bijelo Dugme,5:18
d/vUPGnO_1_15,Bijelo Dugme,"Dede bona, sjeti se, de, tako ti svega",https://lyricstranslate.com/en/dede-bona-sjeti-se-de-tako-ti-svega-cmon-girl-remember-cmon-please.html,25911,[Goran Bregović],[Goran Bregović],1976,Eto! baš hoću!,
d/vUPGnO_1_16,Bijelo Dugme,Đurđevdan,https://lyricstranslate.com/en/durdevdan-saint-georges-day.html,549990,[Goran Bregović],[Goran Bregović],0.0,The best of volume 2 ,
d/vUPGnO_1_17,Bijelo Dugme,Dosao sam da ti kazem da odlazim,https://lyricstranslate.com/en/Dosao-sam-da-ti-kazem-da-odlazim-I-came-tell-you-Im-leaving.html,63443,[Goran Bregović],[Goran Bregović],1975,Šta bi dao da si na mom mjestu,
d/vUPGnO_1_18,Bijelo Dugme,Doživjeti stotu,https://lyricstranslate.com/en/dozivjeti-stotu-living-100.html,50581,[Goran Bregović],[Goran Bregović],1980,Doživjeti stotu,
d/vUPGnO_1_19,Bijelo Dugme,Drugovi i drugarice,https://lyricstranslate.com/en/drugovi-i-drugarice-comrades-and-companions.html,28040,[Bregovic Goran],,,Uspavanka Za Radmilu M.,3:33
d/vUPGnO_1_20,Bijelo Dugme,"Eto, baš hoću",https://lyricstranslate.com/en/eto-ba%C5%A1-ho%C4%87u-there-i-will.html-0,41358,[Goran Bregović],[Goran Bregović],1976,Eto! baš hoću!,
d/vUPGnO_1_21,Bijelo Dugme,Evo zakleću se,https://lyricstranslate.com/en/evo-zaklecu-se-ill-swear.html,179853,[Goran Bregović],[Goran Bregović],,Ćiribiribela,5:53
d/vUPGnO_1_22,Bijelo Dugme,Glavni junak jedne knjige,https://lyricstranslate.com/en/glavni-junak-jedne-knjige-main-hero-one-book.html,24277,"[Goran Bregovic, Dusko Trifunovic]",,,Singl Ploče (1974-1975),3:37
d/vUPGnO_1_23,Bijelo Dugme,Goodbye America,https://lyricstranslate.com/en/goodbye-america-america.html,14956,,,,Singl Ploče (1976 - 1980),4:25
d/vUPGnO_1_24,Bijelo Dugme,Hajdemo u planine,https://lyricstranslate.com/en/hajdemo-u-planine-mountains.html,151766,[Goran Bregović],[Goran Bregović],1986,Pljuni i zapjevaj moja Jugoslavijo,4:36
d/vUPGnO_1_25,Bijelo Dugme,Hej Sloveni,https://lyricstranslate.com/en/hej-sloveni-hey-slavs.html,20648,,,,Bijelo dugme - 1984,
d/vUPGnO_1_26,Bijelo Dugme,Himna lista Zdravo,"https://tekstovi.net/2,33,64927.html",94,,,1976.0,Химна Листа Здраво,
