Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
CWc8m1qi_1_0,Vanna,1000 milja,"https://tekstovi.net/2,459,42235.html",9717,,,,,
CWc8m1qi_1_1,Vanna,24 sata,"https://tekstovi.net/2,459,16459.html",20190,[Ante Pecotić],[Ante Pecotić],2000,24 sata,4:20
CWc8m1qi_1_2,Vanna,7 minuta (feat. Mario Huljev),"https://tekstovi.net/2,459,62505.html",525,,,2013.0,Zajedno 20 Godina,
CWc8m1qi_1_3,Vanna,Ako je vrijedilo išta,https://lyricstranslate.com/en/ako-je-vrijedilo-i%C5%A1ta-if-it-was-worth-anything.html,78122,[Ante Pecotić],[Ante Pecotić],2000,24 sata,4:30
CWc8m1qi_1_4,Vanna,Ako to je najbolje sto znas,"https://tekstovi.net/2,459,16460.html",19054,,,,Ispod Istog Neba,
CWc8m1qi_1_5,Vanna,Bas kao ti i ja (duet Oliver Dragojevic),"https://tekstovi.net/2,459,24441.html",28006,,,2007.0,Ledeno Doba,4:50
CWc8m1qi_1_6,Vanna,Bozic bili,"https://tekstovi.net/2,459,25907.html",26168,[Drago Britvić],[Siniša Leopold],2005,Porin 2005 nominacije,
CWc8m1qi_1_7,Vanna,Da ne volim te,"https://tekstovi.net/2,459,16522.html",20026,"[Ivana Ranilović Vrdoljak Vanna, Ante Pecotić]","[Ivana Ranilović Vrdoljak Vanna, ""Darko Juranović DKnock""]",,Ispod Istog Neba,
CWc8m1qi_1_8,Vanna,Da sve je ovo bilo jucer,"https://tekstovi.net/2,459,24442.html",14736,,,2007.0,Ledeno Doba,4:32
CWc8m1qi_1_9,Vanna,Daj mi jedan dobar razlog,https://lyricstranslate.com/en/daj-mi-jedan-dobar-razlog-give-me-one-good-reason.html,32155,[Ante Pecotić],[Ante Pecotić],1999,Zadarfest 1999,3:43
CWc8m1qi_1_10,Vanna,Dvoje,https://cuspajz.com//tekstovi-pjesama/pjesma/vanna/dvoje.html,16619,[Dino Šaran],[Dino Šaran],,Hrabra Kao Prije,4:58
CWc8m1qi_1_11,Vanna,Gdje pocinje kraj,"https://tekstovi.net/2,459,63028.html",585,,,,Izmiješane Boje,4:08
CWc8m1qi_1_12,Vanna,Hoce li sunce ikada sjati,"https://tekstovi.net/2,459,50320.html",2025,,,,,
CWc8m1qi_1_13,Vanna,Hrabra kao prije,https://cuspajz.com//tekstovi-pjesama/pjesma/vanna/hrabra-kao-prije.html,20776,[Bruno Kovačić],[Bruno Kovačić],,Hrabra Kao Prije,4:06
CWc8m1qi_1_14,Vanna,Ispod istog neba,https://lyricstranslate.com/en/ispod-istog-neba-beneath-same-sky.html,44651,[Ante Pecotić],[Ante Pecotić],1998,Ispod istog neba,
CWc8m1qi_1_15,Vanna,Ivana,https://lyricstranslate.com/en/ivana-ivana.html-1,17104,[Bruno Kovačić],[Ivana Plechinger],2007.0,Ledeno Doba,3:50
CWc8m1qi_1_16,Vanna,Izmiješane boje,https://lyricstranslate.com/en/vanna-izmije%C5%A1ane-boje-lyrics.html,1585,,,,Izmiješane Boje,4:47
CWc8m1qi_1_17,Vanna,Ja imam snage za to,https://lyricstranslate.com/en/ja-imam-snage-za-i-have-strength.html,19052,[Sandra Sagena],[Sandra Sagena],,Ispod Istog Neba,
CWc8m1qi_1_18,Vanna,Kad smo se voljeli,"https://tekstovi.net/2,459,63027.html",456,,,,Izmiješane Boje,3:33
