Song_ID,Artist,Song,Url,Views,Lyrics_by,Music_by,Year,Album,Song_duration_discogs
0X3VJo7g_1_0,Hladno Pivo,101,"https://tekstovi.net/2,712,25212.html",22513,,,,Desetka,2:17
0X3VJo7g_1_1,Hladno Pivo,A sto dalje,"https://tekstovi.net/2,712,36724.html",14561,,,,Evo Vam Džinovski! • Uživo Iz KSETa 7-9/3/2014,
0X3VJo7g_1_2,Hladno Pivo,Aleksandar Veliki,"https://tekstovi.net/2,712,36698.html",7766,,,,Pobjeda,2:08
0X3VJo7g_1_3,Hladno Pivo,Anoreksik,https://cuspajz.com//tekstovi-pjesama/pjesma/hladno-pivo/anoreksik.html,20499,,,,Desetka,2:46
0X3VJo7g_1_4,Hladno Pivo,Backizagre stuhpa seja,https://lyricstranslate.com/en/backizagre-stuhpa-seja-zagreb-stud-riding.html,10932,"[KEKIN MILAN, SOKEC KRESIMIR, SUBOSIC ZORAN, SUBOSIC MLADEN]",,,Pobjeda,3:00
0X3VJo7g_1_5,Hladno Pivo,Bila je,"https://tekstovi.net/2,712,33620.html",19949,,,,,
0X3VJo7g_1_6,Hladno Pivo,Bilo koji broj,"https://tekstovi.net/2,712,33610.html",21295,,,,Svijet Glamura,3:31
0X3VJo7g_1_7,Hladno Pivo,Biološki Sat,https://lyricstranslate.com/en/Bioloski-Sat-Biological-clock.html,54014,"[Kekin Milan, Subosic Zoran, Subosic Mladen, Sokec Kresimir]",,,Knjiga Žalbe,2:58
0X3VJo7g_1_8,Hladno Pivo,Bivsa zena,"https://tekstovi.net/2,712,61657.html",1046,,,,Dani Zatvorenih Vrata,
0X3VJo7g_1_9,Hladno Pivo,Blagdanska pjesma,https://cuspajz.com//tekstovi-pjesama/pjesma/hladno-pivo/blagdanska-pjesma.html,5839,,,,Desetka,1:45
0X3VJo7g_1_10,Hladno Pivo,Buba Švabe,https://lyricstranslate.com/en/hladno-pivo-buba-%C5%A1vabe-lyrics.html,30354,,,,Džinovski,
0X3VJo7g_1_11,Hladno Pivo,Buntovnik,https://cuspajz.com//tekstovi-pjesama/pjesma/hladno-pivo/buntovnik.html,9169,,,1991.0,Hladno Pivo,2:47
