,Song_ID,Song,Lyrics
0,+WaQ+Bqb_1_0,Ako kazes da me ne volis,"Sve sad znam sad je kraj, tvoje rijeci nisu vise iskrene, tuzno je kako sve prolazi, kada treba biti najbolje, znam vise nema povratka, al' me boli istina, da sve sto vrijedi sam izgubila. Jer ako kazes da me ne volis, ja necu suzu pustiti, i svaka tvoja rijec ce boljeti, al' pogled necu sakriti. Pusti da vjerujem, ma da mi sve jos tvoje pripada, jer ako kazes da me ne volis, znat' cu da stvarno odlazis. Slazi mi ponovo, da ti prazan pogled, uvijek zapamtim, reci da nisi me volio, da ti bude lakse otici, znam vise nema povratka, al' me boli istina, da sve sto vrijedi sam izgubila"
1,+WaQ+Bqb_1_1,Ako odeš ti,"Vjeruj mi, Ja ne znam što bih da te izgubim. Moj cijeli svijet bi stao. Da se sama probudim. Pogledaj, Tu na mome licu sve ćeš vidjeti, Samo tebi pripadam, Mene moraš voljeti. Kao kap na dlanu držiš me. I da bolji postoje. Znam da voljela bih tebe. Svaki put baš kao prvi je. Neka potraje, zauvijek... Ako odeš ti. Još jedan život s tobom odlazi. Jer u drugima. Ni prijatelja neću imati. Ne daj da osjetim strah, Samo me zagrli sad. I neka bude tako kao da je. Posljednji put. Slučajno, K'o vjetar u tvoj život ušla sam. Ima nešto na tvome licu. Kao da te oduvijek znam"
2,+WaQ+Bqb_1_2,Ako pogledaš u mene,"Ako pogledaš u mene, Ti ćeš vidjeti moj san. Tada znat ćeš da te trebam. Više nego ikada. Al' mogu ja bez tebe, Isto ko' do sad, moja ljubavi. Ti kažeš da je sve bez veze. I da morali smo mi sve izgubiti. Kao da si želio, Želio da dođe taj dan. Da smo ja i ti samo probali. Možda bismo sad duže trajali. Da smo znali mi što smo imali. Ne bismo zauvijek sve izgubili. A kad pogledaš u mene, Više neću biti tu. I neću više željeti. S tobom se ponoviti. Rap). Check it!. I need you back into my life, I really wanna make you my wife, I know we made mistakes before, But now I come back and I realize. That the love we once shared. We'll share once more"
3,+WaQ+Bqb_1_3,Bolja od najbolje,"Ooo, sva se znojim, kad vidim, srce, koliko si jak, ma ne da se bojim, svu tvoju pamet popio je mrak. Svejedno znam, svaki dan ja te trebam, tebi pripadam, ooo, jer sada znam da si ti, sve što ikad želim imati. I vjeruj da gubim zrak, i drhtim od tvog pogleda, gubim tlo pod nogama, poludim od tvog dodira. Jer svaki put, kad se stvoriš kraj mene, iako nisi ni zgodan ni mlad, ja bit' ću bolja od najbolje žene, pokaži gdje i ja ću skoćiti sad. Rap. Yeah, so many women, be beggin' for attention, stll making no connection, feeling no affection. Selection is based on beauty, you have to be as good as me, very superficial, it's all about what i see. Nina baby, you know you're, one of many. I train hard everyday. I have no time for steady. Relationships, they come, and go quick, fast. Now sing for me girl, show you're up for the task. I'm the man of your dreams, the flavour that you need. I'll be that graving girl, that you have to feed. What you see ain't always, what you get, and what you get ain't always, what you need. Ooo, sva se znojim, mada mi ne paše znak, ma ne da se bojim, jer ti si ovan a ja rak"
4,+WaQ+Bqb_1_4,Budi mi blizu,"Oči gore u zraku, pogled kliži niz obraze, tijelo tvoje u mraku, topi me kao led. Korak nježan u dvoje, giba bokove moje, vlažne usne su tvoje, predale su se da noćas poljube. Kroz dah maže se sjene, lome svjetlo na zidu, ruke okolo mene, traže dodire budi mi blizu"
5,+WaQ+Bqb_1_5,Budi tu,"Ponekad mislim, da o sebi dovoljno znam, al' kad te nema, moja duša ne zna za san. Loše podnosim dane, od kad više nisi tu, u meni k'o da sve stane, još bez tebe ne mogu. Budi tu, kad odu svi, sa mnom ostani, vjeruj mi, da smo ja i ti, za ljubav stvoreni. Bojim si riječi, svega što smo, rekli na glas, svega što boli, što je stalo izmeđ nas. Loše podnosim dane, od kad više nisi tu, u meni k'o da sve stane, još bez tebe ne mogu"
6,+WaQ+Bqb_1_6,Čarobno jutro,"Što je to, tako snažno da pogledaš, možda znak, da si čovjek kojeg želim kraj sebe, jedna iskra je dovoljna, da zapali vatru, da ispustim glas, nježno ljubiš mi vrat, kao stranac u noći iz mog sna. obećaj mi da smo život, ti i ja, jedna olujna noć, mokra sva od dodira, u meni sve gori, pod rukama tvojim ja umirem sad. obećaj mi da smo, snaga valova, podivljali žar na vrelim usnama, ko' čarobno jutro u očima mojim, kad tvoja sam sva. prije tebe tuge su me sto put slomile, voljela sam druge, u njima tražila sam te, ne daj me više nikad nikome, cijeli život čekam slomljenog srca, da suze mi obrišeš sve"
7,+WaQ+Bqb_1_7,Čežnja,"Čežnja, ti si uvijek bio moja čežnja. Moja tajna želja tu u vremenu. Onaj kome radujem se. Sjena, bez tebe sam bila samo sjena. Nikog nije bilo da me čuva. Kao more s tobom potpuna. Ti ni ne znaš da ja živim za to. Da te ljubim, pazim dokle dišeš. Ti ni ne znaš da ja. Čuvam svaki tvoj dah kojim pišem. Ovo vrijeme iznad nad. Ja plovim daleko. I sjećanjima rušim neki tuđi dom. A nitko ne zna koliko sam voljela. I kolika sam mora tuge popila. U ovom vremenu bez nas. Ja plovim daleko. I sjećanjima rušim neki tuđi dom. A čekala sam nekog s tvojim imenom. A nitko ne zna koliko je trajalo. U ovom vremenu bez nas. Bez tebe. Željna, ma svega s tobom ostala sam žedna. Ruke prazne srce pamti zauvijek. Moju ljubav, moje najdraže. Ti ni ne znaš da ja živim za to. Da te ljubim, pazim dokle dišeš. Ti ni ne znaš da ja. Čuvam svaki tvoj dah kojim pišem. Ovo vrijeme iznad nad. Ja plovim daleko. I sjećanjima rušim neki tuđi dom. A nitko ne zna koliko sam voljela. I kolika sam mora tuge popila. U ovom vremenu bez nas. Ja plovim daleko. I sjećanjima rušim neki tuđi dom. A čekala sam nekog s tvojim imenom. A nitko ne zna koliko je trajalo. U ovom vremenu bez nas. Bez tebe. Sve to bez tebe. Moja čežnja. U ovom vremenu bez nas. Bez tebe"
8,+WaQ+Bqb_1_8,Cipele,"Utjeha il' igračka, ma ko sam za tebe ja. Da ti noći ispunim, kad nje ti nema tu. Na sve sam pristala, ma tužna je igra ta. A trudim se da pobjegnem, tamo gdje nikad me više, ova požuda ne stiže. A ti obuci cipele, pozvat ću taksi samo kreni, al' negdje daleko, ma nikad više prema meni. Trebat ću godine i dobrog Boga, i ljude koje, koje ni ne poznajem, da me spase od tebe. Da spase od tebe, i svih tvojih loših priča, kako si nesretan, kako je ona tvoja greška. Odrasti molim te, a mene čeka put do sreće, bez tebe... Na sve sam pristala, ma tužna je igra ta. I trudim se da pobjegnem, tamo gdje nikad me više, ova požuda ne stiže. A ti obuci cipele, pozvat ću taksi samo kreni, al' negdje daleko, ma nikad više prema meni. Trebat ću godine i dobrog Boga, i ljude koje ni ne poznajem, da me spase od tebe. Da spase od tebe, i svih tvojih loših priča, kako si nesretan, kako je ona tvoja greška. Odrasti molim te, a mene čeka put do sreće, bez tebe... Odrasti molim te, jer mene čeka put..."
9,+WaQ+Bqb_1_9,Da biram,"Samo jedna istina me boli. Sve dok nisam znala gdje si ti. Ili nisam znala tko me voli. Ili nisam znala voljeti. Ova ljubav otrov je u krvi. Ma, pustite me da pretjerujem. Evo srce do kraja mi smrvi. Pa neka griješim što ti vjerujem. . Ja ne mogu da biram sve i da hoću. Pusti da na jednu kartu ja stavim sve. A kada po zlu krene, ma ne pitaj što ću. Jer i kada gubim, od tebe imam najviše. Ja ne mogu da biram, ja nemam kamo. Ruke moje nikad drugog neće dirati. I da se opet rodim sa jednom željom samo. Ja birala bih tebe kada bi mogla birati."
10,+WaQ+Bqb_1_10,Da li ikada,"Još jednom ti poželi da vratiš se, na tren u pogled moj, u misli te i zauvjek, tu da ostaneš. Znam, da nema te, sad ne, nema utjehe, znam, da ona ti je sve, ona kriva je zbog tebe. Da li ikada ti požališ, što u svijetu svome sada živiš sam, da li ikada ti požališ, al' za sve to kriv si sam. Odlaziš i ti zar nestaješ, zar je stvar stvarno tako okrutna, da ona mora biti sve, na mome mjestu sada. Znam, da nema te, sad ne, nema utjehe, znam, da ona ti je sve, ona kriva je zbog tebe.   Znam, da nema te, sad ne, nema utjehe, znam, da ona ti je sve, ona kriva je zbog tebe"
11,+WaQ+Bqb_1_11,Da se opet tebi vratim,"Gdje god da spustim kofere, tebi poželim “dobar dan”, i ne pročitam “Mali princ”, da dođe mi na oči san. Negdje uz put ja sam te izgubila, ni jedan nema to što sam u tebi ljubila. Da Bog da stane cijeli svijet, stane bar na tren, da se opet tebi vratim, da me zagrliš kao dijete, pa nek’ glavom platim. Ljubi me na blef, vjeruj mi na riječ, moj je život lažni sjaj, previše za kraj, a premalo za oproštaj. Gdje god da spustim kofere, znam da si prokleto sam, meni su tijesni zidovi, uvijek se isto osjećam. Negdje uz put ja sam te izgubila, ni jedan nema to što sam u tebi ljubila"
