Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
Xp4QBL1e_1_0,Prljavo Kazalište,Prljavo Kazalište,17 ti je godina tek,80382,"Cemu ti pocrvenis 
kad neki ti momak 
pokloni zeljni cvijet

Cemu ti pocrvenis
kad kaze da voli te 
kao citav svijet
 
Ref.
Ne brini pred tobom 
stoji zivot
stoji cijeli vijek
17 ti je godina tek

Ako ti vidis nekoga momka 
gdje misli na drugu 
ceznjom svom
ako ti mislis nesretna da si
jer toliko drag je srcu tvom

Ref.

Ti ne znas sto je ljubav jos
da li dobro ili zlo
a kad s godinama dodje cas
ti saznat ces to

Ref. 2x

Cemu ti pocrvenis 
kad neki ti momak 
pokloni zeljni cvijet

Cemu ti pocrvenis
kad kaze da voli te 
kao citav svijet

Ref. 2x","https://tekstovi.net/2,206,9239.html"
Xp4QBL1e_1_1,Prljavo Kazalište,Prljavo Kazalište,449 (Svaki put kad odlazis),47653,"Te sam noci kasno stigao
u svoj hladan privatan pakao
449 da okrenem, al' nemam snage
ruke da pokrenem

Kod kuce nekako mi je najteze
sve, bas sve me podsjeca na tebe
od tuge predugo se umire
a ti da barem pitas za mene
 
Ref.
Svaki put kad odlazis
komadic mene ko da odnosis
ko odnosis
svaki put kad odlazis
sve moje snove ko da porusis
ko da porusis

Te sam noci kasno stigao
Zagreb vec je mirno spavao
449 da li da okrenem
al' nemam snage ruke da pokrenem

Ref.","https://tekstovi.net/2,206,5882.html"
Xp4QBL1e_1_2,Prljavo Kazalište,Prljavo Kazalište,A ti idi,84093,"A ti idi i s nekim drugim nadji
sto sa mnom nisi nikada aha, aha
samo idi i bar se dobro snadji
sto sa mnom ne bi nikada aha, aha

I nije za me tvoje zlatno ordenje
jer na tvom putu ja sam samo kamenje
 
Ref.
Na kraj svijeta vodis me
pa me tamo ostavljas, pa me ostavljas
na kraj svijeta vodis me
pa me tamo ostavljas, zasto me ostavljas

A ti idi i tiho nocas sidji
po mojim mokrim stubama aha, aha
bolje idi i jos jednom mi pokazi
da tek sam kap u vodama aha, aha

I nije za me tvoje zlatno ordenje
jer na tvom putu ja sam samo kamenje

Ref.

Zasto me ostavljas, i zaboravljas

Ref.

Zasto me ostavljas
(5x)","https://tekstovi.net/2,206,6138.html"
Xp4QBL1e_1_3,Prljavo Kazalište,Prljavo Kazalište,Ako odlucis,59736,"Ako odlucis da me ostavis
slomit ces mi srce
jer niceg mojega nema u meni
nema osim tebe

Ako odlucis da zaboravis
slomit ces mi srce
jer niceg tvojega nema u tebi
nema osim mene
 
Lako je znam, otici
a sto ces s tim, postici

Ref. 4x
Ja mogu i sam
al' kasno je znam
sad za rastanke

Ako odlucis da me ne volis
slomit ces mi srce
jer nema nicega izvan ljubavi
nema osim sjene

Ako odlucis da me prevaris
slomit ces mi srce
jer nema nikoga da ti oprosti
nema osim mene 

Lako je znam, otici
a sto ces s tim, postici

Ref. 6x

Odluci, odluci
kasno je za sve
(4x)","https://tekstovi.net/2,206,9241.html"
Xp4QBL1e_1_4,Prljavo Kazalište,Prljavo Kazalište,Ako padnem,4801,"Ako padnem na tom putu
umoran od sna
budi tu kraj mene
kao stit i sudbina

Ako izdam samog sebe
dignem ruke i od nas
budi moja sestra
nek' me kuci vrati poznat glas
 
Uuu, moj si spas
uuu, moj si spas

Ref.
Daleko mrak me vuce
daleko od kuce
bojim se novog dana
daleko, daleko miljama

Ako padnem na tom putu
putu moga sna
ti me podigni na noge
svojim malim cudima

Uuu, moj si spas
uuu, moj si spas

Ref.

Ref. 2x","https://tekstovi.net/2,206,53520.html"
Xp4QBL1e_1_5,Prljavo Kazalište,Prljavo Kazalište,Ako ti jos jednom oprostim,23992,"O tom ne prica se na sav glas
zidovi su davno culi sve 
neka ostane nesto izmedju nas

Ako ove noci ne zaspim
i bez poljupca te ostavim
nije zato sto, sto te ne volim
 
To je nesto sto se zove cast 
mada moze se i nize past
svaka prevara rane otvara

Ref. 2x
Ako ti jos jednom oprostim
sto li ce od mene ostati
ako ti jos jednom oprostim
koliko ce suza kostati

Ako ove noci ne zaspim
i bez poljupca te ostavim
nije zato sto, sto te ne volim

To je nesto jace od mene
reci da je stvar ljubomore
al' od ovoga nema gorega

Ref. 3x","https://tekstovi.net/2,206,34675.html"
Xp4QBL1e_1_6,Prljavo Kazalište,Prljavo Kazalište,Ako trazis nekoga,298616,"Ako trazis nekoga, nekoga za setanje
onda ja sam covjek za tebe
imam sedam milja duge korake
lake kao oblake

Ako trazis nekoga, nekoga za plakanje
onda ja sam rame za tebe
 
Ref.
Uzmi me, to je sudbina
ima zena koje zakljucaju srce
poput dragog kamena

Ako trazis nekoga, nekoga za cuvanje
onda imam ruke za tebe
i za tvoje vrelo celo, dlanove
meke kao jastuke

Ako trazis nekoga, nekoga za zauvijek
onda tvoj sam covjek oduvijek

Ref.","https://tekstovi.net/2,206,5097.html"
Xp4QBL1e_1_7,Prljavo Kazalište,Prljavo Kazalište,Amerika,7037,"Nocas bih vas mogao
odvesti u Juznu Ameriku
na jedan krvavi
krvavi ples sa puskama

Povjesti cu sve
Ce Gevaru i Aljendea
plesat' cemo cijelu noc
na plesu sigurno svi ce doc'

Ref. 4x
Vodicu vas u Juznu Ameriku

Ref. 4x","https://tekstovi.net/2,206,41382.html"
Xp4QBL1e_1_8,Prljavo Kazalište,Prljavo Kazalište,Anarhist,22406,"Sa la, la, la, la, la, la
(4x) 

Ja nisam nikad volio
satove iz matematike
bjez'o sam u podrum
slusao sam bendove
 
Volio sam Azru
Parafe i Pankrte
volio sam kad gitare
bas i bubanj zaprase

Ref. 2x
Jer ja sam anarhist, anarhist
pankrt, pankrt, iludist

Ja nisam nikad voli
satove iz matematike 
vucar'o sam gitaru
kao Strummer sis'o se

Misljenja su tudja
oduvijek me gnjavila
u mom svijetu vrijede
samo moja pravila

Ref. 2x 

Sa la, la, la, la, la, la
(4x) 

Ja nisam nikad volio satove iz fizike
polet mi je bio nesto poput biblije
gdje su danas oni buntovnici od nekad
skinuli kravate, barem tajno ponekad

Ref. 4x

Ref. 4x

Sa la, la, la, la, la, la
(4x) ","https://tekstovi.net/2,206,22863.html"
Xp4QBL1e_1_9,Prljavo Kazalište,Prljavo Kazalište,Bas kad nije vrijeme,52679,"Sve je redje da te spominjem
i to samo kad se napijem
ma ko jos danas ima vremena
da bi slus'o nekog kretena

S' kim spavas sad se ne pitam
umro bi da o tom' razmisljam
majke ti, gde ih nalazis
svaka cast al' se snalazis
 
Ref. 2x
Bas kad nije vrijeme prodjes pokraj mene
kao da me ne vidis
bas kad nije vrijeme prodjes pokraj mene
pa mi srce zaledis

Al' svejedno znas li nekog
ko te voli kao ja
ponekad pogled preko ramena
govori zasto si me izdala

Svaki put kad mislim o tebi
kao da me kisa potopi
al' nije meni da me vole svi
al' si barem malo mogla ti

Ref. 4x","https://tekstovi.net/2,206,34400.html"
