,Song_ID,Song,Lyrics
0,538Exp8s_1_0,Ko to pita,"Falit ćeš mi, faliti, ali neću žaliti, sanjala sam, sanjala, da ću sresti pravog tigra, lava. Boljeti će, boljeti, teško ću preboljeti, radije ću patiti, nego ti se vratiti. Nerviraš me k'o komarac, velik' bumbar, mali žalac, ne dam pusu, na ti bonu, da te lupi po hormonu. Ringe raja, eci, pec, nisi tigar, ti si zec. Ko to pita, ko to pita, s' kim to moje srce skita, ajde lave izađi, pa mi srce pronađi, da mi suknja poludi, da mi pjesma puni grudi. Ko to pita, ko to pita, s' kim to moje srce skita, ajde lave izađi, pa mi srce pronađi, da mi suknja poludi, da mi pjesma, da mi pjesma puni grudi. Falit ćeš mi, faliti, neću, neću zaliti, sanjala sam, sanjala, da ću sresti pravog tigra, lava. Nerviraš me k'o komarac, velik' bumbar, mali žalac, nije meni do slatkiša, hoću lava, neću miša. Ringe raja, ćevap šiš, nisi lav, ti si miš. Eci, pec, zvrc, zvrc. Op, op, op. Ajde, ajde, ajde, ajde. Ćevap šiš. Ringe raja, ćevap šiš, ja sam lav, ti si miš"
1,538Exp8s_1_1,Oću s tobon živit,"Verse 1]. Stvorio te Bog samo mog da te volim. A nebo kaže da bez tebe ne postojim. Odnia mi svit sa ko god je htia. A ti si to, a ti si to prominia. Chorus], Oću s tobon živit', oću s tobom bit'. Bez tebe sam suva grana. Srce ti je moje davno dalo rič. Da je tvoje sve do zadnjeg dana, Oću s tobon živit', oću s tobom bit'. Gledat' našu dicu lipu. Srce ti je moje davno dalo rič. Mi smo skupa najači na svitu. Verse 2]. Obećano. Pa da u nju stanu svi , bila cila. A ti si to, a ti si to prominia. Chorus], Oću s tobon živit', oću s tobom bit'. Bez tebe sam suva grana. Srce ti je moje davno dalo rič. Da je tvoje sve do zadnjeg dana, Oću s tobon živit', oću s tobom bit'. Gledat' našu dicu lipu. Srce ti je moje davno dalo rič. Mi smo skupa najači na svitu. Chorus], Oću s tobon živit', oću s tobom bit'. Bez tebe sam suva grana. Srce ti je moje davno dalo rič. Da je tvoje sve do zadnjeg dana, Oću s tobon živit', oću s tobom bit'. Gledat' našu dicu lipu. Srce ti je moje davno dalo rič. Mi smo skupa najači na svitu"
2,538Exp8s_1_2,Adam i Seva,"Večeras ja ulazim u klub, prva mačka, plesna kraljica, o bjež'te, epizodne nule, ja sam glavna uloga svih predstava. Ne vidim dobro jesi li to ti, i to ne s jednom, više manje nego s tri, o sve su iste plave kose peglane, poništene marke taksene. Gledaj tijelo, gledaj vrat, ne gledaj na Rolex sat, slušaj usne što ti šapuću, ljubi ruke što te miluju u prolazu. A pile moje, a gotovo je, šta mi radiš, šta mi radiš, pile moje, šta mi radiš. Ti pitaš kol'ko sam ih imala do sad, ma kad sve zbrojim ništa, tuga, čemer, jad, ako si prvi čovjek, ti na svijetu, prvi uopće, što ne kažeš, moj Adame."
3,538Exp8s_1_3,"Adio, ljube","Ja sam tebi sve na svijetu vjerovala, ja sam tebi sve na svijetu poklanjala, i dušu i tijelo jer sam tvoja bila, ali me je luda želja prevarila... Adio, ljube, moja ljubavi, srećo, život nas rastavi. Zbog tebe sam sve na svijetu ostavljala, zbog tebe sam crne noći proplakala, prijatelje stare sve sam ostavila, ali me je luda želja prevarila.  Ja bih opet tebe, dušo, izabrala, i nikad se ne bih zato pokajala, i dušu i tijelo, sve bih tebi dala, samo da još jednom budem tvoja mala.  Adio, ljube, život nas rastavi..."
4,538Exp8s_1_4,"Aj, aj, aj, aj","U mojoj ulici jutro donose ptice, i osmijehe na svako lice, djeca za loptom trče i svi se smiju, i nešto mi dovikuju. Dok šetam počinje kiša, ugledam tebe, sami ja i ti, gdje se sakriti, puni su izlozi kišobrana i parfema, i nešto se dobro sprema. Aj, aj, aj, aj, sve je cool i sve je fino, aj, aj, aj, aj, baš se dobro osjećam, s neba ljubav, sami ti i ja, aj, aj, aj, aj, sve je cool i sve je fino. U mojoj ulici kafići su puni ljudi, novine i kava, svi su pomalo ludi, na petom je katu netko pustio latino, i to je u redu i baš nam je fino. U svakoj kapi kiše, ljubav čeka na nas, i kad je san il' java, ja ti čujem glas."
5,538Exp8s_1_5,"Ajde, ajde zlato moje","Ti si moj život, moj bol, znam jer bez dodira tvog, samo se pravim da živim, al' zato te ne krivim. Ja sam k'o srna gonjena, jer sam ti zabranjena, pusti što govore ljudi, nek' srce mi tvoje sudi. O hasta el cielo, yo te quiero, yo te quiero. Ajde, ajde, zlato moje, što je moje to je tvoje, nije kasno za nas dvoje. Volim kad te zadovoljim, volim kad ti udovoljiim, volim kad te usrećim, i kad ti pamet pomutim."
6,538Exp8s_1_6,Ako odeš ljubavi,"Čudan nemir osjećam u sebi, dok me noćas grli ruka tvoja, ako odeš, prežalila ne bih, dušo moja, dušo moja. Ne daj tuga da nam sruši sreću, da nas vrijeme zaboravom zbriše, ako odeš, ja voljeti neću, nikad više, nikad više. Ako odeš, ljubavi, nemoj ništa reći, kada suze krenu, suvišne su riječi. Ako odeš, ljubavi, samo me poljubi, prije što te srce, zauvijek izgubi. Još jedan nemir osjećam u sebi, dok me noćas grli ruka tvoja, ako odeš, prežalila ne bih, dušo moja, dušo moja. Ne daj tuga da nam sruši sreću, da nas vrijeme zaboravom zbriše, ako odeš, ja voljeti neću, nikad više, nikad više"
7,538Exp8s_1_7,Alcatraz,"Otkrit ću ti nešto, ako dozvoliš, nije bitno koga, bitno je koliko nekog voliš. Okrećeš mi leđa, kao i obično, a ja te ne puštam i ne dam, srce ne zna šta je logično. Stani malo, još nije kraj, u moje ime ljubav ti ne ubijaj, ajde ostani i budi jak, vremenom se naviknu i oći na mrak. Briga me gdje plovimo to, na našem brodu pukotina ima bar sto, al' preživjet ćemo ovo mi, ako posudiš od mene malo ljubavi. Ova soba noćas, moj je Alcatraz, i zidovi su ovi, moji izgubljeni snovi. Za mene kazaljke se, nikad ne poklope, noćas ne misliš na mene, u svemu ovom sama ostajem."
8,538Exp8s_1_8,Ante,"Misto radnje disco klub, svira narodnjake, priđe meni neki lik, drago mi je Ante. Plešete li? ne bi hvala, rađe bi se udala, može odmah, curo draga, Ante šala, šala. Ante, okani me, se svega ti, puno si lip, al' nisi moj tip. I dok sam u ritmu, techna izvijala bok. Ante mi se rastužija, reda štok na štok. Odvaži se priđe uhu kaže, slušaj molim te, bit ćeš moja, samo moja, draga, volim te.  "
9,538Exp8s_1_9,"Baby, baby","Gledas me danima osjecam te, zbog tebe oblacim lude haljine, sad je nase vrijeme, sad su prave godine. Ne, necu ti prva prici nije to red, hajde sve je jednostavno, ne budi blijed, sad je nase vrijeme, sad su prave godine. Fali mi cvijet, zavodi me malo, i meni je do tebe stalo, neka muzika svakog, radia bude ljubavna. O baby, baby saberi se, bit ce nam dobro, opusti se, nije ti prvi put i nema razloga, da te sve nervira, o baby, baby saberi se, bit ce nam dobro, opusti se, i disi normalno i nema razloga, da te sve nervira."
