lemma,upos,Artist_name,Song,Song_ID,Lyrics_url,Views
važan,ADJ,Mišo Kovač,Bit ću daleko,zT3Xu5sD_1_8,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/bit-cu-daleko.html,312
sav,ADJ,Mišo Kovač,Budi čovjek dobre volje,zT3Xu5sD_1_9,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/budi-covjek-dobre-volje.html,10153
mali,ADJ,Mišo Kovač,Budi čovjek dobre volje,zT3Xu5sD_1_9,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/budi-covjek-dobre-volje.html,10153
isti,ADJ,Mišo Kovač,Budi čovjek dobre volje,zT3Xu5sD_1_9,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/budi-covjek-dobre-volje.html,10153
dobar,ADJ,Mišo Kovač,Budi čovjek dobre volje,zT3Xu5sD_1_9,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/budi-covjek-dobre-volje.html,10153
koban,ADJ,Mišo Kovač,Čemu da živim,zT3Xu5sD_1_10,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cemu-da-zivim.html,23161
prazan,ADJ,Mišo Kovač,Čemu da živim,zT3Xu5sD_1_10,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cemu-da-zivim.html,23161
tužan,ADJ,Mišo Kovač,Čemu da živim,zT3Xu5sD_1_10,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cemu-da-zivim.html,23161
pust,ADJ,Mišo Kovač,Čemu da živim,zT3Xu5sD_1_10,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cemu-da-zivim.html,23161
sam,ADJ,Mišo Kovač,Čemu da živim,zT3Xu5sD_1_10,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cemu-da-zivim.html,23161
dobar,ADJ,Mišo Kovač,Čuvajte mi pismu,zT3Xu5sD_1_11,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cuvajte-mi-pismu.html,234
pun,ADJ,Mišo Kovač,Čuvajte mi pismu,zT3Xu5sD_1_11,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cuvajte-mi-pismu.html,234
bolan,ADJ,Mišo Kovač,Čuvajte mi pismu,zT3Xu5sD_1_11,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cuvajte-mi-pismu.html,234
sav,ADJ,Mišo Kovač,Čuvajte mi pismu,zT3Xu5sD_1_11,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cuvajte-mi-pismu.html,234
drugi,ADJ,Mišo Kovač,Čuvajte mi pismu,zT3Xu5sD_1_11,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cuvajte-mi-pismu.html,234
star,ADJ,Mišo Kovač,Čuvajte mi pismu,zT3Xu5sD_1_11,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/cuvajte-mi-pismu.html,234
dug,ADJ,Mišo Kovač,Da je duzi moj dan,zT3Xu5sD_1_12,"https://tekstovi.net/2,692,47405.html",3694
sav,ADJ,Mišo Kovač,Da je duzi moj dan,zT3Xu5sD_1_12,"https://tekstovi.net/2,692,47405.html",3694
zreo,ADJ,Mišo Kovač,Da li je to ljubav prava,zT3Xu5sD_1_13,"https://tekstovi.net/2,692,62438.html",748
sam,ADJ,Mišo Kovač,Da li je to ljubav prava,zT3Xu5sD_1_13,"https://tekstovi.net/2,692,62438.html",748
prav,ADJ,Mišo Kovač,Da li je to ljubav prava,zT3Xu5sD_1_13,"https://tekstovi.net/2,692,62438.html",748
dobar,ADJ,Mišo Kovač,Da se dvaput vrate,zT3Xu5sD_1_14,"https://tekstovi.net/2,692,52923.html",4280
sav,ADJ,Mišo Kovač,Da se dvaput vrate,zT3Xu5sD_1_14,"https://tekstovi.net/2,692,52923.html",4280
obećati,ADJ,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
drugi,ADJ,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
davan,ADJ,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
isti,ADJ,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
previsok,ADJ,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
dubok,ADJ,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
odvezati,ADJ,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
sav,ADJ,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
dječji,ADJ,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
nov,ADJ,Mišo Kovač,Dalmacija u mom oku,zT3Xu5sD_1_15,https://lyricstranslate.com/en/dalmacija-u-mom-oku-dalmacija-my-eye.html,75101
star,ADJ,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
sav,ADJ,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
težak,ADJ,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
prvi,ADJ,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
mali,ADJ,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
isti,ADJ,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
jak,ADJ,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
vječan,ADJ,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
lak,ADJ,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
graditi,ADJ,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
čist,ADJ,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
mlad,ADJ,Mišo Kovač,Dalmaciju dišem misto zraka,zT3Xu5sD_1_16,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmaciju-disem-misto-zraka.html,400
tajan,ADJ,Mišo Kovač,Dalmatinac,zT3Xu5sD_1_17,https://lyricstranslate.com/en/dalmatinac-dalmatian.html,13462
lijep,ADJ,Mišo Kovač,Dalmatinac,zT3Xu5sD_1_17,https://lyricstranslate.com/en/dalmatinac-dalmatian.html,13462
dubok,ADJ,Mišo Kovač,Dalmatinac,zT3Xu5sD_1_17,https://lyricstranslate.com/en/dalmatinac-dalmatian.html,13462
bijel,ADJ,Mišo Kovač,Dalmatinac,zT3Xu5sD_1_17,https://lyricstranslate.com/en/dalmatinac-dalmatian.html,13462
sav,ADJ,Mišo Kovač,Dalmatinac,zT3Xu5sD_1_17,https://lyricstranslate.com/en/dalmatinac-dalmatian.html,13462
star,ADJ,Mišo Kovač,Dalmatinac,zT3Xu5sD_1_17,https://lyricstranslate.com/en/dalmatinac-dalmatian.html,13462
Maslinov,ADJ,Mišo Kovač,Dalmatinac,zT3Xu5sD_1_17,https://lyricstranslate.com/en/dalmatinac-dalmatian.html,13462
rodan,ADJ,Mišo Kovač,Dalmatinska,zT3Xu5sD_1_18,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,392
dobar,ADJ,Mišo Kovač,Dalmatinska,zT3Xu5sD_1_18,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,392
uzorit,ADJ,Mišo Kovač,Dalmatinska,zT3Xu5sD_1_18,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,392
sit,ADJ,Mišo Kovač,Dalmatinska,zT3Xu5sD_1_18,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,392
zadnji,ADJ,Mišo Kovač,Dalmatinska,zT3Xu5sD_1_18,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,392
previsok,ADJ,Mišo Kovač,Dalmatinska,zT3Xu5sD_1_18,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,392
svet,ADJ,Mišo Kovač,Dalmatinska,zT3Xu5sD_1_18,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,392
neobran,ADJ,Mišo Kovač,Dalmatinska,zT3Xu5sD_1_18,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinska.html,392
dalmatinski,ADJ,Mišo Kovač,Dalmatinske lipe oči,zT3Xu5sD_1_19,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinske-lipe-oci.html,12679
sjajan,ADJ,Mišo Kovač,Dalmatinske lipe oči,zT3Xu5sD_1_19,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinske-lipe-oci.html,12679
zlatan,ADJ,Mišo Kovač,Dalmatinske lipe oči,zT3Xu5sD_1_19,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinske-lipe-oci.html,12679
sav,ADJ,Mišo Kovač,Dalmatinske lipe oči,zT3Xu5sD_1_19,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinske-lipe-oci.html,12679
tih,ADJ,Mišo Kovač,Dalmatinske lipe oči,zT3Xu5sD_1_19,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinske-lipe-oci.html,12679
drag,ADJ,Mišo Kovač,Dalmatinske lipe oči,zT3Xu5sD_1_19,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dalmatinske-lipe-oci.html,12679
dobar,ADJ,Mišo Kovač,"Dobra ti vecer, mati moja",zT3Xu5sD_1_20,https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527
sav,ADJ,Mišo Kovač,"Dobra ti vecer, mati moja",zT3Xu5sD_1_20,https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527
prvi,ADJ,Mišo Kovač,"Dobra ti vecer, mati moja",zT3Xu5sD_1_20,https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527
noćni,ADJ,Mišo Kovač,"Dobra ti vecer, mati moja",zT3Xu5sD_1_20,https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527
škripji,ADJ,Mišo Kovač,"Dobra ti vecer, mati moja",zT3Xu5sD_1_20,https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527
beskrajan,ADJ,Mišo Kovač,"Dobra ti vecer, mati moja",zT3Xu5sD_1_20,https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527
pun,ADJ,Mišo Kovač,"Dobra ti vecer, mati moja",zT3Xu5sD_1_20,https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527
sam,ADJ,Mišo Kovač,"Dobra ti vecer, mati moja",zT3Xu5sD_1_20,https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527
drag,ADJ,Mišo Kovač,"Dobra ti vecer, mati moja",zT3Xu5sD_1_20,https://lyricstranslate.com/en/dobra-ti-vecer-mati-moja-good-night-my-mum.html,14527
nježan,ADJ,Mišo Kovač,Drugi joj raspliće kosu,zT3Xu5sD_1_21,https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,87225
lijep,ADJ,Mišo Kovač,Drugi joj raspliće kosu,zT3Xu5sD_1_21,https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,87225
žut,ADJ,Mišo Kovač,Drugi joj raspliće kosu,zT3Xu5sD_1_21,https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,87225
sav,ADJ,Mišo Kovač,Drugi joj raspliće kosu,zT3Xu5sD_1_21,https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,87225
drugi,ADJ,Mišo Kovač,Drugi joj raspliće kosu,zT3Xu5sD_1_21,https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,87225
sam,ADJ,Mišo Kovač,Drugi joj raspliće kosu,zT3Xu5sD_1_21,https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,87225
proljetni,ADJ,Mišo Kovač,Drugi joj raspliće kosu,zT3Xu5sD_1_21,https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,87225
mek,ADJ,Mišo Kovač,Drugi joj raspliće kosu,zT3Xu5sD_1_21,https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,87225
plav,ADJ,Mišo Kovač,Drugi joj raspliće kosu,zT3Xu5sD_1_21,https://lyricstranslate.com/en/drugi-joj-raspli%C4%87e-kosu-another-one-untangles-her-hair.html,87225
sretan,ADJ,Mišo Kovač,Dušu sam dao,zT3Xu5sD_1_22,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dusu-sam-dao.html,5276
dobar,ADJ,Mišo Kovač,Dušu sam dao,zT3Xu5sD_1_22,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/dusu-sam-dao.html,5276
hladan,ADJ,Mišo Kovač,Gdje ste noćas prijatelji,zT3Xu5sD_1_23,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-ste-nocas-prijatelji.html,19065
sam,ADJ,Mišo Kovač,Gdje ste noćas prijatelji,zT3Xu5sD_1_23,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-ste-nocas-prijatelji.html,19065
sam,ADJ,Mišo Kovač,Gdje su sada one noći,zT3Xu5sD_1_24,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-su-sada-one-noci.html,4639
pust,ADJ,Mišo Kovač,Gdje su sada one noći,zT3Xu5sD_1_24,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-su-sada-one-noci.html,4639
drugi,ADJ,Mišo Kovač,Gdje su sada one noći,zT3Xu5sD_1_24,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gdje-su-sada-one-noci.html,4639
lijep,ADJ,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
ljetni,ADJ,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
prazan,ADJ,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
sjetan,ADJ,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
drugi,ADJ,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
jedini,ADJ,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
tih,ADJ,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
drag,ADJ,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
topao,ADJ,Mišo Kovač,"Gitaro moja, jedini druže",zT3Xu5sD_1_25,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/gitaro-moja-jedini-druze.html,243
Maslinov,ADJ,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
rodan,ADJ,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
sav,ADJ,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
životan,ADJ,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
topao,ADJ,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
nedužan,ADJ,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
žalostan,ADJ,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
mrtav,ADJ,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
usni,ADJ,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
ljudski,ADJ,Mišo Kovač,Grobovi im nikad oprostiti neće,zT3Xu5sD_1_26,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/grobovi-im-nikad-oprostiti-nece.html,11706
plav,ADJ,Mišo Kovač,"Hej, vi borci",zT3Xu5sD_1_27,"https://tekstovi.net/2,692,56218.html",1166
kamen,ADJ,Mišo Kovač,"Hej, vi borci",zT3Xu5sD_1_27,"https://tekstovi.net/2,692,56218.html",1166
zlatokos,ADJ,Mišo Kovač,"Hej, vi borci",zT3Xu5sD_1_27,"https://tekstovi.net/2,692,56218.html",1166
zaboraviti,ADJ,Mišo Kovač,"Hej, vi borci",zT3Xu5sD_1_27,"https://tekstovi.net/2,692,56218.html",1166
divan,ADJ,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),zT3Xu5sD_1_28,"https://tekstovi.net/2,692,49035.html",6576
hrvatski,ADJ,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),zT3Xu5sD_1_28,"https://tekstovi.net/2,692,49035.html",6576
tvrd,ADJ,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),zT3Xu5sD_1_28,"https://tekstovi.net/2,692,49035.html",6576
buški,ADJ,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),zT3Xu5sD_1_28,"https://tekstovi.net/2,692,49035.html",6576
vijekovni,ADJ,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),zT3Xu5sD_1_28,"https://tekstovi.net/2,692,49035.html",6576
širok,ADJ,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),zT3Xu5sD_1_28,"https://tekstovi.net/2,692,49035.html",6576
posjuški,ADJ,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),zT3Xu5sD_1_28,"https://tekstovi.net/2,692,49035.html",6576
star,ADJ,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),zT3Xu5sD_1_28,"https://tekstovi.net/2,692,49035.html",6576
sav,ADJ,Mišo Kovač,Herceg-Bosna (To je zemlja gdje zive Hrvati),zT3Xu5sD_1_28,"https://tekstovi.net/2,692,49035.html",6576
